"","other","preoligo","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"1110051M20Rik",1.22403521956835,1.99515593587741,1.60471766221478,0.987328171791354,1.53969743833032,0.548744297050182,1.60471766221478,0.519488354831725,1.25538048513578,1.28068363879849
"1110059E24Rik",2.02660969114998,1.63730450756518,1.35507455793953,2.56553978476102,1.91924607448779,2.2245333410748,1.35507455793953,2.54932652961988,2.29506346785203,2.85547200783939
"1110059G10Rik",4.13248127354264,4.29386748462043,3.62801463988614,4.59406285437679,4.10261797915303,4.25495188588351,3.62801463988614,4.27303051148784,5.15552481968363,4.4178397005367
"1110060G06Rik",0.180515548538119,0.402499542188152,0.300481599299084,0.103293253328529,0.266337929247438,0,0.300481599299084,0,0,0.330538410651294
"1110065P20Rik",2.84063371515564,5.31389312706258,5.07719189430802,1.19280273488568,4.09843319447651,0,5.07719189430802,0,1.60465051257306,2.21231823906113
"1190001M18Rik",0.684919786840179,0.605413010190428,0.315168567054685,0.998513757071266,0.430080612604002,1.36585082182722,0.315168567054685,1.61638386794269,0.24570067339233,1.00988270770449
"1190002N15Rik",3.12212741449953,4.23580358940768,3.53689290013101,2.89841713643549,3.48917701304163,2.39116006223579,3.53689290013101,2.44332745176893,3.41929922117643,2.92364267329444
"1190007I07Rik",2.46412820018907,2.3419072950323,1.93930853708714,2.90806779225867,2.26417453160619,2.98344556250281,1.93930853708714,2.97069494065716,3.49928753836808,2.24169546807106
"1200007C13Rik",0.394611922172198,0.124178035406336,0.117918959507197,0.60291402865834,0.382683400850392,0.359806884115698,0.117918959507197,0.38051544783837,0.266799086179433,1.20590726812121
"1300002E11Rik",1.86480046538371,2.52121150247602,2.16778884242711,1.68173701510728,2.22355604170875,1.04232538976293,2.16778884242711,0.968683798314432,2.58972542311282,1.62941246725315
"1300014J16Rik",1.35896452936371,0.505845056136232,0.777322924463916,1.76126099949759,1.58274146309864,0.53029809328577,0.777322924463916,0.707064124381027,2.15086336414577,2.63669488498928
"1300017J02Rik",0.290695755801406,0.0383920316012639,0.0667962888415222,0.455069823866286,0.35276808698453,0.0569209139977783,0.0667962888415222,0.061310365028625,0.534532284777292,0.848118713560475
"1500002C15Rik",0.782066633346948,2.26560124858411,1.21265021308513,0.590747827980681,1.20132128322194,0,1.21265021308513,0,1.04527640478265,0.845116644755527
"1500004A13Rik",0.929282135230879,0.943816616111697,0.619100829142659,1.20250758816817,0.851038486062069,1.14808579066531,0.619100829142659,1.40029165747081,1.08214636809465,1.08552792507854
"1500009C09Rik",1.89990986530087,6.51781663474145,4.63125105155199,0.0872246735112066,2.98814528970022,0.0617391405627975,4.63125105155199,0,0.205889868208801,0.0732290870270604
"1500009L16Rik",0.626694537653752,1.56146045610323,1.08726182141179,0.340543904171656,0.787116195175124,0.419226459082347,1.08726182141179,0.50614045636679,0.150590609793432,0.331781335915718
"1500011B03Rik",3.61554963183213,4.41435533924403,4.26650064720502,3.14581820680734,4.09705467842007,2.49111218056827,4.26650064720502,2.41721323899416,3.15650176311722,4.00946061187325
"1500011K16Rik",6.36679218109009,6.8717411994709,6.38042606640892,6.41798115873372,5.91223872031243,7.74305145282387,6.38042606640892,7.92301158550364,6.61999366163963,4.40993214370392
"1500015A07Rik",2.1115131007882,3.61746762366039,3.31845632980364,1.24368209075872,2.85377394091563,0.446784421155823,3.31845632980364,0.595712561541098,1.44449774373702,1.82042987284158
"1500015O10Rik",0.630914638555243,0.054058849510938,0.269702072626609,0.874868660112259,0.714789910389837,0.256043693749031,0.269702072626609,0.341391591665375,0.563667421988781,1.826242380372
"1500026H17Rik",0.689943876527004,1.18078629519755,0.553197884827049,0.870951921598283,0.614435765971091,1.0203017852234,0.553197884827049,1.00667102572491,0.807494370315237,0.771546547929374
"1600002K03Rik",4.93713046199686,4.31809348486573,3.89188899092193,5.77433712704604,4.18682347978541,6.84571541879558,3.89188899092193,7.29950995486443,5.22455351978671,4.49391334092331
"1600010M07Rik",0.516497175930045,0.18621786124332,0.151933313659647,0.794205641080802,0.55342602052926,0.332373024610522,0.151933313659647,0.391092407163196,0.62669886013192,1.44544830273081
"1600012H06Rik",3.36965977498427,3.43789133937516,3.25192941154233,3.48120278854483,3.60683741911392,2.73447914472548,3.25192941154233,2.92184671697729,3.58839913375824,4.04523372921247
"1600014C10Rik",1.85548585364941,0.816775309314836,0.697543482550561,2.73884661031908,1.35211063470297,2.98009006966848,0.697543482550561,2.79613620338445,3.00016904308085,2.40877666587887
"1600014C23Rik",0.311484825463171,1.06537766037362,0.775166459551144,0,0.493287746987092,0,0.775166459551144,0,0,0
"1600017P15Rik",0.740560073336525,0.384798408704693,0.575805357763024,0.840250241384358,0.977512675946912,0,0.575805357763024,0,2.68880077242995,0
"1600020E01Rik",1.64347387418853,1.54993544928452,1.45310659369414,1.79835294150812,2.02034549510263,0.583692310448747,1.45310659369414,0.617264642212547,1.90426330323539,3.10974853893553
"1600023N17Rik",0.594224939307384,1.28547088248947,1.13982320287558,0.203232201582969,0.87314727570844,0,1.13982320287558,0,0.18291279923366,0.467430245831842
"1600027J07Rik",0.206857432945189,0,0,0.362000507654082,0.263273096475696,0,0,0,0.140842770069724,1.01755885442334
"1600029O15Rik",0.526776347286109,0.10892876822375,0.534256708564483,0.468000083784737,0.586022677886152,0.259387043370402,0.534256708564483,0.197401003564568,0.280630661593888,0.980088402239788
"1700001C19Rik",0.493379456443971,0.0437242495821714,0.178819913289196,0.712412155846675,0.506362724518376,0.345261667523909,0.178819913289196,0.216564542940919,1.51996284473654,0.499878602443716
"1700001G11Rik",0.92203398852951,1.65719419487116,1.13524214234594,0.827371879732841,1.04646569148011,0.763636857000778,1.13524214234594,0.776325811986744,1.43771521567053,0.278283825090472
"1700001G17Rik",0.794345983993746,3.29474806246933,1.81669058965201,0.212344713852214,1.3105083489438,0,1.81669058965201,0,0.203332950259218,0.476170134067866
"1700001J03Rik",0.39367401830722,0.128665010019216,0.305641659537058,0.437576206195112,0.440018308432757,0.199974968389993,0.305641659537058,0.266633291186657,0.191434443925428,0.888849466474941
"1700001K19Rik",0.871546648078166,0.218395381202778,0.350395922174593,1.24590962488437,0.971163447427731,0.434312633148013,0.350395922174593,0.533528966023025,1.09921164274809,2.24746439765426
"1700001L05Rik",0.809561864274828,0.647071920703173,0.763677663202212,0.829399297266911,1.06048686529405,0.0788956255790681,0.763677663202212,0.105194167438757,0.577076053005087,1.95076869732252
"1700001L19Rik",0.304868399490108,0.762358698517366,0.537556605328303,0.158452506760096,0.418345586253657,0.107178710647163,0.537556605328303,0,0.313110810684099,0.193937210948207
"1700001N15Rik",0.180529143425401,0,0,0.315926000994452,0.147746097755858,0.225550233160294,0,0.300733644213725,0.178586466536696,0.471496363589081
"1700001O22Rik",0.639965519892263,3.0493394102971,1.6678516320891,0.0417369080206346,1.09171424443534,0,1.6678516320891,0,0.0982793747124403,0.0352787309535906
"1700001P01Rik",1.05527021508558,0.353603312469405,1.35186697303922,0.708039689049125,1.37521693851523,0,1.35186697303922,0,0.785869823117368,1.47985718183983
"1700003E16Rik",1.17635021561609,2.56629533897505,2.00637837247628,0.623818718783304,1.61678340274859,0.312645231841458,2.00637837247628,0.381441941493233,0.828715922718705,0.709773647595989
"1700003I16Rik",0.220047663580953,0,0.000729400166310693,0.384445186121146,0.240719370398199,0.108188553938287,0.000729400166310693,0.115067567297467,0.0410432592963028,1.0511002555344
"1700003M07Rik",1.09394650431887,3.39194289692479,2.18217585607895,0.428995370604541,1.63058706818523,0.192684051837859,2.18217585607895,0.256912069117145,0.239711118220346,0.824779584773611
"1700003N22Rik",2.42795754016704,4.67206963245892,5.33288829911707,0.166657137622248,3.51486138134522,0,5.33288829911707,0,0,0.533302840391194
"1700007E05Rik",0.400907837926442,0,0.0911702783984674,0.621814722772615,0.510246339179108,0,0.0911702783984674,0,0.453618892492304,1.53618822038006
"1700007G11Rik",0.534525962853007,0.0114847124106067,0.0131928366695269,0.925312291958252,0.125114397977971,1.52964745364876,0.0131928366695269,1.60046698116794,0.598211735616469,0.442227221248416
"1700007K13Rik",0.623895142256365,0.499191127224873,0.842347356871154,0.417161452589489,0.753978846797307,0.234988951010903,0.842347356871154,0,0.542641279691041,0.792275368595323
"1700007L15Rik",3.01270014945837,1.9462932302704,2.46452522185571,3.3590523462122,2.67324296456236,3.6796056781254,2.46452522185571,4.02213825299129,3.00499313671484,2.91740846757465
"1700008H02Rik",0.756262710422884,0,0.039903239451509,1.28854440871998,0.962516176901852,0,0.039903239451509,0,1.05150802999672,3.0718340779072
"1700008J07Rik",2.32088241517438,2.69607415833524,2.28117480019166,2.40252554617937,2.57174171821707,1.72481726759721,2.28117480019166,2.10150881195884,2.50911670249345,2.65715447092992
"1700008K24Rik",0.174369939962553,0.440141211112967,0.309990783868753,0.0889231104384306,0.261938215508065,0,0.309990783868753,0,0,0.284553953402978
"1700008N11Rik",0.259582801924896,0,0,0.454269903368568,0.330378111540777,0,0,0,0.897747543915985,0.555916146863432
"1700008O03Rik",0.441390289137111,0.18375167768196,0.200197396418445,0.620229243834051,0.550841025499175,0.0759911112776499,0.200197396418445,0.0448540554335266,0.640338618556661,1.29057009519207
"1700009J07Rik",0.436666510365115,0.494775821850388,0.238157384542086,0.617625659395925,0.579387287256935,0.0587117017839303,0.238157384542086,0,1.97640211006696,0
"1700010B13Rik",0.307215569785033,0,0.0166658537803896,0.523044625065967,0.355767245955501,0.0968945678699891,0.0166658537803896,0.129192757159985,0.138478093463402,1.38023339815571
"1700010I14Rik",1.08160996902379,1.01453478163769,0.984610456964429,1.15810014365247,1.3064037702339,0.446658218849473,0.984610456964429,0.479527037483588,1.42929208904781,1.70119592565978
"1700010K24Rik",0.336351093505655,0.317929358343079,0.354182316330734,0.318446056638389,0.444833623593659,0.0334187019730011,0.354182316330734,0.0445582692973348,0.321671141459446,0.643886316626597
"1700011D18Rik",0.261454266408825,0,0.323320988802103,0.174639101013604,0.205749720146792,0.349278202027209,0.323320988802103,0.465704269369612,0,0
"1700011L03Rik",0.140954413007889,0,0,0.246670222763807,0.179396525646405,0,0,0,0,0.789344712844181
"1700011L22Rik",0.467210250811213,0.132190133018575,0.175812064928436,0.680306148734563,0.547604572312383,0.162370837234835,0.175812064928436,0.0403649197509759,1.64866586268504,0.479875909564385
"1700012A03Rik",0.146132356130482,0.0153347207376028,0.00650267949630714,0.251958618761275,0.152141180519539,0.0969086802123555,0.00650267949630714,0.0494694734323513,0.0956905202209472,0.651213691696311
"1700012D14Rik",0.898927457051884,0.528994338783393,0.497664805096444,1.20379063772933,1.03448352110791,0.433665001330689,0.497664805096444,0.426380731316342,1.3506335783577,1.98983958479656
"1700013A02Rik",0.168838194428986,0,0.0900961245543636,0.216632731265657,0.2148849747278,0,0.0900961245543636,0,0.693224740050104,0
"1700013F07Rik",0.355863179434392,0.178393432923614,0.176803868137428,0.490356358505389,0.42181319570289,0.130133198068329,0.176803868137428,0.0537824228492913,0.625847101177156,0.878754338620938
"1700015C15Rik",0.261352999147933,0,0.00800977660672873,0.450359193977996,0.315952746472392,0.0458654442186888,0.00800977660672873,0.0611539256249183,0.60384979059109,0.763914919388594
"1700015G11Rik",0.167257110038174,0,0,0.292699942566804,0.17983104684028,0.0908645063228374,0,0.121152675097117,0.107520762883468,0.683735843213766
"1700015O11Rik",0.37214365006079,0.291725559327185,0.242335061463849,0.475673903741412,0.500157878198022,0,0.242335061463849,0,0.64032617770087,0.881830314271648
"1700016C15Rik",0.453447450549284,0.282380515557682,0.391906373391345,0.485912526188531,0.590051554498601,0.0350194309407624,0.391906373391345,0.0194596259826442,0.106753336644925,1.4248151959792
"1700016G14Rik",0.28150476805842,0.190861381900035,0.112709552841349,0.417870158103559,0.357512657321554,0.0498222260452035,0.112709552841349,0,0.185732545608861,1.15145196032253
"1700016G22Rik",0.350229842649768,0.0502286148799395,0.207388788218699,0.437715611805725,0.450313310179699,0,0.207388788218699,0,1.40068995777832,0
"1700016J18Rik",0.34487046652335,0.477989452017427,0.236646777749569,0.456206067387169,0.200510142530247,0.775141103877905,0.236646777749569,0,1.45985941563894,0
"1700016K19Rik",0.361924965207829,0.468578723434634,0.54153794104469,0.218095331128926,0.389516363410145,0.312712059708161,0.54153794104469,0,0.610056393827589,0.0878486657849756
"1700016P03Rik",1.76838816355826,2.95854336857635,3.5290424113965,0.37658509732706,2.46141297895657,0.160108722467425,3.5290424113965,0,0.984030119371834,0.221042192074758
"1700017B05Rik",4.98511608196296,4.65788266864525,4.35438357708117,5.49610284706981,4.88783142962874,5.17084052255263,4.35438357708117,4.91894054059671,7.72949128870519,3.95530917320214
"1700017J07Rik",0.393300927771544,0,0.0693592430112705,0.627587285965341,0.500564817163783,0,0.0693592430112705,0,2.00827931508909,0
"1700018A04Rik",0.199013356015931,0.0557901569503129,0.22548477155128,0.157947967539298,0.252208283770897,0.0169215049233688,0.22548477155128,0.0117494585891793,0.0441670604197729,0.447167085398966
"1700018G05Rik",0.50635618010612,1.75381467779218,0.965151587619961,0.260842510742267,0.803891018116169,0,0.965151587619961,0,0,0.834696034375254
"1700018L02Rik",0.632096683225117,0.674750491365392,0.559417221702452,0.701022938074983,0.556416759360524,0.850879925887815,0.559417221702452,0.842782263856642,0.50250330773009,0.729431377481885
"1700018M17Rik",0.302588143328724,0,0.294333415326087,0.27198751241494,0.385112182418375,0,0.294333415326087,0,0.513008211717102,0.357351828010706
"1700019N19Rik",0.320762931512161,0,0.0220280896209126,0.542060551727983,0.116932831160831,0.801104974600276,0.0220280896209126,0.997671951640117,0.0845616173923016,0.452825806169103
"1700020I14Rik",5.54082733585404,6.44826829899972,5.88125635830816,5.35638206159989,6.03286480823541,4.41458452759167,5.88125635830816,4.80179591233051,4.80966819784042,6.5685993044826
"1700020L24Rik",1.75189583441689,1.13634200691163,1.50169791344946,1.89387478682522,1.20936363258931,3.0899709325664,1.50169791344946,3.51675584839795,0.7238464740287,1.11644582573448
"1700020N01Rik",0.518416375902534,0.0091418981208582,0.0904564857791726,0.829221970037767,0.623666557558417,0.101659756903439,0.0904564857791726,0.0300615573968043,2.28678864910892,0.330647786135763
"1700021F02Rik",0.158048964863263,0,0.012958237693623,0.265247230528791,0.20115322800779,0,0.012958237693623,0,0.306705220486394,0.542085917205736
"1700021G15Rik",0.158483540874795,0,0,0.277346196530891,0.114920996553315,0.238659652540166,0,0.318212870053555,0.043188736091572,0.462463648743012
"1700021N21Rik",0.357337383651839,0.485270111889503,0.637338929919856,0.128327621697032,0.498908498455932,0,0.637338929919856,0,0.410648389430503,0
"1700021P04Rik",0.110394291001944,0,0,0.193190009253403,0.0889793166512325,0.141686897715916,0,0.188915863621222,0,0.391508993265423
"1700022H01Rik",0.452104072485007,0.333623587959039,0.317211180476043,0.555325292427103,0.57068002276732,0.0964000880771524,0.317211180476043,0.0632318582390923,0.858222038738183,0.842940667141638
"1700022I11Rik",0.381249750026571,0.0938708612575698,0.288608244603694,0.426388706175464,0.474179116830282,0.0538492691241172,0.288608244603694,0.071799025498823,0.524640322978049,0.753644706184848
"1700022N22Rik",1.51791179462132,1.86417800895396,1.72415435963727,1.38073282702395,1.75474299116005,0.953192557722964,1.72415435963727,1.07221847754165,0.839566545545438,2.29211632788121
"1700023F06Rik",0.568287013106113,0.559035616493479,0.504934703637763,0.62256385931434,0.710827162433465,0.173988753302736,0.504934703637763,0.145696970506419,0.350758780159231,1.46660920503895
"1700024J04Rik",0.222395767795496,0,0.0106862081728433,0.37984216149088,0.28304915901245,0,0.0106862081728433,0,0.291768874428665,0.923726042342151
"1700025A08Rik",0.277639409957579,0,0.102452852872975,0.396222721161911,0.353359249036919,0,0.102452852872975,0,0.338235562473168,0.929677145244946
"1700025F24Rik",0.389526003023756,0.213856926908597,0.591467620496687,0.190868453220546,0.503383063200767,0.032501818508185,0.591467620496687,0.0433357580109133,0,0.558776140692651
"1700025G04Rik",0.837705091439306,2.56772905002359,1.16583749656416,0.766842231778097,1.21825247186489,0.223705784915017,1.16583749656416,0.265546034447378,0.344862791255707,1.79037710909735
"1700025O08Rik",1.16996782483256,0,0,2.04744369345698,0.241301438065035,3.43130843223511,0,4.07264613175454,0.846721460682524,0.817923000274371
"1700026J14Rik",0.155849360354238,0,0.311698720708477,0,0.19835373135994,0,0.311698720708477,0,0,0
"1700027H10Rik",0.333846792978705,1.39007357880677,0.855261924486046,0.00963690113828899,0.547512682451639,0.0103222933851527,0.855261924486046,0.0137630578468703,0,0.0143224142262804
"1700027J19Rik",0.709992902496026,1.27969521976707,0.715692546549394,0.776218503608209,0.996740529773598,0.0638625068004633,0.715692546549394,0.0225750128854957,0.126015503167275,2.3307936929164
"1700028J19Rik",1.08352431951294,1.85297160965527,1.11805800856027,1.14948825286432,1.25827096654005,0.795332862723985,1.11805800856027,0.84456871656249,1.06670004929194,1.59817989999889
"1700029E06Rik",0.165057914328686,0,0,0.2888513500752,0.122137054972813,0.241825798975164,0,0.18693758973234,0.162596170681454,0.537403041880377
"1700029H14Rik",0.908952071972552,0.0760937538734125,0.271662941825349,1.36247277108896,1.16376570558992,0,0.271662941825349,0,0.824127559797541,3.53578530768714
"1700029I15Rik",1.48025935778126,2.47414458983114,2.10200531924688,1.06046729550507,1.99198091111387,0.321496394129027,2.10200531924688,0.428661858838702,1.26212784086482,1.61697327414495
"1700029J07Rik",0.852585906464397,1.22719538953854,1.15034675194015,0.63887135205738,1.17634578288134,0.0558986170863358,1.15034675194015,0.0632671058577081,1.17921950910888,0.789248290445491
"1700029P11Rik",0.115166867885902,0,0.150788652559369,0.0696019478108819,0.146576013672967,0,0.150788652559369,0,0,0.222726232994822
"1700030C10Rik",0.407688550839637,0,0.016849864651938,0.698711332398919,0.34022871760741,0.491280954518352,0.016849864651938,0.507786443539152,1.1388054682557,0.487727063173857
"1700030C12Rik",0.213164470923791,0.23785238694036,0.32221079916767,0.120834923212468,0.292923179988494,0,0.32221079916767,0,0.087780922110235,0.298890832169662
"1700030C14Rik",0.182631061390226,0,0,0.319604357432896,0.23243953267847,0,0,0,0,1.02273394378527
"1700030E10Rik",0.340553799310243,0.054772624770813,0.0477076292950531,0.561071551256105,0.427893046882462,0.0289255748517809,0.0477076292950531,0.0385674331357078,0.509274006209659,1.23987403804703
"1700030J22Rik",1.13299433211025,1.17170448679505,1.25094291165741,1.03462809434208,1.34047892452313,0.572089241646008,1.25094291165741,0.697274831969754,1.21590025738045,1.2581798461505
"1700030K09Rik",1.85656581804373,2.99742366925964,2.38906715376956,1.53323438068562,2.58545618731309,0.137331765356973,2.38906715376956,0.183109020475963,2.16324767876562,2.52337151485721
"1700030N03Rik",0.175425319660641,0.039714773913029,0.0393935073678111,0.277489337198415,0.209218157671031,0.0485673786951643,0.0393935073678111,0.0610036056917507,0.0587195782781279,0.7560419739267
"1700031L13Rik",0.0760009517137604,0,0,0.133001665499081,0.0465495688700177,0.137992016605612,0,0.18398935547415,0,0.204818103028078
"1700031P21Rik",0.200334052781206,0,0.0262050655996653,0.327655159967403,0.254970612630626,0,0.0262050655996653,0,0.683644273852081,0.364852238043609
"1700034H15Rik",0.480340258848588,0.795926341310399,0.718221440134266,0.311642485531346,0.676041252449939,0.0210590470603254,0.718221440134266,0.0280787294137672,0.287118028550161,0.676443449853626
"1700036O09Rik",0.15581803666411,0,0,0.272681564162193,0.134867443504738,0.174477658686358,0,0.232636878248477,0,0.593416751420846
"1700037F03Rik",0.374136401967812,0.233255510500607,0.102227507008849,0.594446573623505,0.485918424703275,0.0315156165784886,0.102227507008849,0.0420208221046515,1.08694440591145,0.764859643158179
"1700037H04Rik",3.15145673204378,3.85915027497153,3.66259610494621,2.79267147362013,3.53708067233017,2.26791428198814,3.66259610494621,2.78326566019576,1.90325048238279,3.69337944096672
"1700039I01Rik",0.159776144523386,0,0,0.279608252915925,0.203351456666127,0,0,0,0,0.89474640933096
"1700039M10Rik",0.549843564631713,0.399838893853871,0.599456024721322,0.487682078206074,0.736149890790714,0,0.599456024721322,0,1.01922308037797,0.54135956988147
"1700040D17Rik",1.00204930368196,3.56940345930499,1.82951628429017,0.598934965102652,1.43613233710261,0.450159500680927,1.82951628429017,0.538140553938536,0.387528482938505,0.883294740663738
"1700040K01Rik",0.384762282605174,3.88566200235309,1.18792490405469,0.119607453805339,0.842939450802321,0,1.18792490405469,0,0,0.382743852177084
"1700040L08Rik",0.302355049382567,0.136797440647642,0.162543050954876,0.403995846914931,0.347826307317139,0.135919687878762,0.162543050954876,0,1.29278671012778,0
"1700041G16Rik",1.07749426149131,0.532268328920438,0.523108784304196,1.49442831245868,1.1923804022473,0.62525089126962,0.523108784304196,0.565440452287126,1.81301674393252,2.2906253131907
"1700041I07Rik",0.226689851591836,0,0,0.396707240285713,0.267664148230289,0.0573380729381313,0,0.0764507639175083,0.876894747259699,0.300827504953573
