"","other","preoligo"
"Gm24480",0.444728995155905,0
"Gm25737",0.174536625186584,0
"Gm26058",0.207880112473792,0
"Gm26583",0.705895280259952,0.183265706295606
"Gm29127",0.384490125349959,0
"Gm33594",0.582407088996656,0.0343165464753669
"Gm36855",0.359853483290008,0.0095552653692741
"Gm36961",1.10465497794117,0.967622995128845
"Gm42492",0.302365879729718,0
"Gm42500",0.396428407695386,0
"Gm42528",1.49213295490353,1.61094098662702
"Gm42966",0.425223176325005,0
"Gm43520",0.360933823795858,0
"Gm47063",0.421353564569274,0
"Gm47135",1.2739880363328,0.512736101038505
"Gm7931",0.257686097045645,0
"Gm9847",1.15226295728812,0.195447368357688
"Gpr15",1.86011607929297,0.492710318011674
"Gpr37",1.58062081310142,1.33596665582852
"Gpr62",2.04969706902535,3.47242033976678
"Hist1h2ad",1.08366431034423,0.491907587552715
"Hist1h3h",0.260903426858921,0
"Il12rb1",0.677201133487506,0.13764286031636
"Il23a",2.0524416801707,0.964660080746507
"Jakmip3",0.453846973400896,0.0544461457538408
"Kif19a",1.5686036924304,2.355879092661
"Kndc1",1.41179277567134,1.96007185040503
"Ldlrap1",3.49570030358236,1.03502690282578
"Lgi3",2.39018487348723,4.63200553901808
"Lpar1",1.10614381374702,0.768727833878266
"Mag",3.1643140093518,3.36590975394089
"Map1b",1.84045217763323,2.8580402956408
"Mcam",2.98606373225875,4.40989087377972
"Micall1",2.00990643652769,2.29207913679077
"Mir31",0.194128010323439,0
"Mir344f",0.827847344577058,0
"Mir344i",0.515566604617275,0
"Mir92b",0.271465260680996,0
"Mobp",1.87965388763407,2.95639704035404
"Myrf",1.51632858043231,4.15296234484273
"Nfasc",1.84661865097328,3.6696116163913
"Nfe2l3",1.12943220702946,0.448919990678807
"Nipal4",1.27898925639954,0.492266738481556
"Nkx6-2",1.66535716845744,0.68409059456348
"Nod1",2.8129591653571,0.289575819642873
"Npb",1.48894219342346,2.15853680268157
"Npbwr1",0.523472180014471,0.0355318686561655
"Nrtn",0.712326269075728,0.588895335928747
"Opalin",1.14350444759931,0.446424225373306
"Pacs2",3.78805525587321,3.81714351060378
"Parvb",2.86658880546957,1.17776567948649
"Plch2",0.694494258095616,0.591644534938947
"Plekhh1",1.24063511502312,1.488855518344
"Plp1",3.75606539260598,6.23921046465917
"Plpp2",3.50397671898107,2.46325698075447
"Prickle1",1.51126344343308,1.17681841216015
"Prima1",0.631000905025602,0.181196926333511
"Rassf10",1.59361242386956,2.6334361500099
"Rgs16",2.09981852208693,1.17491136846769
"Sec14l5",0.942001007625401,0.0709234976225858
"Sema4d",3.67047346572017,2.62016042569561
"Sept4",2.79778383911742,3.89624600468514
"Sftpc",0.428185836944282,0.0416915979278782
"Sgk2",0.667759680392287,0.0148986193649813
"Srcin1",1.61071204442731,2.21445298975859
"Ssh3",3.47539249988298,3.7933002390041
"St18",0.35547853380668,0.0155920818405764
"Tmem125",1.43104446254206,1.17900063677029
"Tmem151a",2.10952441471044,2.92969291389865
"Tmem88b",2.33457076031457,5.27753147037181
"Tmprss5",0.598996432389192,0.198477661133047
"Tnni1",0.442309819361644,0.0592712122837452
"Tpd52-ps",3.17043541940984,4.38655563444891
"Tprn",4.06368778844905,3.80931379531629
"Tspan15",1.50870559886325,2.37167960980153
"Tspan2",2.33129707502859,3.83820128915766
"Ttyh2",2.314706977415,1.39360124714868
"Unc5b",1.59205837532711,0.603510833407521
"n-R5s172",0.616237932093951,0
