"","cerebral_cortex","peritoneum","brain","blood"
"AC140244.1",3.76906101529283,0,0.262309784103306,0
"Acy3",3.17649666301906,3.76612892874853,0.332774505954003,0.957423137968818
"Cdc42ep2",4.04070305904409,5.22909670196854,0.847766134792093,5.66948452065835
"Dubr",2.99605459084347,2.53994122772598,1.95220390594558,3.33456783084142
"Fam43a",5.93040225040143,8.10731703844467,4.85124659648872,5.94153576390724
"Gm22513",2.90297127880306,0,2.89636162266065,1.58392272942397
"Gm9847",2.33244696719877,0,0,0
"Ldlrap1",3.21068727672263,2.93634465619353,2.8878096346357,4.58858486430024
"Nkx6-2",2.71293140173631,0,0.601660826857267,1.4017676294681
"Nod1",2.31316464049293,1.8866131643746,2.06831726985493,5.05928759337225
"Parvb",3.56452779904249,2.83103662511116,0.747378888144656,2.39870290682712
"Rgs16",3.9042673948727,0.0786757713632387,0.673021765060711,0.529566874733727
"Ttyh2",4.08462569131673,0.167940005500978,0.938541212342716,0.942778417752701
"Unc5b",3.15711360996147,0.0476196435562318,0.110518243937212,0.149351311098016
