"","No_data","5_months"
"1600029O15Rik",0.586022677886152,0.259387043370402
"1700001P01Rik",1.37521693851523,0
"1700011D18Rik",0.205749720146792,0.349278202027209
"1700016P03Rik",2.46141297895657,0.160108722467425
"1700018M17Rik",0.385112182418375,0
"2010008C14Rik",2.71598239974719,9.66708918774036
"2010109P13Rik",0.250192155121372,0
"2010203P06Rik",0.288963682086136,0
"2310074N15Rik",1.26380495065528,1.3277639858594
"2610035F20Rik",1.19463873148913,0.131709617258543
"3110031N09Rik",0.365898129229977,0
"3110079O15Rik",0.652203715550605,0
"4833403J16Rik",0.666203250286853,2.04677739637556
"4930429H19Rik",0.909218603977983,0.0352188463964896
"4930432E11Rik",0.490957873581834,0.019388122550918
"4930439D14Rik",1.13566964310378,0
"4930447K03Rik",0.626427515341283,1.48124126759189
"4930478M09Rik",0.632118481082531,0
"4930523C07Rik",1.84471554970698,0.408910062984269
"4930555A03Rik",0.436299379548155,2.90689758980041
"4930572O13Rik",0.348347520678061,0
"4930578C19Rik",0.46080930383769,0.0494265005303492
"4933437G19Rik",1.21661916434919,0.595574618991403
"5330417C22Rik",0.658198245029278,0.103526950605159
"6430500D05Rik",0.336401651176499,0
"9430041J12Rik",0.872888940034379,0.0671382307144056
"A030012G06Rik",0.29567840277974,0
"A2m",0.691102918861032,0.0722297818825319
"A830073O21Rik",0.403661580284673,0.052151725964442
"AC102103.2",0.279970437815233,0
"AC110091.1",1.04503034516121,0.00293749786791089
"AC116487.3",0.723465711679503,0
"AC117202.2",0.469113091427064,0
"AC122356.1",0.963286473623972,0.0967126969400865
"AC131033.1",1.03686720682289,3.27966640811501
"AC140244.1",2.45810923339165,0
"AC152940.1",1.10273114852068,0
"AC154227.2",0.320307853724782,0
"AC157572.1",0.659311968300557,0.220811865385176
"AC157931.1",0.689925428326592,0
"AC164883.6",0.536287159531745,0
"AI606473",0.363714469684479,0
"AL603714.1",0.332783100875069,0
"AU021092",1.13194801511018,0.338522966085874
"Abcb1a",0.879216609135904,0.302247783647833
"Abcc6",0.469003478788095,0.0217134168747068
"Abcc8",0.346827477694896,0.0252120732436729
"Abhd14b",2.32168805348153,0
"Ablim1",1.37815525358685,0.253207352023115
"Ablim2",1.131064357876,0.0454718361815508
"Ackr2",0.851109887099286,0.126370712010602
"Acvrl1",3.20937442561875,1.29101110687901
"Acy3",2.28762249996225,2.89887750940033
"Adamts15",0.801866783063381,0.0326615545486452
"Adamts4",2.76446744004383,0.0174530157800361
"Adamtsl2",1.37166395751673,0.13119416495042
"Adamtsl4",2.10663098742397,1.29294695664325
"Adcy4",1.37478721665512,0.814866795350997
"Adcyap1",0.703914280408281,0.0610320110985842
"Adgrf5",0.94317597340022,0.184112137140068
"Adgrl4",0.947544134433208,0.264029150913112
"Adora2a",1.97048207448061,1.18032972192507
"Adrb2",6.0278835007282,6.27069782536614
"Adssl1",3.42957550573391,4.08162300701691
"Aifm3",1.80251471468628,0.0997266389282306
"Ajuba",1.66447096749069,1.0459892613828
"Akr1c14",0.565494610323401,0.0925727425564662
"Aldh1l1",1.1805570219207,0.0415701615416425
"Alpk3",0.404538987727823,0.145584957003883
"Angpt1",0.564345113187015,0.126571825029904
"Angptl4",2.87117264031471,1.48228503992516
"Ankrd35",0.987750684029116,0.0560819258543499
"Ankub1",0.420866261563977,0.0564882915398112
"Aplnr",2.48410486011298,0.113005599096041
"Apoc1",1.4125541186182,5.06306397060074
"Apold1",3.52425865296641,0.693284543451815
"Aqp4",3.0493885246921,0.249076458041869
"Arap2",1.68679148061788,0.249719477895901
"Arhgap18",1.71365026030088,0.514193236964833
"Arhgap29",1.75705823891042,2.27495535244826
"Arhgef5",0.901822489057638,0.886572868744672
"Arpc1b",6.45194495043382,6.84262997586434
"Arx",1.59620852328667,0
"Asb4",0.744238332654364,0.454463333528463
"Aspa",1.51461964060278,2.8805009236754
"Avp",0.273583255344624,0
"B230206H07Rik",0.246373565274255,0.0438757361545572
"B230208B08Rik",0.440452618809487,0.0691136296884126
"B3gnt9",2.52411269004215,0.129757747801846
"B830012L14Rik",0.380015299613021,0.0841454499374951
"BC024139",0.691484110384941,0
"BC028528",2.34961563450093,0.0413745334763359
"Bace2",0.790777054832328,0.0635578990751152
"Barhl2",0.540348664446317,0
"Batf",1.74726535076636,0.84861295259743
"Bcl11a",0.975425464400678,0.258652006776973
"Bcl2a1a",1.87481033152599,0.20220390594151
"Best1",1.47188009366957,0.43843302243348
"Bhlhe40",6.11282194116938,6.88402263930396
"Bmpr1b",0.503952015405429,0.107023093281322
"Bvht",0.796183046358383,0.344339111734352
"C030018K13Rik",0.812034670452978,0
"C030037D09Rik",1.75721278890885,0.343186131310069
"C130074G19Rik",1.65089742757043,0.394548641220786
"C4b",1.7593410895069,3.52697394769124
"Cacna2d2",0.824193915770839,0.020407090814135
"Capg",3.24178435922146,6.10036469776875
"Car14",2.6031495303268,2.39948963806212
"Car2",4.79511728885669,0.622740518830595
"Car4",2.30910153491666,0.909167816270954
"Carns1",2.73853939998361,0.21871024574992
"Casr",0.614646973827886,0.122546148120973
"Cast",1.75939456960509,1.13337180359179
"Catip",1.17404194186262,0.527866970504759
"Cavin1",2.31734746220162,0.703907530938738
"Cbln2",1.6230002978954,0.0439898543988971
"Cbs",1.75555625124433,0.0683160334058942
"Ccdc121",0.413441971254681,0.200739279326722
"Ccdc136",1.75614284564142,0.0157572075134055
"Ccdc141",1.11804824717077,0.17413394853786
"Ccdc152",1.56724935840349,0.434105280938495
"Ccdc187",0.329751608805361,0.00362806885408655
"Ccdc27",0.591078049763927,0.0326855217349405
"Ccdc80",1.82576227518057,0.204957232489546
"Ccm2l",0.878355030676555,2.49962742035842
"Ccno",1.87248646525784,0.426234731167267
"Ccr7",1.59259014143542,0.424334137604779
"Ccrl2",5.92657691267481,4.19917279227582
"Cd14",6.67928513614688,9.17988855782675
"Cd24a",4.29628464674732,7.29456635534921
"Cd274",2.63486681719321,0.212804490446736
"Cd300lg",1.45236453057934,3.3151726005467
"Cd34",1.88680785768774,0.0372040897363279
"Cd40",1.85058141116182,2.94107498149551
"Cd44",2.28251806970916,3.0626402139232
"Cd59a",1.94447718289044,0.518359497704298
"Cd79b",3.44590506386925,6.11974743883539
"Cd82",4.10395422127303,2.62915859861247
"Cd83",4.78820481606672,2.30690929009128
"Cd93",3.77268142132572,5.76801777371347
"Cdc42ep2",3.97146837935185,4.1447964962425
"Cdc42ep3",2.83420089655314,2.64411090820781
"Cdh5",1.20366672453659,0.215798513075433
"Cdk18",1.55699546357725,0.357338681719601
"Cdkl2",1.13985077290165,1.34373396684362
"Cdkn1a",5.04546421007563,4.69911821225151
"Cdkn2b",1.63062076650494,3.06096097946567
"Ceacam16",0.470487063422697,0
"Celf6",0.785267861951823,0.00982261397288629
"Celsr1",0.4684410786795,0.0360836635626059
"Ces2b",0.567133059523341,0
"Cgnl1",0.74974897159523,1.62635448756533
"Chac1",2.89733052043686,0.155064109637939
"Chp2",1.23702147308968,0
"Chrne",0.723812673348874,0.291288602729944
"Cldn11",2.91247957406155,0.353697199156528
"Cldn14",0.523832628611884,0.0293168505537511
"Cldn19",0.521932268307733,0.316748695398553
"Cldn3",0.553701471137385,0
"Cldn5",4.79426981887722,1.98792035388973
"Cldn6",0.436244222889842,0.0523573301066214
"Clec2d",1.95675564692607,1.07670040868223
"Clic5",0.39409411292143,0.186580972444721
"Clmn",1.08158329276056,0.292127151368177
"Clstn2",0.588887990787089,0.0554072588431034
"Cnp",6.90906731417863,4.91789741542919
"Cnr1",1.59126910884676,0.191158593428971
"Cntn2",2.20638079200315,0.0696775676991272
"Cntnap2",0.329543349237372,0.131592007982436
"Col9a1",0.46766994894508,0.0712986352006795
"Coro2b",1.72880644120223,0.0647009705323079
"Cox4i2",1.02204385227333,0.327695105127016
"Cpm",1.54808354663904,0.102349851944701
"Crabp1",0.525600662472255,0.101696017877684
"Crabp2",1.16874969565983,0.035916983253133
"Crhbp",0.642479134286514,0.0298770540303209
"Csf3",0.595266171669867,0
"Csrp2",2.32016299323205,0.992725955935128
"Cth",0.884679156381588,0.106357899053326
"Ctrb1",0.503472939314721,0
"Ctsw",2.38417774759425,0.479098331015213
"Cxcl2",4.14265474876906,5.6005230868709
"Cybrd1",1.13536325086852,0.0779081615574587
"Cyp2j12",0.575742098003842,0.0657734923703805
"Cyp4x1",0.579098190579361,0.807704335717936
"Cyp8b1",0.30971258225935,0
"Cyyr1",0.527699129109709,0.179952064120205
"D630039A03Rik",0.648921515308796,0.0224947901820491
"Daam2",2.04333306102994,0.168500773354652
"Dapk1",1.88083907056206,1.97252950172796
"Dbh",0.201915293340125,0
"Dbndd2",2.9941669463216,0.445901410594656
"Ddc",0.952689875169478,0.101578592968767
"Def6",2.55927420717793,1.91192942116906
"Dhrs3",3.35747244516712,5.95118739542855
"Dkk3",2.072200064702,0.183369732950501
"Dlk1",0.547555726042153,0.0311424272197455
"Dll4",1.60526214935137,0.125999104440157
"Dlx1as",0.425738742197214,0
"Dlx2",1.59136390280131,0
"Dlx5",0.684063546381275,0
"Dlx6os1",0.586574023430113,0.0515427320989637
"Dmrta2os",1.27151835348226,0
"Dnah10",0.45402273013169,0.0589898036361811
"Dnaic2",0.710390438731068,0.10125109220348
"Dnase1l1",3.18256166803001,3.2914237618567
"Dok4",0.318452326903725,0.0265340230842986
"Dpysl5",1.13803473955532,0.123775846876288
"Dsp",0.466852528630417,0.0387256761216257
"Dubr",3.02677913170405,2.12864117807631
"Dusp1",10.414359133194,9.08161732924778
"Dusp2",5.8317802413763,1.98596558010904
"Dync1i1",0.570452841370475,0.0736313194563543
"Ebf3",0.741004608928266,0.199393386773008
"Ecel1",0.930206827232737,0.252859244948485
"Ecm1",4.03971083809424,8.94353907061755
"Edn1",2.1124203690768,0.239855953339156
"Eepd1",1.5367318440072,0.816911719407695
"Efhd1",1.51593937659575,0.212964632091802
"Efna4",1.14221360400861,0.3008473689625
"Egfl7",0.766369900715755,0
"Egfl8",2.2175993996233,0
"Egfr",0.775742205668342,0.130645955753289
"Emcn",0.521359551799282,0.165357702661219
"Eng",2.83141831951868,2.29151480481832
"Enpp6",1.13511860213246,0.0218384350625078
