"","mouse_FVN_Swiss","mouse_C57BL6"
"1700001P01Rik",1.35186697303922,0.708039689049125
"2010203P06Rik",0.454085786135356,0
"AC110091.1",1.61590348161909,0.0244699271139241
"AC122356.1",1.29080452118662,0.243421293664716
"AC140244.1",3.76906101529283,0.0819718075322831
"AC157572.1",0.527594629794184,0.555314588035944
"Ablim2",1.64382470923416,0.13960278959039
"Acy3",3.17649666301906,1.81548511200658
"Adamts4",4.01349008664777,0.298065412133478
"Ankub1",0.448948783593943,0.214105069775673
"B230206H07Rik",0.351413282996402,0.0532148977075277
"B3gnt9",3.29322001784517,0.653966307094359
"Bace2",1.07816599757418,0.175702152054597
"Car14",3.37349704224893,1.8272655112626
"Casr",0.798223188299565,0.20796737331171
"Cdc42ep2",4.04070305904409,3.99755209306647
"Cdk18",2.10644617187158,0.476397702890888
"Chrne",0.851629662258798,0.395710772743225
"Cldn11",4.44408152531893,0.292936679258841
"Cldn14",0.723232589570045,0.102099773744427
"Cldn19",0.805570364738711,0.171157147476038
"Cnp",7.57442120337515,5.33129771175695
"Col9a1",0.560751566268157,0.188037876915188
"Cpm",1.832675534981,0.576198709492651
"Dbndd2",4.21301569337219,0.653541524788866
"Ddc",1.24525536191786,0.271139433164285
"Dnah10",0.568042619277632,0.156738863881236
"Dnaic2",1.01438787923046,0.139823005030308
"Dubr",2.99605459084347,2.60459412814318
"Enpp6",1.65827578106987,0.120715987027255
"Epcam",0.831570546585877,0.368665157723715
"Ermn",2.7120838372572,0.249903404634916
"Etnk2",1.74894275228726,0.207884276879401
"Fa2h",2.61160294436427,0.15456779255907
"Fah",3.61436437126031,0.728005210188397
"Fam43a",5.93040225040143,6.41298837704049
"Frmd4a",1.75682755194074,1.2069860376664
"Gamt",5.90133166653619,5.25619602512582
"Gjb4",0.376679976663669,0
"Gjc2",3.25755983630175,0.100282698816068
"Gm10687",2.1606036838213,0.964809325593327
"Gm12778",0.384905432939744,0.196288017286161
"Gm16401",0.755410660434016,0.056324808216227
"Gm21168",1.25906891487354,0.0649583088748575
"Gm22513",2.90297127880306,1.40008886002644
"Gm23144",0.28050649743033,0
"Gm23779",0.300403397688816,0
"Gm23814",0.36389528686453,0
"Gm24183",0.835902440802866,0
"Gm24480",0.573273096697934,0.276661781912142
"Gm25737",0.349073250373168,0
"Gm26058",0.415760224947584,0
"Gm26583",0.884680056657994,0.484129904166122
"Gm29127",0.768980250699917,0
"Gm33594",1.07525609595038,0.082652890096991
"Gm36855",0.448743668924372,0.238287293619848
"Gm36961",1.79233845465754,0.485802937962811
"Gm42492",0.522819193572134,0.0716734951513903
"Gm42500",0.593395829358591,0.174528362778159
"Gm42528",2.91014024730824,0.26622757801484
"Gm42966",0.58757417876382,0.230013152150415
"Gm43520",0.721867647591717,0
"Gm47063",0.692062556830401,0.131814000769628
"Gm47135",2.47979301895233,0.123752184628928
"Gm7931",0.51537219409129,0
"Gm9847",2.33244696719877,0
"Gpr15",2.05615494134545,1.5176563548369
"Gpr37",3.14209986624509,0.183744871941594
"Gpr62",4.09185292065286,0.440651107693945
"Hist1h2ad",1.50110742414493,0.644431995419678
"Hist1h3h",0.521806853717842,0
"Il12rb1",1.00800337445693,0.320304388492868
"Il23a",2.44775019964179,1.57057402570547
"Jakmip3",0.809064917429844,0.0931061689196838
"Kif19a",2.49453954362219,0.8568192476664
"Kndc1",2.98123865628189,0.107062514478819
"Ldlrap1",3.21068727672263,3.43750252699006
"Lgi3",5.12162698942541,0.280400605232674
"Lpar1",1.7660804416691,0.486522266831608
"Mag",4.81117926573124,1.74850637809343
"Map1b",3.54848143144865,0.473125095295688
"Mcam",5.84117254136043,0.665821916984901
"Micall1",3.32420796357583,0.895164187893453
"Mir31",0.388256020646877,0
"Mir344f",1.65569468915412,0
"Mir344i",1.03113320923455,0
"Mir92b",0.542930521361992,0
"Mobp",3.72127164226576,0.402831246421339
"Myrf",3.34141779501965,0.248954738219696
"Nfasc",4.0519896707169,0.144793129374859
"Nfe2l3",1.40549298212854,0.802815001773941
"Nipal4",1.81686801307553,0.710005029568301
"Nkx6-2",2.71293140173631,0.626071392601677
"Nod1",2.31316464049293,2.93485645639897
"Npb",3.28624678723,0
"Npbwr1",0.944615536056455,0.0939792045579473
"Nrtn",1.33871156376513,0.148810269579129
"Opalin",2.18688323064738,0.143412984654009
"Pacs2",4.9116879788996,2.80851265506645
"Parvb",3.56452779904249,2.04478929534537
"Plch2",1.41132802726161,0.0544084946807886
"Plekhh1",2.40863045735944,0.249666740893948
"Plp1",6.34595521817013,1.800304929244
"Plpp2",3.15294917709043,3.68103585085706
"Prickle1",2.31455382596314,0.766578729810155
"Prima1",1.19765567158934,0.0789524869458171
"Rassf10",3.30951029060898,0.222179756240116
"Rgs16",3.9042673948727,0.405312364196976
"Sec14l5",1.32509562734101,0.49790852662389
"Sema4d",4.08961247107206,3.1724377060342
"Sept4",5.38923284371938,0.667573730786671
"Sftpc",0.86232761644969,0
"Sgk2",1.06419113919842,0.239274521308505
"Srcin1",3.46315983403009,0.0652878466912916
"Ssh3",5.03515850985997,2.15033570854326
"St18",0.515979322024324,0.172554537620479
"Tmem125",2.96241005184392,0.0595940936814617
"Tmem151a",4.25983464706722,0.330524023796779
"Tmem88b",4.98000159066337,0.387688872516529
"Tmprss5",0.743863991068876,0.42217247213745
"Tnni1",0.723816721227157,0.148111454344582
"Tpd52-ps",6.11768421313583,0.743607751779487
"Tprn",5.05869749977633,3.16125754189608
"Tspan15",3.14283180684671,0.186716918245006
"Tspan2",3.90963393202647,1.13861535192158
"Ttyh2",4.08462569131673,0.650889886467685
"Unc5b",3.15711360996147,0.0990666022820956
"n-R5s172",1.2324758641879,0
