"","other","preoligo","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Etnk2",0.968200716580455,0.350863448919663,1.74894275228726,0.207884276879401,1.25649492765502,0.0210573192101944,1.74894275228726,0,0.146975755902875,0.518253930111207
"Fa2h",1.14582975437824,3.47614638972716,2.61160294436427,0.15456779255907,1.75386835483801,0.0563027619510944,2.61160294436427,0.0291926978327348,0.0948632416441152,0.364722457145628
"Faah",0.989333709965584,2.87260986575498,2.02399564986035,0.31941403203134,1.48252039060054,0.103889377166808,2.02399564986035,0.13057450420697,0.123089648715734,0.742345848736189
"Fah",2.03316829129463,2.66023620220454,3.61436437126031,0.728005210188397,2.53220499538707,0.817584332767891,3.61436437126031,0.985409374429119,0.466518223224453,0.680607200063474
"Fam102a",3.46823567683622,5.86512227684188,4.97543767665378,2.44904475199656,4.37175641454128,1.58277529814871,4.97543767665378,1.79965820584784,2.26048549905866,3.41686786031293
"Fam131b",1.88699056777174,6.02704086019265,4.36714564348416,0.234361163075983,2.93197620259386,0.0482926451161518,4.36714564348416,0.0390252052835623,0.408793612605495,0.294331862897377
"Fam163a",0.419935702578952,1.05291607248383,0.881780003980881,0.0949444850903743,0.619522011317509,0.0293184460241398,0.881780003980881,0.0289795767114014,0.0651136311351652,0.203933229100351
"Fam222a",0.987734580074138,1.81719449176566,1.89263076815577,0.299632904464147,1.37561530006413,0.128427578024542,1.89263076815577,0.151531181485085,0.47994950470764,0.297038371795528
"Fam3c",3.05958686641416,4.82791137446293,3.80999386561861,2.62402130561636,3.51245366833627,2.25628428814056,3.80999386561861,2.42837550315337,3.15597783275226,2.32683974143604
"Fam83d",1.83539626202854,2.84225441010634,2.5903209796514,1.30069440261826,1.98349761019692,1.67983209158495,2.5903209796514,2.23977612211326,0.335617112546327,1.1388736292962
"Fbn2",0.348571670447574,1.56571084627608,0.72780216927595,0.168887380951308,0.564833721249904,0.0581358246982901,0.72780216927595,0.0590083262145174,0.0858569129384646,0.383772714648299
"Fbxo32",2.15466157393561,2.1587571076124,2.38215434661228,1.95611733955312,2.52182251950432,1.14599285704085,2.38215434661228,1.18738151843114,2.25972458580503,2.57499307864759
"Fcho1",2.50461940891269,4.66966582685077,4.00070500079058,1.4661753182618,3.48647075947031,0.34578979936377,4.00070500079058,0.438477726561573,0.421002172662251,3.74458557390161
"Fcnaos",0.311393297226612,0.0225062445720807,0.332434817013252,0.256871085831486,0.256027822953077,0.3914265883152,0.332434817013252,0.5219021177536,0.0410970300486031,0.154607903307833
"Ffar3",0.11962571604409,0,0.239251432088179,0,0.152250911328841,0,0.239251432088179,0,0,0
"Fmnl2",1.50152878482936,2.48239194831472,2.23933228312181,0.97855861925914,1.98218750423268,0.424933097341578,2.23933228312181,0.47269204817991,1.14436481615691,1.41979230765645
"Frmd4a",1.52206771630967,0.644733136581009,1.75682755194074,1.2069860376664,1.87406041814464,0.334754141331341,1.75682755194074,0.254628843720306,2.3834115839489,1.17338912411921
"Frmd5",0.521039415760187,1.1654456556881,0.943275560739641,0.232133568894155,0.716315993522775,0.14513038689505,0.943275560739641,0.145993276844088,0.118610749389635,0.449024738858756
"Fyn",2.03334027974238,3.46533113055021,3.19674568273064,1.19435940847862,2.88502496212553,0.0492051158906562,3.19674568273064,0.053156547182771,0.878878892644933,2.87928335786734
"Gal3st1",1.83775615811305,6.24532017486283,3.61855942568385,0.830498801082316,2.64885640961332,0.709121470674758,3.61855942568385,0.862214305526428,0.663373206287202,0.959565790544496
"Galnt5",0.289342243899413,0.0450716641835035,0.30129780315509,0.248347307086207,0.317233874648534,0.151572614410354,0.30129780315509,0.183507862368085,0.0635489760664481,0.510952971767713
"Gamt",5.66397499297706,4.0632399650811,5.90133166653619,5.25619602512582,5.55674332909043,5.55867831169129,5.90133166653619,5.93226408388049,4.76414592395919,4.93696445578684
"Gbp11",0.327064628996821,0.487774621380579,0.483127671110061,0.210598216195706,0.438683863017986,0.0602892335345571,0.483127671110061,0.0328842541483054,0.0620396172466903,0.572413569601603
"Gipc1",4.16572065987323,5.40591739028944,5.91620574097745,2.78907080520907,5.49688604455754,0.815065034595452,5.91620574097745,0.824892961506202,3.42122283361662,4.51393218924497
"Gjb4",0.188339988331835,0,0.376679976663669,0,0.239705439695062,0,0.376679976663669,0,0,0
"Gjc2",1.57906523019795,1.49826722186951,3.25755983630175,0.100282698816068,2.10597517063289,0.109863391919763,3.25755983630175,0,0.320904636211417,0
"Gjc3",1.60479153097739,6.728983563504,3.68496968258201,0.425159652389164,2.58076944746857,0.201900268758282,3.68496968258201,0.0705945148295293,0.751313203909682,0.524484265940208
"Glp2r",0.209063696803972,0.0235223972758501,0.264509570907048,0.137355894522766,0.253333817040642,0.0409355412710989,0.264509570907048,0.0391015917597537,0.034685656346046,0.357931296015101
"Glrb",1.35682743206466,4.00536604535927,3.02270123765036,0.230255178839004,2.05386280280989,0.102114815838945,3.02270123765036,0.0966194010892389,0.283012219005233,0.337861071972493
"Gltp",5.24906570194909,6.36876197069755,5.2975879764191,5.3465707453814,5.70415173126098,4.27750318852851,5.2975879764191,4.43679836297999,5.01250973007428,6.77235861957021
"Gm10179",2.6907684504087,6.65924294160726,6.33285732104701,0,4.03000011339355,0,6.33285732104701,0,0,0
"Gm10297",3.06453920491565,7.75609846120697,7.23709247571801,0,4.60542248454783,0,7.23709247571801,0,0,0
"Gm10356",1.28320398360003,4.09776182143382,2.97884572498672,0.151337189615895,2.00569250834856,0,2.97884572498672,0,0,0.484279006770863
"Gm10602",0.60851474663405,0.326513792860515,0.819663270913657,0.388509668667702,0.772531995638791,0.0869670734276292,0.819663270913657,0.0791078241357367,0.518947981045791,0.629353569727972
"Gm10608",2.77454270593517,5.38226403721956,5.5659332261077,0.658041167194747,4.02053290184654,0,5.5659332261077,0,0.578309063305772,1.52742267171742
"Gm10687",1.54576669051453,1.20196672429228,2.1606036838213,0.964809325593327,1.98498731547538,0.251959980316636,2.1606036838213,0.19232164698863,0.702739088222017,2.15386477729027
"Gm10863",0.692643783092373,2.41283911911499,1.29600003210176,0.379731482211988,1.03487735431145,0.181550296245554,1.29600003210176,0.218815893813181,0.304216008833094,0.648345661669451
"Gm11295",1.42565550623161,3.69287578665958,3.31297386554174,0.0576544768887366,2.15018662490019,0,3.31297386554174,0,0,0.184494326043957
"Gm11474",0.214197578571686,0.62898966533115,0.51825082361925,0,0.329795978666795,0,0.51825082361925,0,0,0
"Gm11637",0.244721141522369,0.870774004589381,0.516889439088254,0.0848304890355956,0.390624544172958,0,0.516889439088254,0,0,0.271457564913906
"Gm11954",0.962323727793399,0.841394480189417,1.37283792109992,0.588007652699692,1.30126606084518,0,1.37283792109992,0,0,1.88162448863901
"Gm12026",0.355685873090003,0.53253152611847,0.713732351836465,0.0645009108154075,0.50110306812532,0,0.713732351836465,0,0,0.206402914609304
"Gm12261",1.19255539022017,3.39469562472816,2.7131149646621,0.137333291896989,1.82640646252824,0,2.7131149646621,0,0,0.439466534070366
"Gm12473",0.747789836722127,2.26795974167518,1.81957392225499,0,1.15791067779863,0,1.81957392225499,0,0,0
"Gm12751",3.46532348398957,8.18138351267009,7.90786721869683,0.167605219705784,5.15417384441128,0,7.90786721869683,0,0.53633670305851,0
"Gm12778",0.30461729777625,0,0.384905432939744,0.196288017286161,0.387694742624318,0,0.384905432939744,0,0,0.628121655315714
"Gm12826",0.109555255577045,0,0.0809145954673686,0.120921426225882,0.139433961643512,0,0.0809145954673686,0,0,0.386948563922822
"Gm13028",0.133585589905286,0.891018234193959,0.378450213287179,0.0140081249822133,0.251019681169815,0,0.378450213287179,0,0.0448259999430824,0
"Gm13052",0.259284460431636,0.672671756227299,0.513438690391931,0.0885729211908353,0.38291838460592,0.0226379929012692,0.513438690391931,0.0301839905350256,0.033333263172664,0.213879295995978
"Gm13148",1.98936075497489,5.28903249485851,4.52359077299426,0.184368456693389,3.01273482404608,0,4.52359077299426,0,0.108315885453348,0.481663175965496
"Gm13182",0.0840779546286007,0,0.0922995568542671,0.0663743083525675,0.107008305890946,0,0.0922995568542671,0,0.212397786728216,0
"Gm13223",0.268873890416078,0.160703348341559,0.469109518586656,0.0801463980075081,0.356812528560605,0,0.469109518586656,0,0,0.256468473624026
"Gm14150",3.87992021242733,8.84110599862273,8.58962107664435,0.379080179511854,5.74181717932775,0,8.58962107664435,0,0.662055508110992,0.551001066326942
"Gm14169",0.305225497941473,0.369284660480485,0.570260544140232,0.0813272278349357,0.422040148332828,0,0.570260544140232,0,0.0700055403083148,0.190241588763479
"Gm14753",2.33521464297906,5.75074703878697,5.49196457721341,0,3.4948865491358,0,5.49196457721341,0,0,0
"Gm14808",0.307441358456668,0.348958766704327,0.61509466137001,0.0434343944384504,0.42301252591797,0,0.61509466137001,0,0,0.138990062203041
"Gm15217",0.357309308735519,0.912228193800485,0.474608590974256,0.324037297409745,0.537687137827068,0,0.474608590974256,0,0,1.03691935171118
"Gm15396",0.385452195398058,2.27045747709527,0.948887527186003,0.128071940295757,0.683449631960803,0.0372105652748095,0.948887527186003,0.0496140870330793,0,0.350293304506727
"Gm15912",2.99315038257528,3.83547219033689,3.6243375505315,2.54615183658379,3.28561375656229,2.3994565560514,3.6243375505315,1.98933298450922,4.12155581751921,1.63893047813785
"Gm16401",0.409890934911995,0,0.755410660434016,0.056324808216227,0.521679371706175,0,0.755410660434016,0,0.0523635906621386,0.127875795629788
"Gm16465",1.08117799064477,2.11982655994421,2.35584247039424,0.0956776420264138,1.56875622081554,0,2.35584247039424,0,0,0.306168454484524
"Gm17872",0.146304978176805,0,0.187840313489201,0.0916734375063575,0.186206335861388,0,0.187840313489201,0,0,0.293355000020344
"Gm1826",2.5945349951944,7.1647644185515,6.18620101303585,0.023105907502762,3.95347766829755,0,6.18620101303585,0,0.0739389040088384,0
"Gm18705",0.412407546110995,1.13440840575387,0.986873435901113,0,0.628010368300708,0,0.986873435901113,0,0,0
"Gm19439",0.444796976318075,0.368141816463782,0.741112555102701,0.175938949899741,0.519426432669119,0.220402181389131,0.741112555102701,0.293869575185508,0.21036114945656,0
"Gm20684",0.228886051015349,1.88004155685856,0.726349467296208,0,0.462222388279405,0,0.726349467296208,0,0,0
"Gm2077",0.191307812430645,0,0.220964063277438,0.141445116385871,0.243482670366276,0,0.220964063277438,0,0,0.452624372434788
"Gm21168",0.645410966277233,0.297395347232357,1.25906891487354,0.0649583088748575,0.848468079555784,0,1.25906891487354,0,0,0.207866588399544
"Gm22246",0.227377439156132,0.727660010720855,0.558706308415244,0,0.355540378082428,0,0.558706308415244,0,0,0
"Gm22350",0.09182318986256,0,0.18364637972512,0,0.116865878006895,0,0.18364637972512,0,0,0
"Gm23144",0.140253248715165,0,0.28050649743033,0,0.178504134728392,0,0.28050649743033,0,0,0
"Gm23431",0.466486661699536,0.727660010720855,1.03692475350205,0,0.659861206774033,0,1.03692475350205,0,0,0
"Gm23464",0.17441235464683,3.32571000882323,0.823926139125549,0,0.524316633988986,0,0.823926139125549,0,0,0
"Gm23779",0.150201698844408,0,0.300403397688816,0,0.191165798529246,0,0.300403397688816,0,0,0
"Gm23814",0.181947643432265,0,0.36389528686453,0,0.231569728004701,0,0.36389528686453,0,0,0
"Gm24166",1.36020564257648,6.9592115226752,3.58507488994046,0.113320786145328,2.36382641079508,0,3.58507488994046,0,0.362626515665048,0
"Gm24183",0.417951220401433,0,0.835902440802866,0,0.531937916874551,0,0.835902440802866,0,0,0
"Gm2423",3.77225664604352,8.65021917630294,8.73423408764021,0.040271700928837,5.58743747462838,0,8.73423408764021,0,0.128869442972278,0
"Gm24290",0.208689688558277,0,0.261577806027733,0.136326374702718,0.26560505816508,0,0.261577806027733,0,0.436244399048698,0
"Gm24375",0.0514142875732793,0.635179744758705,0.193568538683516,0,0.123179979162238,0,0.193568538683516,0,0,0
"Gm24480",0.444728995155905,0,0.573273096697934,0.276661781912142,0.566018721107516,0,0.573273096697934,0,0.885317702118854,0
"Gm25737",0.174536625186584,0,0.349073250373168,0,0.222137522964743,0,0.349073250373168,0,0,0
"Gm26058",0.207880112473792,0,0.415760224947584,0,0.264574688603008,0,0.415760224947584,0,0,0
"Gm26210",0.152024965131318,0,0.127718995455712,0.154289567956058,0.193486319258041,0,0.127718995455712,0,0.493726617459386,0
"Gm26384",0.657418636610081,2.20760620184216,1.63020958776904,0,1.03740610130757,0,1.63020958776904,0,0,0
"Gm2654",0.672896419096993,2.34461674017029,1.68073808678974,0,1.06956060068438,0,1.68073808678974,0,0,0
"Gm26583",0.705895280259952,0.183265706295606,0.884680056657994,0.484129904166122,0.915072693630448,0,0.884680056657994,0,0.284305747379513,1.26490994595208
"Gm26588",0.479769950992947,1.9626090600578,1.08865122721083,0.132353722935408,0.789035306723552,0,1.08865122721083,0,0.0898279532746626,0.333703960118643
"Gm26705",0.277123488393871,0.305537164035399,0.455474902071704,0.124617710880958,0.380478727413599,0,0.455474902071704,0,0,0.398776674819065
"Gm26834",0.307482010123223,0.394090874161008,0.526675422179018,0.126513882579125,0.401746880359826,0.0699058329820106,0.526675422179018,0.0752364806832038,0.0323416187710392,0.282219028662317
"Gm26840",0.62332295617292,1.27127515989163,1.3785150115513,0.0435239331816753,0.908890595119319,0,1.3785150115513,0,0.0884913525826313,0.0507852335987296
"Gm2719",2.24262140269335,6.24914445170123,5.37797772705829,0,3.42234946267346,0,5.37797772705829,0,0,0
"Gm2721",0.217952821385532,0.0141075424952957,0.386697690160436,0.0448204013462105,0.278677003808431,0,0.386697690160436,0,0,0.143425284307874
"Gm28386",0.186055003214131,1.10195726397364,0.529532472710209,0,0.336975209906497,0,0.529532472710209,0,0,0
"Gm28616",0.14599193538774,0.107584053177988,0.307353021229479,0,0.195588286236941,0,0.307353021229479,0,0,0
"Gm29127",0.384490125349959,0,0.768980250699917,0,0.48935106862722,0,0.768980250699917,0,0,0
"Gm29718",2.9287850945404,6.19083702153084,6.23972791004505,0.439466621847636,4.2903480313724,0,6.23972791004505,0,0,1.40629318991244
"Gm32507",0.208690590478314,0,0.173130107872494,0.213719688948617,0.252457311041765,0.0361594613092451,0.173130107872494,0.0482126150789935,0,0.626047866540783
"Gm32568",0.150808633065841,0.297478359750582,0.323741631739758,0.0178259750617559,0.218981747515669,0,0.323741631739758,0,0.0570431201976188,0
"Gm33594",0.582407088996656,0.0343165464753669,1.07525609595038,0.082652890096991,0.74436507203896,0,1.07525609595038,0,0,0.264489248310371
"Gm34144",0.746717519170985,1.04455271999745,1.38133388128877,0.228657602421232,1.04532708985375,0,1.38133388128877,0,0.241629708940442,0.4900746188075
"Gm3571",4.14103357600866,8.65383640071589,9.04052333113585,0.418080393360768,6.05711876953065,0,9.04052333113585,0,0.0801480111454108,1.25770924760905
"Gm36855",0.359853483290008,0.0095552653692741,0.448743668924372,0.238287293619848,0.451548069124567,0.0201188177647884,0.448743668924372,0,0.109890138323039,0.652629201260475
"Gm36961",1.10465497794117,0.967622995128845,1.79233845465754,0.485802937962811,1.49389024420957,0,1.79233845465754,0,1.55456940148099,0
"Gm37120",0.380708066904523,0.327133541782364,0.606919391908212,0.176076341886026,0.473944751783056,0.110913552208019,0.606919391908212,0.0487325667226767,0.134965449507953,0.369999764460119
"Gm37167",0.195977905165373,0,0.391955810330747,0,0.24942642475593,0,0.391955810330747,0,0,0
"Gm37375",0.110414913262953,0,0.220829826525906,0,0.140528071425577,0,0.220829826525906,0,0,0
"Gm37459",0.712554627590993,1.35839389179035,1.57625537212452,0.0375463841490751,1.02316071862825,0.0198476932883879,1.57625537212452,0,0.113214064849765,0.0069343644272749
"Gm38040",0.589960004705138,0.90068308535282,1.12823867763559,0.157806550971954,0.83273846829316,0,1.12823867763559,0,0,0.504980963110252
"Gm39164",0.161138376178216,0,0.201791782008558,0.10542434905439,0.17022309628401,0.095870801842729,0.201791782008558,0.127827735790305,0.0472386427374616,0.136725991288221
"Gm42417",0.285892200576199,0.585032547809359,0.608425800243727,0.0410678442712563,0.417047577806922,0,0.608425800243727,0,0.030171537208903,0.101245564459117
"Gm42429",0.220436370268683,1.56437191044083,0.664354442028912,0,0.422771008563853,0,0.664354442028912,0,0,0
"Gm42492",0.302365879729718,0,0.522819193572134,0.0716734951513903,0.354616495525092,0.0830852163600125,0.522819193572134,0,0.13293634617602,0.0964188383084288
"Gm42500",0.396428407695386,0,0.593395829358591,0.174528362778159,0.433809787319055,0.194522511806451,0.593395829358591,0,0.311236018890322,0.247254741999786
"Gm42501",0.277767880065053,0.394031604320634,0.611825989318768,0,0.38934381138467,0,0.611825989318768,0,0,0
"Gm42528",1.49213295490353,1.61094098662702,2.91014024730824,0.26622757801484,1.98133264549033,0.176535813720701,2.91014024730824,0.138032201526504,0.116818660121316,0.569470947694368
"Gm42902",0.444665004585684,0.576346668536818,0.638730254906705,0.291318118548683,0.597701527284853,0.056734983150752,0.638730254906705,0.0534781985014208,0.233184713451558,0.634859427702521
"Gm42966",0.425223176325005,0,0.58757417876382,0.230013152150415,0.478298297736808,0.172960798361295,0.58757417876382,0.23061439781506,0.167474367516594,0.291830441986663
"Gm43037",0.170525104716223,0,0.341050209432446,0,0.217031951457011,0,0.341050209432446,0,0,0
"Gm43206",1.12658463007857,1.59893200059518,2.23313199352881,0.217399108374187,1.57919243833593,0,2.23313199352881,0,0,0.695677146797398
"Gm43432",0.157464926647323,0,0.177224967862671,0.120491774752978,0.200409906642048,0,0.177224967862671,0,0.38557367920953,0
"Gm43520",0.360933823795858,0,0.721867647591717,0,0.459370321194729,0,0.721867647591717,0,0,0
"Gm43798",0.0834475296781003,0,0.166895059356201,0,0.106205946863037,0,0.166895059356201,0,0,0
"Gm4419",2.14322787602826,3.11138621643157,3.08573713278472,1.43955206891678,2.9508271444653,0.164369472927235,3.08573713278472,0.0735419851691267,1.9198169448823,2.59849929344845
"Gm44268",0.112467345702136,0,0.224934691404271,0,0.143140258166355,0,0.224934691404271,0,0,0
"Gm44380",0.189719971270092,0,0.379439942540185,0,0.241461781616481,0,0.379439942540185,0,0,0
"Gm45089",0.0995790512494433,0.81814302536754,0.316035677551393,0,0.20111361298725,0,0.316035677551393,0,0,0
"Gm45869",0.290628109998312,0.615923027406206,0.669245223911797,0,0.425883324307507,0,0.669245223911797,0,0,0
"Gm47063",0.421353564569274,0,0.692062556830401,0.131814000769628,0.536268173088167,0,0.692062556830401,0,0,0.42180480246281
"Gm47135",1.2739880363328,0.512736101038505,2.47979301895233,0.123752184628928,1.57805010296967,0.247504369257856,2.47979301895233,0.330005825677142,0,0
"Gm47169",0.63445480306857,2.68803659676456,1.65291483424636,0,1.05185489452041,0,1.65291483424636,0,0,0
"Gm4768",3.31257624016524,8.14302885653685,7.78844231697861,0,4.95628147444093,0,7.78844231697861,0,0,0
"Gm47776",0.18945774183984,0,0.194078019838222,0.161732780861276,0.241128035068887,0,0.194078019838222,0,0,0.517544898756082
"Gm48016",0.342379586467622,0.523017502724805,0.759475959038788,0,0.483302883024683,0,0.759475959038788,0,0,0
"Gm48022",0.151572879286714,0,0.303145758573428,0,0.192910937274,0,0.303145758573428,0,0,0
"Gm48300",0.0611645144757793,1.14401326053238,0.285759494741899,0,0.18184695119939,0,0.285759494741899,0,0,0
"Gm4887",2.69375479979456,7.27696998504224,6.35070037082606,0.0668293232979675,4.08995792565147,0,6.35070037082606,0,0,0.213853834553496
"Gm4930",0.131005800530818,0.114174001113599,0.202040668952258,0.0667463157349056,0.177114109867732,0,0.202040668952258,0,0,0.213588210351698
"Gm4974",0.549969311865543,0.44460899223743,0.947900323298594,0.18860963690811,0.740379941668639,0,0.947900323298594,0,0,0.603550838105952
"Gm5067",0.802436192317019,2.37753217955839,1.94451983885667,0,1.23742171563606,0,1.94451983885667,0,0,0
"Gm5191",1.79000877599711,4.38720467947211,4.14249782906202,0.05623034249969,2.67702977667561,0,4.14249782906202,0,0,0.179937095999008
"Gm5239",0.160780269961799,0,0.321560539923598,0,0.204629434496835,0,0.321560539923598,0,0,0
"Gm5637",3.60591574328811,6.39650519808739,7.43963087612761,0.600238683903456,5.17084778219281,0,7.43963087612761,0,0.076434503766341,1.84432928472472
"Gm5684",0.42695514237508,1.59353526127602,1.08155817921816,0,0.688264295866104,0,1.08155817921816,0,0,0
"Gm5754",0.0881881252678608,0.136896820278398,0.114706069403314,0.0710735110256569,0.12468459763895,0,0.114706069403314,0,0,0.227435235282102
"Gm5873",3.33091439415502,6.96695984772147,7.36993377269845,0.251278119625324,4.87270557871743,0,7.36993377269845,0,0,0.804089982801036
"Gm6129",0.181763977972322,0.275671717032333,0.3108239243302,0.08057499229168,0.256397037149531,0,0.3108239243302,0,0,0.257839975333376
"Gm6682",3.48799955388862,7.53246963929879,7.79229481255479,0.227299963231986,5.12404212670359,0,7.79229481255479,0,0.25580912593742,0.471550756404936
"Gm6788",3.71912522989824,8.91083680188235,8.71122714577966,0,5.54350818367797,0,8.71122714577966,0,0,0
"Gm6829",4.01758852549537,9.40507537018254,9.07628050594711,0.264668898185989,5.96830133882888,0,9.07628050594711,0,0,0.846940474195166
"Gm6903",0.749098186865825,4.0003614457756,2.01006730387147,0.0521581168496091,1.31706691471792,0,2.01006730387147,0,0,0.166905973918749
"Gm7361",0.298664656645992,0.862534042757467,0.597753217306967,0.107445839331573,0.458530839618305,0,0.597753217306967,0,0,0.343826685861032
"Gm7802",0.225893076046774,0,0.222572326840245,0.20056209709664,0.287500278604985,0,0.222572326840245,0,0.641798710709248,0
"Gm7931",0.257686097045645,0,0.51537219409129,0,0.327964123512639,0,0.51537219409129,0,0,0
"Gm8508",3.14748518842198,7.57280151225057,7.37679916430833,0,4.69432674092348,0,7.37679916430833,0,0,0
"Gm8545",2.47091671376247,5.36519121445983,5.38535965195134,0.282563455434376,3.63254774610312,0,5.38535965195134,0,0,0.904203057390004
"Gm8770",0.783288583703752,1.11577397547945,1.65235748877256,0.0644139657405037,1.09834674066654,0,1.65235748877256,0,0,0.206124690369612
"Gm8876",0.739541434552479,1.6888430631786,1.72034616384476,0,1.09476574062848,0,1.72034616384476,0,0,0
"Gm9791",3.75899563374272,6.99311783715674,7.94563594394034,0.499950637746556,5.41991424632316,0,7.94563594394034,0,0.162996247313843,1.43684579347514
"Gm9945",0.200822713908413,0.339054235241093,0.36693009504232,0.07275769558283,0.286415657268989,0,0.36693009504232,0,0,0.232824625865056
"Gnb4",2.50916896560043,4.66853107412931,4.48529518236957,1.04997878949354,3.24367818957694,1.02910912679725,4.48529518236957,1.30091872307333,0.402663482381851,1.39616617630949
"Gng4",1.03085869638854,1.57530032415652,1.95692579454688,0.288605188970992,1.43854214250642,0.0458396265063674,1.95692579454688,0.0611195020084899,0.226441160269472,0.623752042027515
"Gng8",1.0165797404921,3.20613142254462,2.34664154321968,0.126469623362027,1.56015389326928,0.0691387408679745,2.34664154321968,0,0.159823201899368,0.244879592859117
"Gnptab",2.16611648508646,3.59158872407839,3.19535298200726,1.44371858015474,3.03934693107159,0.121100818375329,3.19535298200726,0.12985517029255,1.15704575872803,3.30702749341608
"Gp1bb",3.77483565399646,5.53363025776292,5.33464787982547,2.62984928186689,5.30739358306486,0,5.33464787982547,0,0.406892176595052,8.008625525379
"Gpd1",1.9476015214566,5.09051612343598,3.48917239054548,0.991591336251258,2.74314946567912,0.54557332533952,3.48917239054548,0.0395376287646832,2.84197258070158,0.28367454078483
"Gpr15",1.86011607929297,0.492710318011674,2.05615494134545,1.5176563548369,2.41221231164666,0,2.05615494134545,0,0.555540672917877,4.30095966256019
"Gpr37",1.58062081310142,1.33596665582852,3.14209986624509,0.183744871941594,2.08942133704203,0.120255832946531,3.14209986624509,0.0376024033693835,0.30157579456054,0.241284911609301
"Gpr62",2.04969706902535,3.47242033976678,4.09185292065286,0.440651107693945,2.84967143459558,0.205448381392569,4.09185292065286,0.124342166289489,0.63236230825289,0.628510636820347
"Gramd3",2.02768631803861,1.94487961422791,2.63033930430808,1.49001411707648,2.31775973414742,1.2092827477867,2.63033930430808,1.56345854020254,0.575833432163614,2.31606149423809
"Grik3",0.608058634805426,3.03457323401793,1.41687870731727,0.203655396259123,1.03491995024837,0.040818667140455,1.41687870731727,0.0499975161290545,0.0328192370925845,0.558881011581743
"Hhip",0.859828017727168,0.893659918575274,1.71134851959385,0.118976566199838,1.15839382162015,0.0472300322334935,1.71134851959385,0.034250336725633,0.0739518212120993,0.265672786556623
"Hip1r",2.8106316829394,6.79894381996433,5.24774826476145,1.17669369097323,4.08790009729418,0.295221577719985,5.24774826476145,0.285341252842543,0.684065371956259,2.73894493574702
"Hist1h2ad",1.08366431034423,0.491907587552715,1.50110742414493,0.644431995419678,1.42392799385199,0,1.50110742414493,0,1.29403729304435,0.76814509229862
"Hist1h2ah",0.114406401313544,0,0.228812802627088,0,0.145608147126329,0,0.228812802627088,0,0,0
"Hist1h2bf",1.22161400267218,1.75962826760613,1.69862933144052,0.871477373116628,1.58953027289559,0.34434782579128,1.69862933144052,0.459130434388373,0.827026543438936,1.41074452926823
"Hist1h2bp",0.905852183148411,0.587418856160195,1.16687375648347,0.63765414060671,1.16291269403383,0.119327446466459,1.16687375648347,0.159103261955279,0.41958464219419,1.42998469340095
"Hist1h3h",0.260903426858921,0,0.521806853717842,0,0.332058906911354,0,0.521806853717842,0,0,0
"Hist1h4k",1.01061964145503,2.16318497970938,2.24341980885234,0.0759901622641825,1.48289636000726,0,2.24341980885234,0,0.243168519245384,0
"Hr",1.64503987378904,4.69039855390062,3.74548953789176,0.187816252713097,2.52008698063156,0,3.74548953789176,0,0.155662016421815,0.445349992260096
"Hypm",0.118536864397753,0.200732142919913,0.265749749212636,0,0.169113476771677,0,0.265749749212636,0,0,0
"Ick",2.02302146227255,3.79620101867649,3.34838703242745,1.0849740329375,2.757359088493,0.446887879267287,3.34838703242745,0.448362567573112,1.62309961249552,1.31078221181673
"Iffo1",3.7500645123418,5.83502319377182,5.22140527190583,2.72326118290203,5.1147647438959,0.51837854592552,5.22140527190583,0.542501462797845,3.84232577322475,4.22110825670432
"Ifitm7",0.508167635695125,2.38559966856436,0.972637332480858,0.336435655116262,0.814986857493032,0.133772783968188,0.972637332480858,0.0661812245712138,0.466810451055804,0.530366175830779
"Igsf9b",1.03362604716707,4.78269467781574,2.58701950354665,0.143040351666014,1.73822484840826,0.0332465014159453,2.58701950354665,0.0400874270385537,0.117821040186054,0.291803172698926
"Il12rb1",0.677201133487506,0.13764286031636,1.00800337445693,0.320304388492868,0.866580774335679,0.0215175528622443,1.00800337445693,0.0286900704829923,0.0598053836116106,0.930740574985978
"Il17b",0.189197830777437,0,0.315953739282932,0.0546366819879497,0.240797239171284,0,0.315953739282932,0,0,0.174837382361439
"Il23a",2.0524416801707,0.964660080746507,2.44775019964179,1.57057402570547,1.77496137925839,2.5435671078235,2.44775019964179,2.64291722793217,1.48233344644215,0.372002762296758
"Inppl1",3.87542324959818,6.19486779284065,6.40330778536525,1.95345484870731,5.47326197597902,0.0612278878615135,6.40330778536525,0.0816371838153513,2.32538441792826,3.82770647735671
"Insc",0.437988824172171,0.407137243038519,0.788390442526801,0.127530960470162,0.575216927108987,0.0528986458125128,0.788390442526801,0.0629626260863547,0.0496761579433664,0.282867764257528
"Itpr2",1.75331026539704,2.79785686257362,2.01375997824512,1.65598509130205,2.26340988984781,0.611672947451597,2.01375997824512,0.563932151937563,2.19885155323257,2.42358215660891
"Jakmip3",0.453846973400896,0.0544461457538408,0.809064917429844,0.0931061689196838,0.565754592951615,0.0462508127246539,0.809064917429844,0.0365134054718838,0.0542382823588994,0.199885371617828
"Jam3",1.60514204982813,3.72413704835489,2.85728890708958,0.7743879245402,2.23823819814712,0.393876391582588,2.85728890708958,0.0570600508731873,1.69687662922407,0.71269266825675
