"","other","preoligo"
"Abcb1a",0.757450512811499,0.276066655725297
"Abcc6",0.370894803531319,0.0533646847294011
"Abcc8",0.275326426981482,0.061380569877795
"Abhd14b",1.73695551685111,1.22119135238129
"Ablim1",1.14093932013021,0.199386715724958
"Ablim2",0.86833604547533,0.466890644707618
"Ackr2",0.6888637253639,0.223599451039961
"Acvrl1",2.78130246681297,1.52892857394063
"Acy3",2.56889846617918,0.794779010677622
"Adamts15",0.612577080077004,0.375101710813711
"Adamts4",1.98550106541303,2.68193898781986
"Adamtsl2",1.07672272094082,0.538962099314217
"Adamtsl4",1.95711272716214,0.945150507966775
"Adcy4",1.28633520329461,0.373433718485817
"Adcyap1",0.538856899937992,0.443188529753547
"Adgrf5",0.765717287667372,0.391342228619481
"Adgrl4",0.799763336345689,0.282415373578101
"Adora2a",1.79778675001223,1.22760720681583
"Adrb2",6.21530044506135,4.37530357861593
"Adssl1",3.79121463970023,0.974817635337414
"Aifm3",1.30151590030905,2.00534581293524
"Ajuba",1.56645681486253,0.562742279853365
"Akr1c14",0.465666632448008,0.0713988295111649
"Aldh1l1",0.82617350424742,1.58597882783044
"Alpk3",0.356839823997161,0.0365111570613431
"Angpt1",0.475905627187965,0.0514047645452742
"Angptl4",2.46636307510793,2.9829561516515
"Ankrd35",0.759967634720154,0.450038341655515
"Ankub1",0.3452177014049,0.022434223694386
"Aplnr",1.91682985502883,0.941557887223302
"Apoc1",2.52494374846686,0.441138708667109
"Apold1",2.72408054212796,3.40285576664639
"Aqp4",2.1007136277153,5.12958881576636
"Arap2",1.32241811927246,1.03973052856586
"Arhgap18",1.45992788514281,0.467935419169697
"Arhgap29",1.91885716257025,1.56346176182412
"Arhgef5",0.926561139674689,0.494482899167068
"Arpc1b",6.74067833939348,3.97241760672063
"Arx",1.09400962999011,2.2421589362919
"Asb4",0.711316435127001,0.0460449015338398
"Aspa",1.98783857090402,0.353079748675862
"Avp",0.214958272056491,0
"B230206H07Rik",0.206115154473931,0
"B230208B08Rik",0.365816666118429,0
"B3gnt9",1.81449242063193,2.88137669282402
"B830012L14Rik",0.319952085669211,0.0374208961242517
"BC024139",0.539264006702207,0.056629120403459
"BC028528",1.84721824279131,0.150214714337243
"Bace2",0.628880342052618,0.148454410719411
"Barhl2",0.424559664922106,0
"Batf",1.58672563376802,0.400211796067309
"Bcl11a",0.816329363956292,0.335677040127259
"Bcl2a1a",1.48567322497046,0.632304120965486
"Best1",1.27072795676112,0.154221725443556
"Bhlhe40",6.30332875533744,6.53052933535485
"Bmpr1b",0.408118296569409,0.257908390613282
"Bvht",0.698915571875117,0.350551950627981
"C030018K13Rik",0.595822758611057,0.590862754427959
"C030037D09Rik",1.35784239283457,1.69229170355357
"C130074G19Rik",1.28066737494096,1.80872301898443
"C4b",2.32729252338402,0.878552447964567
"Cacna2d2",0.563365083161824,1.26065027247023
"Capg",4.22717574896382,0.880626257017514
"Car14",2.61782105670053,1.58310859203578
"Car2",3.60067511783058,4.82780060311781
"Car4",1.90261361932716,2.40019747858689
"Carns1",2.10136537495389,1.57965913346496
"Casr",0.517950093185045,0
"Cast",1.68592646576949,0.283856959250346
"Catip",1.05982486400081,0.188381146496602
"Cavin1",1.85965620836784,2.27126529082306
"Cbln2",1.21347439269555,1.04032119670724
"Cbs",1.20381497960436,2.73097318285022
"Ccdc121",0.377174430515856,0.0703767738863915
"Ccdc136",1.25567491586145,1.8011513100489
"Ccdc141",0.902004771922209,0.366999706119016
"Ccdc152",1.31967779151724,0.500674984950981
"Ccdc187",0.25938056462345,0.0104520675470083
"Ccdc27",0.460382243984176,0.187249218564495
"Ccdc80",1.33041844577235,2.2773557161316
"Ccm2l",1.37973879407089,0.344071901883358
"Ccno",1.48405069068467,1.52558037291992
"Ccr7",1.29411464728942,1.09822304415681
"Ccrl2",5.3930412936294,6.48645909771456
"Cd14",7.37518927740566,6.93904084524341
"Cd24a",5.16934381688252,4.06658309926213
"Cd274",2.04475804488791,1.20814032248146
"Cd300lg",2.08568274852536,0.0371417592044745
"Cd34",1.42986264028278,0.885625829551497
"Cd40",2.28075875304169,0.190072906178354
"Cd44",2.64126333465231,0.380572937361167
"Cd59a",1.60878004198494,0.939766414822864
"Cd79b",4.40013084052365,0.782113690572222
"Cd82",3.82430751434781,2.11982562758384
"Cd83",4.02773472126219,5.50960403942839
"Cd93",4.49973605725247,1.57526192790229
"Cdc42ep2",4.19165587158415,1.58215595566221
"Cdc42ep3",2.89276713361278,1.25391362433679
"Cdh5",0.936509506769306,0.99239492743398
"Cdk18",1.29149013973731,0.475442869905808
"Cdkl2",1.22993510652184,0.694202877986924
"Cdkn1a",5.03157278851485,3.85456012063004
"Cdkn2b",2.05900920304533,1.35454350678243
"Ceacam16",0.357731532207295,0.167116246747529
"Celf6",0.569668184531952,0.701882353914261
"Celsr1",0.368771995405642,0.134378584045935
"Ces2b",0.445604546768339,0
"Cgnl1",1.01895726326598,0.487254952085158
"Chac1",2.2055384851284,1.61335337155959
"Chp2",0.884239841277768,1.22787842609773
"Chrne",0.649765440322347,0.0303776532445353
"Cldn11",2.13710879671403,3.53254095730678
"Cldn14",0.417690455216159,0.0317599439195045
"Cldn19",0.492639093007786,0.111302430870275
"Cldn3",0.43505115589366,0
"Cldn5",3.95346762321554,5.34010269819076
"Cldn6",0.346558547927911,0.156296101223997
"Clec2d",1.77558623670911,0.972906436988185
"Clic5",0.356829268286309,0.0857493759062943
"Clmn",0.878753788731296,0.763371783600697
"Clstn2",0.447850293617439,0.429492823386255
"Cnp",6.29095520160766,7.5979572951745
"Cnr1",1.12048585024855,2.58179266755057
"Cntn2",1.59527397215145,2.21506337271086
"Cntnap2",0.294509132196901,0.0282170227842096
"Col9a1",0.384933449825136,0.0404956816466891
"Coro2b",1.29570644891266,1.1357844505766
"Cox4i2",0.879010805022775,0.247111525195876
"Cpm",1.20554911956478,0.560630746901367
"Crabp1",0.440853967431011,0.0164358146713901
"Crabp2",0.876124078747538,0.734177482805161
"Crhbp",0.498583991148568,0.206602817192993
"Csf3",0.450602112783869,0.239498309394368
"Csrp2",1.95851258793188,2.07352051824669
"Cth",0.664107629144777,0.859395508383906
"Ctrb1",0.39147766520461,0.057515019597394
"Ctsw",1.92492241326136,1.19343476193853
"Cxcl2",4.66338115262604,2.68395844717878
"Cybrd1",0.821527496935237,1.29924344869021
"Cyp2j12",0.470467238668082,0.00971570617063294
"Cyp4x1",0.674242283255865,0.161505473662599
"Cyp8b1",0.243345600346632,0
"Cyyr1",0.453818532270781,0.171039224896683
"D630039A03Rik",0.50237729513723,0.194833697203735
"Daam2",1.53719538305346,1.62993140199951
"Dapk1",1.98429845721174,0.799169382130084
"Dbh",0.157566181775962,0.0151416818779102
"Dbndd2",2.23562963554352,3.420627154307
"Ddc",0.747045233132374,0.427269734886091
"Def6",2.48962347812161,0.945005269931014
"Dhrs3",4.21953611640134,1.66344084893376
"Dkk3",1.45828439450919,3.1116981203953
"Dlk1",0.42005370696722,0.266930797801582
"Dll4",1.25142201382629,0.641971867057576
"Dlx1as",0.329609173868159,0.068597730015128
"Dlx2",1.1683826366042,1.14764601835558
"Dlx5",0.517037124721592,0.286179264091735
"Dlx6os1",0.463532037518195,0.169036660872369
"Dmrta2os",0.885011628627915,1.59653908751402
"Dnah10",0.369801393660483,0.0529897347465463
"Dnaic2",0.565838527457853,0.297559810445719
"Dnase1l1",3.38614928183906,0.767783450010058
"Dok4",0.257793692019869,0
"Dpysl5",0.868330755727888,0.856854942423246
"Dsp",0.377271360616518,0.0084814707898397
"Dubr",2.94359604023104,0.598790597815241
"Dusp1",10.1443173217027,8.86397727828659
"Dusp2",4.79541409263417,4.95764767869704
"Dync1i1",0.447073992335265,0.310470640206935
"Ebf3",0.633004511970514,0.0865610777157719
"Ecel1",0.71094686898465,1.29045591356896
"Ecm1",5.5603530297015,2.36603308568575
"Edn1",1.59470319548444,1.87020313641922
"Eepd1",1.39688362596974,0.615326398133661
"Efhd1",1.20373946594625,0.674839147673049
"Efna4",0.931573203714512,0.725714267941594
"Egfl7",0.588227334605022,0.194886223402998
"Egfl8",1.63474950806801,1.5071002829041
"Egfr",0.595068893527822,0.724783575975408
"Emcn",0.452064876609701,0.0674776079011701
"Eng",2.70231964555542,2.47918569620296
"Enpp6",0.877766566292641,0.28492643561015
"Eomes",0.692882319394722,0.0492110714221038
"Epcam",0.618392641197972,0.112818111119253
"Ephb4",0.872861289135225,0.919424105447403
"Erbb2",0.702375163371247,0.504655077489522
"Erg",0.356858548360593,0.0394826761427604
"Ermn",1.38890350900717,1.53916497177932
"Erp27",0.974664501888516,0.102475084539905
"Esam",2.73294439508777,1.96880412700505
"Etnk2",0.968200716580455,0.350863448919663
"Exoc3l",1.15631991219048,1.29616899475955
"Ezr",3.24342953301793,2.78910284643966
"F2rl3",1.2518925084736,0.39424453111565
"Fa2h",1.14582975437824,3.47614638972716
"Fah",2.03316829129463,2.66023620220454
"Fam107b",2.18537927386754,0.615010087883155
"Fam124b",0.399756194263288,0
"Fam129a",1.59908621878635,0.0818267269510086
"Fam166b",0.648529992186769,0.181622991832698
"Fam167a",0.829701535563,0.925866282453798
"Fam183b",0.454106745923731,0.205068232248767
"Fam20a",1.79405791493753,1.21338362777458
"Fam26f",2.90342835104524,0.558869519883037
"Fam43a",6.3613571988995,3.75772198454094
"Fam71a",2.41844545017969,1.96521737213826
"Fas",1.94435921640336,0.123332388104517
"Fgd3",2.53359325401944,1.59610079249746
"Fgd6",1.29060367092057,0.68854489851643
"Fgfbp1",0.671058241177665,0.622492912727686
"Fhl3",3.55364132805167,2.01135790901
"Fibin",0.942614081505727,1.78779507884722
"Fkbp10",1.0973471115707,1.87202972811416
"Flt1",1.16840549891387,0.411921560589522
"Flt4",0.511652770201798,0.108629956836267
"Flvcr2",0.583482988366707,0.327274589506076
"Fmo1",1.11616861904959,2.11592055221586
"Fn1",5.10860503540422,2.98833434338792
"Fnbp1",3.3457231599748,2.28610360371327
"Fosl2",4.06858977433591,3.39947806166293
"Foxf2",1.03431574785103,2.46792287756159
"Foxl2",0.605886694999519,0.335395310699712
"Foxl2os",0.421989702075891,0
"Foxq1",1.5600688834125,1.22550401834521
"Frem2",0.494911487994578,0.124548793493285
"Frmd4a",1.52206771630967,0.644733136581009
"Frmd4b",2.10048414886759,0.496066531129162
"Fst",0.601634141659215,0.0989452836829358
"Fxyd5",5.51048385829511,1.65123589060402
"Fzd6",0.997233128461805,1.66366394359375
"Gad2",0.668983007375444,0.415830205499236
"Gadd45b",6.51867109664374,6.8974985593141
"Gal",1.70515707922357,0.696012620293924
"Galnt15",0.437707560888727,0.138040185854642
"Galnt6",1.59134939142006,0.492846339102665
"Gamt",5.66397499297706,4.0632399650811
"Gata2",1.27190707206591,0.377605880166678
"Gbp3",3.67393314062902,1.14311115239813
"Gbx2",0.297894717486679,0
"Gcgr",0.393669205744935,0
"Gcnt4",0.545841013383063,0.85497528182458
"Gdf15",3.57130003441774,3.12014854166782
"Gdf5",0.539008478233112,0.189433069933677
"Gdpd2",0.999739280650878,3.03046710753902
"Gdpd3",0.647063195589619,0.0420524245342989
"Ggct",2.9751450641897,0.767003517036025
"Ghsr",0.221299488009025,0
"Gimap4",2.05054245212633,0.29070270405908
"Gimap5",1.49536131721848,0.249786959912418
"Gimap6",4.62351263598503,3.51506424553481
"Gimap8",1.1330761328452,0.228974674179229
"Gimap9",3.3634301670728,0.211416914599985
"Gipr",0.613821961552713,0.117102398781748
"Gja4",1.00612801614396,2.374728071656
"Gjb4",0.188339988331835,0
"Gjc1",1.11821658975457,0.86282898889114
"Gjc2",1.57906523019795,1.49826722186951
"Gli1",0.604664510946708,0.493207228955529
"Gli2",0.300062883037623,0.101097521662015
"Gli3",0.397263363112089,0.190601727255086
"Glycam1",0.450990799560532,0
"Gm10030",0.335212658588937,0.0143687286983498
"Gm10160",0.883385266007626,0
"Gm10224",1.21931649783655,0.190979389509817
"Gm10687",1.54576669051453,1.20196672429228
"Gm10800",3.29290114518879,0
"Gm10840",1.23587785616961,0
"Gm11205",0.397597345872358,0
"Gm11274",1.68882701146542,0.434846824833537
"Gm11401",0.647026762236516,0.312353238972755
"Gm11545",1.05997362929785,0.386868491224903
"Gm11567",0.206973293491273,0
"Gm11625",0.434335940718313,0
"Gm11736",0.467423628734564,0
"Gm11769",1.18118191129648,0.137176970198776
"Gm11827",1.11610248215749,0.0637806844080453
"Gm11902",0.187977825237998,0
"Gm11972",0.20778401948671,0
"Gm12040",0.331240755299788,0
"Gm12052",0.216086154605791,0
"Gm12063",0.501286607240311,0.3037238051953
"Gm12151",0.293943562325661,0
"Gm12326",0.937321495164112,0.235321648322618
"Gm12405",0.458667375082296,0.136757175266175
"Gm12516",0.258754118533682,0
"Gm12778",0.30461729777625,0
"Gm12868",0.729736873077282,0.790845033916663
"Gm13056",0.913884593169237,0
"Gm13110",0.494390354126836,0.247919171240762
"Gm13322",0.343520551482923,0.100396032823358
"Gm13325",0.343931759567867,0.472475896453807
"Gm13435",0.266255520686133,0
"Gm13450",0.301309113767781,0
"Gm13496",0.55196757234408,0
"Gm13532",1.85447533179898,0
"Gm13536",0.409024906686723,0
"Gm13542",0.472183395184402,0
"Gm13588",0.533297116751249,0
"Gm13669",0.302775151932049,0
"Gm13807",1.02964251874735,0.394295810381556
"Gm14119",0.508080356245244,0
"Gm14204",0.414550773349654,0.0524353524517713
"Gm14207",0.538654775324571,0.245850701918071
"Gm14230",0.661251351551882,0.28663636343898
"Gm14279",1.11986083060619,0
"Gm14491",0.272428105766642,0
"Gm14519",0.414847766250329,0
"Gm14799",0.294386881037119,0.260288165174039
"Gm15016",0.425330363949252,0.166085503521055
"Gm15352",0.302243599179389,0
"Gm15533",0.613419777616538,0.113178934766191
"Gm15658",0.563011176871239,0.056096794058425
"Gm15707",0.823783577238547,0.453964053515068
"Gm16099",0.490941773608403,0.0750827953948075
"Gm16401",0.409890934911995,0
"Gm17115",0.44328522691582,0
"Gm17746",0.287907089980666,0.045256740975751
"Gm18246",0.263864958427307,0
"Gm18294",0.616982460305109,0.0706952259794065
"Gm18303",1.03985503910001,0.106137810401898
"Gm18429",0.227176847052215,0
"Gm18592",0.650687573667332,0
"Gm18706",0.188809961496872,0
"Gm18782",0.908660262590635,0.657455536271957
"Gm19326",0.49287648038929,0
"Gm19366",0.976885480987494,0
"Gm19688",1.37271053374808,0.455099501762217
"Gm19777",0.267004363382386,0
"Gm19931",0.456646309010372,0
"Gm20083",0.446093266510771,0
"Gm20644",1.15536992644928,0
"Gm21168",0.645410966277233,0.297395347232357
"Gm22004",0.181800794292944,0
"Gm22019",0.543140117554836,0
"Gm22165",0.268129944691413,0
"Gm22205",0.518023412028751,0
"Gm22224",1.43617918096214,0
"Gm22288",0.314334432363417,0
"Gm22513",2.21241645833344,0.5476794151648
"Gm22738",1.05981160038092,0
"Gm22740",0.171009005672008,0
"Gm22816",0.305824897590778,0
"Gm22890",0.54529596979895,0
"Gm22894",0.308446400146424,0
"Gm22965",0.526802778823543,0
"Gm23140",0.174727144461868,0
"Gm23144",0.140253248715165,0
"Gm23213",0.215523446483692,0
"Gm23251",0.7479711244045,0
"Gm23296",0.321704986986224,0
"Gm23444",1.72765915956565,0
"Gm23470",0.339575491605736,0
"Gm23609",0.422768645138681,0
"Gm23626",0.261672245579575,0
"Gm23675",0.218729237771793,0
"Gm23779",0.150201698844408,0
"Gm23787",0.282795812445883,0
"Gm23802",1.24372034189765,0
"Gm23804",0.271670249529346,0
"Gm23814",0.181947643432265,0
"Gm2399",0.493615361233939,0
"Gm24076",0.200561408892172,0
"Gm24182",0.609510583918852,0
"Gm24183",0.417951220401433,0
"Gm24258",0.510691334937663,0
"Gm24265",2.57984913149427,1.5543002077285
"Gm24305",0.443181005097676,0
"Gm24407",2.3065944874732,0.932791237904325
"Gm2445",0.438507225331637,0
"Gm24480",0.444728995155905,0
"Gm24537",0.340388911016174,0
"Gm24678",0.216030044430127,0
"Gm24737",0.389028677299439,0
"Gm24765",0.189553251194388,0
"Gm24859",0.531286182690838,0
"Gm24923",0.47114286418178,0
"Gm24975",0.177926743201544,0
"Gm25099",2.40879295365037,0
"Gm25186",0.335800513639174,0
"Gm25224",0.293747386089476,0
"Gm25267",0.357034748000746,0
"Gm25332",0.163356340962214,0
"Gm25417",0.183250039514775,0
"Gm25421",0.155532393198434,0
"Gm25455",0.156774098803317,0
"Gm25607",0.269762100699374,0
"Gm25737",0.174536625186584,0
"Gm25854",0.320505647243406,0
"Gm25856",0.320365519781829,0
"Gm25933",0.144060704070643,0
"Gm26058",0.207880112473792,0
"Gm26151",0.293502854060832,0
"Gm26249",0.14786933399375,0
"Gm26331",0.174912665714882,0
"Gm26339",0.202319225458888,0
"Gm26490",0.545802803396351,0
"Gm26580",0.231032757088548,0
"Gm26583",0.705895280259952,0.183265706295606
"Gm26643",0.400625252727185,0.0853567030206065
"Gm26761",0.378711105511059,0.0440473737615867
"Gm26802",0.919140033607935,0.227715273571821
"Gm26809",2.69974125096825,0.163474938260762
"Gm26980",1.50122563662348,0
"Gm27199",0.428713258494167,0
"Gm27243",0.340109408262612,0.22063426995599
"Gm27379",0.263779366644364,0
"Gm27901",0.182767991145238,0
"Gm28064",0.479270663505889,0.275195830799179
"Gm28111",0.184200929733123,0
"Gm2830",1.4508791142009,2.2964604102492
"Gm28527",0.771619221704785,0.351396070604144
"Gm28872",1.21806940153389,0
"Gm28875",3.75054207061187,0.872186306393533
"Gm29127",0.384490125349959,0
"Gm29290",0.668580261165169,0.119726450102542
"Gm29374",0.336657006731062,0
"Gm29397",2.24389640336477,4.42903381868422
"Gm29483",0.326221767512492,0
"Gm29561",0.391399019057899,0
"Gm2996",0.796660477011267,1.92989663711891
"Gm31579",0.369472035644933,0
"Gm32200",0.338370688650226,0.0962082926902132
"Gm32220",0.60860736220599,0.710281384573187
"Gm32633",1.12978184617099,0.0769164055072497
"Gm32688",0.429401667946932,0.236381076520307
"Gm33594",0.582407088996656,0.0343165464753669
"Gm336",1.6705806217161,2.31118922347737
"Gm35025",0.86149119788662,0.357836180446116
"Gm35106",0.394925318526485,0
"Gm35189",0.273327332755685,0.0498560061325929
"Gm35202",0.194268583228885,0.050702285080306
"Gm35842",0.374680105473015,0
"Gm36028",0.552900270529901,0
"Gm36855",0.359853483290008,0.0095552653692741
"Gm36961",1.10465497794117,0.967622995128845
"Gm37016",0.272219333991382,0
"Gm37103",0.169340592111729,0
"Gm3716",0.607122459277068,0.0789746343350155
"Gm37317",0.440597521370189,0
"Gm37401",0.679220029639014,0
"Gm37843",0.376406319649408,0
"Gm37858",0.271757004038515,0
"Gm37899",0.356746986035833,0.0152633523092773
"Gm38364",0.719371855238911,0
"Gm40578",0.345442359952434,0.0963314994415097
"Gm42492",0.302365879729718,0
"Gm42500",0.396428407695386,0
"Gm42528",1.49213295490353,1.61094098662702
"Gm42544",0.283237716867193,0.0403283263705796
"Gm42647",0.165810115928316,0
"Gm42814",1.02024921179277,0
"Gm42966",0.425223176325005,0
"Gm43013",0.186111059228969,0
"Gm43126",0.385187781569425,0
"Gm43173",0.324165834132794,0
"Gm43279",0.773047315142454,1.14112614781497
"Gm43444",0.203432831017859,0
"Gm43494",0.433248016501656,0
"Gm43520",0.360933823795858,0
"Gm43689",0.634065825399527,0
"Gm43703",1.45423532608097,0.320141630880306
"Gm43835",0.217574254640512,0
"Gm43906",0.518371055351893,0
"Gm44059",0.143765196814228,0
"Gm44155",0.246705191536665,0
"Gm44156",0.263281529620196,0
"Gm44226",0.45388212112623,0
"Gm44340",0.296741382379685,0
"Gm44453",0.493764066896052,0
"Gm44742",0.266246225836261,0
"Gm44773",0.268157936418373,0
"Gm4479",0.411381127136709,0
"Gm44811",0.247465459234335,0
"Gm44812",0.284825203836284,0
"Gm44946",0.231749740435323,0
"Gm44948",0.293211417672733,0
"Gm45446",0.445385590033662,0
"Gm45518",1.0190043999337,1.34105421342065
"Gm45552",1.49988603166257,1.01093162063806
"Gm45778",2.66894668139019,0
"Gm4607",0.197788079315178,0
"Gm46194",0.773368441227314,0
"Gm47033",0.552876365103324,0.283120932518949
"Gm47063",0.421353564569274,0
"Gm47076",0.897610879387194,0.400208840713709
"Gm47135",1.2739880363328,0.512736101038505
"Gm47317",0.296763266741881,0
"Gm47451",0.751328574509377,0.485754186687617
"Gm47796",0.181987385375925,0
"Gm47809",0.392191030427195,0
"Gm47943",0.365395793449055,0
"Gm47972",0.226780841262623,0
"Gm48007",0.264922552775391,0
"Gm48017",0.471295096867877,0
"Gm4825",0.34035485704745,0
"Gm48398",0.335004459218219,0
"Gm48482",0.412701337825262,0.239027232533297
"Gm4853",1.41602855700673,0
"Gm48666",0.167528842667642,0
"Gm4984",0.432326247674082,0
"Gm5",1.01658909593416,0.0507405650823975
"Gm5160",0.536714691485545,0
"Gm5406",0.270181799506283,0
"Gm5424",1.86697083260356,2.53855809935824
"Gm5507",0.490201663512683,0.122402824531046
"Gm5558",0.435375086597571,0
"Gm5864",1.12074654748121,0.802416449986011
"Gm5979",0.516825260835729,0
"Gm6013",0.297750247938498,0
"Gm6077",0.212381070141303,0
"Gm6133",0.790352469273447,0.62440837497613
"Gm6134",0.149192894008527,0
"Gm6145",0.446864707786231,0.12862159059313
"Gm6272",0.352800268980476,0
"Gm7476",0.34041071649679,0
"Gm7530",0.700949692339454,0
"Gm7626",0.370641535309652,0
"Gm7676",0.550543140239728,0
"Gm7931",0.257686097045645,0
"Gm7967",0.671685071558174,0.149048054649473
"Gm8174",0.527414795768084,0.123189675534643
"Gm8349",0.546528196771036,0
"Gm8388",2.55231819736951,4.00101382148358
"Gm8520",0.604245467507236,0
"Gm8817",0.515937394822286,0.0184714014540422
"Gm8860",0.405624758123065,0
"Gm9130",0.998125960883754,0
"Gm9234",0.974003382590849,0
"Gm9399",0.41679490305929,0
"Gm9522",1.47262401070718,1.32008452048226
"Gm9703",1.32941891417426,0
"Gm9710",0.825699920591004,0.23559225782767
"Gm9847",1.15226295728812,0.195447368357688
"Gm9888",1.00989565612928,0.121475056316098
"Gm9889",1.73745110596865,0.434502029884055
"Gm9925",0.511808598810975,0.412646482843524
"Gm9970",0.61588034353057,0
"Gng11",4.60761963952575,3.87936570464553
"Gpha2",0.205274966475773,0
"Gpihbp1",0.334563149456865,0
"Gpr12",0.538437865982416,1.20942237567347
"Gpr15",1.86011607929297,0.492710318011674
"Gpr37",1.58062081310142,1.33596665582852
"Gpr61",0.868855105558373,0.824940056655621
"Gpr62",2.04969706902535,3.47242033976678
"Gpr83",0.608356705999111,0.799643662816782
"Gpr84",2.00108831001166,2.62580739619335
"Grap",2.58956226828202,2.68876469606862
"Grb7",0.400416271025971,0.0887570102739123
"Grem2",0.321497556376614,0.149091320607032
"Grhl1",0.914059399251617,0.793416519832297
"Grm2",0.814332218771933,1.67117191436967
"Grm3",0.684185375216726,1.0350244272483
"Grrp1",0.992179359273911,1.04616387471173
"Gsn",3.27806388996547,5.31427038124953
"Gssos1",0.82772952783983,0.278044593871522
"H1foo",0.550423578616552,0.0249400065402706
"H2-Aa",5.35791370094386,0.493876310542054
"H2-Ab1",5.31187484352885,0.902341743138497
"H2-Bl",0.51572539366707,0.198938880936188
"H2-Ea-ps",0.719483129410716,0.313685524630654
"Hapln2",1.18260620059527,0.176309925908299
"Hcar2",3.40554886174529,1.70441415341869
"Hcn4",0.462574369429068,0.696642331589832
"Heg1",1.59715296830326,0.474323330328583
"Hes1",5.62321106537206,5.02552958166145
"Hgf",0.940799837401122,0.407797120221525
"Higd1b",1.27231658131064,1.11678769013119
"Hist1h2ad",1.08366431034423,0.491907587552715
"Hist1h2bb",0.99306081766396,0
"Hist1h2bn",2.16378982171004,0.782088502596385
"Hist1h3a",1.50825861595038,0
"Hist1h3d",2.62463923928212,1.10533905885715
"Hist1h3h",0.260903426858921,0
"Hist1h4a",1.4576481459354,0
"Hist1h4c",2.15345155931695,0.425715800813065
"Hist1h4h",3.87544165830844,2.47095039089258
"Hist1h4m",0.685589440972157,0
"Hlx",3.75397932435682,1.6016844504702
"Hmcn1",0.242549937895552,0.0254632450648232
"Hmgb1-ps1",0.36641090494833,0
"Hmgcs2",0.996255170719813,1.36141992013005
"Hrc",0.449337522454822,0.199430630781055
"Hrct1",0.949646030841668,0.736496302627277
"Hs3st3b1",0.671414807745103,0.0539495708846644
"Hspa12b",1.00985674542692,0.83643337712522
"Hspb1",4.14004926325441,3.91519570195421
"Hspb2",0.27521957293187,0
"Htr1b",0.359358833759198,0.0246778598762193
"Icam1",4.02620332216857,3.85843463957577
"Icam2",4.0162142012254,0.133893140632288
"Id1",5.61918127897541,4.91761384190194
"Ier3",7.62442617695156,6.75693858797727
"Ifi27l2a",5.70061132233042,0.226760197072474
"Ifi35",3.91350449652289,0.918308640847599
"Ifitm1",2.33131805940282,0.623618668466816
"Ifnb1",0.786098843529418,0
"Igf1",0.894311862758442,0.217973952663889
"Igfbp7",0.950871419626305,1.44070316005139
"Igfbpl1",0.709391147901398,0.568250624713029
"Ighd4-1",0.825304287563946,0
"Ighj2",1.78256254569568,0
"Ighj3",1.57945690487709,0
"Igkv8-30",1.01494265343771,0
"Iglc2",2.40588767273688,0
"Igsf3",0.809963573409066,0.420962686055193
"Il12b",0.400087036604984,0.046586793470699
"Il12rb1",0.677201133487506,0.13764286031636
"Il23a",2.0524416801707,0.964660080746507
"Inpp5j",1.38859528324989,1.24693010315987
"Insm2",0.882366581323047,0.79982141477441
"Irf7",4.60396150125854,1.23856443302675
"Isl1",0.379889768915741,0.0120842587813991
"Itga1",0.783165660218671,0.331382420633176
"Itga4",2.05237238090703,0.377869164509319
"Itga5",3.33310755945101,1.70806703775836
