"","CellType","Age","Study","Species","Tissue","1700001P01Rik","2010203P06Rik","AC110091.1","AC122356.1","AC140244.1","AC157572.1","Ablim2","Acy3","Adamts4","Ankub1","B230206H07Rik","B3gnt9","Bace2","Car14","Casr","Cdc42ep2","Cdk18","Chrne","Cldn11","Cldn14","Cldn19","Cnp","Col9a1","Cpm","Dbndd2","Ddc","Dnah10","Dnaic2","Dubr","Enpp6","Epcam","Ermn","Etnk2","Fa2h","Fah","Fam43a","Frmd4a","Gamt","Gjb4","Gjc2","Gm10687","Gm12778","Gm16401","Gm21168","Gm22513","Gm23144","Gm23779","Gm23814","Gm24183","Gm24480","Gm25737","Gm26058","Gm26583","Gm29127","Gm33594","Gm36855","Gm36961","Gm42492","Gm42500","Gm42528","Gm42966","Gm43520","Gm47063","Gm47135","Gm7931","Gm9847","Gpr15","Gpr37","Gpr62","Hist1h2ad","Hist1h3h","Il12rb1","Il23a","Jakmip3","Kif19a","Kndc1","Ldlrap1","Lgi3","Lpar1","Mag","Map1b","Mcam","Micall1","Mir31","Mir344f","Mir344i","Mir92b","Mobp","Myrf","Nfasc","Nfe2l3","Nipal4","Nkx6-2","Nod1","Npb","Npbwr1","Nrtn","Opalin","Pacs2","Parvb","Plch2","Plekhh1","Plp1","Plpp2","Prickle1","Prima1","Rassf10","Rgs16","Sec14l5","Sema4d","Sept4","Sftpc","Sgk2","Srcin1","Ssh3","St18","Tmem125","Tmem151a","Tmem88b","Tmprss5","Tnni1","Tpd52-ps","Tprn","Tspan15","Tspan2","Ttyh2","Unc5b","n-R5s172"
"microglia_SRR1033793","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0.285054921772321,0,0.0624825820643434,0.0172045378427544,2.68779774799257,0,0.41400098841417,1.08221303666806,1.03126176660157,0,0,0.99339854301107,0.00242629243686646,1.34496438865225,0.00582684763670002,4.04673716762764,2.35116628232479,0,1.25370760022647,0.00665943520616369,0.109510434794394,5.32045616119239,0.00265909238848863,0.0408619948377787,0.774302241204664,0.021240460473234,0.0573845653807082,0.0130511782280926,0.627189781878015,0.0126740446123578,0,0.170009467035452,0.179105360814752,0.0444502659333183,0.905737835396409,6.70742190138735,1.73964569238357,4.13343985633766,0,0.446028444748341,0.124437042580822,0,0,0,2.13030020462622,0,0,0,0,0,0,0,0.378916332384585,0,0,0.0137584185785012,3.52262565752289,0,0,0.36025021523229,0,1.42709275245794,0,1.42910509564734,0,1.38876737459619,0.975475849373319,0.13059077818742,0.880236387010654,0.97712753903703,0.743276524196358,0.53435454782349,0.800565038384418,0.0371791328733146,0.649078761576407,0.302857904361606,4.01321330745731,2.16371329863757,0.0398639731986133,4.0652286248729,0.47391497366379,1.66905845686168,1.53567767919129,0,0,0,0,1.34646151854369,0.376870697927422,0.220336944475546,0.0377812347239624,0.0534319722818103,0.216480195760671,2.42075147433392,0,0.104374110637255,0.554504854140058,0.117886999948764,4.03040254537279,2.63824126364693,0.366838627314601,0.113424137364059,2.7155217767126,2.44277403520803,0.53542949467163,0,0.307664966420541,1.21754266392512,0.11930588252589,4.95594145702509,1.54613766591288,0.33941550082981,0.00743715436176513,1.57567721099313,3.90578995058323,0.00320452139808517,0.290544328947302,2.05404820468648,0.661694096126109,0.0109589020694888,0.037500900032088,6.26188576844974,3.31010296133614,0.232882652877235,0.0980153547197867,2.37327689960311,0.130082993177922,0
"microglia_SRR1033794","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0,0,0.132920950686866,0,1.87948761374481,0,0.66372859669815,1.30252909772765,0.971513514975963,0.0247873046546973,0,0.314842932871369,0.0160475077643466,1.14958492702224,0.00645215900070735,3.92168657708186,1.90459696186612,0,1.27915002730659,0,0.177619605691848,5.76931081205661,0,0.121015430505416,1.15918299136054,0.0104946356805153,0.0121061038713579,0.0914241984761034,0.459987168233958,0.0279260666391015,0,0,0.16214396674681,0.0447509006024406,1.23363543307344,6.40272600964894,1.39470477300278,4.62274421139074,0,0.661579534576866,0.137203348065705,0,0,0,2.72511449163141,0,0,0,0,0,0,0,0.0523649863721834,0,0,0,2.76776830259386,0,0,0.621575126541165,0,0,0,1.89804506431315,0,1.34286325066168,0,0.339611825524712,2.28675362542677,0.342757909230789,0,0.235512911720568,1.12013027096643,0.0471150850470145,0.756838323423263,0.547693324599417,4.07559942448754,2.98311805173724,0.0921253213115562,4.65842146569932,0.536108691991829,1.63170971224115,1.200546178691,0,0,0,0,1.61410018721551,0.305870480493541,0.464003150075002,0.0417865106026257,0.126887310573349,1.2836050040602,2.64712021111841,0.320333740216479,0.0587304267972835,0.779733546051954,0.483534196875115,3.91125094231475,2.52074651841855,0.69273171091784,0.140489521557333,2.98920447460802,2.57427491954958,0.688699593079099,0.0242525700410459,0.568187866110748,1.46867398771581,0.0109785507317688,4.65579281522242,2.08886628031526,0,0.00823478407991282,1.85897789679887,3.56722332473071,0.00295790789586757,1.28283454815188,2.83738151258263,1.55266728495585,0.08286090894468,0,5.42433474416104,3.54592114687905,0.239571044652415,0.126446268887514,2.30365961921613,0.424837687820626,0
"microglia_SRR1106118","other","5_months","SRP035309","mouse_C57BL6","brain",0,0,0,0,0,0,0.0349298719117717,0,0.139624126240289,0.0416954653632892,0,0,0.0710350151371536,1.32162118379644,0.0642011742477469,0.514967872237002,0.105209817565675,0.309822400629497,0.78303251652497,0.0329773407155763,0.373600336034848,3.71761516811518,0,0.0508736878434927,0.19398492230329,0.11965367741403,0.0669883116285376,0.0950750567932259,0.692571195307518,0,0.185561643364059,0.181332638531723,0.168458553681555,0,0.0678404199739692,2.51775667642414,0.500158122648037,4.31206612641512,0,0.346616726889186,0.225050521078129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170347832121864,0,0,0,0,2.19365546475983,0.0513570879066538,0.268749718210586,0.0625764175637621,1.40452287053258,0.346858687129251,0.0617818360045137,2.08432083343805,0.106247622631989,1.00408650382696,0,0,0,0,0,0,0.0453985392269168,0.0251513203668551,0,0,0.382278928287188,0.534090177578198,0,0,0,0.191354120415909,0.730062132601434,0.430330138870934,0,0,1.18763240361779,2.73057532105312,0.228538676858958,0.0327326673408076,0,0,0,2.78261853770161,0.611479313697444,0,0,0.0869547293594807,1.80326682177387,0.0473123705107321,0,0,0.313072864384867,0.0406531403388483,0,0,1.71615491494034,0,0.0867808697720083,0.348840671031432,0.124719092922243,0
"microglia_SRR1106122","other","5_months","SRP035309","mouse_C57BL6","brain",0,0,0,0,0,0,0.0192356841842245,0.594246502711503,0,0.132721801852358,0,0,0.195501619009656,2.44222160634543,0.0701790156406355,1.26882388589169,0.169028802640837,0,1.64692290914976,0.0537934124996646,0.313634134665099,3.93502139697522,0.0641179115546063,0,0.306230053577277,0.13945537547905,0.0874273856952414,0.355944124883682,1.09691086294709,0,0,0.28695314724548,0,0.275265908612346,0.560377995594448,2.11390341367674,0.650101945680855,4.56377586383227,0,0.532290408468916,0.636699439523176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160950542118307,0,0.6646817308801,1.55618009445161,0.584093300606581,0,0,0,0,0,0,0,0.566084411234082,0.897534053403622,0,0,0,2.29737803023517,0.0995689810592748,0.489269887269708,0.149591424908079,1.70290557915483,1.35783819234089,0.157079000313816,2.82488124330597,0.215928618347237,1.16305509621256,0,0,0,0,0,0.21542576566829,0.275134727260039,0.107093731073494,0.0913452409254482,0,0.997853331569177,0.541726734736974,0,0,0,0.86050066785882,0.977019240083929,0.724756403619537,0,0,3.24763395546724,3.39149454174839,0.491003871114887,0,0,0,0,3.31522962939347,1.17726573908745,0,0.327265108108927,0,2.3480797415316,0.132064597424,0,0.431661394743338,1.13396868880779,0.0662043938388487,0,0,1.93228253978995,0.53248454000542,0.236669585507166,0.458947660007522,0.0352400374714189,0
"microglia_SRR5483445","other","No_data","GSE86573","mouse_C57BL6","brain",1.38182323345075,0,0,0.37181158745296,1.31154892051653,0.497115821179548,0.214405850081698,0.491198664658375,0.517874166187927,0.321032942865505,0,1.14669158795286,0.0977710873539718,1.27590266676893,0.0968290227190897,1.11673616859657,0.965033818745792,0,0.16066846218531,0.0270065988494439,0,5.49291508429142,0.106821212144307,0.502354276015903,0.885061599271015,0.138759230471866,0.323882484358602,0.222822677155038,2.87176772856169,0.0567995117293868,0.153383541249773,0.433230734024526,0.337055867346165,0.115894329163978,0.588467231534778,6.67697448568836,3.42404920861704,4.99243421293771,0,0.340655961129365,0.934006709187282,0,0,0,4.57072818672083,0,0,0,0,2.10269415412848,0,0,1.04486153776966,0,0,0.0982084434638464,1.83640172819866,0,0,0,0.263884505096639,0,0,0,0,0,0.839389755847167,0.201914323797215,0.754194000507309,1.98795698677334,0,0.108982067859666,1.84669640512928,0.0569694118945954,0.692264713670318,0.0713766850128897,3.56487899727623,0.180492511696905,0.152591525704991,4.72267889726796,1.11811972261536,0.865429280153658,1.3851319798649,0,0,0,0,0.627318498105978,0.261298120360055,0.0962451319412755,3.0924474997953,0.267126249441155,0.84273340346057,2.96345871148985,0,0,0.076816791932441,0.0330639033599175,3.48175980551421,0.870057587383852,0.108783527362934,0.512708508867888,2.15091756455229,3.34594779765441,1.78863066383195,0.0738358308379179,0.133670374433167,0.995900066459327,0.150372571028043,5.01216705093544,1.88060352543419,0,0.0537993972021095,0.0853246868870905,1.46659248478303,0.0938377897717645,0,0.327040206497813,0,0.387697862050261,0.0902195106790414,1.55916013586998,3.99908327083138,0.217639670666021,0.314062882196412,0.993534538252478,0.179929242549467,0
"microglia_SRR5483446","other","No_data","GSE86573","mouse_C57BL6","brain",1.1433329188836,0,0.0294281553518276,0,0,1.58543429033988,0.196764359824857,0.578427362400139,0.719226478963644,0.0657429951258751,0,0,0.0636958146569763,0.162479773695941,0.0343825481723919,0.750228088336481,1.05836977766945,0,0.0407521011123292,0.0131990642685288,0,5.71917729997334,0.0468168006687122,0.556620824618757,0.937597930942552,0.109118234999099,0.0949290948352347,0.18319068245962,2.64752988858078,0.0841965273147781,0.218699567434748,0.969592402594496,0.229364358486656,0.083155970444252,0.298261658111809,6.46332656290531,3.58718604733588,4.85673346871991,0,0.0758423525122243,0.588128702831337,0,0.261817953310693,0,4.40134534256725,0,0,0,0,2.32389435646579,0,0,0.376667199127905,0,0,0.118570290380955,2.04493023197298,0,0,0,0.573487332486332,0,0,0,0,0,0,0.282004724244129,0,2.41387726130432,0,0,1.07393733208645,0.0450117706468682,0.859130248289227,0.0621943973869034,3.93367784435743,0.344934341870197,0.170214491259784,4.79100533649702,1.01116325202924,0.925589573658748,1.5584579314856,0,0,0,0,1.51457562181813,0.0888710909185763,0.0397880011321398,2.36703770011025,0.153712554586002,0.785438470969398,3.15719372609667,0,0,0.0928847016613668,0.117123381675031,3.59207745718728,0.661933930787479,0.0709640531194873,0.461924752913829,2.36063760305627,3.30848400754681,1.4675253827948,0,0,1.0898256086509,0.19390998812508,5.39034613427416,1.99114767858897,0,0.107021543140558,0.0780147625910599,1.43546859420661,0.0485633312246002,0.340182224435875,0.357570615091928,0.900738772577124,0.227009968949685,0.108986678634213,0,4.46750492011472,0.31382518689576,0.303485511207442,1.26571198731492,0.0674420953971905,0
"microglia_SRR5483447","other","No_data","GSE86573","mouse_C57BL6","brain",1.40419296325249,0,0.076883247626939,0,0,0,0.442950575516443,0,0.441102271028705,0.207643961418901,0,0.78756340653868,0.0930331970629853,1.03946490670103,0.180738084393501,0.588074658898722,1.2211049260948,0,0.172272012976094,0.0290552570196494,0,5.54910974156917,0.101660024488641,0.787720756393786,1.47135019065076,0.453710868709762,0.243667918419266,0.310048505769421,2.4522398543308,0.11521924608205,0.446055369303022,0.305308013497461,0,0,0.817643810907259,6.48427184374903,3.75556259546271,5.09571994789096,0,0.309117732057392,1.12981006849016,0,0,0,5.50973458401516,0,0,0,0,0,0,0,0,0,0,0.171721415652085,3.89151504723333,0,0,0,0,0,0,0,0,0,1.93831360874222,0.287527681405412,1.51008348735352,2.06835221714409,0,0.190044850198387,0,0.0182841602871049,0.721233953201537,0.209159745378292,3.83306288185742,0.563914589448465,0.404228453932226,4.7081396845743,0.971312647278663,0.734346189657931,1.59576360408208,0,0,0,0,2.01689741319981,0.0789588658005452,0.114402176232562,2.75280250141824,0.762816708483902,0,3.14511699937296,0,0,0,0,3.78781953632126,1.04981638006148,0.200127057245265,0.572664327661614,3.12256595066462,3.48129474495203,1.88737156981197,0,0,1.27938315019333,0.447758034563834,5.11254285543684,2.13012909724426,0,0.494735761581153,0.149681946842763,1.14873586211137,0.0755699963048951,0,1.166812522222,0.889820776331302,0.681228661991142,0.158071717342305,0,4.3998672080897,0.35489934646164,0.466599773059819,1.62567120510723,0.14526075134574,0
"monocytes_SRR5483448","other","No_data","GSE86573","mouse_C57BL6","blood",0.863530879861162,0,0,0,0,0,0.0672157081584538,1.29208158550108,0,0.141061761167291,0,2.27937238904454,0.0623960736395662,1.15419389156236,0,5.72586110336615,0.122121085819195,2.21297984602221,0,0.147946088140624,0,6.79278241189976,0.175278103584279,2.16300975029869,0.741737900185518,0.299587004125295,0.0779207236158424,0,3.45713852644557,0.150992178175144,0.486125834232774,0,0.366525040211068,0.0354806029375438,0.478742565717881,6.07952372043593,1.05904599101427,5.22604937862082,0,0,1.83291844167116,0,0,0,0,0,0,0,0,0,0,0,1.60636228306296,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40427380432771,0.13430110667007,0.689923693384371,0,0,1.61134567987478,0,0.0121580878860247,0.895870071188307,0,5.37609445934575,0,0.166863022887729,0.47106226264201,0.413002532653708,0.794039234878511,2.57978992984094,0,0,0,0,0,0.0528717724901643,0.0955185242674624,0.550406032053926,0.411700690175671,0.772754590375797,5.53647722270504,0,0,0.257423520000609,0,4.87762727557609,2.42288794045718,0,0.21618861855375,4.16835988746481,4.62621923858677,0.777377537426029,0,1.25523647856405,0.306584161365932,2.20855419780834,5.80338357180898,0.291738828948956,0,0,0.0259293453067155,1.29500720035179,0.10381400145037,0,0,0,0.794234211318917,0.157369176206659,1.7302962812874,4.52465460877512,0.0376450124480678,4.34415660915764,1.08262411222694,0,0
"monocytes_SRR5483449","other","No_data","GSE86573","mouse_C57BL6","blood",1.11993533808602,0,0,0.154147225120697,0,1.36625672705794,0.140690424120707,0.830194026755927,0.467030982582622,0.412418490827682,0,1.35179408217412,0.17193758442676,1.4287791211883,0.227965034898885,5.93647106422289,0.361296234255807,0,0.346107021309772,0.139434282155475,0,6.14072094088078,0.142798299423905,0.976453057759994,0.927754317768049,0.439648784549675,0.294504576138575,0.0603366238478836,3.33317014873163,0.221416615629323,0.119098618324026,0,0.551805825962527,0.279651083130152,0.312069189813446,6.38468462446366,1.16350851468633,5.4811744456138,0,0,1.5386156204712,3.14060827657857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623317850157502,0,0,0,0.46559062475711,0,0,0,0,0,0,4.53619002686255,0.143744426265591,0.72987992731745,0,0,1.00236433269923,0.997158494077988,0.16110925776051,0.692618997053659,0.28964569329852,4.86935806061443,0,0.311969845131037,1.16605370134097,0.409865036410725,0.705328027716016,1.84937250969936,0,0,0,0,0.167231618705876,0.310936810356419,0.21625494985874,0.377722188434878,0.994960251564294,0.465125404211587,5.27700815348485,0,0,0.274737394255279,0,4.6373711451919,2.54220945888729,0.0501086921806606,0.230945723436248,3.1838814584446,4.6559186314127,0.51648283147229,0.157171864963452,0.803036216455824,0.326846635333868,1.83217375892437,5.48350868626281,0.566907267586662,0,0.42230033659603,0.0551266930743072,1.45135743209585,0.147946989740902,0,0.235664904928464,0.934829178084747,0.949901348156928,0.270561457623064,0,4.70470817166499,0.155179830101052,3.39815986284846,0.777844860625315,0.15474258239235,0
"monocytes_SRR5483450","other","No_data","GSE86573","mouse_C57BL6","blood",1.77271308200271,0,0.0170700688458234,1.16272610429507,0,1.28962310642277,0.236551795144005,1.04842220547636,0.662896418291588,0.589679761868013,0.262597243151669,0,0.266370754803972,1.61615177329678,0.521369846565974,5.99697829153016,0.430147030220253,0.867885250417203,0.114683130197862,0.196583249821356,0,6.0664335261745,0.607750343733632,1.46000060291693,0.99368435913253,0.699520369046103,0.360315476634939,0.34902117149767,3.48125824453993,0.406440057346877,0.960064023215149,0.386799419184051,0.713531335632052,0.398583337523039,1.07408623605555,6.38467144025151,1.12246442419524,4.95341109658758,0,0,2.4223277029973,0,0,0,4.91020557781638,0,0,0,0,0,0,0,0.654779827426259,0,0.391226578908726,0.992391906000927,0,0,1.23627370999893,1.25988607471875,0,0,0,0,0,0,4.35062989119629,0.468486028853508,0,0,0,0.869191413564298,0,0.211737308455131,0.601338892004883,0.07160784500877,4.86492804103269,0.209139683844423,0.698499791140457,0.814939019953737,0.668167165789183,1.66202377578337,1.81191732903091,0,0,0,0,0.776181811149073,0.197601973161888,0.482367384686089,1.0033473066647,1.28011598360076,1.92077953388457,5.28939109581509,0,0,0,0,4.58754614610356,2.07729755540828,0.0683734330851134,0.422844536570462,3.47613164816485,4.64991110084984,0.808360598261416,0.144531183980407,0.423214916194559,0.764123271761241,1.16757768014714,5.59530760562417,0.287273398600637,0,0.391021971588502,0.123197456854796,1.53886429696526,0.413242043616059,0,0.981642504716784,0,1.01223350436152,0.422145162615765,2.97020910598928,4.51157926434816,0.333317237204589,3.32748353586352,1.06971252329477,0.39062544840288,0
"monocytes_SRR5483451","other","No_data","GSE86573","mouse_C57BL6","blood",2.21677430343215,0,0.112169683236972,0.486170607071548,0,2.38010854049355,0.29572957677485,0.428204936726203,0.647092932652649,0.667190163322811,0,1.72179145314209,0.694618498250958,1.5045889014753,0.491130794445456,5.48041602476942,0.171734358909346,0.341260386720795,0.567294872528386,0.430521641856075,0,5.14160474810496,0.51738647138456,0.815318979900926,0.401247927870896,0.755385224490649,0.302126202686698,0.203856012398358,3.3477503941347,0.288124092365775,1.04987088458687,0.376730702832804,0.870152373807218,0.60652624728414,0.342753472960645,5.04310856399259,1.23140861122854,4.40639146174045,0,0,2.48736510595631,0,0.639378978148939,1.03933294199772,3.00940806930345,0,0,0,0,0,0,0,2.44866789200022,0,0.93121966264313,0.848143147977192,0,0.482094191542144,0,0.420488076124336,0.751861609449372,0,2.10902401231405,0,0,0,3.76044149829091,0.12839598237409,0.664500676964446,1.59550344473474,0,0.439921091711026,0,0.331555800430035,0.629894725523758,0.374392991216022,3.81841551659798,0,0.733691079622415,0.733869938152389,0.738925330563785,0.765701065208917,1.57652338320653,0,0,0,0,0.284957562449571,0.401096922401945,0.53664645974729,0.881265051469798,0.648132368638108,2.67981913574552,4.62200033859146,0,0.393160848433016,0.246548441274876,0.306851174347266,4.22407331573487,2.51127135119614,0.0224736667725483,0.52673198338192,3.02098746510403,3.76124453679328,0.819551534345947,0.173535657223714,0,0.746472538543976,0.829870344762926,4.80717281084713,0.714968824464642,0,0.473458573915383,0.187027380687362,1.91607595082669,0.577329024574511,0,0.558702256825567,0,1.16456289572354,0.32948242885437,2.43905987834315,3.35469964291109,0.353258794571769,2.69837105775992,0.955720572914138,0.0936399797452758,0
"monocytes_SRR5483452","other","No_data","GSE86573","mouse_C57BL6","blood",1.42633230581712,0,0.132467695817937,0.946183599174487,0,0,0.275561654372824,1.18821293538452,1.17419921818823,0.569004707496205,0.237835230932316,2.13818601224268,0.852948230077437,1.85877004101599,0.794693456824281,5.20769611940312,0.433846560782759,0.578938058891843,0.455631674579472,0.415315393369664,0.204524796428183,5.05484031178377,0.739705693609531,1.13890228841982,0.531018886043282,0.629872470485975,0.33855691632117,0.0978836697290943,3.05352184035529,0.433560083292684,0.992895273817199,0.634214308756018,0.0892550749431688,0.503371014853266,1.19538453576985,5.81569047039252,1.29051807947167,4.61779589637157,0,0,2.4880970153554,0,0,0,0,0,0,0,0,0,0,0,1.61473972727094,0,0,0.799293102166752,0,0,0,0.701389962871644,0.707290600483942,0,0,0,0,0,3.45326309212348,0.331497013883248,1.05824888643547,2.24522201675836,0,0.730880357080554,0.862855317405802,0.28286640355744,0.915546255457696,0.26972265419813,4.01412824391036,0,0.632370525077412,0.494622475784925,1.00908107250203,0.332393238697347,1.83186697211121,0,0,0,0,0.45456165520903,0.337494176946846,0.353772438388291,1.18324906503785,0.813804512805198,1.17035948312303,4.57156115626481,0,1.11050642449414,0,0.196819386743966,4.25926991941344,2.43984822818672,0.120539989850149,0.74212066470357,2.54309305990571,4.12198399876315,0.897123948209033,0.412604816569421,0.939718114194249,0.503807766663616,0.889465699606483,4.73962841386048,0.626628470475698,0,0.603166177232772,0.111071556566036,2.23471756797463,0.661021248938589,0,0.727946384299942,1.32108306842703,1.04285044794281,0.656643889229008,3.19899862698199,3.44139976539259,0.407799770958392,2.43524504621474,0.827990019702343,0.107748544949574,0
"myeoligo_SRR1033791","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",2.38243670172759,0.751234681253868,6.06367518170142,3.50978084950356,8.48795608586089,0,3.07053322402494,7.47531186407927,7.80706004577366,1.67244922532985,0.497096459378996,6.42871840409465,2.97368515152496,6.72702125052236,1.31639071668259,7.13422504269091,5.21812909297044,1.36131738873872,12.0205530562879,2.64153504854956,1.12646590236692,13.1740426236541,0.282623434002966,4.09579609540547,6.7746977565528,2.27343883783724,0.306793286925645,2.03737336429377,3.96115620404608,4.04753208799282,0.743588684983499,9.04024499560699,3.04558558577265,7.71637813124548,6.34828536061204,4.03199943332812,0.791742884862907,9.99270861295433,1.40023150794234,9.11709492087271,5.70869929675602,0.648289525895703,2.18662163878802,4.63148840440678,0,0,0,0,0,0,1.46756645384684,0,0.125707726750306,1.06778458217806,4.14076432084078,1.60355908454009,5.25588986571521,0.404943970856102,2.15013882827154,5.28431757592005,1.08213876375406,0,2.68100041139096,2.78184646656817,0.763070810757429,0.960620085558628,5.48028338624944,8.14063522736568,9.27703818900024,2.4915364897108,0,3.06967227517062,6.56801336638513,1.51110040179194,4.29272886015011,6.81900039095089,5.17013309329553,10.3217343486322,5.49019714372979,12.0636947981807,4.18332986190794,8.04377859589828,5.98416009314045,0,0,0,0,11.3008962617692,7.93498950941951,6.84996907326339,2.60438592513066,5.97453503901346,9.12318746424837,3.23751986079199,6.12703045306608,2.56368765559484,3.47724893014664,8.00171605831502,7.67679235830105,5.44212960883664,1.52203443880715,5.62551587285168,13.8688495904918,6.64767482327135,3.55744323461545,3.10424921642044,3.63248197519806,3.92651531963363,4.57907226665373,6.76830845901307,9.60899689409384,2.08953063238009,3.62476502423317,6.59951286088871,5.86955229857411,0.719000096699687,9.45708107430171,9.01883083900222,11.0827925840728,0.848665999624885,2.37591122739991,7.96922801217301,8.52708033689303,5.94478709648696,8.09143527990625,6.49763658883115,5.88939796362173,4.26517656517528
"myeoligo_SRR1033792","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",2.84290881520311,1.07683781957144,5.4203365765385,3.51067643287831,7.28069521363111,0,3.17613458572899,6.40544313897875,7.9856056568674,1.67048718452029,0.461321212510219,6.31170864007919,3.36768742105342,6.47309330701725,1.64077251936316,7.06022654748759,5.46005685135466,2.16726379650386,11.9090783875126,2.72879689363059,1.56091002687646,12.9323811829775,0.416889705451122,4.1561819691004,6.54731265599194,2.4262644489741,0.588469167672314,1.6228178948677,4.13972049334314,4.61796240531413,1.10368742192292,8.83508671652608,3.24824039326392,7.67276165760964,6.31913511674855,4.9753999032404,1.2348448469306,9.71057731927441,1.15616545400422,9.0139068039503,5.31669419506089,0,1.94839947589852,4.12265373166284,2.2451512080624,1.54162498386037,0,2.32475854902162,1.67759083454751,1.57794573733434,0,0,0.877912293700538,2.18902588680552,4.20357643611114,1.39345160442433,3.74351353853483,1.17809859022144,2.43839424449151,5.13599600350309,0,0,1.11897378496867,3.62774158854144,1.32724520881208,1.89965095646069,5.85577690559793,7.94566349789515,9.01101494769629,3.36394059610632,1.31771298480134,2.64704155787522,6.36528031899689,1.75328764507024,4.86192221143594,7.03095936705489,5.66451390153173,10.255765661706,5.07678815669167,11.8972932364402,4.45798972649082,8.06086758782518,6.04428635495313,1.55053263254451,4.25127876187429,1.73286504803653,0,11.0394237795085,8.0609422282546,7.05908923865501,2.94033844660289,5.7411998252019,8.88984989707788,3.08050152715425,6.16850080120486,1.89302118890932,3.39097124779028,7.73510113515937,7.75317606744445,5.46717938784615,1.95966449786258,5.54707488371399,14.0119738737952,6.70907640140343,4.16991074281586,3.34961846905975,3.81793272545172,4.19335345549934,5.00932306285356,6.89013713823309,9.32137928736071,2.37225053310293,3.35848633234814,6.45473617863644,6.3577297417971,0.943065608027044,9.30714761478457,8.92626339640697,10.9069510010403,1.33337095342862,2.27009074322836,8.02371479375956,8.43622628914945,6.00374154205016,8.02957605657663,6.4911090637941,5.73038998510567,2.67391807010136
"neuron_SRR1033785","other","No_data","GSE52564","mouse_FVN_Swiss","cerebral_cortex",0.703125372150654,0,0.0255868455172614,0.0246661206005985,0.902549099508837,0.568158492810219,2.52459988341348,1.13068807222872,2.83944841582695,0,0,4.17724355958217,0.192507072214432,1.83147389416921,0.00836824652469521,3.80979806066853,0.98490067169907,0.716418698281052,1.70777565418326,0.00956276821026258,0.29480106933679,3.9280893360082,0.239182020999147,1.9977838610811,4.16103065694731,0.206609571199289,0.389415362745351,0.134836517138377,4.33625304765306,0.093614893237315,0.259905588533714,0.415610044038372,2.44708589425852,0.129669370123468,4.17924366160727,6.66690813746202,2.40199119080514,4.01474740500675,0,1.74131585043663,0.571019253243338,0,0,0.447096166285586,8.79469245618707,0,2.03938422925413,0,0,0,0,0,0.51777982992797,0,0,0,0,0.563721202541874,0,5.30805128469299,0.556726662433052,0,0,4.58528452567275,0.794628260102636,4.88670281015158,0.548917903537841,1.85899470402609,3.95427704665917,0,0,0.515602636517703,0.542967146856517,1.64514150958984,1.4097689765658,2.97291642809368,1.40029125109478,3.8758358064058,0.25455799080843,1.39835087711558,6.70785375014109,4.21698203534278,3.58475308359199,2.24984501357511,2.77724843460604,2.46588440960378,0,0.053235340026745,0.825690528750425,5.19969069815078,2.29666194223065,0.308748540025983,0.232088164148223,1.91754426670973,5.43526939517012,2.46716396926639,1.98232951470852,0,5.04190817831026,1.86939684533409,3.92224601438571,1.30318763638361,3.24347132546509,2.78475584355203,1.59754167130107,1.20320255443363,3.04127811710537,4.18480551533835,0.0967973952691631,2.99098910552216,2.69070078652183,0.172601365974374,0.0526182515925352,5.71790493919515,5.9886282263561,0.9829375462022,0,6.51910718893117,2.5670590548222,0.524481239260938,0.122109606573395,4.97511406495263,4.76483029140844,1.20045101411927,3.24297710398624,1.67349255407135,4.67861583603892,0
