"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues","StudyGSE20164","StudyGSE20292","StudyGSE26927","StudyGSE33000","StudyGSE20333","GenderM","DiseaseCON","DiseaseAD","DiseaseHD","DiseasePD","DiseaseMS","Age","Tissuecortex_brain","Tissuesubstantia_nigra_brain","p.value.StudyGSE20164","p.value.StudyGSE20292","p.value.StudyGSE26927","p.value.StudyGSE33000","p.value.StudyGSE20333","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseAD","p.value.DiseaseHD","p.value.DiseasePD","p.value.DiseaseMS","p.value.Age","p.value.Tissuecortex_brain","p.value.Tissuesubstantia_nigra_brain"
"1","HuAgeMSNDsplit_03","neuronBYoFC5__","User",3.26386137573431e-16,-0.00701982763806262,-0.00695578116895739,-0.0158693849217446,0.0289602779902848,-0.00564651845433914,0.00242441995359475,0.274398760341682,-0.203183754001015,-0.256727644792481,-0.668008992520925,-0.19598640164678,0.0126945892140764,0.0225363691692404,-0.0140883738156292,0.844419208945018,0.84582082498059,0.657287160618795,0.418075935396702,0.874573805770492,0.945964310625522,5.21881760767362e-15,9.46507328351218e-09,2.88640607371415e-13,1.8607653251409e-102,3.15510042560422e-08,0.722667760428299,0.528634698161427,0.693681002348999
"2","HuAgeMSNDsplit_03","NeuronByothers_Zhang_Cuffdiff2FCover20__","User",0.00419545673216819,-0.00701982763806262,-0.00695578116895739,-0.0158693849217446,0.0289602779902848,-0.00564651845433914,0.00242441995359475,0.274398760341682,-0.203183754001015,-0.256727644792481,-0.668008992520925,-0.19598640164678,0.0126945892140764,0.0225363691692404,-0.0140883738156292,0.844419208945018,0.84582082498059,0.657287160618795,0.418075935396702,0.874573805770492,0.945964310625522,5.21881760767362e-15,9.46507328351218e-09,2.88640607371415e-13,1.8607653251409e-102,3.15510042560422e-08,0.722667760428299,0.528634698161427,0.693681002348999
"3","HuAgeMSNDsplit_04","nscBYnpc_Walker_FC5___","User",1.01743768392739e-72,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"4","HuAgeMSNDsplit_04","MicrogliByothers_Zhang_Cuffdiff2FCover20__","User",1.97005356239768e-72,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"5","HuAgeMSNDsplit_04","MonoByMicro_Zhang_Cuffdiff2FCover20__","User",4.3507336944599e-07,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"6","HuAgeMSNDsplit_04","microgliaBYoFC5__","User",2.9060004139391e-21,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"7","HuAgeMSNDsplit_04","macrophagesBYoFC5__","User",7.77114097404798e-08,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"8","HuAgeMSNDsplit_04","monocytesBYoFC5__","User",7.38219729386467e-06,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"9","HuAgeMSNDsplit_04","PGBCbyQGBC_Aulestia_FC5___","User",0.021335317931993,0.00356980995928782,-0.0124322785599012,0.00301453716288229,0.0139697333231746,-0.00867635762496015,-0.00917210625800531,-0.390976540565605,0.428998822412745,0.482361274853698,0.123285057306951,0.669620205626498,0.0440349918827749,0.0118828128346904,-0.0109760402537451,0.920506670153757,0.728169290122321,0.93283973218062,0.696131750530517,0.80835017827915,0.797630716163695,4.89751825369572e-30,1.91800398322963e-36,6.27361565503373e-47,0.000540817623360123,4.04090009639698e-103,0.218094829569511,0.739738534031651,0.758959064266852
"10","HuAgeMSNDsplit_06","myeoligoBYoFC5__","User",3.30471206355368e-09,-0.00174896729549,0.00217171448261566,0.0118643569767724,0.0185144413612444,-0.00546289183793787,-0.00754452363181583,0.0998568887933913,-0.143943875976818,-0.19208020173539,0.503972807484898,-0.610415980129033,0.004113701839672,0.0271021790269047,0.0108102946794436,0.961004578994164,0.951589327812087,0.740128169370763,0.604722321572623,0.878620623697981,0.832955466522159,0.00513359320000709,5.2304947116144e-05,5.95280555324962e-08,9.87773103925328e-52,3.20976814910599e-81,0.90844484001371,0.448577066355954,0.762488837358521
