"","macrophagesBYo","AveExpr","F","P.Value","adj.P.Val"
"Usp45",0.858716595239876,2.20390738510722,1.83679470187784,0.185820179817444,0.861643227436871
"Rrp12",0.725595448018082,2.40155824977855,1.8356162260567,0.185957131777618,0.861952259511335
"Ldlrap1",1.38263043134983,3.33165541019859,1.83555071345612,0.185964748661918,0.861952259511335
"Sqle",1.86608855411244,4.56558302810283,1.83416463483142,0.186125991195157,0.862454238257302
"Tor1a",0.42703973823193,5.85902695872183,1.83394962282113,0.186151018744231,0.862454238257302
"Selenot",0.925448855612767,5.59439770868556,1.83358075669405,0.186193964536696,0.862472587404798
"Zswim7",0.693023989481048,2.82161570352942,1.83294333565541,0.186268205590117,0.862623271847539
"Adrm1",0.649532146832855,5.35127079528907,1.83263200893987,0.186304479179476,0.862623271847539
"Plec",1.5474062780788,2.45315444339417,1.83158873490103,0.186426096633902,0.86286335232643
"Myrip",0.662988039265086,0.670199781116865,1.83151808142069,0.18643433639743,0.86286335232643
"Elf1",0.574170581092649,2.66234840035371,1.83055029236756,0.186547246596335,0.863137875900164
"Jdp2",0.838852414979805,2.90113235608953,1.83034094175361,0.186571682075423,0.863137875900164
"Eif5",0.949762656231888,7.4050341095581,1.8296423169465,0.186653253944211,0.863334713988663
"Tra2b",0.989974736395494,5.35504362702265,1.82914024311484,0.186711903143586,0.863425466815543
"Mrc2",-1.0659170067909,0.989441297545986,1.82837863610122,0.186800912150431,0.863656547440749
"Yrdc",0.639366160869157,5.41729856988539,1.82675985661936,0.186990270122545,0.86435138861702
"Csnk1g3",0.744097068789187,2.1885912282937,1.82490643491462,0.187207361906488,0.865174110603143
"Prkaca",0.792520739450905,4.17500351865,1.82446438749883,0.187259184248427,0.865232859884702
"Tbcc",0.465984693925389,6.30758374833787,1.82346430207691,0.187376491131,0.865594093399689
"Mdp1",0.477444321807961,6.01811979848614,1.82301987198941,0.187428650037308,0.865654284921787
"Gm45553",0.811145466790548,1.6585197453971,1.82048907937576,0.187726003704459,0.866846666657012
"Vamp7",0.839167646938428,3.23135977007672,1.81420549808939,0.18846677112724,0.87008563807344
"Wipf2",0.696027904383298,2.44589881595923,1.81368069111397,0.188528800934516,0.870119358513803
"Pex10",0.576912217251018,3.50065227317756,1.81347823315139,0.188552737183708,0.870119358513803
"Fam189b",1.22859880700903,3.29831991432757,1.81283636028664,0.188628649117659,0.870220903226825
"Lrrc20",0.489260244238417,1.04323170434685,1.81262535535824,0.188653612007551,0.870220903226825
"Eif4a2",1.12232248087271,6.83080527361193,1.812294613794,0.18869274839665,0.870220903226825
"Gm43930",0.550162596919883,0.201287913500126,1.81162223283898,0.188772341148199,0.870406524222928
"Dyrk3",1.44991832868851,2.02593044087688,1.81079778426644,0.188869990557762,0.870473369729609
"Tmem94",0.841642755767047,3.11846504458122,1.8105530913098,0.188898984323655,0.870473369729609
"Ccm2",0.497403893838126,3.24993122530486,1.81050334496497,0.188904879449977,0.870473369729609
"Nbdy",0.755063429061443,3.22673140114334,1.80958909057269,0.189013261841115,0.870752980995149
"Dcp1b",0.615789652570773,1.93680143780913,1.80932757050798,0.189044278249772,0.870752980995149
"Pgm2",0.799652358332902,2.50028326332675,1.80839400494108,0.189155050094855,0.871081842891022
"Surf6",0.470791804714193,3.2310640694405,1.80776458716758,0.189229777969296,0.871121091653304
"Bnip3l",0.673949339062746,5.25492017454381,1.80743014808339,0.189269498993018,0.871121091653304
"Gm6377",1.00800357246329,1.95166610513718,1.80711038415657,0.189307486547567,0.871121091653304
"Hbq1a",-0.820575388591845,0.440366564034374,1.80669511196847,0.189356834210188,0.871121091653304
"Lsm10",0.499572073770595,5.57577557181629,1.80665045614223,0.189362141687304,0.871121091653304
"Foxo1",0.788076521723519,2.01215059512175,1.80633339513265,0.189399830531682,0.871121091653304
"Dock11",0.757401759169158,1.84564520642755,1.80497582862742,0.189561306851342,0.871682559025615
"Mmp11",-0.912783881005807,0.873431994508112,1.80415963023902,0.189658470546046,0.871948118015413
"Brd4",0.697242283480247,3.09363949932861,1.80218032656879,0.189894347003609,0.872851161180314
"Ncapd3",0.803838527738337,2.08164988296611,1.80182226762286,0.189937055528724,0.872866115384704
"Elof1",0.433840974556221,5.6362327625717,1.80102482185608,0.19003221521994,0.873122055516249
"Atxn10",-0.653008392632757,2.99540798554399,1.80010264592706,0.190142331404999,0.873446594201162
"Ptger3",-0.51466155346134,0.45490601288992,1.79858264656865,0.190324002721108,0.873926944770676
"Dhx36",1.2669285588681,3.4665667305692,1.79834859932702,0.190351994971221,0.873926944770676
"Abhd17c",-0.722161736299058,2.88838933348646,1.7978600847856,0.190410437879402,0.873926944770676
"Gm38307",-0.587624584074438,0.404953508932927,1.79742265736425,0.190462787575618,0.873926944770676
"Gm21188",2.07442126375481,1.73455079090765,1.79722863231354,0.1904860133865,0.873926944770676
"Rps13-ps1",1.01243497409532,3.07506599553437,1.79694910309846,0.190519480555352,0.873926944770676
"Psmg1",0.602232592551675,3.14132867943562,1.79691619062257,0.19052342153546,0.873926944770676
"Ccdc163",0.462726661491836,1.18165442851012,1.79551489490551,0.190691306523172,0.874438129603588
"Crip2",-1.12660610254466,4.96926074422201,1.79532628941538,0.190713916527474,0.874438129603588
"Taco1",0.606216926136715,2.62033784863727,1.79480307813643,0.190776656127875,0.874544542792577
"Nup54",1.02600839152301,3.26265651404542,1.79429034951292,0.190838163113832,0.874645262599399
"Jkamp",-0.836464435444323,3.35000079833194,1.79372149420223,0.190906431328043,0.874776922176946
"Art2a-ps",1.787051940486,1.54856133689204,1.79336587191457,0.190949124599086,0.874778424556644
"Gosr2",0.425023601777139,5.35824065569457,1.7930601012786,0.19098584236354,0.874778424556644
"Gosr1",0.61853732840106,3.00145411875138,1.79023325621684,0.191325705189992,0.876027077996564
"Galc",0.720774224278858,2.61320446569459,1.79013330850405,0.191337735073816,0.876027077996564
"Col4a3bp",0.899425799899286,2.4313702805782,1.78943826153035,0.19142141765209,0.876027077996564
"Nup93",0.831512383198078,1.96328875091893,1.78917448725764,0.191453187338115,0.876027077996564
"Shmt1",0.62743853689273,2.15407917245954,1.78902950775949,0.19147065179657,0.876027077996564
"Dtx4",-1.7989931705477,3.16791379392177,1.78881875768967,0.191496042543569,0.876027077996564
"Jagn1",-0.574440002909438,5.08566077980868,1.78824856830851,0.191564758388858,0.876155778307675
"Gm26850",0.345647530899051,0.28134452830901,1.78792817395364,0.191603383603152,0.876155778307675
"Aph1b",1.52408833088016,2.77455910223721,1.78599903664283,0.191836151910082,0.876929636074559
"Sacm1l",0.862084486940843,2.26748250638465,1.78561857440888,0.19188209888505,0.876929636074559
"Gm48876",-0.57430886357785,0.320157906311222,1.78554047541564,0.191891532262213,0.876929636074559
"Cops8",0.608672353878892,5.42473401063559,1.78390403642425,0.192089323610388,0.877652231770469
"Ube2a",0.485161723245276,5.4157050492825,1.78353694562948,0.19213372686705,0.877673846681756
"Lztr1",0.744674772770817,4.71506428700341,1.78245245343587,0.192264980015758,0.878092104229688
"Dyrk4",-0.773978345375424,0.552220722589603,1.78142272994468,0.192389705844315,0.878480384395002
"Cisd2",0.639557794785822,4.6714689121666,1.78048579381643,0.192503278482419,0.878817587673661
"Hmbox1",0.675119490744046,2.57652238108478,1.7797184247625,0.19259635760238,0.879061113933867
"Pitpnb",0.61657012142236,2.62632513906319,1.77776160626086,0.192833961227445,0.879837901601466
"Ccnt1",1.01654297171129,3.35401406896742,1.77712008295179,0.192911934996834,0.879837901601466
"Phf3",0.85948082993154,2.78661879030223,1.77702101496198,0.192923979615357,0.879837901601466
"Gm43714",-0.749464463320152,0.663187551083206,1.77672173029489,0.19296037201246,0.879837901601466
"Pgap1",1.22805243208553,2.12217687084399,1.7766804033834,0.192965397937455,0.879837901601466
"Znrd1as",0.694620611446667,1.56812770468986,1.77611241314446,0.193034489601091,0.879971566751479
"Sowahc",-1.27422644303364,6.24244682545903,1.77427311653099,0.193258433139617,0.880810942799289
"Cnn1",-0.525533878269996,0.286736325464423,1.7739159440154,0.193301957419344,0.880827848401265
"Erich1",0.380707989101413,0.974573957202201,1.77318490290532,0.193391077823336,0.881052474193918
"Adamts10",1.3662290047196,2.96896185690412,1.77251144305048,0.19347322293144,0.881245235930049
"Dcaf15",0.763228430516484,4.68153827450182,1.77149978331154,0.193596699925254,0.881626140890573
"Osbpl7",0.702434062666228,2.94052002101671,1.77085002277825,0.193676056437786,0.881806008761708
"Rpp14",0.744105767134644,3.7915884285148,1.76933821431084,0.193860850233187,0.882323593990909
"Tssk6",0.816708878510835,1.96004268580885,1.76910950256105,0.193888825232076,0.882323593990909
"2810025M15Rik",-1.02664238923298,4.63442030882543,1.7689139961526,0.19391274260847,0.882323593990909
"Fhl3",1.61060605251982,3.45082243344889,1.76861549236773,0.19394926716891,0.882323593990909
"Katnbl1",0.801268035477129,1.95408811881956,1.7676097014372,0.194072396360151,0.882702225467849
"Glyr1",0.626047924690654,4.85854709703336,1.76723827423746,0.194117890701128,0.882727666183154
"Gtpbp3",-0.449876053330537,2.94986107868633,1.76680119760307,0.194171442803445,0.882746819747304
"Mfsd6",1.51500264087521,1.98576936471152,1.76655262960089,0.19420190623831,0.882746819747304
"Snhg15",1.16051196335006,4.40140444962137,1.76537636947018,0.194346142833181,0.883129356668186
"Aldoa",0.525965097787573,6.82919551814591,1.76510938279788,0.194378899762778,0.883129356668186
"Pidd1",1.27690749809235,2.61160772973205,1.76489000535163,0.194405820502376,0.883129356668186
"3300005D01Rik",0.389168938232246,0.537727713745285,1.76354694269125,0.19457073272944,0.883697047869719
"Orc6",1.08174743578955,3.5834266099322,1.76195744729788,0.194766124780027,0.884049862643926
"Nnmt",0.464649356292468,0.332108443707086,1.76182955028899,0.194781857202688,0.884049862643926
"Washc1",0.524091251147403,4.04349310570635,1.76178514980341,0.194787319203965,0.884049862643926
"Rsl1d1",0.821889346514,5.60332583065638,1.76161495705705,0.194808257487191,0.884049862643926
"Ldah",0.71143163812927,2.49229180760627,1.76079861388528,0.194908727870437,0.884185621884375
"Ppme1",0.760130621055221,3.19386608912872,1.76072243388702,0.194918106853957,0.884185621884375
"Srms",0.676514579236648,0.62189725110191,1.7587903210762,0.195156165447117,0.885084019718444
"Srpk1",0.833960999919007,3.25433784236866,1.75791388230416,0.195264269919948,0.885333236067258
"Aldh3a2",0.555270546421491,3.66923302019445,1.75769601911419,0.195291153641379,0.885333236067258
"Mta2",0.691031798040353,6.62472161530137,1.75578618001405,0.195527016266997,0.886220893438797
"Spin4",1.09902323355222,1.65077203765039,1.75484205770742,0.195643742710537,0.886568316260797
"Polr3k",0.943443808352651,5.0871329191613,1.75319384864436,0.195847723025235,0.887153807618243
"Nfkbil1",0.38775934239342,2.13278864724839,1.75292237133072,0.195881345651474,0.887153807618243
"Lats1",0.83777255412065,3.16456994535106,1.75180473990305,0.196019839307672,0.887153807618243
"Gm18181",0.596357409513845,0.256832762392318,1.75176377363672,0.196024918002841,0.887153807618243
"Reep4",0.762068139107666,4.36578974150664,1.75149009041996,0.196058851354443,0.887153807618243
"Ndufa9",-0.540183562811467,4.07877106839129,1.7513670142896,0.196074113621197,0.887153807618243
"Mast2",0.734123438199078,1.98197502473473,1.75134841731077,0.196076419897789,0.887153807618243
"Snrnp40",0.531063867792045,3.3664779087514,1.7512086501271,0.196093753977906,0.887153807618243
"Rhoh",-1.68343521694197,2.1787188957244,1.75082061041782,0.196141888912365,0.887190146883715
"Ascc3",0.489078516649496,1.31867817741017,1.74921187064957,0.196341601475701,0.887847710536527
"Olfr95",-0.314381710863778,0.187493641036995,1.74888345201867,0.196382402657309,0.887847710536527
"Tmem185a",0.665286772504168,3.75646461406607,1.74868017926504,0.196407661500057,0.887847710536527
"Igfbp2",-1.79819049174552,1.87174105579527,1.7481741065851,0.196470563775352,0.887950619489705
"Orc3",0.943120459088801,3.46090278284754,1.74513756127467,0.196848508869907,0.889477034666862
"Kdelc2",0.991059342873679,2.72286508794641,1.74404320846729,0.196984935993345,0.88964879365417
"2700033N17Rik",1.38715904879565,1.30598228891206,1.7438671945622,0.197006889504165,0.88964879365417
"Gm44845",0.958742438166603,1.39170049461085,1.74386501170195,0.197007161782389,0.88964879365417
"Gm14608",0.505398485855082,0.435832684211065,1.74341396463007,0.197063432840559,0.889721290761567
"Csrp1",1.38886641854168,3.99441692817225,1.74268422862172,0.197154513806372,0.88995088939775
"Kcmf1",0.541676862908474,3.53918542650456,1.74087548206451,0.197380492099009,0.890789193534551
"Rgs2",-1.63607974821693,7.35740137820608,1.73887144878929,0.197631239076894,0.891631361408882
"Wipi2",0.679055703808586,3.63028996558395,1.73864207499251,0.197659963451624,0.891631361408882
"Mark4",0.580119660138975,3.08353421790535,1.7383664808022,0.197694482743498,0.891631361408882
"Cmc4",0.72044986633961,2.06674361914724,1.73809644825796,0.197728312573881,0.891631361408882
"Gpr162",-1.73344817510682,3.07476477832463,1.73645527206584,0.197934072540578,0.89237731543004
"Eya4",-0.444409381112534,0.370780327493595,1.73503863658475,0.198111891876919,0.892731094022289
"1810044D09Rik",0.814099535951453,3.77579856744533,1.73503800969578,0.198111970608745,0.892731094022289
"Lrrk2",1.20592836257956,1.27855241740228,1.73463591879288,0.198162477638071,0.892731094022289
"Pigp",-0.977173606045155,3.51243929926464,1.73442239265766,0.198189305272808,0.892731094022289
"Synj2",0.805162545516335,1.5112462100403,1.73422342389666,0.198214307907494,0.892731094022289
"Gramd3",1.41670316966336,2.02216587111789,1.73384851977862,0.19826142926964,0.892761571286838
"Fndc3b",0.923937401795171,1.64246434348213,1.73329041887717,0.198331601883287,0.892895813688227
"Gm20712",1.03448104649502,3.09326079996781,1.73292048428844,0.198378132236111,0.892923584834078
"Tmem164",1.01107017780367,2.15295797036265,1.73251337251753,0.1984293541852,0.8929724578192
"C730034F03Rik",-0.889809679963341,1.87479610912689,1.73151914277467,0.198554514182074,0.893353979509869
"Slc6a6",1.16318962214412,3.96048840098374,1.73092715023071,0.198629083915063,0.893507772153912
"Zfp652os",0.433507899675605,1.15432286269438,1.73059626234269,0.198670778812956,0.893513649050421
"Zfp119a",0.924926722899343,2.79471600416635,1.7296738008611,0.198787074008107,0.893643866692835
"Fut7",1.39956905246311,1.84910366030385,1.72965690518778,0.198789204831911,0.893643866692835
"Cd52",1.61586024266376,4.71444421325674,1.7294054926136,0.198820915421151,0.893643866692835
"Utp15",0.745095920966324,3.66691788894943,1.72837269229232,0.198951247236043,0.89404802815417
"Ier2",1.87654082537166,9.70751562335436,1.72709397101223,0.199112757525733,0.894316951893351
"Nat14",-1.08112393559995,3.01604125980597,1.72698481134197,0.199126552498264,0.894316951893351
"Lyve1",1.29976094327989,1.42447582858257,1.72693882186701,0.19913236473474,0.894316951893351
"Gga3",0.841627951673843,3.85871922965627,1.72620265885387,0.199225430705481,0.894553319159196
"Tada3",0.637922301898204,3.67242251730416,1.72548489674586,0.199316221749417,0.894779377792686
"Tcp1",0.593462641098763,5.29793623125017,1.72416807587509,0.19948292071623,0.895346044837725
"Armcx6",-1.0964686087787,3.11218126707948,1.72375867622662,0.199534782246763,0.895397157737352
"Lin7c",1.12099483434209,5.73269290509078,1.72310094917412,0.199618135761056,0.895481705393206
"4732490B19Rik",-0.363820893847681,0.245351967906444,1.72297124560197,0.199634578086123,0.895481705393206
"Cnpy2",0.613887227864192,6.03489621208583,1.72217661809256,0.199735348058773,0.895752099149447
"Ap5s1",0.70892674069568,3.80944667086881,1.71918667602634,0.20011507405946,0.897273162427532
"Tex38",-0.64331881642024,0.450090667488972,1.71808251199174,0.20025552789604,0.897720981488165
"Lcmt1",0.671767968556439,2.20563145716722,1.71754791355563,0.200323574270002,0.897844091080888
"Ccl5",-1.51798231618443,1.75805197219418,1.71550179374329,0.200584276792,0.898222183088543
"Mbd2",0.795807100977488,2.6436510630912,1.71547548463844,0.200587631626187,0.898222183088543
"Adamts1",-2.6071663234966,4.21079241545454,1.71527658073119,0.20061299730205,0.898222183088543
"Apip",0.619340982645135,2.72838738768691,1.71515201199974,0.200628885218267,0.898222183088543
"Fam72a",-0.961007521624436,1.45786564657111,1.71472267950348,0.200683655561578,0.898222183088543
"2810403G07Rik",0.668353239576628,0.543678634465751,1.71469101909209,0.200687695235623,0.898222183088543
"Slbp",1.059174772756,4.23935000639548,1.71419984971816,0.200750378210836,0.898222183088543
"Gm43672",0.872212817646137,4.61745474132888,1.71388330267657,0.200790788633138,0.898222183088543
"Arhgef10l",0.912641972418603,2.18999308462329,1.71357110303939,0.200830653840637,0.898222183088543
"Selenos",-0.717849955264447,5.8067002677268,1.71353576675345,0.200835166592015,0.898222183088543
"Exosc10",0.570591658980934,4.05532693467646,1.71338402429091,0.200854546839896,0.898222183088543
"Ell",0.714183000012699,2.80716517286051,1.71279593946363,0.200929677554324,0.898288283957895
"Med11",0.691871064579828,5.99733104522165,1.71263271474271,0.200950536423976,0.898288283957895
"Rabif",0.589888210479156,3.61824661448131,1.7119318464498,0.201040132228709,0.898436736511375
"Gm14761",-0.938122035906924,0.364552424241526,1.71173763667788,0.201064967792244,0.898436736511375
"Rbbp5",0.715100301871142,3.27023213600829,1.71075485892493,0.201190703246581,0.898817029063837
"Pi4k2a",0.731474186234045,3.98889842265076,1.71030923847712,0.201247747207213,0.898890351598057
"Gm11423",-0.73966427247705,3.05599734089204,1.70810131065641,0.201530677483043,0.899754211936956
"Nbl1",-1.13485314565193,2.60665348294201,1.70789902153411,0.201556623804856,0.899754211936956
"Susd6",0.472507214124842,3.14988574407825,1.70736639991608,0.201624959360907,0.899754211936956
"Utp20",0.677691345402266,1.62393157467117,1.70723498707273,0.20164182405262,0.899754211936956
"Nudt13",0.538108814822225,2.62755320094111,1.70691983212956,0.201682276097992,0.899754211936956
"4933421O10Rik",-0.975375658911701,2.64996270400642,1.70689724657457,0.20168517547328,0.899754211936956
"Casp4",0.974857829952879,2.32636503337726,1.70594052888231,0.201808039192617,0.900013798811912
"Hspb8",-1.06396635581252,1.05516488416686,1.70548806183535,0.201866177977462,0.900013798811912
"Nup153",0.900042854332007,3.5628870269274,1.70527922918759,0.20189301841745,0.900013798811912
"Fn3k",0.689220636046247,1.06908363156674,1.70517751864687,0.201906092460495,0.900013798811912
"1110004F10Rik",0.688961223736625,3.34377324748629,1.70428301389823,0.202021118381942,0.900170491875381
"Clip2",-0.868930901129178,2.94590538781539,1.70410141918553,0.202044479786706,0.900170491875381
"Nedd4",1.51014489773998,3.28288307701913,1.70395504594776,0.202063312509747,0.900170491875381
"Gm45494",-0.386109033426421,0.278258717458477,1.70249396391194,0.20225141694379,0.900741528280194
"Stk11ip",0.632099764195825,3.87454075358673,1.70232701115003,0.202272924670976,0.900741528280194
"Cux1",0.390608711360513,1.5565251470522,1.70196312035722,0.202319812718794,0.900769011225171
"Gps2",0.515587018032179,6.58708057359135,1.7005705109028,0.202499376547939,0.901358215191125
"Ddx42",0.910673773647732,4.01784417258878,1.69994733089051,0.202579793118494,0.901358215191125
"Ly6c2",-3.01811720079804,2.60553548400569,1.69993412925621,0.202581497111786,0.901358215191125
"Gm42470",-0.83802331224469,0.828097841655181,1.69967362833985,0.202615124718414,0.901358215191125
"Blzf1",0.807364870969995,2.9026720904127,1.69826904800308,0.202796557747275,0.901983966031959
"Nectin2",-1.15570391542538,2.16675904157921,1.69760009081968,0.202883038729208,0.90215830055959
"Dkkl1",0.689710433184822,0.870682364601116,1.69733506981917,0.202917312461444,0.90215830055959
"Phf8",0.535447478909914,1.9165413019478,1.69625283134391,0.203057346376972,0.902599492444799
"Gm45639",0.361564353315288,0.173989019978814,1.69558168077531,0.203144248118514,0.902713294096743
"Stx17",0.631808478034887,2.03958721339114,1.69542488529659,0.203164556855204,0.902713294096743
"Ldb1",-0.760876517066111,4.70106287110447,1.69486532084477,0.203237054080205,0.902854085826583
"Il9r",0.448006397042452,0.280187726957872,1.69444481387203,0.203291555930037,0.902914894968924
"Zfp850",0.555544869733265,1.22155024029685,1.69404985909431,0.203342762324007,0.902961045944199
"Mib1",1.00816582057882,2.87765343992706,1.69239181835588,0.203557902494759,0.903734994359133
"Ebp",0.90764737602604,5.59103603099766,1.69196083293354,0.203613871105964,0.903802100818068
"Grtp1",1.39229190646373,2.36437041215703,1.69001321866424,0.203867028162587,0.904744285665177
"Olfr74",0.574550263752425,0.248386688067672,1.6896116042287,0.203919279396652,0.904769911078585
"Eldr",0.533730650478356,0.669427225798327,1.68911116913715,0.203984410538584,0.904769911078585
"Dhodh",0.560763109439764,3.03684113398388,1.68884971801289,0.20401844832252,0.904769911078585
"Nav1",1.13632689268965,2.36911038955557,1.68871191538323,0.204036391374183,0.904769911078585
"Mob4",0.962440101069358,4.01658124608322,1.68829792065393,0.204090308614808,0.904827634766611
"Mfsd14a",0.766789247726916,3.67633892258276,1.68714774139859,0.204240195972878,0.905137699445466
"Fam35a",0.351742669684497,1.2864045820539,1.68713333930008,0.204242073662332,0.905137699445466
"Irf7",1.71136153551762,4.37960169670976,1.68572794121433,0.204425406161234,0.905641143356385
"Enpp4",1.50166452821522,3.72905133670041,1.68563492008438,0.204437547797396,0.905641143356385
"Adora2a",1.51956848466927,1.7597747804658,1.68291066702485,0.204793526264951,0.90686666319802
"Gm42427",0.452697742538039,2.76951435328237,1.68289039434665,0.204796178155644,0.90686666319802
"Shkbp1",0.50366190949026,3.87468504738299,1.68233077200992,0.204869399636759,0.907009351243551
"Slc5a6",1.01912485677411,3.07671475291369,1.68177478866441,0.204942176892296,0.907150015884005
"Gm48841",-0.624165457725086,0.558744674387226,1.67959795198352,0.205227427368944,0.908230921320893
"Rps24",0.6354585973101,7.33691542211389,1.67851153600355,0.205369973017972,0.908447158941831
"Lbr",0.803366678305598,3.57866537970479,1.67805623607567,0.205429747907227,0.908447158941831
"EU599041",0.327913330230979,0.288919588084131,1.6779522061273,0.20544340867627,0.908447158941831
"AU019823",0.78831843203016,3.72949155512813,1.67788846863528,0.205451778964314,0.908447158941831
"Map4k2",0.815241516854218,4.67308642679295,1.67760039003076,0.205489615952249,0.908447158941831
"D7Ertd128e",-0.884775907904791,0.454071599905923,1.67734877990448,0.205522670094646,0.908447158941831
"Commd3",0.687778686525252,6.66381420403934,1.67583323122928,0.205721906973358,0.909146174185298
"Pi4ka",0.634596224019095,2.52561069797971,1.67314311544067,0.206076140734852,0.910529750644526
"Ccar1",1.03260681875055,3.28517229326941,1.67249758400679,0.206161255881174,0.910723934476678
"Rnf7",-0.596275467918114,5.96597680159142,1.67187690146222,0.206243135467549,0.910755083356026
"Arl6ip6",0.809194672832603,2.95727222425025,1.6718200088835,0.206250642662102,0.910755083356026
"Sparcl1",-2.08682958090498,3.90577291233157,1.6702672610397,0.206455663738453,0.911355824586205
"Heatr5a",0.490625326108554,2.59301697425485,1.67016573975179,0.206469077106453,0.911355824586205
"Traf2",0.526275403197645,2.97071592337548,1.66941777079444,0.206567934633833,0.911610296809153
"Rpl3",0.903466194191299,6.71969253119552,1.66887592829793,0.206639585275874,0.911705139144009
"Gm44946",-0.746590664807611,0.216299757739635,1.66863203100366,0.206671847073507,0.911705139144009
"Ogfod2",0.66078814245521,5.27206359014564,1.66805521249193,0.206748171111459,0.911860005880941
"Apon",0.399828658510292,0.183012319251405,1.66764666576766,0.20680225061085,0.911916721200687
"Mrps7",0.745194372719021,6.31589529278089,1.66732401376163,0.206844972510858,0.91192334134271
"Nudt2",0.920143793174246,2.56626303283118,1.66601507086337,0.207018399410993,0.912506086903645
"Mvb12a",0.367238984896322,5.15654118879423,1.66455706047432,0.20721178788496,0.913176570394216
"Fez2",-0.978705336672346,3.508434609333,1.66372686014759,0.20732200400643,0.913480321576231
"Srsf7",1.08362621276997,7.26855530876272,1.66149573651975,0.207618562873286,0.914604832028217
"Caap1",0.528079071132285,1.49802088048036,1.66084094960029,0.207705695799132,0.914760456031703
"Bcl2l11",0.777674240547102,2.96244864353877,1.66022508209816,0.207787690848783,0.914760456031703
"Erlin2",0.752727706235746,4.92588109879428,1.66019334133742,0.207791917815356,0.914760456031703
"Sos2",0.783298324008948,2.16372563127224,1.6598178212439,0.207841934461073,0.914760456031703
"Dennd1b",0.541073119787611,1.28651917809789,1.65967745335046,0.207860634293331,0.914760456031703
"Rpl10a-ps1",0.868511618602536,7.97539961149241,1.65911589415307,0.207935466054454,0.914880241394928
"Cd86",-1.38442358870632,2.55340238800888,1.65868119936273,0.207993415046231,0.914880241394928
"Fam160b1",0.771176250777598,3.2552118522658,1.65854245014123,0.208011915843985,0.914880241394928
"Ccs",0.652571049762162,4.16108163247336,1.65728228650477,0.208180038822357,0.915211792814379
"Mfap3",-0.790168987121536,4.52822839788797,1.65696321933063,0.208222633315668,0.915211792814379
"Tmub2",-0.526795201985688,6.42980430448729,1.65684360053549,0.208238604830285,0.915211792814379
"Gm25360",-2.05665462299449,1.74083271995855,1.65673747438012,0.2082527760714,0.915211792814379
"Kiz",0.455296140673872,1.38972000034075,1.65532742802593,0.208441175394768,0.915458959297845
"Stag1",0.561326550457287,1.59513511089917,1.65509310233678,0.208472504526971,0.915458959297845
"Sapcd2",1.91078819657499,2.27530326256694,1.65467372897812,0.208528588870312,0.915458959297845
"Ptrhd1",0.540905961185707,4.00264833706204,1.6540669962914,0.208609762422353,0.915458959297845
"Fam120aos",-0.723472101805249,3.83367945633456,1.65298592104163,0.20875449397539,0.915458959297845
"Vps13d",0.686085689879851,1.8642779686666,1.65290817684322,0.20876490694264,0.915458959297845
"Zfp763",0.988619025153603,1.83016856056306,1.65232189279713,0.20884345379231,0.915458959297845
"Luc7l2",1.1464254593745,3.91235768967372,1.65217889913228,0.208862616765624,0.915458959297845
"2610044O15Rik8",0.801924006092496,2.24251314434383,1.65216226377461,0.208864846256461,0.915458959297845
"Nedd9",1.65341149418265,2.09872921271679,1.65199904525337,0.208886722558889,0.915458959297845
"Kmt5a",0.997907150302782,3.59191194485117,1.65189385209038,0.208900823177132,0.915458959297845
"Rasal3",-2.14200166653634,3.27218426740835,1.65167125165017,0.208930665528282,0.915458959297845
"2210016L21Rik",0.765871028804831,4.32622267598653,1.65116915196864,0.208997997543524,0.915458959297845
"Trappc13",0.844311569874932,3.23016608774202,1.65114601186376,0.209001101297818,0.915458959297845
"Eya3",0.595978073003234,1.80709220942227,1.65104524629062,0.209014617525661,0.915458959297845
"St8sia4",1.3737471641263,2.20472654433628,1.65097414551579,0.209024155303949,0.915458959297845
"Cops4",-0.556253992549153,4.22001231200643,1.65083060861685,0.209043411627382,0.915458959297845
"Isoc1",1.08254559706041,3.94979882983405,1.65075269351797,0.209053865315405,0.915458959297845
"Jmjd4",0.894748966042981,3.11916798140124,1.64889215344551,0.209303681463167,0.916371530775708
"Gm4761",-0.811706745383188,0.706493480853512,1.64736856268536,0.209508529704246,0.917086901987938
"Fyb",0.585620074802948,1.72435512449577,1.6466020903914,0.209611676236277,0.917263521785946
"Metap1",0.561187179051861,3.09125164710072,1.64645258849016,0.209631802474788,0.917263521785946
"2610306M01Rik",0.881061252462633,4.52163219524209,1.64330027526488,0.210056729313575,0.918927874246533
"C1d",0.868294871921545,4.94635079141075,1.64301490889662,0.21009524874289,0.918927874246533
"Ehd2",1.14422074142439,1.60069400692922,1.64076465143517,0.21039929976229,0.919713678357582
"Cnrip1",-1.21071351892817,1.84241873325718,1.64065879238924,0.210413616644623,0.919713678357582
"Pitpnm1",1.36074428514449,4.88503303766987,1.64050194658723,0.210434831432294,0.919713678357582
"Taf1b",0.628297550090943,2.09444698283088,1.64045487538941,0.210441198745472,0.919713678357582
"1700001C19Rik",-0.514788498331958,0.463402442653185,1.63790318294368,0.210786722333857,0.921002847980789
"Sgf29",0.378247443684102,2.59627221830714,1.63766184718283,0.210819437787584,0.921002847980789
"Icosl",-1.66670877373277,3.60164187549443,1.63715889787129,0.210887637722278,0.921118896215192
