"","endoBYo","AveExpr","F","P.Value","adj.P.Val"
"Cdh24",-1.88604899574087,1.64035198231855,3.9836218483795,0.0554274206010585,0.217819474373447
"Mcam",2.42616347943772,3.08098554169348,3.98357960026513,0.0554286350163213,0.217819474373447
"Crhr1",-0.562973601194299,0.326763721994133,3.98286489209675,0.0554491837001094,0.217819474373447
"1700124L16Rik",-1.36439765301251,0.954493994414162,3.98280757802672,0.0554508319148134,0.217819474373447
"Stab1",3.46907161799605,2.6176024762163,3.98277531686686,0.0554517596922322,0.217819474373447
"Syce2",-0.790444196624284,0.997037066719736,3.98193499259138,0.0554759321430111,0.217875740600006
"Mtg2",-0.638887347744394,2.78039314620503,3.98104246469613,0.0555016191752747,0.217937934152396
"Atp2b3",-1.34814505516596,0.611640193683812,3.98002219428085,0.0555309989510807,0.218014603335361
"Stk32c",-0.848832412639547,0.452540420464415,3.97919881351461,0.0555547217677033,0.218069040040259
"A330048O09Rik",-1.26699241109107,0.592659919187391,3.97840115223027,0.05557771438223,0.218120591676082
"Cyb5rl",-0.637712605674986,1.64870050782217,3.97747046031214,0.0556045550699941,0.218187224514629
"AC119959.1",1.11780160654195,2.03882977215174,3.97520103799599,0.0556700648960629,0.218393391940685
"Dcp1b",-0.823033419247224,1.93680143780913,3.97489888634802,0.0556787934090044,0.218393391940685
"Fam129b",1.24123751472495,2.66851128036437,3.97427104069698,0.0556969354205776,0.218393391940685
"AC163667.1",-1.38110053487868,1.04469897812932,3.97395879509573,0.0557059604246717,0.218393391940685
"Tmem190",-1.39635399062284,1.20715345394965,3.97390802222778,0.0557074280951071,0.218393391940685
"9430037G07Rik",-1.06078834896766,0.677925560294579,3.97360020092391,0.0557163270855321,0.218393391940685
"Cry1",-0.952273777469748,2.34300097935378,3.97310880596925,0.0557305364134075,0.218410390978532
"Gm6331",-1.10028193873749,1.65359167403713,3.97230395526885,0.0557538184852788,0.218462934174605
"Gm2199",-0.816656795191096,3.16924133986984,3.97140687921237,0.0557797812051616,0.218525960616573
"Gabra2",-1.34372071197081,0.657308826380265,3.96948537855862,0.0558354378405211,0.218705274671715
"Zfp174",-0.995175110222815,1.37770338125947,3.96642545713222,0.0559241973843164,0.219014165114752
"Slitrk4",-1.76415080453002,0.846516705939497,3.96302448016821,0.0560230353108562,0.219362408881783
"Phf8",-0.736342692791174,1.9165413019478,3.96204680366241,0.0560514843490053,0.219434965183692
"Gm4864",0.711324647728764,2.54191979638578,3.96129456415341,0.056073384488022,0.219481862177726
"Bag4",-0.724773968146203,1.05608098269163,3.96081887670552,0.0560872382398096,0.219490671805734
"Paqr6",-2.36518819113483,1.20394011961377,3.96053601785363,0.0560954779365195,0.219490671805734
"Rab10",-1.01569907462849,2.91979681735211,3.95866224910185,0.0561500951689334,0.219631918838715
"Gm5621",1.0734625917314,0.875419743311455,3.95861640727889,0.056151432127278,0.219631918838715
"Rpia",-1.28278881887437,2.75454934914086,3.95749076755876,0.0561842721392491,0.219721522456533
"Coq6",-0.831386077159351,3.46901812187682,3.95700467249471,0.0561984603811157,0.219738165254758
"Nrip3",-1.40428590279924,1.07495070143051,3.95555338812224,0.056240844632397,0.219855076892961
"Gm15596",0.868278460822248,1.66912172533396,3.95530040900207,0.056248236460433,0.219855076892961
"Rasgef1a",-0.918256406001367,0.538014282996679,3.95391466541425,0.0562887459713441,0.219974549924756
"Slc35e1",-0.804400244555458,5.37510448166753,3.95152909630483,0.0563585599565629,0.220162611876423
"Uqcrh-ps2",0.839451231191006,2.70282412174185,3.9513390311466,0.0563641264053377,0.220162611876423
"Gm14942",-1.35244207116023,1.08772476680959,3.95125034617949,0.0563667239374433,0.220162611876423
"Tmem74b",-1.28631698447151,0.624638863144129,3.95090445740503,0.0563768561029713,0.22016331642825
"Particl",-1.2073068618124,3.34153865857516,3.95040131505496,0.0563915983583865,0.220182020911152
"Rps25-ps1",1.35035958005504,5.21859770733563,3.94721713940148,0.0564849960105569,0.220502217850962
"Lcmt1",-0.91767002765402,2.20563145716722,3.94692616879663,0.0564935393382114,0.220502217850962
"Gm4849",-0.757180040339561,2.11744160671616,3.94656907566147,0.0565040260983618,0.220504245788333
"Lyrm7",-0.465515370977969,0.569887320312463,3.94530203583502,0.0565412528670168,0.220610606204059
"Elmsan1",-0.9369332929126,2.58842716880239,3.94475138671879,0.0565574399918432,0.220634851867316
"Tcf19",2.13251289785613,3.67224498507974,3.9443539567237,0.0565691262432833,0.220641533829365
"Slain2",0.857179701361726,2.73709540981062,3.94387767454459,0.0565831346692645,0.22065603583597
"Ric8a",-0.623712425106333,5.90132390694662,3.94325614116123,0.0566014210694399,0.22065603583597
"Gm18782",-1.28526729808081,0.891913280836056,3.94321042028939,0.0566027665040514,0.22065603583597
"Gm15500",1.23430960773991,5.91973377570638,3.94184063143725,0.0566430920865883,0.220774335135939
"Gm8508",-1.53650299215565,3.44250627667722,3.94113695124571,0.0566638204225018,0.220816223217722
"Socs5",0.71784834446719,2.59011328866153,3.94048062330433,0.0566831615563455,0.220852691636321
"Grpel1",0.657807976205602,5.35054744866928,3.93837309774787,0.0567453175959581,0.221055936111178
"Rps15a-ps2",1.41868152984732,2.33783184007465,3.93800150564526,0.0567562846601546,0.22105973336912
"Dclk2",-1.87105162070868,1.76549237570035,3.93574909128342,0.056822812594729,0.22127989491871
"Osbpl6",-0.923194356101524,0.644453417800344,3.93462073714908,0.0568561727991306,0.221370839640121
"Idh1",-2.2205997864476,5.58337218091531,3.93351239209056,0.0568889627801498,0.221433588879297
"Lynx1",-1.19475756366101,3.61365966740712,3.93339937574807,0.0568923075166083,0.221433588879297
"Adat1",-0.878259779186257,1.42050964973409,3.9328561931653,0.0569083861635306,0.221457207932417
"Lat2",-1.11847136879957,2.31137508204178,3.92850027327292,0.0570375091165484,0.221920649698452
"Rimbp2",-0.842440941078299,0.386946846226569,3.92790980375191,0.0570550376990569,0.221947124474612
"Wdr89",0.880275388941915,3.55827492903376,3.92759523394759,0.0570643784302127,0.221947124474612
"Tnrc6c",-1.34080323600103,2.07299000380771,3.92657484289021,0.0570946893721823,0.222025982243063
"Brinp3",-0.861926086467807,0.45269720062854,3.92492572766572,0.0571437148303676,0.222177575253466
"Fbn2",-0.840529874175444,0.429714282169474,3.92282531595643,0.0572062248610917,0.222307940133107
"Slitrk6",-1.35218149866239,0.632289805225384,3.9227151618153,0.0572095052544423,0.222307940133107
"Cnot3",-0.900609272598323,3.13291424174487,3.92253222772041,0.0572149535022817,0.222307940133107
"Wdr53",-0.722655126340424,2.66190489327098,3.92244876710564,0.0572174393670799,0.222307940133107
"Gm6623",-0.818504154642587,2.47481352323338,3.92206013588269,0.0572290162964467,0.222313876650797
"Smurf1",-0.930440583618894,2.75158694661239,3.91794548108307,0.0573517487464784,0.222736544334488
"Gm11827",0.830734154716229,1.04594769564086,3.9177375933172,0.0573579574684075,0.222736544334488
"2700097O09Rik",-1.1146350107341,1.75056620874065,3.91695923214647,0.0573812104877947,0.222787735981306
"P2rx6",-1.59275621858749,0.969598670611065,3.915389884313,0.0574281258178761,0.222930764602364
"Ccdc65",-0.719738524613995,0.495230379176198,3.9139642596013,0.0574707818208839,0.223057211618143
"Fam214a",-1.45806696321274,2.50359831536299,3.91361076627917,0.0574813641565254,0.223058615190143
"Mus81",-0.939335370573817,4.51557773731144,3.91297849544403,0.0575002975455345,0.223058615190143
"Ift172",-0.956989328011179,2.83593756140365,3.91294197312483,0.0575013914220216,0.223058615190143
"Xylt1",-2.24589116366062,1.68800229986725,3.9122211480519,0.0575229855555981,0.223103262525683
"Tbc1d8b",0.686074393739514,1.06530632560226,3.91072861793311,0.0575677269446565,0.223237655249191
"Wdyhv1",-0.828121774412048,2.38722406214369,3.90926808263393,0.0576115469706056,0.223364244675005
"Trim67",-1.57776694274131,0.704312245323613,3.90896768606097,0.0576205643158819,0.223364244675005
"Tbc1d9b",-1.25433397735167,4.53299294576868,3.90801271919063,0.0576492411458542,0.223436258211235
"Smarca4",-0.852073325701293,3.26215799013517,3.90682015853629,0.0576850751642702,0.223535981408154
"Gjb1",-3.154984707085,1.38814208505817,3.90458317681852,0.0577523592311615,0.22370056515572
"Gm44632",-0.873323894842144,0.476204400758573,3.90440302017839,0.0577577818175175,0.22370056515572
"H13",-0.892209568047771,4.36110101703985,3.90439968492306,0.0577578822117015,0.22370056515572
"Pak7",-0.648437566961641,0.3602257219704,3.90313818706456,0.0577958684563567,0.223808506539468
"Igip",-2.03657895706694,4.86966828047991,3.90230126612726,0.0578210852777132,0.223851730057301
"Ppp1r35",-0.572362898637973,5.96257685430571,3.90209614924011,0.057827267426546,0.223851730057301
"Mc4r",-1.72146645004894,0.688586580019577,3.90115557669729,0.0578556254284003,0.223922323539626
"Hip1r",-1.92406005333216,3.07651915874106,3.90072544934646,0.0578685988404276,0.223933358780266
"Rack1",1.2295632189021,9.70876128410291,3.9000277989732,0.0578896481576272,0.223975635920109
"Dennd1a",-1.00271455966057,1.37248176409332,3.89938645283189,0.0579090062470068,0.224011356041709
"5330434G04Rik",-1.2072741815425,0.555962731533247,3.89876745903214,0.0579276965421299,0.224044480874395
"Tcaim",-0.621434505521329,0.837515513362541,3.89721917130482,0.0579744761365954,0.224158986798575
"Pcdh19",0.887327856672809,0.822843030479186,3.89682628079569,0.057986353568541,0.224158986798575
"Mterf1b",-1.00770628268312,1.04469295205301,3.8967817566764,0.0579876997445302,0.224158986798575
"Ppm1e",-1.3969365029663,1.31231763023165,3.89567765227863,0.058021093277659,0.224248890038723
"Syt4",-2.3625299573301,1.46858081524857,3.89414861817748,0.0580673743579839,0.224388562955751
"4933437G19Rik",1.29836340856118,1.05100728558711,3.89287896877343,0.0581058357717707,0.224476508039542
"Gm8930",-0.711400238937514,1.86127580918594,3.89272749303653,0.0581104263229425,0.224476508039542
"Pdyn",-1.39009722288914,0.700628323874652,3.89040908967441,0.0581807374798132,0.224708878363462
"Hopx",2.07855942194302,2.26169846397779,3.88901383737389,0.0582230978086297,0.224833233168147
"Cnmd",-0.690140849321234,0.549946233885732,3.88675666819699,0.0582916994265993,0.22505885975823
"Calcrl",1.51773422364905,1.88024986128287,3.88591134962009,0.0583174143078543,0.225088649712163
"4930523C07Rik",1.9450564798945,1.46183408658092,3.88550874817622,0.0583296660510313,0.225088649712163
"Rbck1",-0.662377836023884,5.45412427939605,3.88549979732061,0.0583299384712665,0.225088649712163
"Chd9",-1.1488286802816,1.83236411854672,3.88444996366072,0.0583619001629046,0.225172709679794
"Pex2",-1.02018776968865,4.87499152035809,3.88395091983668,0.0583771001993561,0.22519208155368
"Robo1",-0.932850225099783,0.525687813270379,3.88247013165583,0.0584222286398988,0.225326876603989
"Senp3",-0.686739681424118,5.2013566984603,3.88156924215435,0.0584497032407173,0.225380933751421
"Acp2",-1.50712096092552,4.75875141278861,3.88101379668393,0.0584666499847304,0.225380933751421
"Tor4a",2.1961007485106,4.93020597096217,3.88100864003798,0.0584668073407498,0.225380933751421
"Ddx18",-0.810259157367798,3.00762453640857,3.87657582263319,0.0586022513499929,0.225863694532385
"Fbn1",-0.680632943015251,0.416299053674688,3.87604335136918,0.0586185445683271,0.225887138387929
"Mrps17",-0.908332927495796,5.43708980987565,3.87567290683241,0.0586298828862878,0.225891483645654
"AI506816",-0.820369133512319,1.93246665413643,3.87455092173443,0.0586642388544009,0.225984495242192
"Gm45869",-0.780786094563763,0.312314437825505,3.87340497574169,0.0586993518176383,0.22608039001769
"Gpx3",-1.83890756312911,3.55262502353771,3.87234926519419,0.0587317207236862,0.226149151682287
"Tanc1",0.866138601783249,0.820255884303565,3.87215596070059,0.0587376497566523,0.226149151682287
"Gm11605",0.749835244151991,3.66029690224378,3.87157121104334,0.0587555892756836,0.226178858803889
"Ficd",-1.24242327005197,3.69700084181725,3.87000509422559,0.0588036663918991,0.226324549684757
"Bicra",-0.877467138923403,1.6333957770835,3.86886858197648,0.0588385829933832,0.226419546279808
"Entpd8",0.496558693770619,0.227040318698279,3.86762363315535,0.0588768577239457,0.226496807862722
"Ttyh2",2.09519755481679,2.25329992873057,3.86713130195684,0.0588920016646721,0.226496807862722
"Gm15326",0.709658549869145,0.783357030855496,3.86692459085254,0.0588983613297176,0.226496807862722
"Arhgap25",1.72037176780074,2.2423229223178,3.86688391424901,0.0588996128750278,0.226496807862722
"Agbl3",-0.678858573609057,0.841767859759458,3.86505608244264,0.0589558827267551,0.226673791026069
"Frmd8",-1.43043584051363,3.87284112693241,3.86462486638056,0.0589691665093546,0.226685468407724
"Spc25",1.66108902961677,2.30324599957662,3.86383781716878,0.0589934205261941,0.226739305472723
"Jrk",-1.35023740923924,2.07811085238455,3.86216333349669,0.0590450592890267,0.22689835793836
"Gm6223",-0.973661675776301,3.34477352610458,3.85918443535417,0.0591370497106035,0.227172803630795
"Rbp7",0.514387351828203,0.261663748147184,3.85912514292133,0.0591388823319475,0.227172803630795
"Acp6",-1.10438701705108,3.43351537279954,3.85885336459056,0.059147283321131,0.227172803630795
"Bend6",-1.71971414705357,1.46658312281858,3.85711866078795,0.0592009366018517,0.227309719378111
"Prss36",-0.801162774292689,1.65842523166593,3.85703645013812,0.0592034806787811,0.227309719378111
"Ank1",-0.740850906103964,0.383351995847223,3.85584248668941,0.0592404426922923,0.227388981489835
"Ccdc120",-1.47819295541024,0.939503973730604,3.85569064444781,0.0592451451887657,0.227388981489835
"Panx1",-1.68602255410858,2.56292718280606,3.85537377319792,0.059254959919039,0.227388981489835
"Gphb5",0.484286987791414,0.275263288921826,3.8550329073589,0.0592655198901994,0.227390061833313
"Mrpl24",-0.533759177651008,4.40296966054339,3.85467904632479,0.0592764846829399,0.227392694753022
"Folh1",-1.33291905561836,0.649635257602876,3.85389924249171,0.0593006558356853,0.227445979378097
"Specc1l",0.813663502990562,2.59615925293458,3.85258118942955,0.0593415359369214,0.22756332111848
"Gm13052",-0.599011805457253,0.28684361348468,3.85082245883959,0.0593961331053414,0.227705383598308
"Itgav",-1.53611376731349,3.54285510890774,3.8507247856755,0.0593991668736534,0.227705383598308
"Gltp",-2.32571987453113,5.32371211986566,3.8493387377437,0.0594422368219118,0.227831012683845
"Adi1",-1.84998011070656,4.91654814126741,3.84792311326048,0.0594862619832004,0.227889030978981
"Atp6v1e1",-0.575042750237233,4.72179783446297,3.84778914239462,0.0594904302988316,0.227889030978981
"Tnfaip3",2.90780309404617,4.06086708978387,3.8477064966408,0.0594930018689297,0.227889030978981
"Kdsr",-0.964609355837938,2.72343589391488,3.84752730065298,0.0594985780831982,0.227889030978981
"9130011E15Rik",-0.45089167678999,1.24310226107728,3.84667578616538,0.0595250834914981,0.227951085698877
"Gm8822",0.822962021074538,4.9187149543398,3.84577928752787,0.0595530034486195,0.228018535011043
"Gm37397",-1.1331994478887,1.14340299811619,3.84500964071026,0.0595769845337966,0.228070882305102
"Gm6089",-0.984769691339286,0.393907876535714,3.84440560359181,0.0595958130448134,0.228101521911093
"Pter",-1.24178055130921,1.21345111159953,3.84385024055223,0.0596131302191687,0.228101521911093
"Gm13688",1.72399570649703,0.903800084239913,3.84376078678295,0.059615920069156,0.228101521911093
"Rbm24",-1.44069820779444,0.782428856461875,3.84203223066719,0.0596698583803245,0.228245166209471
"Pex19",-0.78473266433951,5.575591454792,3.84189647980253,0.059674096702779,0.228245166209471
"Uqcrh-ps1",1.0740679745398,3.22921696197303,3.84111091094065,0.0596986298382389,0.22829953118606
"Rps28",1.01925152371438,6.13779811712417,3.83868096629766,0.059774588095591,0.22855050335962
"Slc25a24",1.77694757904768,1.71138905733075,3.8383494589045,0.0597849591699186,0.228550656940748
"Gm12326",-1.82067145484862,0.890521505374679,3.83738220669122,0.0598152308002849,0.228626874739928
"Gm14295",-0.573636530498389,0.758460996451214,3.83633503078372,0.059848023147766,0.228712699274145
"Aar2",-0.652640318340721,3.67672853920074,3.8339010538896,0.05992432114758,0.228964724826928
"D6Wsu163e",-0.967815623004532,2.64010467163621,3.83297078452367,0.0599535111642717,0.229036699617887
"Samd4",-0.594044227171893,0.39327454518471,3.83228896373439,0.0599749154840207,0.229078911473237
"Kif7",-1.41266180130541,1.30539100404317,3.83039238080169,0.0600344997881739,0.229266915037765
"Per2",-1.84436888362613,2.00629171815999,3.82967532856921,0.0600570444722149,0.229313426796481
"Setbp1",-0.891705140428711,0.726514477517353,3.82487164272077,0.0602083212842077,0.229851370452205
"Akirin1",-0.853973532556147,5.38704619770702,3.82424458523585,0.0602280999904583,0.229887207744808
"Rcan2",-1.26498623767279,0.691188052647785,3.82292597530953,0.0602697154949443,0.23000636810327
"Ankrd24",-1.28762909497483,1.90873649951837,3.82237372122259,0.0602871542915921,0.230029753283247
"Otx1",-2.22951078400829,0.969016401720982,3.82182086873498,0.0603046176548018,0.230029753283247
"Rbm28",-1.1317683003401,2.94811597955136,3.82174430667414,0.0603070365250117,0.230029753283247
"Spats2l",-0.870092495340291,0.519164915500841,3.82083398395127,0.0603358052294273,0.23009981366844
"Rccd1",-1.13502156518841,1.25322359120393,3.8173157560491,0.0604471357615644,0.230473314453698
"Ap4s1",-1.03607320955758,2.45663424155032,3.81673638874937,0.0604654913101073,0.230473314453698
"Luc7l3",-1.76555433030551,4.03475181574082,3.81651616953266,0.0604724699485211,0.230473314453698
"Pld2",-1.68430213657695,3.79329304325282,3.81642326580242,0.0604754142929853,0.230473314453698
"Nek3",-0.61043374458926,1.13198733107015,3.81531857250634,0.0605104370328693,0.230567068287662
"AF529169",-0.878149319010628,0.497498524369175,3.81452341712067,0.0605356603973495,0.230623457029544
"Cep63",-0.940601431231246,2.44757171443842,3.81372765250167,0.0605609148996999,0.230679944959721
"Ptpn12",1.72783342849914,2.85444397059336,3.81149690497511,0.0606317732760658,0.230910091269823
"Actn3",-0.493463497136033,0.277458424307943,3.81096369219759,0.0606487242382737,0.230934892654618
"Thsd7a",-0.848264946032878,0.427283521396322,3.80940836787833,0.0606981987593759,0.231083505619286
"Thap6",-0.825203407701477,2.17214220571433,3.8087668019099,0.0607186200234504,0.231121478110598
"Gm44878",-1.21383685999304,1.74048008991837,3.80745550382114,0.0607603830788529,0.231206987889933
"Gm9722",0.733497539884598,0.33672817507094,3.80740517857772,0.0607619865114166,0.231206987889933
"Rnf32",-1.09458278227546,1.49486912183073,3.8067644757266,0.0607824043506283,0.231231421583155
"Josd2",-1.88177292990052,6.14540628652128,3.80654777344734,0.060789311934531,0.231231421583155
"Nolc1",-0.955694552660438,4.67653677532932,3.80419793566064,0.0608642717687739,0.231459655792851
"Gm9825",-0.792558250829842,4.12259812145648,3.8040110430373,0.0608702380962261,0.231459655792851
"Tmem17",-1.3546707583482,2.19541308493986,3.80252665577148,0.0609176487334344,0.2316001276731
"Rps15-ps2",1.04190421802854,6.4434314371534,3.80108494833745,0.0609637358750555,0.23173552040616
"Ephb2",-0.630504229268086,0.295514939740504,3.80029285249754,0.0609890735028118,0.231759821648261
"Atp9b",-0.660602280410475,2.05032251741451,3.80023011533116,0.0609910808496214,0.231759821648261
"Atl1",-1.28369204030764,1.17748592882626,3.79950231222841,0.0610143731563465,0.231808514054242
"Gm14681",0.979580331576917,4.73062303055512,3.79887117293109,0.0610345799583255,0.231845469165185
"Mrm3",-0.868808088608113,2.67188948459308,3.79635134768498,0.061115330561947,0.232061162116755
"Hs2st1",-1.01563890467826,2.04725006965563,3.7961262612937,0.0611225495381907,0.232061162116755
"Ntm",-0.811038951165184,0.491685282831042,3.79592100828654,0.061129133252021,0.232061162116755
"Mrpl48",-0.559899357117462,2.38939964737302,3.79579047531286,0.0611333206534579,0.232061162116755
"Dap3",-0.944757453720025,3.7367834065667,3.79330748048199,0.0612130346409539,0.232323891810229
"Gm48488",-0.535956885586159,0.2228620252603,3.79230416156214,0.0612452782532854,0.232406396363196
"Adprh",-0.571694295039882,6.56731280756645,3.79189189332726,0.0612585328241849,0.232416827588654
"S1pr1",2.94115077518832,6.32907083736373,3.79154574442425,0.0612696641218658,0.232419200851858
"Prss12",-0.482007601404846,0.457590128212899,3.79082107432173,0.0612929750840899,0.232467767492769
"Smg8",-0.944845784214274,3.97893661269949,3.78772454210046,0.0613926955994235,0.232806068691472
"Rtkn2",-1.00313311245573,0.592325668064395,3.78616389191318,0.0614430236953945,0.232924019562169
"Gm25076",-2.27103841216537,1.25986708727308,3.78597595033413,0.0614490875896233,0.232924019562169
"Gkap1",-1.13001622807044,1.54696030259465,3.78578076552508,0.0614553858963241,0.232924019562169
"Kbtbd8",-1.70512280940783,1.81396296792034,3.78528096101883,0.061471517105738,0.232945250587572
"Pask",-0.697180046850462,0.689719614761907,3.78378319427147,0.0615198860596073,0.233048048197112
"Syap1",1.1112119165223,2.77083380143136,3.78348298202509,0.0615295862687651,0.233048048197112
"Prss50",-1.04164152118997,0.455105211201168,3.78346254175549,0.0615302467802437,0.233048048197112
"P2rx2",-1.19930306739737,0.580820708376158,3.78178289738299,0.0615845504017929,0.233213798106618
"Pgd",-0.921233186247293,6.12571931418973,3.78086831035878,0.0616141420176246,0.233224993846536
"Akap17b",-1.31481504178878,1.16398549309893,3.78075191110624,0.0616179092799558,0.233224993846536
"Tmem266",-0.549858648149033,0.323455070123364,3.7806336581551,0.0616217368020903,0.233224993846536
"Leprot",0.773827213295461,6.08536176597102,3.78038841083506,0.061629675632909,0.233224993846536
"Clcn5",-0.734928211522911,1.46350729101632,3.7761240598507,0.0617678994717406,0.233683879142266
"2310058D17Rik",-0.593402944777635,0.731870056079341,3.77599581106242,0.0617720618914239,0.233683879142266
"4930422M22Rik",-0.919696779214034,0.712292649976157,3.77456510851449,0.0618185178790428,0.23381963943205
"Thada",-0.469294043418293,1.00691327619761,3.77417559468435,0.0618311724796134,0.233827526284869
"Ppp1r3c",-2.69722162040184,2.252630402767,3.77053146810294,0.0619497045868175,0.234235739971657
"Rnf219",-0.781091910872202,1.43025937239957,3.76991408848043,0.0619698112934333,0.234271725093067
"E130114P18Rik",-0.816573768042922,0.438331673218654,3.76757991184899,0.0620458965934551,0.234516180082927
"Dleu7",-0.746399285870911,0.398083705524573,3.76728013097717,0.0620556759121933,0.234516180082927
"Jakmip3",-0.9372051011836,0.427220251557759,3.76568844705342,0.0621076281243353,0.234645977248537
"1600012H06Rik",-0.782363186407278,3.37420854594367,3.76557800970115,0.0621112345869652,0.234645977248537
"Gpatch8",-1.16772107079839,2.8147868969385,3.76520320254342,0.0621234761127193,0.23465215332793
"D030034A15Rik",0.94075930882034,0.71897375382331,3.76357710390012,0.0621766172898658,0.234812786668437
"Il20rb",0.662716038761243,1.16659873484694,3.76304130617332,0.0621941384311661,0.234838867471017
"Gm37584",-1.09958592467273,0.728079876293896,3.76264866911653,0.062206981591009,0.234847278794862
"Itgam",-2.69928055620711,5.04296801784125,3.76062262021422,0.0622733010214972,0.235026829249765
"Cyr61",3.50860401670644,4.34469985352572,3.76054666964502,0.0622757886842709,0.235026829249765
"Ccdc151",-1.03495089837039,0.512460063313319,3.75933577108706,0.0623154651822437,0.235136455095817
"Wfikkn2",-0.487670383020503,0.256897527121929,3.75807826473884,0.0623566988954165,0.235251918428257
"3110039M20Rik",-1.21855259644237,0.580362642351528,3.75729682165976,0.0623823379033487,0.235288484340302
"Cited4",-2.06533935071621,2.37648772619226,3.75713459172778,0.0623876621226872,0.235288484340302
"Crnkl1",0.779375644506991,3.32785639446606,3.75678348073894,0.0623991869717782,0.235291837971135
"Frmpd1",-1.34968798703758,0.620519055602892,3.75279954136128,0.0625301232503592,0.235745384571864
"Ctf1",-0.716171584142936,0.696202885487221,3.74680734381724,0.0627276446695722,0.236449767085525
"Slc37a3",-1.02085909164397,2.66331395376794,3.74528511907667,0.0627779335080503,0.236599015843032
"Gnal",-0.994224984111367,1.05706157128893,3.74432675924224,0.0628096175109102,0.236645407592661
"A230052G05Rik",-0.955051564509949,0.618289237671812,3.7439974537004,0.0628205087146482,0.236645407592661
"Rbpjl",-1.62393945021665,0.803519146720527,3.74369061352977,0.0628306588253418,0.236645407592661
"Zfp418",-0.640913450364271,0.949579800725733,3.74361893833991,0.0628330300682227,0.236645407592661
"B630019K06Rik",-2.27307928393258,3.35173005540856,3.7424025925303,0.0628732859859971,0.236722708561417
"Gm9207",-0.855160003991567,2.91316405474976,3.74235217336723,0.0628749552731043,0.236722708561417
"Asph",-1.30495418944016,1.7550199546421,3.7412702488678,0.0629107878347145,0.236814142437301
"Rasgrp4",2.17237651059621,2.28137925103647,3.74079668532638,0.0629264791380309,0.236814142437301
"Arhgef11",-0.782456411890345,1.95990862137826,3.74052557037712,0.0629354643827478,0.236814142437301
"Paox",-0.950204024147061,2.25973006874298,3.74032663506092,0.0629420583795746,0.236814142437301
"Plpp4",-1.06229303298108,0.509745233819096,3.73970584747043,0.0629626402675879,0.236851299207592
"Scn4b",-0.642353656890625,0.404394001833337,3.73877438974196,0.0629935364496096,0.23692723680291
"Pmm2",-0.718501572916563,3.79710948646319,3.73796644984772,0.0630203493786829,0.236987793524495
"Saal1",-0.870478734422302,2.42301471992504,3.73724545571672,0.0630442876862826,0.237021224748793
"Slc3a2",1.91685017687775,6.45035261841541,3.73705336789587,0.0630506670725781,0.237021224748793
"Ltbr",1.64597025825638,5.6859308413758,3.7363468178589,0.0630741383921872,0.237069174932103
"Cd276",-1.73622475842467,1.92253601813888,3.73599685794131,0.0630857675615075,0.23707260672044
"Slc35f3",-0.600429998870122,0.301588247985058,3.73389830146263,0.0631555531659807,0.237294548690725
"5033406O09Rik",0.941960414180661,0.551680593438179,3.73085463253734,0.0632569218435863,0.237609519751534
"Xrcc2",-1.27145691357633,1.85745235450418,3.73073640824732,0.0632608629632751,0.237609519751534
"Trav12-4",-2.44353895809225,1.02191810285169,3.72940379196202,0.0633053060923899,0.237722555241353
"Gm20684",-0.755192346007305,0.33896308473823,3.72918973033221,0.0633124483787033,0.237722555241353
"Gm43598",-1.11619798690086,0.637723680006392,3.72786757963052,0.0633565827551673,0.237847900949019
"Rps17",0.757426165508782,8.81522512472127,3.7263107092187,0.0634085965874723,0.238002779488403
"Lrrc41",-0.67679093869104,2.8863272695511,3.725622915404,0.063431590528724,0.238048698433751
"Mrps15",-1.00183393594053,5.09868573592177,3.72230042261999,0.0635427983337048,0.238425598293174
"Shank2",-0.666146048750669,0.315199171807219,3.72161175296406,0.063565876340001,0.238471745339977
"Gm47388",0.750287934816143,0.348982040249788,3.72092962131842,0.0635887445391429,0.238514942857949
"Gm10570",-0.995464843396451,0.465897671074406,3.72062518946085,0.0635989534836615,0.238514942857949
"Trir",-0.677615857062708,7.56772910893351,3.71979173561292,0.0636269122993274,0.238534774132345
"Dennd5b",1.05805786667637,1.12641784631448,3.71963155909681,0.0636322871197105,0.238534774132345
"Ier5l",1.78155424109238,3.58303226279399,3.71950339750644,0.0636365880273516,0.238534774132345
"Gm12037",-1.41040572064245,0.684969202664677,3.71852268336805,0.0636695101187746,0.238617749001804
"Dynlt1-ps1",-0.775791111714108,4.81298096538107,3.71691627309644,0.0637234778957933,0.238779556485202
"Topors",1.55664324077638,4.89066425090713,3.71432996530065,0.0638104736668241,0.239045872640675
"Rnf180",-1.71907181555542,1.28506496952796,3.71416103198388,0.0638161607293689,0.239045872640675
"Tor1b",-0.781933559684994,6.01649647052233,3.71358640925552,0.0638355094056068,0.23907786940583
"Kyat3",-0.730007157416573,0.831942666468856,3.71300564396567,0.0638550716155021,0.239110654933946
"Pknox2",-0.939836592320117,0.526605853260631,3.7126826924364,0.0638659526704146,0.239110927555861
"Wipf1",-1.3767679968875,3.06779214008727,3.70982250925517,0.0639624105206335,0.239414099892924
"Hbs1l",-1.10949061633402,2.73945400074812,3.70963993794698,0.0639685731802682,0.239414099892924
"Gm28731",0.753286281168663,0.288900843036186,3.70904543472782,0.0639886451495083,0.239432922490747
