"","monocytesBYo","AveExpr","F","P.Value","adj.P.Val"
"Mdm1",2.60226443713828,2.22318043427881,24.9530266945933,2.67199433556806e-05,0.000319527192896066
"Gm7670",1.43068168818331,0.238446948030552,24.9505929718234,2.6737913483804e-05,0.000319569346300485
"E430018J23Rik",-2.09146058875769,2.47598904760244,24.9467813391654,2.67660838741504e-05,0.000319733301051743
"Gm26839",0.901537652553547,0.449742684803037,24.9341137809019,2.68599340641242e-05,0.000320681231139028
"Apbb2",-1.33091594436556,0.882060437841533,24.9299154069159,2.68911163795886e-05,0.000320868687370095
"Btnl9",0.836454770391549,0.20553309506531,24.9280958238273,2.69046429088065e-05,0.000320868687370095
"Olfr767",1.22733341588373,0.475589177160675,24.924740646108,2.69296039703989e-05,0.000320993334395008
"Hist1h3f",-2.27895121695296,0.852107865424634,24.9060187181785,2.70693436213536e-05,0.000322485239060423
"Gm6236",1.46461714087458,0.306875853872942,24.8965884552654,2.71400249830081e-05,0.000323153268406398
"Gpsm1",-2.82366412025237,2.7195514778555,24.8812201237391,2.72556375546293e-05,0.000324355282206059
"Ighv1-54",2.25986801136797,0.376644668561329,24.8704392241842,2.73370550113298e-05,0.000325149283879382
"Rps19",2.17756426027881,8.02995229573306,24.8558361221351,2.74477539215404e-05,0.000326201619008689
"Gm42944",-4.17559341200172,1.41767495526678,24.8529821281378,2.74694447410513e-05,0.000326201619008689
"Glul",-4.54374676045719,8.43223725381442,24.8529399773849,2.74697652313514e-05,0.000326201619008689
"Slc19a1",-2.2889032064444,2.13042857429028,24.8479933879366,2.75074041388452e-05,0.000326473337856048
"Hopx",3.93168293892816,2.26169846397779,24.8389397677556,2.75764370161068e-05,0.000327117166813582
"1700095K22Rik",-2.02691969139617,0.560497477477035,24.8138380996637,2.7768807940157e-05,0.000329222582025773
"Epha1",1.28761958944372,1.27231833627958,24.7876674934428,2.79709040730954e-05,0.000331440980615474
"Gm42535",1.49037485999644,0.280683538344422,24.7799290993699,2.80309636420628e-05,0.000331863268119923
"Nck2",2.08977464188589,1.05849466336108,24.7792110853728,2.80365433311999e-05,0.000331863268119923
"Gm45295",1.12257935392107,0.187096558986845,24.7659615965962,2.8139719205879e-05,0.000332906421385916
"Rpl27-ps2",-2.74771319999602,2.68891060898783,24.7485026492729,2.82762969974636e-05,0.000334343409126076
"Ccl5",3.8986148295512,1.75805197219418,24.7084559547728,2.85922668099104e-05,0.000337898888160068
"Zfp78",-1.36988281041859,0.854355055481106,24.6998341894063,2.86607869120288e-05,0.00033852781038698
"Gm9129",1.13233578754735,0.224003678817503,24.6878129394053,2.87566179522527e-05,0.000339478473296524
"Tmem8",2.93758964043147,2.77640408000346,24.6752891616051,2.88568206104601e-05,0.000340479702594778
"AC163040.1",1.70027895999377,1.19240410869824,24.6629097759933,2.89562360489731e-05,0.000341470581082853
"Tmc7",-3.63362186914017,2.10356916934656,24.650880113241,2.90531949021256e-05,0.000342431449557659
"Mmp21",1.04954411094802,0.424656231388423,24.6430651718719,2.91163696988223e-05,0.000342993315680004
"Bhlha15",1.37228968339095,0.504986333455088,24.6370509482572,2.91650880714272e-05,0.000343384376479076
"Gm45418",1.23348528514546,0.250505637492056,24.6265395104136,2.92504462756944e-05,0.000344206182424036
"Gm43498",1.14849520580752,1.41104569078002,24.5867786333101,2.95757561071148e-05,0.000347849256968475
"Gm28548",0.810021905853326,0.168417333032301,24.5677941405111,2.97324472688629e-05,0.000349452952282863
"Pramel4",0.798966095484732,0.189907640259542,24.5643849451255,2.97606797063561e-05,0.000349452952282863
"Gm10605",-4.72907661064519,1.67979271880071,24.5635787275293,2.9767360407148e-05,0.000349452952282863
"4930435F18Rik",1.00688772768123,0.544692647813723,24.5611111925138,2.97878175664558e-05,0.000349452952282863
"Sipa1l3",1.76104736358352,1.30135303153684,24.5607167289376,2.97910892738543e-05,0.000349452952282863
"Cadm1",-2.78441825811756,1.46366888529631,24.5553324714355,2.98357852159392e-05,0.000349791773361009
"Zfp296",2.59595047638229,1.7335582622293,24.5301467192043,3.00458149013729e-05,0.000352067565181713
"Gm34653",0.790287769918701,0.194931837893095,24.5208680411398,3.01235910874856e-05,0.000352792062270219
"Ripor2",4.14437883020448,1.66532036579341,24.5052551538143,3.02549499111994e-05,0.000354142993061093
"Igkv3-5",2.60208675852853,0.530199099583258,24.4760582658744,3.050224892417e-05,0.000356848891036178
"Slc16a6",-3.4296977260257,2.73755356827849,24.4671593540958,3.05780534867389e-05,0.000357546658185584
"Sparc",-9.18410505188177,5.27244719642262,24.4401758886653,3.08091473377207e-05,0.000360058513762491
"Poc1b",-1.2249753460118,1.39958315457483,24.4217906584615,3.09676759502783e-05,0.000361720113541714
"Noxo1",-1.52929840214161,1.68774188819153,24.4194997296694,3.0987490939243e-05,0.000361760560447954
"Clp1",-2.03836410123602,4.58596549661884,24.3908674177029,3.12362913185312e-05,0.000364472823227778
"2610001J05Rik",-1.56208726647739,6.82683649736388,24.3697204436893,3.1421422992277e-05,0.00036643971579238
"Gm33973",4.84123351761438,2.00507853611692,24.354233443585,3.1557750597715e-05,0.000367835677804662
"Gm38309",3.15574956534161,1.65569953315705,24.3520994762056,3.15765849666613e-05,0.000367861395059214
"Ntng2",3.23943931432929,1.57321340760333,24.3233864328477,3.18311816369105e-05,0.00037063222702809
"Stfa1",1.1870670896174,0.238316197083722,24.3166640024463,3.18911064662615e-05,0.000371134638797003
"Serpinb8",3.9002987532269,1.99364798890404,24.2766729293091,3.22501032568342e-05,0.000375115160016269
"9130008F23Rik",2.82998633494369,1.26634677053637,24.268901037762,3.23203725791415e-05,0.000375734946173593
"Abca7",2.66430438499322,4.278878084882,24.2389526073905,3.25926897628296e-05,0.000378701720390273
"Gm43014",1.18829530964854,0.299088340441008,24.2300282867008,3.26743125420957e-05,0.000379450822240831
"Gm20139",-0.666111619342731,0.197324740170844,24.2251529577088,3.27189953837038e-05,0.000379770375064889
"Abcb1b",-1.70659064728344,1.45082999556057,24.2210223388772,3.27569041699009e-05,0.000380011007315532
"Camkk2",2.55105869985827,3.12228782651666,24.215678283901,3.28060191832231e-05,0.000380381322007571
"Zfp523",-2.34469697580804,2.81068180092961,24.194455448537,3.30018505600736e-05,0.000382293301419212
"Epb41l2",-3.67682518093589,3.68718337821955,24.1940635293666,3.30054787194637e-05,0.000382293301419212
"Jup",-2.9006319913739,3.41802044305312,24.1595999985409,3.33262008573245e-05,0.000385806144200204
"Gm4535",2.82999605587648,2.42464685788031,24.1339385105296,3.3567180407515e-05,0.000388392642340719
"Atp10d",1.92153659652823,1.33118259123053,24.1224063522402,3.3676083553902e-05,0.000389449031083625
"Capn2",3.89081403461763,3.59154842464302,24.097946685944,3.39083229341763e-05,0.00039192989982904
"Ddit4",-4.20065250404718,5.90086863862635,24.0602657044444,3.42694636493533e-05,0.000395897307736106
"Olfr691",0.989484270655769,0.354157523807049,24.0547422592591,3.43227469801265e-05,0.000396305914113433
"Gm37031",-0.807239469812348,0.189059244339901,24.0435183760981,3.4431294964344e-05,0.000397351871933324
"Gm11961",0.812657173842934,0.188329019306286,24.0398087651873,3.44672521143742e-05,0.000397559446572628
"Platr17",3.85962021678891,2.10459896185586,24.0083690924533,3.47736179144765e-05,0.000400884184013529
"Gm32950",-1.1936595698897,0.292112108397366,23.9940817658921,3.49138056445564e-05,0.000402290688684647
"Gm40922",0.806916487313076,0.171225277612615,23.9862286571967,3.49911186510094e-05,0.000402971638686247
"Olfr967",1.02192444419723,0.201616679940797,23.9815199376642,3.5037563523351e-05,0.000403296575352287
"Dnase1l1",3.22585966167663,3.21159155971713,23.9610999061527,3.52397447573416e-05,0.000405412830611892
"Gm10647",1.35369756561898,0.538796059850646,23.9519933598727,3.53303128944189e-05,0.000406243509440348
"Ltb4r2",1.55595037401091,0.832579628850833,23.9429687520807,3.54203124463011e-05,0.000407049563622082
"E130317F20Rik",-2.59990314870193,1.95969147095409,23.9412768267928,3.54372128344316e-05,0.000407049563622082
"Gm48401",1.61909565936047,0.865512653605325,23.9382432449907,3.54675364868886e-05,0.000407110843148363
"Gm10657",-1.83874912069706,0.559921396588448,23.937061966826,3.54793520584932e-05,0.000407110843148363
"Jun",-4.32204692591252,9.73528190845764,23.9214225346308,3.56361818783248e-05,0.000408698419748149
"Vmn1r24",1.01545782870334,0.188221813120938,23.9174115897295,3.56765226965027e-05,0.00040883439360745
"Nckap5l",-2.70913208791863,2.4480636265509,23.9165695237633,3.56849981492558e-05,0.00040883439360745
"Gm7363",-3.16110608666913,1.89356350367016,23.9126992976819,3.57239800254124e-05,0.000409069156367598
"C1qb",-8.86963382622947,7.37245606552392,23.9055034931929,3.57965794015503e-05,0.000409688425297723
"Ap1b1",-2.35802396625297,3.60036240275584,23.8972430986537,3.58801146953779e-05,0.000410432149641078
"Daxx",1.80371291040881,5.21393335685909,23.8857760995455,3.59964243208598e-05,0.000411549816666863
"Mrgpre",-2.67070632163998,2.37559038655618,23.8809503299688,3.60454928776359e-05,0.00041189795399377
"Tfpi",-3.43316978219225,1.89020996309665,23.8503880886813,3.63579211982659e-05,0.000415186473195141
"Slc30a4",-2.9313741822184,3.055292298371,23.8481553065,3.63808598053677e-05,0.000415186473195141
"Dirc2",-1.49729594506997,3.40587493606815,23.8473073720169,3.63895751717841e-05,0.000415186473195141
"Klra9",1.1697248857784,0.251442690379898,23.8273389876117,3.65954658260282e-05,0.00041732035591197
"Gm1995",1.01457574689976,0.477144519611217,23.8248761382101,3.6620946276134e-05,0.000417395772522881
"Tuba1b",-2.88458774559663,8.47589769631652,23.8055112435222,3.68219582263626e-05,0.000419470742452018
"C030006K11Rik",-1.53535103980178,3.40918059007718,23.7790375223926,3.70986783590169e-05,0.000422405589982775
"Ppm1n",-1.58658398828522,0.50283648029931,23.7718884617833,3.7173786764869e-05,0.000423043047633332
"Gpr35",2.67748992680795,2.31525547119675,23.760875959616,3.72898039807198e-05,0.000424145158594069
"Gm28438",5.52485068325394,4.67732290165673,23.7381279373798,3.75306868988858e-05,0.000426665666117189
"Nkiras2",2.05299355266933,4.86681748705567,23.7347480937802,3.7566618844555e-05,0.000426693698625926
"Ighv1-15",1.92038994929051,0.320064991548418,23.7342678540084,3.75717273843196e-05,0.000426693698625926
"Gm26652",0.835071778381559,0.1992601864708,23.6724439918203,3.82356409047683e-05,0.000434010817719953
"Gm13822",1.37378828581209,0.691319580934073,23.6701428145127,3.82605944034697e-05,0.000434071348711774
"Vti1a",1.10144447223115,1.47395142074275,23.6577715384706,3.83950457101278e-05,0.000435338430035448
"Bambi-ps1",2.6401387386824,3.22400555737328,23.6562482687227,3.84116356474797e-05,0.000435338430035448
"Gm5464",-1.76112419379411,0.883268374708278,23.6462912629307,3.85202669981422e-05,0.00043634606594977
"CT025624.1",1.10447003694016,0.56450722842823,23.6390697595984,3.85992600383011e-05,0.000437017108407029
"Fkbp7",-2.71456953407823,3.0702281068087,23.6369099964753,3.86229185323337e-05,0.000437061292424971
"Tjp1",-2.95156903799531,1.84108200075023,23.6068196161351,3.89541576246885e-05,0.000440584268471873
"Olfr1175-ps",0.927802197801955,0.25096444723726,23.6042057216741,3.89830752355831e-05,0.000440686036503222
"Gm11545",-3.45238165366728,1.01509995342632,23.5757898727429,3.9298930755822e-05,0.000444029747247728
"Fcrls",-9.32914318017659,4.15465672292176,23.5474759993908,3.96163844887754e-05,0.000447388092927605
"Lgmn",-4.76696728314439,6.66924746917455,23.5310904904287,3.98013535415447e-05,0.0004490302532035
"Gm14785",0.818292119529621,0.136382019921604,23.5309986959492,3.98023923759013e-05,0.0004490302532035
"Prkag1",1.97203518472227,1.46075296246077,23.5100454712577,4.00402818474687e-05,0.000451483769271942
"D930030I03Rik",-2.28985819747729,1.60845146027012,23.4930729194161,4.02340952639813e-05,0.000453438048662791
"Eif4a1",-2.14223621003713,7.97207164821236,23.465575659837,4.05502315713633e-05,0.000456768214385576
"Gm9225",1.04526820692276,0.17970715041401,23.4526519508875,4.06997350601088e-05,0.00045821895101007
"Prss36",-1.48033454745868,1.65842523166593,23.4194729789001,4.1086268572211e-05,0.000462335462677021
"Gm28496",-1.15646476720219,0.384671486226525,23.4143239242976,4.11466069360038e-05,0.000462779046896397
"Rpl31-ps6",-3.65915705470032,1.22336277532823,23.4117340142124,4.11769922986458e-05,0.00046288546779621
"E330011M16Rik",-2.6506367998446,1.29064925511243,23.3910701862967,4.14202884236733e-05,0.000465383971963903
"Gpr152",1.06509558536503,0.447490118118606,23.3847785153021,4.14946724844733e-05,0.000465891194059429
"Gm3379",2.34190749241138,1.51167693868235,23.3823712055246,4.15231710907293e-05,0.000465891194059429
"1700016G14Rik",0.974756987094968,0.275461875647861,23.3819119926212,4.15286098036069e-05,0.000465891194059429
"D030025P21Rik",0.829606685780253,0.159508642096518,23.3769689845048,4.15872009900054e-05,0.000466312036240187
"Pld1",-2.20931104584951,1.70384499845813,23.3553604427748,4.18443775433517e-05,0.000468958036672528
"Hbb-y",1.06888937011991,0.178148228353318,23.3526112996308,4.18772189116184e-05,0.000469088462775562
"Tspan4",-3.85151948397966,2.71543926818201,23.348393810641,4.19276549472114e-05,0.000469415744128116
"Olfr1250",1.17252735866724,0.670763893146097,23.3452591022766,4.19651844539166e-05,0.000469598267918056
"Prox1",-3.0308147823323,1.52306486369826,23.3176249247214,4.22975908833783e-05,0.000473078666892304
"Mycl",-5.0338298438554,3.97426465546179,23.3077055075481,4.24175976166096e-05,0.000474181158197197
"Hsd17b1",-1.82755317014144,0.971236682348085,23.2858952754435,4.2682747610909e-05,0.000476904255250576
"Socs1",-2.87015575511254,3.08876880668732,23.2764827007514,4.27977262648077e-05,0.00047772707900791
"Hist1h4d",-2.72278085066225,2.38106186436403,23.2763313089158,4.27995782937973e-05,0.00047772707900791
"Olfr466",0.82239463069979,0.267379114887811,23.2652612150455,4.29352358474906e-05,0.000478999607994974
"Vdac2",-1.15910137085695,5.96379720897012,23.2571806461973,4.30345496859254e-05,0.000479865596119823
"Igkv3-12",2.57825997251051,0.455015405091863,23.234702909877,4.33121095328226e-05,0.000482717279191252
"Gm47677",-0.854907650440246,0.121032676878863,23.2258554407457,4.34218860729167e-05,0.00048369707230168
"F730016J06Rik",1.59796030462207,0.365148756746521,23.2083376344184,4.36401228123919e-05,0.00048588346098568
"Ifrd1",-3.56761055254331,4.17889983934944,23.1901575845174,4.38678544106747e-05,0.000488173311432271
"Nme6",-1.59471221213246,2.25647248785417,23.1721369983708,4.40948469555059e-05,0.000490452639113452
"Ncoa1",2.40646076278799,1.91698401817789,23.16728859188,4.41561337515126e-05,0.000490887511047595
"Akirin2",-1.70824915827269,4.74437505541619,23.1542718035419,4.43211262425592e-05,0.000492474272156774
"Gm5381",1.10236403200162,0.183727338666936,23.1493912869151,4.43831589034858e-05,0.00049291597611537
"Cxcl5",2.21851382185644,0.720491788469904,23.1367109028448,4.45447656850527e-05,0.000494255216322049
"C1qc",-9.01565098779639,8.17961913376212,23.1364240118998,4.45484292973903e-05,0.000494255216322049
"Gm8624",2.0929187866818,1.50359454700926,23.126794631918,4.46715846607175e-05,0.000495275767590277
"Gm11336",-2.26107064225664,0.515685398819083,23.1257326853854,4.46851888130087e-05,0.000495275767590277
"Slc36a2",-1.19037059525208,0.453096114476747,23.1235814973104,4.47127604035007e-05,0.000495333199001826
"Eif3k",1.65280534820923,6.39719321479566,23.0985348200633,4.50351280642699e-05,0.000498654723806728
"Cd3e",0.937283421157113,0.218580168993066,23.0909751009129,4.51329158705061e-05,0.000499431428619568
"Gm16201",0.844819718376347,0.598951266591211,23.0896233533612,4.5150425224388e-05,0.000499431428619568
"Plekha4",-1.27788424103511,0.778722252897202,23.0871383406129,4.51826329161015e-05,0.000499537925038937
"Itpkc",-2.25562252123476,1.9964444719234,23.0626256615044,4.55016600516477e-05,0.000502813798862439
"Nr1h3",2.05927922745075,1.06073232755483,23.0598792734251,4.55375539336439e-05,0.000502959214015978
"Gm11541",0.814982978951383,0.177061529945578,23.0374495304106,4.5831838633299e-05,0.000505750418598658
"4732490B19Rik",0.879781272492334,0.245351967906444,23.0371342882855,4.5835989209886e-05,0.000505750418598658
"H1foo",1.88375058761689,0.515391340478134,23.0231719797379,4.60202263490812e-05,0.00050753014333037
"H2-Q10",2.50432096758185,2.07476501077414,23.0169354257749,4.61027761890453e-05,0.000508187203602516
"Gm8731",1.71538839149029,0.372057395350678,22.9873516460534,4.64965300922298e-05,0.000512272278501195
"Tstd3",1.17301348189658,0.412381464198201,22.9855320615342,4.65208658570899e-05,0.000512285273945445
"Srprb",-1.51338036362803,4.21982894610601,22.9629528853758,4.68239870599701e-05,0.000515366699367025
"Gm12715",1.56235085798914,5.51914586923549,22.9408695569277,4.71225018419789e-05,0.000518394385007509
"Gm34961",-0.971693957939543,0.51670179495641,22.9353678692463,4.71971889695703e-05,0.00051895795803867
"Denr",-1.57784788272251,2.57140629406248,22.9250931478864,4.73370117525687e-05,0.000520236816195766
"Bend6",-3.19100295321049,1.46658312281858,22.9139644088963,4.74889578054125e-05,0.000521647573748332
"Ctso",-2.29217848861244,4.6137598247466,22.9120633075051,4.751496674239e-05,0.000521674247762726
"Slc23a2",-2.19816743182157,2.88620563273632,22.8957113490145,4.77393096037982e-05,0.000523877354347632
"Gm37724",1.14369785527645,1.23914902230749,22.8891262269308,4.78299757528274e-05,0.000524612074159544
"Gm13413",1.52073039673253,0.707280121284294,22.8851091633865,4.78853747130466e-05,0.000524959437451303
"Fkbp14",-2.42542001697639,1.96508009358244,22.8405708705351,4.85042315497621e-05,0.000531480492607918
"Cd59b",0.692789541727217,0.334949010219622,22.8357193788508,4.85721591251003e-05,0.000531961324913165
"Gm43674",2.08348027516,0.569400462921003,22.8182483863519,4.8817623816525e-05,0.000534385102272628
"Rpl32",2.00894432418766,6.27625990445836,22.7993657685213,4.90844187251578e-05,0.000537039859276294
"Cdk2ap2",2.25179964158377,8.46499974407933,22.784112988877,4.93010691919997e-05,0.000539143625177761
"Olfr613",1.25539393170262,0.799209572493633,22.7816633796293,4.93359589372481e-05,0.000539258606506295
"C1qa",-9.57944620096942,8.30985845490276,22.7696495719725,4.95074553270864e-05,0.000540704556279961
"Camk1",-3.36350743379321,4.41256712467336,22.7682278547202,4.95277925346867e-05,0.000540704556279961
"Gm42428",-1.76669120757662,0.537306736104343,22.7672651218427,4.95415692075885e-05,0.000540704556279961
"Gm2822",1.70233408886971,0.594558096994268,22.7600936153154,4.9644322665515e-05,0.000541558851247135
"Zbtb16",1.65109264419757,0.832187555549771,22.7571994909487,4.96858544517812e-05,0.000541744779712546
"Fam166a",-1.73355576720933,0.737319704233259,22.74955181831,4.97957809468861e-05,0.000542465172653364
"Lrrc3",-8.39894182028663,3.19147142698639,22.7462430620809,4.98434213410938e-05,0.000542465172653364
"Mfsd6",3.75146052634924,1.98576936471152,22.7460169586951,4.98466786248985e-05,0.000542465172653364
"Slc22a15",3.29585880609443,1.29877440847085,22.7457859646865,4.98500065996605e-05,0.000542465172653364
"2410022M11Rik",-1.68463103180984,3.7507457673228,22.7405859542724,4.99249872541353e-05,0.000543014008369339
"Ccr5",-5.63330153215445,3.22128896559627,22.7290409238491,5.00918916686576e-05,0.00054456163114777
"Cnot8",-1.61338238980373,5.2874353413695,22.7259674779293,5.01364247339577e-05,0.000544778057165691
"Ighv5-4",2.23521676918222,0.38191411351728,22.7179820062922,5.02523298394202e-05,0.00054576941238954
"Pou2af1",1.93726314220558,0.802805637558198,22.715982377897,5.0281398418725e-05,0.00054581716252083
"Rps16",2.07823614240611,7.20475094372653,22.6867542814157,5.07083520237641e-05,0.000550181889073925
"Ceacam18",0.993512638179159,0.650282348230248,22.6457977058248,5.13131868244197e-05,0.000556471388292469
"Gm6548",1.70215874314249,5.82747682760762,22.6383670115957,5.14237482284146e-05,0.000557397149464584
"Gm10040",0.989414869435939,0.655508156238873,22.6122646094824,5.18141563274529e-05,0.000561353859173478
"Gm15358",2.00557339091772,0.397882210213035,22.6060244995525,5.19079584831838e-05,0.000562094843623826
"Tmem52",-6.22910318034344,2.07896017172981,22.5998048619784,5.20016341972724e-05,0.000562833734513825
"Cant1",-1.98828897046883,4.57126254383846,22.5865410891611,5.22020099301344e-05,0.000564726193488686
"Gm10036",2.09846313075423,3.51800790275954,22.5798111332686,5.23039959470711e-05,0.000565552933693575
"Zfp800",0.678515781245412,0.464848247506597,22.577410912907,5.2340420674292e-05,0.000565670310980637
"Helz2",3.67402928173202,2.23989204558674,22.5748078065981,5.23799550749849e-05,0.000565821165099556
"Prdx5",2.48892049253045,8.80268908988626,22.5653802015012,5.25234041479427e-05,0.000567093836000457
"Commd9",-1.45840411818725,3.65026266911554,22.5573455663451,5.26459906478441e-05,0.000568140122488905
"Cd160",0.890585283498395,0.422302970446355,22.5552098235021,5.26786278398925e-05,0.000568215155388562
"Gm42807",-1.73758063494112,0.173758063494112,22.5465537156593,5.28111279265245e-05,0.000569366755905703
"Ndufc2",-1.37833756796396,6.00086359832297,22.5439449834689,5.28511301822719e-05,0.000569520483693327
"Smo",-3.58672705143748,2.44530258400686,22.5366938832866,5.29624892710203e-05,0.000570442624217518
"Atp5s",-2.56961000079794,2.2075523641399,22.525772913831,5.31306838542704e-05,0.000571975726962542
"Fam129b",2.25588346017343,2.66851128036437,22.5201403096862,5.32176558741943e-05,0.000572633366198833
"Tgfbi",4.31499964652029,3.87318287761976,22.514520802703,5.33045778806812e-05,0.000573289828125576
"Akip1",-1.96900498072721,2.89582881775543,22.5100126171514,5.33744201758302e-05,0.00057376204934397
"U90926",1.07855059247465,0.459635440035873,22.5044908571072,5.34600988903336e-05,0.000574403966853254
"Prss16",1.37102035167837,0.304869162439342,22.4997553906218,5.35336945650608e-05,0.000574915497506233
"Poldip2",-1.5788918197319,5.18230990035781,22.4864475885303,5.37410986743958e-05,0.000576862846178388
"Rnase10",-4.30718664613265,1.20389864441653,22.4785704950104,5.38642703785788e-05,0.000577904584667943
"Lgals1",4.3860043386631,4.89989378164353,22.4700884590462,5.39972400983254e-05,0.000579050384243943
"Saysd1",-1.20867570827426,1.76418841536196,22.4615748674788,5.41310586839204e-05,0.000580204172124211
"Apol7d",0.965741700310685,0.314744029332037,22.4154028948363,5.48630244510629e-05,0.000587764983017368
"2310034O05Rik",0.884198478321891,0.4586882000466,22.41123961577,5.49295450131701e-05,0.000588192799770746
"Tm2d3",-1.8797247491237,4.28318561674991,22.4030361359612,5.50608729648492e-05,0.000589313832898577
"Ctnnb1",-1.94575956499893,3.66303213624335,22.3967945086873,5.51610196273707e-05,0.000589917839399488
"Trav1",1.34141596020939,0.223569326701565,22.3961957264027,5.51706373329811e-05,0.000589917839399488
"Pdzd3",1.41983491527621,0.582674550965018,22.390896398174,5.52558341721657e-05,0.000590543391010059
"Rasgrp3",-4.46079141871985,2.01053857948752,22.3880314906356,5.5301951811115e-05,0.000590750883591162
"AC116319.2",1.29813447045732,0.254357047622873,22.3764138068009,5.54893903144222e-05,0.000592467076219094
"Fmnl3",-4.36256404315995,3.11878855808441,22.349104998502,5.59326771674653e-05,0.000596912019766443
"Zfp455",-1.91616700579913,1.64677570999083,22.3423555428262,5.60428213974595e-05,0.000597799102109931
"Fcnb",3.4663299222641,0.803642160838084,22.3322950939804,5.62074298009605e-05,0.000599266009391156
"Edem2",-2.16578124596041,4.71427510953882,22.330087496633,5.62436197160382e-05,0.000599363005288012
"1700017B05Rik",-4.97614932902626,4.96330052107511,22.3239426129081,5.63444866429498e-05,0.000600148809822811
"Tppp3",6.72758732200462,6.22215783814175,22.3184701300896,5.64344796424066e-05,0.000600818091014899
"Homez",-1.3815622765599,1.7461024578442,22.2933950956432,5.68488061122052e-05,0.000604812911749539
"Olfr715b",1.1168200543258,0.223254138870518,22.2924559069991,5.68643880323212e-05,0.000604812911749539
"Mymk",-3.68815049306345,1.07290588157971,22.285044128529,5.69875164770984e-05,0.000605762016986612
"AC123533.1",0.891702949307848,0.152300594387878,22.2837895912306,5.70083858141358e-05,0.000605762016986612
"Meis3",-4.31905363351045,3.18316819748267,22.2774423369213,5.71140987002017e-05,0.00060659395369398
"1700030N03Rik",0.665681808600091,0.166377949944133,22.2734697620052,5.71803685279729e-05,0.000607006378572142
"Erf",-2.45402755536181,4.52571387992171,22.2563988497793,5.74660829900653e-05,0.000609746836445667
"Prpsap2",-2.19178889821891,3.22871723915272,22.2421602363939,5.77055650970542e-05,0.000611994351218663
"Nsun6",-1.56711748957844,1.27750994149558,22.228904349504,5.79294811370197e-05,0.000614074705890889
"Gm9873",-2.53915915550288,0.901642364826073,22.2102927087442,5.82454401776198e-05,0.000617128291690365
"Surf2",-1.69015145231778,4.24035475957813,22.2006168599965,5.84104314654857e-05,0.000618580170086615
"Fam118b",0.980408642103626,0.418063667211196,22.1815770636834,5.87365615059454e-05,0.000621736339806713
"Mttp",-1.48102564924061,0.859636276047804,22.1779282262023,5.87992847185572e-05,0.000622102618760708
"Zfand4",2.21007225400197,1.0866052080232,22.1761562159807,5.88297713466445e-05,0.000622127644121327
"Gm48793",1.33793730890727,0.823714470504513,22.1721643585335,5.88985115849177e-05,0.000622556986045454
"4930463O16Rik",0.817487175751582,0.180802931676893,22.1592708905811,5.91211278733455e-05,0.000624611610287498
"Arl9",1.09731545529121,0.434636677089082,22.1565117834177,5.91688832768628e-05,0.000624817758822929
"Olfr1131",1.12075153331268,0.200115214317343,22.1349802268349,5.95429822666846e-05,0.000628468223609668
"Mfsd7a",3.39793900691649,2.61800815206172,22.1293830531964,5.96406451138674e-05,0.000629198851623314
"Olfr344",1.35440684811922,0.802082105414699,22.1225455492587,5.97601832580772e-05,0.00063015945386961
"Gm13007",-1.36738404200965,0.170798592615207,22.109016466037,5.99974665698886e-05,0.000632360149083205
"Rgs1",-7.40241046786004,3.92825195326825,22.0869479249284,6.03866932947054e-05,0.000636159436075604
"Dhx32",-1.73611225308946,1.58344675107487,22.0735002837314,6.06251994253995e-05,0.000638368056586441
"Eef1a1",1.90795642866206,8.21064344205504,22.0673710734278,6.07342416638062e-05,0.000639212002059175
"Vmn1r6",0.826766592941331,0.251862447848191,22.0273350508691,6.14517026781916e-05,0.000646455548430638
"Gm29793",-1.21684255618391,0.701665517796209,22.0234917965431,6.15210521070182e-05,0.000646877488480782
"Gm38575",0.7462090369815,0.14512906147972,21.9728829986531,6.24421351586538e-05,0.00065625052547026
"Utrn",2.33635408646545,1.18399828043356,21.9694469059293,6.25052063727867e-05,0.000656601462765983
"Atp6ap2",-2.08927076101123,5.25999862969301,21.9648643178909,6.25894284747325e-05,0.000657174146248935
"Pde5a",1.43984049355023,0.528326798294643,21.9498445242114,6.28663276838445e-05,0.000659768390583346
"Zfp202",-2.04541832560184,1.64559437401945,21.935793142384,6.31265638429982e-05,0.000662185382597748
"Rpl37a",1.46287416585353,7.72925665962412,21.9324915953835,6.31878771057644e-05,0.000662514410052524
"Gm29290",-2.78604132018704,0.631990007094327,21.9260223212378,6.33082037957532e-05,0.00066346157867051
"Stkld1",0.932910587943179,0.417000234613999,21.9182588915332,6.34529260447693e-05,0.000664663391519143
"Map1lc3a",-1.84593198967386,7.98317615706387,21.9088272292658,6.36292244510209e-05,0.000666194667548478
"Akap8l",-1.97265618211534,4.14436763812076,21.8919496604196,6.39460161970201e-05,0.000669194757013565
"Olfr784",0.69503289524057,0.959650001447446,21.883049230368,6.41137583044235e-05,0.000670632943247641
"Kif23",3.28163761181614,1.7631564158554,21.8771380778438,6.42254238003322e-05,0.000671483483334002
"Tldc1",-1.38697126733709,2.12643627362281,21.8525726964249,6.46917202548457e-05,0.000676039172034933
"Tgoln1",-1.48649440124092,5.57441606465827,21.8487400878087,6.47647972435157e-05,0.000676483290565768
"Gm6749",-2.69384922527015,1.01671446189087,21.8252971176783,6.52137204849702e-05,0.000680850938314769
