"","logFC","logCPM","LR","PValue","adj.P.Val","Contrast","FC"
"Cd5l",12.1353590294056,9.2428757460192,59.5245076943033,1.20780595218629e-14,3.98353544473286e-11,"macrophagesBYo",4498.90762511379
"Alox15",13.1578035316772,9.2928056792706,54.3424321623205,1.68425388704404e-13,3.72607487430752e-10,"macrophagesBYo",9138.8918960621
"Saa3",14.4440165048582,12.0593333741995,52.1729430302569,5.08215844106365e-13,9.36938259930426e-10,"macrophagesBYo",22288.5710322087
"Serpinb2",10.253666994233,5.84393705939455,51.1686488893325,8.47615922634334e-13,1.44244669664918e-09,"macrophagesBYo",1220.84725432612
"Arg1",10.3676847778634,5.55606196193718,50.0460874602303,1.50176935791974e-12,2.37311739323274e-09,"macrophagesBYo",1321.24727231635
"Gm26863",9.97355587155228,4.7716299045963,45.6043117234804,1.44722657330598e-11,2.00106209257801e-08,"macrophagesBYo",1005.40138872487
"Gbp2b",9.023760429664,4.39492674690095,44.9709424422067,1.99979994923835e-11,2.60244554570588e-08,"macrophagesBYo",520.502192254312
"Vsig4",9.13173467343228,4.12081861460939,44.8236588096223,2.15601832850311e-11,2.64986630452635e-08,"macrophagesBYo",560.952449965753
"Timd4",7.86000791804703,4.47192075303229,42.9182035259271,5.70770781247494e-11,6.01293428263729e-08,"macrophagesBYo",232.326178850183
"F7",8.59673506617525,4.2355761696621,42.118296872089,8.59155566044425e-11,8.26395590765253e-08,"macrophagesBYo",387.146305951356
"Fabp4",13.3141797147366,8.94904765894476,40.9547065482819,1.55798363687275e-10,1.43613633327233e-07,"macrophagesBYo",10185.1507602719
"Gata6",8.34710741524806,3.86462497179849,40.8334395613738,1.6577208505041e-10,1.46695033502809e-07,"macrophagesBYo",325.633973763363
"Cfb",8.43285825976372,4.89942103738306,39.9826755143193,2.56225315367288e-10,2.18018178918096e-07,"macrophagesBYo",345.575770794302
"Cxcl13",8.90213797774051,8.41418651246273,39.5334120703859,3.22494170291428e-10,2.54804947477045e-07,"macrophagesBYo",478.421355099686
"Hgsnat",5.0075792499297,6.08005642629448,38.2147064056573,6.33729935460113e-10,4.67333578739469e-07,"macrophagesBYo",32.1685555115529
"Calml4",5.83060172043037,4.16227771845144,37.7973003297178,7.84903184992933e-10,5.60142360051569e-07,"macrophagesBYo",56.9096625741692
"Gm48832",8.02973211033797,3.1092080949905,35.3433995150581,2.76403700682045e-09,1.85299365763299e-06,"macrophagesBYo",261.330573994601
"Gm29459",8.14809940270431,3.18654708056027,33.7559838861575,6.24765714317825e-09,3.83935886051479e-06,"macrophagesBYo",283.675825844264
"C1ra",5.35184344925877,3.47701811224305,33.0782843790608,8.85218853856037e-09,5.29289100104246e-06,"macrophagesBYo",40.8380889105927
"Marco",8.63291406246812,3.57686018979949,31.5065225442748,1.98771447284984e-08,1.04700493530612e-05,"macrophagesBYo",396.977674034162
"Gm43175",7.27617690794553,6.14552828238454,30.4122915613463,3.49307781864774e-08,1.75630364958963e-05,"macrophagesBYo",155.005640874821
"Hal",6.77185992361321,2.59589964241837,29.0809049209398,6.94178268224273e-08,3.11769599446337e-05,"macrophagesBYo",109.278056732227
"Fam46a",5.05434815802404,7.1217677237601,28.0861008316941,1.16036230154162e-07,4.56757471419031e-05,"macrophagesBYo",33.2284745432854
"Tmem238",4.08294101346951,4.24223568568617,28.0588164594101,1.17683749359873e-07,4.56757471419031e-05,"macrophagesBYo",16.9468004480081
"Flnb",6.20105996491093,3.77440830029268,27.6309962632234,1.46807292149298e-07,5.50477580376089e-05,"macrophagesBYo",73.5707281418575
"Wnt2",6.51873114959723,2.51687050808564,27.1176158821684,1.91445442867171e-07,7.01997049254774e-05,"macrophagesBYo",91.6924568765339
"Pelp1",4.36337928967531,4.8017658234049,27.096356181535,1.93562446343358e-07,7.01997049254774e-05,"macrophagesBYo",20.5829703599915
"Man2a1",5.0766875314591,3.25988109386474,26.9161069638053,2.12480708744077e-07,7.58179148313744e-05,"macrophagesBYo",33.7470042027136
"Serpinb6a",4.98527554051679,2.94240522358298,25.995140033733,3.42277908420097e-07,0.000113018121910117,"macrophagesBYo",31.6750620519074
"Cyp26a1",7.23714231540903,2.56073393733728,25.4371575171548,4.57029921281968e-07,0.000148689308066485,"macrophagesBYo",150.867925911561
"Ramp3",7.2225284731909,3.43000461652581,24.8307649880118,6.25904933579708e-07,0.000197812783508341,"macrophagesBYo",149.347416721974
"Nucb2",4.34876101514998,3.51982157470708,24.5598137567253,7.20385127529595e-07,0.00021831616679914,"macrophagesBYo",20.3754640958961
"Tpsb2",6.19885244089955,4.0861055966646,24.3733514445982,7.93589072783276e-07,0.000231007513910321,"macrophagesBYo",73.4582407807936
"Marveld1",4.78902436819186,5.69601083444174,24.0552524777571,9.3610561745575e-07,0.000265505956089405,"macrophagesBYo",27.6464889626184
"Cdkn2a",5.97442094819934,2.33259211767909,23.8799242828805,1.02535502758127e-06,0.000283549115939755,"macrophagesBYo",62.8752771097707
"Ehd1",6.26239073531053,6.02355999339421,23.396665274899,1.3180683129115e-06,0.000344147519580824,"macrophagesBYo",76.7657426768988
"4930455G09Rik",8.20449221931371,4.49806530261256,23.0623654581047,1.56830601112352e-06,0.000403437603303321,"macrophagesBYo",294.983861995461
"Fam43a",6.05614874597877,6.92374870035145,22.8753145853552,1.72857628757381e-06,0.0004296774517977,"macrophagesBYo",66.5399439558106
"Adamtsl5",5.47943633028253,2.38968007994692,22.5219724736308,2.07753608290229e-06,0.000508355056700705,"macrophagesBYo",44.6143628149472
"Msr1",7.22794047525134,4.7489349720566,22.2277402203744,2.42149835664848e-06,0.000576030195098219,"macrophagesBYo",149.908717922897
"Gm26641",4.64951651767378,2.47716694446677,21.6865965199733,3.21026530659707e-06,0.000747586309240495,"macrophagesBYo",25.0982786772995
"Wfdc18",5.64811373472638,3.97207274389838,21.31220651941,3.90238688751607e-06,0.000854777278341762,"macrophagesBYo",50.1477732038618
"Ptgis",8.56622312215344,5.0364177160841,20.9776062658543,4.64683256735516e-06,0.000998076474636876,"macrophagesBYo",379.044421435506
"Nt5e",6.95327433479783,3.07657893521558,20.9161507990511,4.79831870207337e-06,0.00102070389082663,"macrophagesBYo",123.920781282911
"Bst1",5.96780073496645,4.09606440621477,20.5829122596877,5.71035426454082e-06,0.00114845606722215,"macrophagesBYo",62.5874171297925
"Klf10",5.0885606503203,7.0862217177618,20.4531426296113,6.11091320423295e-06,0.0012077111806091,"macrophagesBYo",34.025881916982
"Spaca9",4.82132974560601,2.51124555876375,20.4521247424734,6.11416409294489e-06,0.0012077111806091,"macrophagesBYo",28.2725429446387
"Naip1",6.19916120716912,1.99409985619348,20.4248600743341,6.20188989208357e-06,0.00121419831931473,"macrophagesBYo",73.4739640304413
"Cks1b",3.925352521913,5.48221536053301,20.3817564841222,6.343163294768e-06,0.001230963171668,"macrophagesBYo",15.1931859301278
"F5",9.21059958097099,5.29400413706975,20.2373678932542,6.84036378969643e-06,0.00130456351827116,"macrophagesBYo",592.470528483861
"Insl6",5.33703576146153,2.14875225841505,20.0386749410738,7.58916403849893e-06,0.00142283962731959,"macrophagesBYo",40.4210743224686
"Cfp",9.61410233579702,10.4734379605504,19.6468278591906,9.31578368042715e-06,0.00163565938382611,"macrophagesBYo",783.669932839821
"Agtrap",3.61745209103811,4.77884276463452,19.4496160183538,1.03288602569848e-05,0.00179313481595663,"macrophagesBYo",12.2733067073097
"Kctd9",4.9600532004411,2.99816509029049,19.3648578655547,1.07975849631149e-05,0.00182347306976328,"macrophagesBYo",31.1261060940938
"Asf1b",4.06149328607381,3.03079407928379,19.3412371876598,1.09319758043039e-05,0.00183218258120164,"macrophagesBYo",16.6967254624756
"Lyz1",9.64771961889477,8.03409837966479,19.2070030465984,1.17282348822189e-05,0.00190928538154639,"macrophagesBYo",802.145211076679
"Glb1",3.13053732316447,4.29098207540771,19.2055389643482,1.17372332816665e-05,0.00190928538154639,"macrophagesBYo",8.75761072264491
"Gm35657",4.48740520518132,2.13817993154785,19.1174511558082,1.22915837822356e-05,0.00198486648185693,"macrophagesBYo",22.4307383509895
"Gm13647",6.06470186758194,1.94376726884473,19.0615582259418,1.26568857960162e-05,0.00201672588804434,"macrophagesBYo",66.935602498917
"F10",9.42314882670468,5.37208351006607,19.0594016065325,1.26711973257769e-05,0.00201672588804434,"macrophagesBYo",686.515663375784
"Mpp1",4.10414206628365,5.82108432698635,19.0270445304741,1.28878834158439e-05,0.00203656174863368,"macrophagesBYo",17.1976801867862
"Prdx4",2.85645381744281,5.81906974691309,18.9773864069314,1.32276901745422e-05,0.00207543396972623,"macrophagesBYo",7.24232950847837
"Acly",3.80666412476332,6.02968228389703,18.9234991542035,1.360662515335e-05,0.00209640086734362,"macrophagesBYo",13.993298065896
"Tspan32",3.29474500774285,3.59856218738508,18.9180416363245,1.36456052478181e-05,0.00209640086734362,"macrophagesBYo",9.81334518380746
"Gmnn",3.67647522954845,3.43392720382247,18.8709008021759,1.39870094521447e-05,0.00213403179386067,"macrophagesBYo",12.7858416772542
"Cd36",5.33222324626467,3.22851426167386,18.6404918630774,1.57832432981713e-05,0.00237532443187377,"macrophagesBYo",40.2864630986241
"S100a10",5.98761662437116,7.55555522420571,18.5482488289424,1.65657348469036e-05,0.00247624156768951,"macrophagesBYo",63.4530067951935
"Akr1c13",4.44004776043889,2.90034508794409,18.1891842923581,2.00011466991962e-05,0.0029044259639548,"macrophagesBYo",21.7063878175315
"Gm37932",3.46803278469767,3.63859911228938,18.1810591897841,2.00866596973776e-05,0.0029044259639548,"macrophagesBYo",11.0657764948047
"Ms4a8a",10.6554407950502,5.70938289189237,17.9132568833024,2.31205000563627e-05,0.00327881296632636,"macrophagesBYo",1612.89945933885
"Birc5",5.93742174047818,4.34902998380474,17.8753533190128,2.3585594341571e-05,0.00332346562814379,"macrophagesBYo",61.2832855402332
"Platr26",5.78462405892787,1.77383184241196,17.8070350174484,2.44477640466876e-05,0.00341070808833942,"macrophagesBYo",55.1245878472444
"Fabp5",7.37225939277981,8.9490868487898,17.748012358378,2.52180831472457e-05,0.00348687283416573,"macrophagesBYo",165.680430002217
"Apoc1",6.70738022092296,4.49776370427065,17.5193922288596,2.84392149745103e-05,0.00388370835111785,"macrophagesBYo",104.501527557829
"Baiap2",4.93926039286521,3.56574937462483,17.3694761975478,3.07728517833749e-05,0.00412598666668851,"macrophagesBYo",30.6807191128633
"Ecm1",11.3818385183724,9.46019305724076,17.3494574552152,3.10987037740431e-05,0.00414455797345274,"macrophagesBYo",2668.54665332474
"Mst1r",6.65678633968936,2.45565466461033,17.199482684336,3.36527981644489e-05,0.00443155270114347,"macrophagesBYo",100.900278039018
"Gm1673",5.69608898007377,7.3256575799343,17.0430417529982,3.65420306763132e-05,0.00472891716695555,"macrophagesBYo",51.8434197234951
"Anp32b",2.79929226328332,4.93165357102804,17.020432199324,3.69797346600059e-05,0.00472891716695555,"macrophagesBYo",6.96098884620077
"Grk6",4.01747991689439,5.72082428970722,17.0075496459503,3.72314841377603e-05,0.00473374783666478,"macrophagesBYo",16.1950376490179
"Uap1",3.19734547959649,4.33892669169493,16.972390452179,3.79273633380294e-05,0.00479466890929843,"macrophagesBYo",9.17269379139087
"Rfc5",3.05208617759735,4.14848241629941,16.7332383001986,4.30206501922982e-05,0.00525826433261996,"macrophagesBYo",8.29410423138107
"Ptger4",3.97296108251514,3.04280038746385,16.645816973917,4.50495455284253e-05,0.00541936261558898,"macrophagesBYo",15.7029214210803
"Rpn2",2.87370837629775,6.30233363228199,16.5299437036763,4.78878184803944e-05,0.00569581832388045,"macrophagesBYo",7.32946744268498
"Hist1h2ag",7.29137966646652,2.67361016911247,16.516219030101,4.82356957101154e-05,0.00570651495291381,"macrophagesBYo",156.647687989193
"Slpi",10.8591414275222,9.48203803741785,16.3638576652862,5.22725538846959e-05,0.00605458486696926,"macrophagesBYo",1857.49347497945
"Txn1",3.256856287563,6.17413333959588,16.3493046039479,5.26754868322002e-05,0.00606947809994148,"macrophagesBYo",9.55897738469067
"Kif22",5.41755512609361,2.65754953988414,16.3148623805489,5.36415814534473e-05,0.0061487704999721,"macrophagesBYo",42.7411886710153
"Gypc",5.96739892997728,2.78006017385529,16.2475460036353,5.55815389643598e-05,0.00633830096138418,"macrophagesBYo",62.5699883356962
"Fam20c",5.08953987524436,3.84890559871009,16.1619424486074,5.81507684527843e-05,0.00649732045697447,"macrophagesBYo",34.0489847216863
"Clec4d",6.5284978196199,5.74765816701365,16.0411935199802,6.19792196706617e-05,0.00689028279785954,"macrophagesBYo",92.3152968036873
"Cyp2e1",3.15764938453383,3.20752754556062,15.9759652001071,6.41517852754455e-05,0.0070608455007397,"macrophagesBYo",8.92374559391683
"Aldh2",4.34678866367985,6.33590436546447,15.9341214679029,6.55856456191667e-05,0.00718292692095458,"macrophagesBYo",20.3476272231529
"Ldha",2.81930165342535,7.77765678906286,15.8884976413712,6.71858024608829e-05,0.00732192861005967,"macrophagesBYo",7.05820656927372
"Ccnb2",5.58139639662791,3.44752744241334,15.7873058195744,7.08764512755605e-05,0.00768627319396679,"macrophagesBYo",47.8814984385948
"Rpl31-ps11",4.99262666481164,4.34995640421081,15.7744567299579,7.13594464810049e-05,0.00770090260731352,"macrophagesBYo",31.8368714065106
"Gm38832",6.45355017891483,2.3661247392606,15.7608081427198,7.18761216640385e-05,0.00771900698822099,"macrophagesBYo",87.6419803699657
"Aldh1a2",5.11284704986038,1.76817158610321,15.664320614023,7.56376617929118e-05,0.00804486534540667,"macrophagesBYo",34.6035236766864
"Irf2",2.69008497566423,3.84737380844455,15.6339206776789,7.68633476232538e-05,0.00813611406444614,"macrophagesBYo",6.45351417871146
"Mucl1",5.64054958879101,1.75188134552482,15.5337930342865,8.10434488609814e-05,0.00845718971297874,"macrophagesBYo",49.8855331694179
"Hdgf",2.58757861738332,6.60112731403158,15.4970463328736,8.26342762454928e-05,0.00858271405342271,"macrophagesBYo",6.01088999405281
"Fignl1",4.57766436377532,2.46138865429099,15.3360086689969,8.99848602730855e-05,0.00921636603621051,"macrophagesBYo",23.8788981729956
"Gm33973",8.64393499133642,4.17770510773847,15.2580024130193,9.3778579791764e-05,0.00955769198573864,"macrophagesBYo",400.021849028828
"Fkbp11",4.49263855884647,3.36893111430011,15.1843924773291,9.75060065231789e-05,0.00984988759046706,"macrophagesBYo",22.5122532606883
"Pygl",5.718738863051,5.10309518036701,15.1690734333919,9.83002764307955e-05,0.00988498643399313,"macrophagesBYo",52.6637687590354
"Mfsd5",2.98618102853787,8.41448535992806,15.1035337420237,0.000101772600371247,0.0101419605315905,"macrophagesBYo",7.92373717903726
"Gnai3",2.95506510972982,5.54802649464837,14.9821553027358,0.000108532664859999,0.0106241953305211,"macrophagesBYo",7.75466850062452
"Crip1",6.90505115248942,9.90605761460314,14.9510669135277,0.000110335654601639,0.0107531087522117,"macrophagesBYo",119.847096919379
"Gm26554",3.3521330211176,2.42723355882392,14.8621505060182,0.000115660593659086,0.0111250404935651,"macrophagesBYo",10.2115716469382
"Lbp",4.6091310896605,3.05999536247685,14.805621186195,0.000119179725826722,0.0113647115278645,"macrophagesBYo",24.4054439380714
"Rpia",3.1997677741029,3.33200209627533,14.7853731377847,0.000120466283319498,0.01143809264325,"macrophagesBYo",9.18810774131694
"Gm47015",6.65310780378394,4.84545555734399,14.7729572537632,0.000121262091898584,0.0114627305374916,"macrophagesBYo",100.643333574266
"Selenow",3.34643748238805,8.40053623777391,14.6814955574654,0.000127289849237245,0.0118637447989775,"macrophagesBYo",10.1713373999807
"Cdkn3",4.38934486252725,2.32031856977283,14.6764565526998,0.000127630577324804,0.0118637447989775,"macrophagesBYo",20.9567756885427
"Cenpw",3.470893972968,3.02011986858262,14.6166516879896,0.000131745281780741,0.0121949827147922,"macrophagesBYo",11.0877441910125
"Serpinb10",8.88195114580343,5.45182534525978,14.5973808231743,0.000133099408069938,0.0122689925197135,"macrophagesBYo",471.773687320755
"Plk1",5.85399136070056,2.85745711895468,14.4632662495138,0.000142919656021869,0.013011570165316,"macrophagesBYo",57.8398281484396
"Bcam",6.25846797335277,6.00043612442375,14.4522486518803,0.000143758121137541,0.0130342660406796,"macrophagesBYo",76.5572961942637
"Lmna",4.70396362589217,4.89195043346561,14.4318784948137,0.000145321404561116,0.0131222262575738,"macrophagesBYo",26.0635848789546
"Car6",5.13664884782968,1.74344796559073,14.4192514968631,0.000146299031034792,0.0131568026974907,"macrophagesBYo",35.1791531252274
"Aplp2",3.49686121411877,6.01945006604373,14.4003718286094,0.000147773128796358,0.013220442894492,"macrophagesBYo",11.2891206924329
"Siva1",2.63854913919794,5.62361215263829,14.3949163437355,0.000148201864025404,0.013220442894492,"macrophagesBYo",6.22705119059403
"Gm26774",5.53582908334237,1.71739128413387,14.3687746269336,0.000150273733355264,0.0132863220934925,"macrophagesBYo",46.3928021527455
"Pfkl",2.90858649767408,5.34294622259878,14.3190574712503,0.000154294913994861,0.0135455015170965,"macrophagesBYo",7.50882150688217
"Aifm2",6.06035580931179,2.74886688557762,14.2845929974063,0.000157145868576463,0.0137412571166683,"macrophagesBYo",66.7342652175563
"Aurka",3.69032922898164,2.7310991510014,14.1963111098922,0.000164693064861173,0.0143445065902509,"macrophagesBYo",12.9092137474684
"Pomk",3.55529926984718,4.15779602296965,14.1044310376631,0.000172935918754893,0.0148289198861027,"macrophagesBYo",11.7557874109411
"Rnf141",3.25724311480125,4.30101937739732,14.0585903931402,0.000177202558317838,0.0151361088712955,"macrophagesBYo",9.56154075982328
"Lpl",3.85179260516377,3.81525770214837,13.8738043404058,0.000195504530781527,0.0163382168967731,"macrophagesBYo",14.4379359626157
"G6pd2",3.02436737657678,3.73231629465028,13.8612581368773,0.000196814097099601,0.0163688656771972,"macrophagesBYo",8.13626899122741
"Ahcy",3.41192698743124,2.85476331289559,13.8341339981978,0.000199675586404152,0.0164829216343995,"macrophagesBYo",10.6436936541109
"Incenp",3.96050319726292,3.21692145558747,13.8221955470973,0.000200948294181843,0.0165263164021744,"macrophagesBYo",15.5679081387618
"Adipor2",2.924703733579,3.86079958821924,13.627121486305,0.000222941424619639,0.0180004859009499,"macrophagesBYo",7.59317750114769
"Cenpa",3.71796326487307,4.64478190139831,13.6089015704401,0.000225115565590574,0.0181099333002191,"macrophagesBYo",13.1588660329061
"Serpinb8",5.6059912336665,3.59488181387247,13.5828443097196,0.000228262100480123,0.0182965306120354,"macrophagesBYo",48.7047722382621
"Fzd1",6.3996498196587,5.41076645185872,13.3909150842208,0.000252846002166,0.0201180285711633,"macrophagesBYo",84.4280108852199
"Gm26623",3.0327932151888,4.88855913004084,13.3798172912944,0.000254346505163783,0.0201180285711633,"macrophagesBYo",8.18392665270284
"Cdkn2c",3.7889610858158,4.20695986377073,13.3737479554877,0.000255170916875533,0.0201180285711633,"macrophagesBYo",13.8226381518038
"Itgb1",3.23743608636309,6.25829131012823,13.3595274797321,0.00025711307984492,0.020170612288685,"macrophagesBYo",9.43116560928449
"1700025O08Rik",2.98317889779421,2.45513610685028,13.3351574785818,0.000260476125433934,0.0203622378903708,"macrophagesBYo",7.90726567193952
"Pqlc3",5.26973050924732,5.13107967772293,13.3000145684781,0.00026540405499592,0.0206744151713899,"macrophagesBYo",38.5786434475757
"Rab27a",2.83848070551969,3.23907696831021,13.292652510647,0.000266448249693077,0.0206829285191577,"macrophagesBYo",7.15266416722734
"Pitpna",2.69148572049368,6.18102535283842,13.2753090546582,0.000268924550516376,0.0207440717247536,"macrophagesBYo",6.45978308254639
"Ltbp1",5.73536827218317,2.17705797481791,13.2711086048771,0.000269527772716421,0.0207440717247536,"macrophagesBYo",53.2743164516154
"Rad51",5.03873713408273,1.85982750795721,13.2674871690675,0.00027004893806125,0.0207440717247536,"macrophagesBYo",32.8708562876703
"Ephx1",3.03891233342384,3.21108220495671,13.2175965490549,0.000277333023234659,0.0211574676410324,"macrophagesBYo",8.21871208291342
"Ddx39",5.34432488476686,5.30929467638438,13.2031932253534,0.00027947253747863,0.0211574676410324,"macrophagesBYo",40.6258159703626
"Cyb5r3",2.69823806462649,5.25528438995573,13.2022837083145,0.000279608197121196,0.0211574676410324,"macrophagesBYo",6.49008811052144
"Gm32089",5.79119735769139,1.78822811580091,13.1982385573478,0.000280212359030081,0.0211574676410324,"macrophagesBYo",55.3763230455326
"Ednrb",9.31165852779567,7.11506446598539,13.186746047603,0.000281936008362104,0.0212152051462409,"macrophagesBYo",635.460450410971
"Dok2",5.56941071421484,3.40932347453646,13.1197345426797,0.000292201434347577,0.0218390957164576,"macrophagesBYo",47.4853543459524
"Eno1",3.07754442679826,7.39975844777159,13.1079128204582,0.00029405111287533,0.0219033426604071,"macrophagesBYo",8.44176358613774
"Ptpn7",6.28993954132487,3.46372311586086,13.0938858484323,0.000296261153917702,0.0219939111010783,"macrophagesBYo",78.2456986798531
"Itgb7",9.02231345752262,6.7884121975844,13.0584923030373,0.000301912368415551,0.0223338517640467,"macrophagesBYo",519.980408658946
"Hist2h2be",3.01620565493573,3.86565119000589,13.0463946532794,0.000303868796319579,0.0223338517640467,"macrophagesBYo",8.09036983986896
"Slc25a51",2.75585696590799,5.04415251024564,12.9844186643591,0.000314093844626058,0.0229329971110967,"macrophagesBYo",6.7545373965144
"Plod3",2.77239034157203,7.67518867034932,12.9448652381719,0.000320800190947638,0.0233198969590743,"macrophagesBYo",6.83239006494954
"Dmpk",6.33083732853231,4.86641910099684,12.9355025517753,0.000322408670533543,0.0233198969590743,"macrophagesBYo",80.4955613870928
