"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  "
"","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 1.516  ","1st Qu.: 1.388  ","1st Qu.: 1.826  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  "
"","Median : 0.09901  ","Median : 0.09168  ","Median : 0.04742  ","Median : 0.03972  ","Median : 0.0000  ","Median : 0.0000  ","Median : 0.0000  ","Median : 0.0000  ","Median : 0.0000  ","Median : 0.0000  ","Median : 0.4613  ","Median : 0.3732  ","Median : 0.367  ","Median : 0.4429  ","Median : 3.063  ","Median : 2.988  ","Median : 3.317  ","Median : 0.4077  ","Median : 0.4418  ","Median : 0.7042  ","Median : 0.7759  ","Median : 0.9109  ","Median : 0.0000  ","Median : 0.009501  ","Median : 0.1286  ","Median : 0.07672  ","Median : 0.03078  ","Median : 0.0000  ","Median : 0.2437  ","Median : 0.04804  "
"","Mean   : 0.87604  ","Mean   : 0.84824  ","Mean   : 0.71362  ","Mean   : 0.72169  ","Mean   : 0.7994  ","Mean   : 0.7917  ","Mean   : 0.7864  ","Mean   : 0.7914  ","Mean   : 0.8374  ","Mean   : 0.8303  ","Mean   : 1.7073  ","Mean   : 1.6217  ","Mean   : 1.730  ","Mean   : 1.8651  ","Mean   : 3.618  ","Mean   : 3.549  ","Mean   : 3.820  ","Mean   : 1.5203  ","Mean   : 1.4413  ","Mean   : 1.5742  ","Mean   : 1.4759  ","Mean   : 1.5400  ","Mean   : 0.4262  ","Mean   : 0.513850  ","Mean   : 0.7883  ","Mean   : 0.74313  ","Mean   : 0.61567  ","Mean   : 0.5538  ","Mean   : 1.1379  ","Mean   : 0.87320  "
"","3rd Qu.: 0.93081  ","3rd Qu.: 0.96995  ","3rd Qu.: 0.57653  ","3rd Qu.: 0.59061  ","3rd Qu.: 0.6086  ","3rd Qu.: 0.5474  ","3rd Qu.: 0.5541  ","3rd Qu.: 0.5145  ","3rd Qu.: 0.6014  ","3rd Qu.: 0.6539  ","3rd Qu.: 2.4034  ","3rd Qu.: 2.2583  ","3rd Qu.: 2.321  ","3rd Qu.: 2.7367  ","3rd Qu.: 5.316  ","3rd Qu.: 5.320  ","3rd Qu.: 5.393  ","3rd Qu.: 2.6127  ","3rd Qu.: 2.2137  ","3rd Qu.: 2.4885  ","3rd Qu.: 2.2438  ","3rd Qu.: 2.2853  ","3rd Qu.: 0.2570  ","3rd Qu.: 0.422156  ","3rd Qu.: 0.8502  ","3rd Qu.: 0.79900  ","3rd Qu.: 0.60847  ","3rd Qu.: 0.4599  ","3rd Qu.: 1.6570  ","3rd Qu.: 1.03627  "
"","Max.   :13.22331  ","Max.   :13.08350  ","Max.   :10.64199  ","Max.   :10.93563  ","Max.   :14.4076  ","Max.   :15.4054  ","Max.   :14.1247  ","Max.   :14.4832  ","Max.   :17.2473  ","Max.   :15.2447  ","Max.   :15.7561  ","Max.   :16.1830  ","Max.   :17.399  ","Max.   :17.2480  ","Max.   :16.060  ","Max.   :15.933  ","Max.   :15.959  ","Max.   :11.3495  ","Max.   :11.3520  ","Max.   :11.3357  ","Max.   :10.5365  ","Max.   :10.5582  ","Max.   :12.5672  ","Max.   :12.517010  ","Max.   :10.2341  ","Max.   :10.48531  ","Max.   :11.63899  ","Max.   :10.9565  ","Max.   :12.5433  ","Max.   :12.01036  "
