"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"1700047M11Rik",0.868420942536742,0.240450173172172,0.0423807051642101,0.0528990258004364,1.5616771055516,2.2472174716076,2.66851306968805,2.7512531091647,2.49232934277101,2.37346867647634,0.136640934905955,0.014358845847118,0.18319809409832,0.152164963964595,0.235169976995424,0,0,2.94844206187193,3.72508731875418,4.17769372444672,1.28268230737559,1.49259960714489,5.10670739388276,5.19181052254099,0.272267578602264,0.782279863568019,6.89110979000716,5.919923527095,4.28091794773505,3.02251913942245
"1810058I24Rik",4.77804242291941,5.02978544642302,4.47648789596423,4.5112966874284,6.20033587654478,5.79358376046022,5.984899882882,6.36695995226907,5.65504546393987,6.05564059749844,4.35159323151104,4.08750433844824,4.83675158547261,5.01383536739472,4.3309076827554,4.221923589689,4.44129085582212,7.70241490561857,7.28209451186745,7.13539664178792,7.1477100992741,6.10207914227572,6.09168255230783,6.01211942818606,4.25992852093145,4.19113840654648,5.96431029453435,6.04273038143378,5.09365018110228,5.22511174976815
"2010016I18Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17251606043055,2.93014205342262,3.04869759750553,1.74552622808836,1.39653648476464,0,0,0.0712573624769667,0,0,0,0,0
"2310001H17Rik",0.0627253872163483,0.0356564850427228,0.271875739503797,0.321239344703016,1.77563571750519,1.24667389239793,1.82196866792145,1.55265944401815,1.32285857093122,1.84953537178305,0.269751707693111,0.125764192395464,1.11401682732813,1.39614140536093,1.22176943683773,0.73733913447392,1.14103403674787,4.85966257831501,3.24188700105533,3.9141031877065,3.15961594692935,3.10241997680648,0,0,0.444887748975473,0.838189158738203,0,0.0105868591734832,0.0860960761417175,0.00914366200693009
"4632432E15Rik",0,0,0,0,0,0,0,1.00096539102265,0.631264361049008,0,0,0,0,0,0.638412240282998,0.225533661809465,0.806597644443514,3.69254779135811,2.39783917487843,3.4293615040694,2.9333567965684,3.41292899051149,0,0,0,0,0,0,0,0
"4732465J04Rik",0,0,0.0537790980810368,0.0413945920615594,0,0,0.0728720849418463,0,0.0372687430763705,0.0898857965543419,0.0193974948789859,0.00431930457142817,0.0289846724059337,0.137548027026684,0.154166063808422,0.0792494364356313,0,3.9740962855645,2.20584316255663,2.48867741650376,2.56212268268379,2.11280321509739,0.047166293486541,0,0,0.00633936040301732,0.0684674354384401,0.0372907099357899,0,0
"4930455G09Rik",1.76684220641447,1.31079942349445,0.497661794073351,0.639073667108415,6.63404777438617,6.33978039916823,6.38177767796348,6.63458662884156,6.16605382586491,6.54386751278073,0.0873184841611594,0,0.247424027167004,0.20626763969862,0.350735727011853,0.152574445139967,0.219847332823575,4.19042639385549,4.27038027099033,4.11453516248593,4.1771048644284,4.2426472717566,0.328045976338097,0.393116990692093,0.686939101862484,0.686134236732441,0.0575991152781261,0.445824171132373,0.0709200357784431,0.0248377769503123
"4930523C07Rik",2.22099479692085,2.90417200584625,2.5043080512814,2.44644728443929,0.464456165688991,0.582902168530737,0.373981917591061,0.494681570745903,0.571237456343785,0.451218364637455,0.112610303539095,0.0604851108126502,0.0812824433735968,0.25152041696262,0.947383989948268,0.796793706437219,0.977398281449287,5.75460377828173,5.43375890996568,5.49327902627996,4.72984785373516,5.13606695614543,0.0522915496264386,0.0163765274392433,0.130227455882693,0.264513949760918,0.0359578857478923,0.0529602405830433,0.29741189114128,0.215852538289818
"4933406M09Rik",0,0,0,0,0,0,0,0,0,0.407240903422663,0,0,0,0,0.265366464595385,0.113504363105728,0.446106100774443,3.19769587130483,2.89822003966824,3.0579336047131,2.93589462697469,2.13597296135291,0,0,0.259937035896429,0,0,0,0,0
"5430425K12Rik",0,0,0,0,1.22009423078603,0.976949928794439,0,0.675021269702795,0.575883591267459,0.4871965038605,0,0.104265774330225,0,0,0.903474222435345,0.488798588978191,0.739398570566716,5.91595613203309,3.54275471478443,4.05107763794532,3.34803402554765,3.53429173442134,0,0,0.133916930587905,0.0391649394958858,0,0,0.0324808200830166,0
"5430437J10Rik",0.0195530636592837,0.00369047333983917,0,0,0.114635354874517,0.0286764257501871,0.0382242929449971,0.103287739777051,0.094654508426415,0.159117739756303,0.00404249705556794,0,0.0300310247341666,0,0.211819699464639,0.0763504405166856,0.267330797295031,3.58975558400151,3.86492254365313,3.79638076527191,4.56572010943848,4.57509945710648,0,0,0.0458160538794371,0.0357706873396735,0,0,0.00543826354214549,0
"5830416I19Rik",0,0,0,0,0,0,0,0,0.32764695208308,0.955683048142952,0,0,0.260291612806738,0,0.33174902780263,0,0,3.64886197943354,2.89647761110884,2.40938178940361,2.49196951444345,2.1583227048771,0,0.0551194373870401,0,0,0.379992359689228,0.422401057592382,0,0
"5830428M24Rik",0,0.0662349513776775,0.0303179507620047,0.0892984007734304,0,0.243815269071224,0,0.295008231527377,0,0,0.124420428560923,0.637647692110223,0,0,0.495591414162212,0.342994886997168,0.226179737435175,5.31262576934174,3.36636388998868,3.96490903056865,2.78862491653553,2.86042198934077,0,0,0.102969446399921,0.223354618414973,0,0,0.14262114189684,0
"9130008F23Rik",0.510477896153454,1.0327115821528,0.34500552997022,0.3710763917607,2.99427622982348,3.13868972070037,2.86091899346831,3.27184533852187,2.64939957554146,3.54703760620149,0.184471930493004,0.164602632940218,0,0,0,0.217326595826949,0,3.26245239612621,3.11979976264422,3.00764801357329,2.47409072825763,2.64815176716203,0,0,0.803267208083225,1.04615964820125,0,0,0.287238773810956,0.0537547946780569
"9330175E14Rik",0.261409329492161,0.142186415695962,0.026769241273936,0,0.290372250119179,0,0,0.263139324752121,0.524807641368223,0.182340698499971,0.016278084452646,0.249155943128943,0.117773670059698,0.188730216148865,0.187803675394987,0,0.201234013159187,3.46352584929161,2.53594582941199,2.60346183424831,2.07781781927444,2.08520359190606,0,0.223473452619237,0.0463105827028739,0.0777539899111234,0.0264730507972606,0.449784700556909,0,0
"9830107B12Rik",0,0,0,0,0,0,0,0.160877257238434,0.090403540402096,0.110269354028187,0.129162911622488,0.171156726567722,0,0.318690284793557,0.113657620189289,0,0,3.68783850508457,3.52373494012521,3.61862870123692,1.85825126903416,1.77779375226595,0,0,0,0,0,0,0.063531482462528,0
"A430078G23Rik",0.0104993124562673,0,0,0.0354059594299146,0.198571158751568,0.21560773331149,0.19373168965403,0.0924956314273726,0.0514377448062972,0.181100258412341,0.0107940293376448,0.0119501932947254,0.153923626895076,0.0652269030104922,0.298701280820979,0.237591021877966,0.531861461334636,4.58931472283031,4.41957380655247,4.44898446254278,4.42253069725239,4.74819327267069,0,0,0.677275134174674,1.00564184661166,0,0.00870650655411436,0.0145092284969785,0.0298435820433523
"A530030E21Rik",0,0,0,0,2.8544365671924,1.3293394432607,3.18478845185523,1.5181950029519,1.01578321862922,2.8632379460957,0,0,0,0,0,0,0,4.75015638838268,2.79964725597225,2.88138165487139,0.912947456457375,2.34590638907987,0,0,0,0,0,0,0,0
"A530064D06Rik",0,0,0,0,2.98241122576477,2.70990460414691,1.69648053329505,2.21830689429398,2.07788446263057,1.87730316432003,0.227933681349575,0.366628656968822,0.558454656769846,0.529885401205784,0.151044000163778,0.37324923007775,0.161990752292919,6.18803811155776,5.75050804202991,5.73462034395477,4.87206952035748,4.99225251332719,0,0,0,0,0,0,0.0345661931181882,0
"A730089K16Rik",0,0.604936381409996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77997606222841,4.30554733079589,3.73083305879485,4.29170669174776,3.15953033685131,0,0,2.66263775579836,1.98933710626924,0,0.243654985412178,0.206162648835791,1.02316991919902
"AB124611",1.49266436569931,1.07631707877215,0.0590266343395597,0.170650181192215,7.05335700944985,6.84029348114632,6.85587917934193,7.06430458467166,6.71980427893258,6.93410816667851,2.65847078849297,2.42541179990012,1.56118061308799,1.64941534183731,1.46144861907305,0.913204293329966,1.63135512150837,7.35927252349099,6.998528585388,7.0356971230556,6.19977692139465,6.29598441426163,0.0962967219631139,0.412410210651804,0.356793776108444,0.205241679577993,0.679645760776378,0.203519153052821,0.533655663671929,0.0287400312044945
