"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000000  ","Min.   : 0.000000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  "
"","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.005199  ","1st Qu.: 0.003529  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.06896  ","1st Qu.: 0.02974  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.1105  ","1st Qu.: 0.04083  ","1st Qu.: 0.0000  ","1st Qu.: 4.095  ","1st Qu.: 3.564  ","1st Qu.: 3.681  ","1st Qu.: 3.140  ","1st Qu.: 3.255  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.04128  ","1st Qu.: 0.0000  "
"","Median : 0.2627  ","Median : 0.2857  ","Median : 0.305897  ","Median : 0.285170  ","Median : 0.781  ","Median : 0.6842  ","Median : 0.764  ","Median : 0.8343  ","Median : 0.6451  ","Median : 0.7791  ","Median : 0.60425  ","Median : 0.41488  ","Median : 0.1591  ","Median : 0.2305  ","Median : 0.5574  ","Median : 0.43171  ","Median : 0.5266  ","Median : 5.262  ","Median : 4.713  ","Median : 4.790  ","Median : 4.232  ","Median : 4.312  ","Median : 0.05898  ","Median : 0.1104  ","Median : 0.3877  ","Median : 0.3562  ","Median : 0.1131  ","Median : 0.1026  ","Median : 0.54238  ","Median : 0.2428  "
"","Mean   : 1.4287  ","Mean   : 1.4885  ","Mean   : 1.508465  ","Mean   : 1.492978  ","Mean   : 2.153  ","Mean   : 2.0385  ","Mean   : 2.115  ","Mean   : 2.1483  ","Mean   : 1.9864  ","Mean   : 2.1278  ","Mean   : 1.41802  ","Mean   : 1.33109  ","Mean   : 0.9002  ","Mean   : 1.0387  ","Mean   : 1.1521  ","Mean   : 1.06442  ","Mean   : 1.1675  ","Mean   : 5.614  ","Mean   : 5.171  ","Mean   : 5.249  ","Mean   : 4.554  ","Mean   : 4.655  ","Mean   : 0.99869  ","Mean   : 1.1333  ","Mean   : 1.5562  ","Mean   : 1.5112  ","Mean   : 1.2693  ","Mean   : 1.2302  ","Mean   : 1.52564  ","Mean   : 1.4095  "
"","3rd Qu.: 2.3770  ","3rd Qu.: 2.5182  ","3rd Qu.: 2.137292  ","3rd Qu.: 2.066593  ","3rd Qu.: 3.382  ","3rd Qu.: 3.2336  ","3rd Qu.: 3.342  ","3rd Qu.: 3.4821  ","3rd Qu.: 3.0881  ","3rd Qu.: 3.3196  ","3rd Qu.: 1.94347  ","3rd Qu.: 1.84595  ","3rd Qu.: 0.8621  ","3rd Qu.: 1.1854  ","3rd Qu.: 1.6693  ","3rd Qu.: 1.54816  ","3rd Qu.: 1.7270  ","3rd Qu.: 6.807  ","3rd Qu.: 6.405  ","3rd Qu.: 6.402  ","3rd Qu.: 5.708  ","3rd Qu.: 5.717  ","3rd Qu.: 0.91077  ","3rd Qu.: 1.1790  ","3rd Qu.: 2.4309  ","3rd Qu.: 2.2669  ","3rd Qu.: 1.7795  ","3rd Qu.: 1.5675  ","3rd Qu.: 2.30089  ","3rd Qu.: 2.0525  "
"","Max.   :12.9895  ","Max.   :12.1884  ","Max.   :13.620963  ","Max.   :13.026712  ","Max.   :15.270  ","Max.   :14.9113  ","Max.   :15.870  ","Max.   :15.9780  ","Max.   :15.3599  ","Max.   :15.9300  ","Max.   :13.58520  ","Max.   :13.97822  ","Max.   :13.6904  ","Max.   :14.1012  ","Max.   :11.1295  ","Max.   :11.00704  ","Max.   :11.0807  ","Max.   :14.872  ","Max.   :15.677  ","Max.   :15.676  ","Max.   :17.772  ","Max.   :17.874  ","Max.   :14.17672  ","Max.   :14.8842  ","Max.   :15.4324  ","Max.   :14.0350  ","Max.   :11.6969  ","Max.   :14.9745  ","Max.   :15.25355  ","Max.   :15.2461  "
