"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"1110019B22Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21392607618533,1.11077144886817,1.46954379970542,0.754295296393469,1.94828043886336,0,0,0,0,0,0,0,0
"1110032F04Rik",4.68748268749907,5.56955104861543,0.340296247821422,0.438798214587201,0,0,0,0,0,0,0.717818186445471,0.375749947085889,0,0.73267657983685,0,0,0,2.25155664381412,0,0,0.534695184783018,0.500835583145842,0.197309916848951,1.72265639215632,3.33806693706998,3.17633702338492,2.40501737246172,1.84726593312846,4.15769024482272,3.73723114124687
"1110035H17Rik",3.24284979524308,3.09400867366555,0.546471663205961,0.635834174375352,2.92195475326012,2.06832157915998,0,1.56948217925793,2.67674565839831,1.21728526701834,0.532485598760888,1.16097501253641,1.41857751683515,0,1.24332157260585,1.2204694043732,1.97981173488111,3.29157547037929,4.2352408555907,4.03263454843651,3.367339232665,3.26629400711203,0,0,1.46709787293668,1.66836397998268,1.1858843763493,0.622681131180208,2.00152558076018,1.43743495196372
"1190001M18Rik",0.886388278238064,1.13393792021355,0.238783852164415,0.706099496955043,2.89307093686191,1.35643996526463,0,1.54747129928646,2.05747380197841,1.84384720426474,0,0,0,1.22850336696165,0,0,0,0,0,0.954902355224266,1.496406981989,2.59810420130919,0,0,0,0,0.236324370813668,0,0.526414136141962,0.684411884238894
"1700003I16Rik",0,0,0.0102116023283497,0,0,0.167571437441448,0,0.382453310880335,0,0.140380655463021,0,0,0.175103027721494,0,0.03011326876002,0,0,1.23641088510299,0.720056962594368,0.671333827110542,1.32736043332441,1.30033916953971,0,0,0,0,0,0,0,0
"1700003N22Rik",4.89117944871201,4.55650516412496,3.82330477153353,3.43058825372404,0,0,0,0,0,0,5.85998075228033,5.93055625323487,0,0,0,0,0,0,1.38471773525979,0,1.28179646669618,0,7.1328580037798,7.17497440133054,4.48775089261127,4.75122238159508,6.33004210753372,6.94733449226096,4.44385721346836,4.90028205144948
"1700010B13Rik",0,0.159334811175681,0,0,0.504807970556577,0,0,0,0.270348572403336,0,0.030436439848619,0,0,0,0.334836701096114,0,0.357553766220894,0.246859745570188,1.76761559509922,2.61757969451462,1.27760645200367,0.991505503590853,0,0,0.043550701901154,0,0,0,0,0
"1700011L03Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682245013264307,1.55969496671428,0,0.657045196277968,1.04773838796435,0,0,0,0,0,0,0,0
"1700012A03Rik",0,0.041444406845373,0,0.0189236646277213,0,0.296816840594108,0,0,0,0,0,0,0,0.478452601104736,0,0,0,0,0.37862842273826,0.497855085216077,1.30240239578782,1.0771825547394,0,0,0,0,0,0,0.0306694414752056,0
"1700016C15Rik",0.388897818756865,0.255297846737845,0.140243669833719,0.227160848860951,0,0.116757755895865,0,0,0,0,0.066436969464229,0.0823220974539122,0.0623419770063033,0.101055714623931,0.2126215129945,0.0497801498285607,0.107967328771329,1.40599746268583,1.52739865211193,1.2746420261123,1.59307902970344,1.3229588092825,0,0.220656474137538,1.53865709895108,1.64051075366214,0.218402863901333,0.143341754603856,0.440200935097037,0.124560096018327
