"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  "
"","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.002541  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.000  ","1st Qu.: 0.0000  ","1st Qu.: 0.06696  ","1st Qu.: 0.0223  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.1026  ","1st Qu.: 0.02393  ","1st Qu.: 0.0000  ","1st Qu.: 4.044  ","1st Qu.: 3.535  ","1st Qu.: 3.612  ","1st Qu.: 3.098  ","1st Qu.: 3.222  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.03485  ","1st Qu.: 0.0000  "
"","Median : 0.2534  ","Median : 0.2794  ","Median : 0.300099  ","Median : 0.2758  ","Median : 0.7724  ","Median : 0.6549  ","Median : 0.739  ","Median : 0.8069  ","Median : 0.630  ","Median : 0.7432  ","Median : 0.57890  ","Median : 0.3999  ","Median : 0.1569  ","Median : 0.2367  ","Median : 0.5356  ","Median : 0.42373  ","Median : 0.5014  ","Median : 5.252  ","Median : 4.677  ","Median : 4.765  ","Median : 4.217  ","Median : 4.299  ","Median : 0.05759  ","Median : 0.09826  ","Median : 0.3568  ","Median : 0.3288  ","Median : 0.1097  ","Median : 0.09259  ","Median : 0.53310  ","Median : 0.2308  "
"","Mean   : 1.4171  ","Mean   : 1.4737  ","Mean   : 1.493556  ","Mean   : 1.4780  ","Mean   : 2.1366  ","Mean   : 2.0242  ","Mean   : 2.100  ","Mean   : 2.1309  ","Mean   : 1.971  ","Mean   : 2.1122  ","Mean   : 1.40610  ","Mean   : 1.3174  ","Mean   : 0.8980  ","Mean   : 1.0543  ","Mean   : 1.1337  ","Mean   : 1.04501  ","Mean   : 1.1545  ","Mean   : 5.553  ","Mean   : 5.120  ","Mean   : 5.194  ","Mean   : 4.520  ","Mean   : 4.615  ","Mean   : 0.98608  ","Mean   : 1.12044  ","Mean   : 1.5412  ","Mean   : 1.4997  ","Mean   : 1.2566  ","Mean   : 1.21803  ","Mean   : 1.51093  ","Mean   : 1.3946  "
"","3rd Qu.: 2.3720  ","3rd Qu.: 2.5165  ","3rd Qu.: 2.089411  ","3rd Qu.: 2.0181  ","3rd Qu.: 3.3451  ","3rd Qu.: 3.2100  ","3rd Qu.: 3.322  ","3rd Qu.: 3.4656  ","3rd Qu.: 3.070  ","3rd Qu.: 3.2807  ","3rd Qu.: 1.92806  ","3rd Qu.: 1.8305  ","3rd Qu.: 0.8624  ","3rd Qu.: 1.2279  ","3rd Qu.: 1.6428  ","3rd Qu.: 1.49986  ","3rd Qu.: 1.7175  ","3rd Qu.: 6.793  ","3rd Qu.: 6.374  ","3rd Qu.: 6.401  ","3rd Qu.: 5.670  ","3rd Qu.: 5.673  ","3rd Qu.: 0.86722  ","3rd Qu.: 1.15127  ","3rd Qu.: 2.3915  ","3rd Qu.: 2.2356  ","3rd Qu.: 1.7270  ","3rd Qu.: 1.52725  ","3rd Qu.: 2.25181  ","3rd Qu.: 2.0249  "
"","Max.   :12.9895  ","Max.   :12.1884  ","Max.   :13.620963  ","Max.   :13.0267  ","Max.   :15.2698  ","Max.   :14.9113  ","Max.   :15.870  ","Max.   :15.9780  ","Max.   :15.360  ","Max.   :15.9300  ","Max.   :13.58520  ","Max.   :13.9782  ","Max.   :13.6904  ","Max.   :14.1012  ","Max.   :11.1295  ","Max.   :11.00704  ","Max.   :11.0807  ","Max.   :14.872  ","Max.   :15.677  ","Max.   :15.676  ","Max.   :17.772  ","Max.   :17.874  ","Max.   :14.17672  ","Max.   :14.88421  ","Max.   :15.4324  ","Max.   :14.0350  ","Max.   :11.6969  ","Max.   :14.97446  ","Max.   :15.25355  ","Max.   :15.2461  "
