"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues","StudyGSE53697","StudyGSE64810","StudyGSE68719","StudyGSE67333","GenderM","DiseaseCON","DiseaseAD","DiseaseHD","DiseasePD","DiseaseMS","Age","Tissueprefrontal_cortex","p.value.StudyGSE53697","p.value.StudyGSE64810","p.value.StudyGSE68719","p.value.StudyGSE67333","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseAD","p.value.DiseaseHD","p.value.DiseasePD","p.value.DiseaseMS","p.value.Age","p.value.Tissueprefrontal_cortex"
"1","HuAgeMSNDsplitRnaseq_01","PSVZbyQSVZ_Morizur_FC5___","User",5.01972325858813e-109,0.00351924136211115,0.0423311903879978,0.00853705530211018,-0.0189443231939133,0.0653305781289293,-0.0274182624445548,0.133234677505298,-0.00481166478363291,0.0104033786601528,-0.0348155311911396,0.0287847095266763,0.0755683634006147,0.967931375463138,0.628530746078001,0.922308250640607,0.828649678026543,0.454993711215429,0.754070240916723,0.12629967819211,0.95616448258134,0.905395533126445,0.690745979802824,0.742234207695836,0.387309165937374
"2","HuAgeMSNDsplitRnaseq_01","qnpBYtap_Mukherjee_FC5___","User",9.4347999581982e-07,0.00351924136211115,0.0423311903879978,0.00853705530211018,-0.0189443231939133,0.0653305781289293,-0.0274182624445548,0.133234677505298,-0.00481166478363291,0.0104033786601528,-0.0348155311911396,0.0287847095266763,0.0755683634006147,0.967931375463138,0.628530746078001,0.922308250640607,0.828649678026543,0.454993711215429,0.754070240916723,0.12629967819211,0.95616448258134,0.905395533126445,0.690745979802824,0.742234207695836,0.387309165937374
"3","HuAgeMSNDsplitRnaseq_01","PGBObyQGBO_GSE114574_Tejero_FC5___","User",0.00114223479265714,0.00351924136211115,0.0423311903879978,0.00853705530211018,-0.0189443231939133,0.0653305781289293,-0.0274182624445548,0.133234677505298,-0.00481166478363291,0.0104033786601528,-0.0348155311911396,0.0287847095266763,0.0755683634006147,0.967931375463138,0.628530746078001,0.922308250640607,0.828649678026543,0.454993711215429,0.754070240916723,0.12629967819211,0.95616448258134,0.905395533126445,0.690745979802824,0.742234207695836,0.387309165937374
"4","HuAgeMSNDsplitRnaseq_01","QGBObyPGBO_GSE114574_Tejero_FC5___","User",0.0368381122861148,0.00351924136211115,0.0423311903879978,0.00853705530211018,-0.0189443231939133,0.0653305781289293,-0.0274182624445548,0.133234677505298,-0.00481166478363291,0.0104033786601528,-0.0348155311911396,0.0287847095266763,0.0755683634006147,0.967931375463138,0.628530746078001,0.922308250640607,0.828649678026543,0.454993711215429,0.754070240916723,0.12629967819211,0.95616448258134,0.905395533126445,0.690745979802824,0.742234207695836,0.387309165937374
"5","HuAgeMSNDsplitRnaseq_03","PSVZbyQSVZ_Morizur_FC5___","User",1.07246813065853e-12,0.101471459274205,-0.0748634941121072,-0.0184969531545721,0.049419973549339,-0.0408316113305808,0.145708480419634,-0.277572244802705,-0.218128803524692,-0.0728236506210695,-0.104446593573419,-0.00348294730111809,-0.0326317932866291,0.245161459818267,0.391765001260531,0.832636203026388,0.57213877871971,0.640755416458482,0.0942340399433781,0.00121766456063211,0.0116594274756918,0.404832033689837,0.231524013008177,0.968261926945512,0.709241311721575
"6","HuAgeMSNDsplitRnaseq_04","NeuronByothers_Zhang_Cuffdiff2FCover20__","User",0.0208587811424068,0.022288528626704,-0.0470346559866642,0.0251368850562133,0.015649658290624,-0.0307438014724373,-0.0211512310286566,-0.166543346881623,0.142746055247776,0.0460721054949624,-0.382970843102535,-0.0591998976800299,-0.0166021404440745,0.798994093602083,0.590847990644864,0.773957900844649,0.858104183186067,0.72536997279181,0.809049516215671,0.0553721437035482,0.10119376978396,0.598475713511053,5.37396785566634e-06,0.498484632216417,0.849566964742934
"7","HuAgeMSNDsplitRnaseq_04","neuronBYoFC5__","User",4.65739577451684e-07,0.022288528626704,-0.0470346559866642,0.0251368850562133,0.015649658290624,-0.0307438014724373,-0.0211512310286566,-0.166543346881623,0.142746055247776,0.0460721054949624,-0.382970843102535,-0.0591998976800299,-0.0166021404440745,0.798994093602083,0.590847990644864,0.773957900844649,0.858104183186067,0.72536997279181,0.809049516215671,0.0553721437035482,0.10119376978396,0.598475713511053,5.37396785566634e-06,0.498484632216417,0.849566964742934
"8","HuAgeMSNDsplitRnaseq_04","npcBYnsc_Walker_FC5___","User",0.0267294029372337,0.022288528626704,-0.0470346559866642,0.0251368850562133,0.015649658290624,-0.0307438014724373,-0.0211512310286566,-0.166543346881623,0.142746055247776,0.0460721054949624,-0.382970843102535,-0.0591998976800299,-0.0166021404440745,0.798994093602083,0.590847990644864,0.773957900844649,0.858104183186067,0.72536997279181,0.809049516215671,0.0553721437035482,0.10119376978396,0.598475713511053,5.37396785566634e-06,0.498484632216417,0.849566964742934
"9","HuAgeMSNDsplitRnaseq_05","monocytesBYoFC5__","User",1.46702357263481e-09,-0.0275673906698707,0.0685922066472186,0.032725378658089,-0.0098839947098678,0.111926652235592,0.0626703141589825,-0.155440457089515,-0.226148244830747,-0.0599432770418327,0.591864030249373,0.0379296788506377,0.112780057499402,0.752775670472182,0.432745897779925,0.708445106263476,0.910098288514529,0.199614320695855,0.473601268334765,0.0740052178452303,0.00885891636546554,0.493097326047978,6.26545072051932e-14,0.664685416689142,0.196186253050722
"10","HuAgeMSNDsplitRnaseq_05","MonoByMicro_Zhang_Cuffdiff2FCover20__","User",2.96432208320306e-05,-0.0275673906698707,0.0685922066472186,0.032725378658089,-0.0098839947098678,0.111926652235592,0.0626703141589825,-0.155440457089515,-0.226148244830747,-0.0599432770418327,0.591864030249373,0.0379296788506377,0.112780057499402,0.752775670472182,0.432745897779925,0.708445106263476,0.910098288514529,0.199614320695855,0.473601268334765,0.0740052178452303,0.00885891636546554,0.493097326047978,6.26545072051932e-14,0.664685416689142,0.196186253050722
