"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues","StudyGSE53697","StudyGSE64810","StudyGSE68719","StudyGSE67333","GenderM","DiseaseCON","DiseaseAD","DiseaseHD","DiseasePD","DiseaseMS","Age","Tissueprefrontal_cortex","p.value.StudyGSE53697","p.value.StudyGSE64810","p.value.StudyGSE68719","p.value.StudyGSE67333","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseAD","p.value.DiseaseHD","p.value.DiseasePD","p.value.DiseaseMS","p.value.Age","p.value.Tissueprefrontal_cortex"
"1","black","astroBYoFC5__","User",1.44970472085179e-142,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"2","black","PGBCbyQGBC_Aulestia_FC5___","User",9.64405996298318e-05,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"3","black","qRP_BY_aNP_ThanTrong_up__","User",8.59382976050187e-12,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"4","black","QSVZbyPSVZ_Morizur_FC5___","User",5.86750581780679e-56,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"5","black","QNSCbyPNSC_Ben_FC5___","User",4.33719119380689e-07,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"6","black","MicroByMono_Zhang_Cuffdiff2FCover20__","User",5.38259067923738e-17,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"7","black","MicroByMacro_Zhang_Cuffdiff2FCover20__","User",4.19918160533635e-08,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"8","black","qnpBYtap_Mukherjee_FC5___","User",0.0151163289317237,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"9","black","AstroByothers_Zhang_Cuffdiff2FCover20__","User",2.42503688506149e-45,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"10","black","PNSCbyQNSC_Ben_FC5___","User",0.00213861372675614,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"11","black","PGBObyQGBO_GSE114574_Tejero_FC5___","User",9.13966967638595e-06,-0.0170096665835372,0.0160701741287769,-0.00474280850117232,0.0115313271615124,0.0110485536541572,0.0219346099556439,-0.0999260081289737,0.144349943508987,0.027246944109924,-0.661495092631652,7.65482923322657e-05,0.00114497520303962,0.845919515747933,0.854332962639855,0.956791170287038,0.895194041129117,0.899558386309421,0.802119820975408,0.252461171668792,0.0973770938292405,0.75555828541371,4.43650856960685e-18,0.999302278086576,0.989564079753741
"12","brown","PSVZbyQSVZ_Morizur_FC5___","User",1.03548647098065e-12,0.101471459274205,-0.0748634941121072,-0.0184969531545721,0.049419973549339,-0.0408316113305808,0.145708480419634,-0.277572244802705,-0.218128803524692,-0.0728236506210695,-0.104446593573419,-0.00348294730111809,-0.0326317932866291,0.245161459818267,0.391765001260531,0.832636203026388,0.57213877871971,0.640755416458482,0.0942340399433781,0.00121766456063211,0.0116594274756918,0.404832033689837,0.231524013008177,0.968261926945512,0.709241311721575
"13","cyan","NeuronByothers_Zhang_Cuffdiff2FCover20__","User",9.8227132030569e-24,-0.0175962068105558,-0.0533059434515528,0.0516966126627783,0.0420069775169382,-0.0139307850421982,-0.0199761626381757,-0.288675134594813,0.0240583239181646,0.0866948221679399,0.104446593573419,0.029562950498721,-0.0326317932866291,0.840675594881349,0.542269462433473,0.554545829634936,0.631165383266698,0.87355159571063,0.819471711080746,0.000752295874294587,0.783412336370661,0.321077781492843,0.231524013008177,0.735519791856447,0.709241311721575
"14","cyan","npcBYnsc_Walker_FC5___","User",7.19665276320874e-06,-0.0175962068105558,-0.0533059434515528,0.0516966126627783,0.0420069775169382,-0.0139307850421982,-0.0199761626381757,-0.288675134594813,0.0240583239181646,0.0866948221679399,0.104446593573419,0.029562950498721,-0.0326317932866291,0.840675594881349,0.542269462433473,0.554545829634936,0.631165383266698,0.87355159571063,0.819471711080746,0.000752295874294587,0.783412336370661,0.321077781492843,0.231524013008177,0.735519791856447,0.709241311721575
"15","cyan","PGBCbyQGBC_Aulestia_FC5___","User",0.0213550696995442,-0.0175962068105558,-0.0533059434515528,0.0516966126627783,0.0420069775169382,-0.0139307850421982,-0.0199761626381757,-0.288675134594813,0.0240583239181646,0.0866948221679399,0.104446593573419,0.029562950498721,-0.0326317932866291,0.840675594881349,0.542269462433473,0.554545829634936,0.631165383266698,0.87355159571063,0.819471711080746,0.000752295874294587,0.783412336370661,0.321077781492843,0.231524013008177,0.735519791856447,0.709241311721575
"16","cyan","neuronBYoFC5__","User",3.64560835439265e-80,-0.0175962068105558,-0.0533059434515528,0.0516966126627783,0.0420069775169382,-0.0139307850421982,-0.0199761626381757,-0.288675134594813,0.0240583239181646,0.0866948221679399,0.104446593573419,0.029562950498721,-0.0326317932866291,0.840675594881349,0.542269462433473,0.554545829634936,0.631165383266698,0.87355159571063,0.819471711080746,0.000752295874294587,0.783412336370661,0.321077781492843,0.231524013008177,0.735519791856447,0.709241311721575
"17","cyan","MicroByMono_Zhang_Cuffdiff2FCover20__","User",2.00326505891136e-05,-0.0175962068105558,-0.0533059434515528,0.0516966126627783,0.0420069775169382,-0.0139307850421982,-0.0199761626381757,-0.288675134594813,0.0240583239181646,0.0866948221679399,0.104446593573419,0.029562950498721,-0.0326317932866291,0.840675594881349,0.542269462433473,0.554545829634936,0.631165383266698,0.87355159571063,0.819471711080746,0.000752295874294587,0.783412336370661,0.321077781492843,0.231524013008177,0.735519791856447,0.709241311721575
"18","cyan","qRG_BY_aRG_ThanTrong_up__","User",0.000134099231131508,-0.0175962068105558,-0.0533059434515528,0.0516966126627783,0.0420069775169382,-0.0139307850421982,-0.0199761626381757,-0.288675134594813,0.0240583239181646,0.0866948221679399,0.104446593573419,0.029562950498721,-0.0326317932866291,0.840675594881349,0.542269462433473,0.554545829634936,0.631165383266698,0.87355159571063,0.819471711080746,0.000752295874294587,0.783412336370661,0.321077781492843,0.231524013008177,0.735519791856447,0.709241311721575
"19","darkgreen","QSVZbyPSVZ_Morizur_FC5___","User",0.00589454049942109,-0.056894402020797,0.0133264858628882,0.0374681871592613,0.0798956239047647,0.0586053715568336,-0.100272502654372,0.188749126465839,0.357667082250047,0.189737810801834,-0.870388279778489,0.0157714998301912,0.00915980162431694,0.515387450565084,0.878994048372933,0.668523117903286,0.360629481952261,0.502815353339074,0.250811674968631,0.0295694358171817,2.37286839534646e-05,0.0287119780153357,3.90350600385521e-42,0.857011164925696,0.916660650895275
"20","darkgreen","npcBYnsc_Walker_FC5___","User",0.0108057314635902,-0.056894402020797,0.0133264858628882,0.0374681871592613,0.0798956239047647,0.0586053715568336,-0.100272502654372,0.188749126465839,0.357667082250047,0.189737810801834,-0.870388279778489,0.0157714998301912,0.00915980162431694,0.515387450565084,0.878994048372933,0.668523117903286,0.360629481952261,0.502815353339074,0.250811674968631,0.0295694358171817,2.37286839534646e-05,0.0287119780153357,3.90350600385521e-42,0.857011164925696,0.916660650895275
"21","darkgrey","EndotheByothers_Zhang_Cuffdiff2FCover20__","User",1.16924199999164e-09,0.0668655858801119,0.000391955466555535,-0.0602336679648885,0.0271809854521365,-0.0393904956365603,0.064237072012957,0.321983803971137,-0.102648848717502,-0.0629156709447335,-0.382970843102535,0.0609349923062279,-0.00686985121823771,0.444444894865602,0.996427418026875,0.491001254913015,0.756131431519568,0.652595021101976,0.462592679916359,0.000157202991035296,0.239699390015951,0.471867957625106,5.37396785566634e-06,0.485958601482392,0.937446193660125
