"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues","StudyGSE53697","StudyGSE64810","StudyGSE68719","StudyGSE67333","GenderM","DiseaseCON","DiseaseAD","DiseaseHD","DiseasePD","DiseaseMS","Age","Tissueprefrontal_cortex","p.value.StudyGSE53697","p.value.StudyGSE64810","p.value.StudyGSE68719","p.value.StudyGSE67333","p.value.GenderM","p.value.DiseaseCON","p.value.DiseaseAD","p.value.DiseaseHD","p.value.DiseasePD","p.value.DiseaseMS","p.value.Age","p.value.Tissueprefrontal_cortex"
"1","HuAgeMSNDsplitRnaseq_01","PSVZbyQSVZ_Morizur_FC5___","User",5.01972325858813e-109,-1.73472347597681e-16,-1.97758476261356e-16,6.15826833971767e-16,-3.05311331771918e-16,-1.31838984174237e-16,-0.0318200344152803,0.0763176631743012,-0.0171006083179604,0.0102494981587481,0.244640502408014,6.88685219962792e-16,1.99059518868339e-16,0.999999999999998,0.999999999999998,0.999999999999994,0.999999999999997,0.999999999999999,0.716160685310221,0.382606114091806,0.845106009532989,0.906788507804646,0.00454034737262429,0.999999999999994,0.999999999999998
"2","HuAgeMSNDsplitRnaseq_01","qnpBYtap_Mukherjee_FC5___","User",9.4347999581982e-07,-1.73472347597681e-16,-1.97758476261356e-16,6.15826833971767e-16,-3.05311331771918e-16,-1.31838984174237e-16,-0.0318200344152803,0.0763176631743012,-0.0171006083179604,0.0102494981587481,0.244640502408014,6.88685219962792e-16,1.99059518868339e-16,0.999999999999998,0.999999999999998,0.999999999999994,0.999999999999997,0.999999999999999,0.716160685310221,0.382606114091806,0.845106009532989,0.906788507804646,0.00454034737262429,0.999999999999994,0.999999999999998
"3","HuAgeMSNDsplitRnaseq_01","PGBObyQGBO_GSE114574_Tejero_FC5___","User",0.00114223479265714,-1.73472347597681e-16,-1.97758476261356e-16,6.15826833971767e-16,-3.05311331771918e-16,-1.31838984174237e-16,-0.0318200344152803,0.0763176631743012,-0.0171006083179604,0.0102494981587481,0.244640502408014,6.88685219962792e-16,1.99059518868339e-16,0.999999999999998,0.999999999999998,0.999999999999994,0.999999999999997,0.999999999999999,0.716160685310221,0.382606114091806,0.845106009532989,0.906788507804646,0.00454034737262429,0.999999999999994,0.999999999999998
"4","HuAgeMSNDsplitRnaseq_01","QGBObyPGBO_GSE114574_Tejero_FC5___","User",0.0368381122861148,-1.73472347597681e-16,-1.97758476261356e-16,6.15826833971767e-16,-3.05311331771918e-16,-1.31838984174237e-16,-0.0318200344152803,0.0763176631743012,-0.0171006083179604,0.0102494981587481,0.244640502408014,6.88685219962792e-16,1.99059518868339e-16,0.999999999999998,0.999999999999998,0.999999999999994,0.999999999999997,0.999999999999999,0.716160685310221,0.382606114091806,0.845106009532989,0.906788507804646,0.00454034737262429,0.999999999999994,0.999999999999998
"5","HuAgeMSNDsplitRnaseq_03","PSVZbyQSVZ_Morizur_FC5___","User",1.07246813065853e-12,2.31802424477401e-16,-2.24687347720465e-16,2.09935421911084e-16,-3.02221355580334e-18,-2.12612046024407e-16,0.128403671352713,-0.151062312867636,-0.236105657222618,-0.0411418458926606,0.0593679569714193,6.0712611153757e-16,1.07383448921111e-16,0.999999999999998,0.999999999999998,0.999999999999998,1,0.999999999999998,0.140764548219023,0.0826229509682115,0.00621920543472003,0.638218304338805,0.497263998160813,0.999999999999994,0.999999999999999
"6","HuAgeMSNDsplitRnaseq_04","NeuronByothers_Zhang_Cuffdiff2FCover20__","User",0.0208587811424068,2.77555756156289e-17,2.34187669256869e-17,2.94902990916057e-17,-3.59521440396193e-16,1.61329283265843e-16,0.0457790592729187,-0.150103296016867,0.00702127689084087,-0.00813358635570489,-0.470278195036022,-1.92554305833426e-16,1.04517089427603e-16,1,1,1,0.999999999999997,0.999999999999999,0.600806694567513,0.0846140289285487,0.936070267860705,0.925969340391514,1.1196728471201e-08,0.999999999999998,0.999999999999999
"7","HuAgeMSNDsplitRnaseq_04","neuronBYoFC5__","User",4.65739577451684e-07,2.77555756156289e-17,2.34187669256869e-17,2.94902990916057e-17,-3.59521440396193e-16,1.61329283265843e-16,0.0457790592729187,-0.150103296016867,0.00702127689084087,-0.00813358635570489,-0.470278195036022,-1.92554305833426e-16,1.04517089427603e-16,1,1,1,0.999999999999997,0.999999999999999,0.600806694567513,0.0846140289285487,0.936070267860705,0.925969340391514,1.1196728471201e-08,0.999999999999998,0.999999999999999
"8","HuAgeMSNDsplitRnaseq_04","npcBYnsc_Walker_FC5___","User",0.0267294029372337,2.77555756156289e-17,2.34187669256869e-17,2.94902990916057e-17,-3.59521440396193e-16,1.61329283265843e-16,0.0457790592729187,-0.150103296016867,0.00702127689084087,-0.00813358635570489,-0.470278195036022,-1.92554305833426e-16,1.04517089427603e-16,1,1,1,0.999999999999997,0.999999999999999,0.600806694567513,0.0846140289285487,0.936070267860705,0.925969340391514,1.1196728471201e-08,0.999999999999998,0.999999999999999
"9","HuAgeMSNDsplitRnaseq_05","monocytesBYoFC5__","User",1.46702357263481e-09,2.86229373536173e-17,2.61509564003504e-16,2.75387351811318e-17,-3.15177571541536e-16,9.62771529167128e-17,-0.0639480705733008,-0.252694332343145,-0.178506917522523,-0.0650840768973127,0.585122571986007,3.49113099540332e-16,4.16984155537925e-16,1,0.999999999999998,1,0.999999999999997,0.999999999999999,0.464612629571291,0.00334103213499916,0.0398064615981856,0.456700599603368,1.40290752630787e-13,0.999999999999997,0.999999999999996
"10","HuAgeMSNDsplitRnaseq_05","MonoByMicro_Zhang_Cuffdiff2FCover20__","User",2.96432208320306e-05,2.86229373536173e-17,2.61509564003504e-16,2.75387351811318e-17,-3.15177571541536e-16,9.62771529167128e-17,-0.0639480705733008,-0.252694332343145,-0.178506917522523,-0.0650840768973127,0.585122571986007,3.49113099540332e-16,4.16984155537925e-16,1,0.999999999999998,1,0.999999999999997,0.999999999999999,0.464612629571291,0.00334103213499916,0.0398064615981856,0.456700599603368,1.40290752630787e-13,0.999999999999997,0.999999999999996
"11","HuAgeMSNDsplitRnaseq_06","qRP_BY_aNP_ThanTrong_up__","User",0.0107797443459136,9.28077059647592e-17,-9.6710833785707e-17,2.47198095326695e-17,1.18503297452666e-16,1.73472347597681e-17,-0.104309062302936,0.32883773726496,0.00563091247549503,0.0169702518931111,0.315735822888588,-6.07153216591882e-17,3.84891771232354e-17,0.999999999999999,0.999999999999999,1,0.999999999999999,1,0.232142443118202,0.000111277350895192,0.948710353536863,0.846272144689815,0.000213880192984178,0.999999999999999,1
"12","HuAgeMSNDsplitRnaseq_06","nscBYnpc_Walker_FC5___","User",2.77901417250102e-92,9.28077059647592e-17,-9.6710833785707e-17,2.47198095326695e-17,1.18503297452666e-16,1.73472347597681e-17,-0.104309062302936,0.32883773726496,0.00563091247549503,0.0169702518931111,0.315735822888588,-6.07153216591882e-17,3.84891771232354e-17,0.999999999999999,0.999999999999999,1,0.999999999999999,1,0.232142443118202,0.000111277350895192,0.948710353536863,0.846272144689815,0.000213880192984178,0.999999999999999,1
"13","HuAgeMSNDsplitRnaseq_06","MicrogliByothers_Zhang_Cuffdiff2FCover20__","User",8.91286681237403e-113,9.28077059647592e-17,-9.6710833785707e-17,2.47198095326695e-17,1.18503297452666e-16,1.73472347597681e-17,-0.104309062302936,0.32883773726496,0.00563091247549503,0.0169702518931111,0.315735822888588,-6.07153216591882e-17,3.84891771232354e-17,0.999999999999999,0.999999999999999,1,0.999999999999999,1,0.232142443118202,0.000111277350895192,0.948710353536863,0.846272144689815,0.000213880192984178,0.999999999999999,1
"14","HuAgeMSNDsplitRnaseq_06","macrophagesBYoFC5__","User",0.00389652834830116,9.28077059647592e-17,-9.6710833785707e-17,2.47198095326695e-17,1.18503297452666e-16,1.73472347597681e-17,-0.104309062302936,0.32883773726496,0.00563091247549503,0.0169702518931111,0.315735822888588,-6.07153216591882e-17,3.84891771232354e-17,0.999999999999999,0.999999999999999,1,0.999999999999999,1,0.232142443118202,0.000111277350895192,0.948710353536863,0.846272144689815,0.000213880192984178,0.999999999999999,1
"15","HuAgeMSNDsplitRnaseq_06","microgliaBYoFC5__","User",8.31667060273653e-39,9.28077059647592e-17,-9.6710833785707e-17,2.47198095326695e-17,1.18503297452666e-16,1.73472347597681e-17,-0.104309062302936,0.32883773726496,0.00563091247549503,0.0169702518931111,0.315735822888588,-6.07153216591882e-17,3.84891771232354e-17,0.999999999999999,0.999999999999999,1,0.999999999999999,1,0.232142443118202,0.000111277350895192,0.948710353536863,0.846272144689815,0.000213880192984178,0.999999999999999,1
