"","other","macrophages"
"1700055D18Rik",1.07175247394424,0.220032443636675
"1700056N10Rik",2.90577060132447,0.979879600376734
"1700061G19Rik",1.05313210729807,0.231653592934857
"1700061J23Rik",0.21611693691859,0.27671837468686
"1700063I16Rik",0.161406219883312,0
"1700064H15Rik",0.457709982799808,0.0738272942404627
"1700064M15Rik",1.10538723432589,0
"1700065D16Rik",0.44330723010938,0.302607974274363
"1700066B17Rik",0.38563326613302,0.088810247322191
"1700066B19Rik",0.423776209458452,0.162450868586511
"1700066J03Rik",0.381493643136052,0
"1700066M21Rik",3.76741262379038,2.24265235662089
"1700067K01Rik",1.23671264659752,0.501109907194583
"1700069B07Rik",0.906727032485828,0
"1700072G22Rik",0.341423862587983,0
"1700072O05Rik",0.198673501354217,0.131661564539909
"1700081N11Rik",0.724867433986859,0
"1700084C06Rik",0.337863741862795,0.0598345855659129
"1700084E18Rik",1.15325712419973,0.184140939255422
"1700086L19Rik",2.0249852283754,0.0455699238185478
"1700086O06Rik",1.07318170082898,0.492129461969372
"1700086P04Rik",0.572501258061358,0.194842256082137
"1700093J21Rik",1.43917502414526,0.401417596164722
"1700093K21Rik",0.489281358005196,0.126462880724277
"1700095J03Rik",0.435238850856683,0
"1700095K22Rik",0.64473262508403,0.223556887049055
"1700096K18Rik",4.25555123784744,3.99717086945317
"1700097M23Rik",0.217486473844713,0
"1700101I11Rik",1.29119308983308,0.173885721350667
"1700102P08Rik",1.08108265264628,0.51820216016554
"1700109G14Rik",0.57136195142553,0.735879846216245
"1700109G15Rik",0.397698719466132,4.97534734687125
"1700109H08Rik",3.28886142148138,0.0766528308799345
"1700110C19Rik",3.35443099629916,0
"1700112J05Rik",0.21087200672451,0.181826212909818
"1700112J16Rik",0.571372393069977,0.115749993020996
"1700113A16Rik",1.23935518350571,0.0468060519697322
"1700113B19Rik",0.26180075939691,0.344357823904777
"1700116B05Rik",0.261626114817341,0.327351050584498
"1700120B22Rik",0.292068939210261,0
"1700120C14Rik",0.466897570607162,0.154897014951347
"1700122E12Rik",1.03628308614717,0.276532846391955
"1700123M08Rik",0.504790425767736,0.330681132753332
"1700123O20Rik",5.27504736638243,3.27139346918196
"1700124L16Rik",1.1931174930177,0
"1700124M09Rik",0.29209298032741,0
"1700125G22Rik",0.311802042409952,0.0888720362281948
"1700127F24Rik",0.130492073111684,0
"1810006J02Rik",0.324804708450583,0.142754045243893
"1810010H24Rik",2.68154084615053,0.168230828254034
"1810010K12Rik",0.195360330572475,0
"1810011H11Rik",1.62208144655113,3.2259627801816
"1810012K16Rik",0.712598322291769,0
"1810013D15Rik",0.444059658097975,0.175959689547566
"1810013L24Rik",4.75065077320287,2.80431878345772
"1810014B01Rik",1.80875730535994,2.33540833198841
"1810019N24Rik",0.596661149756397,0.319831805700239
"1810021B22Rik",0.593780856276661,0.194476950832551
"1810022K09Rik",3.45257120316711,0.197842494085695
"1810024B03Rik",0.934188886928015,1.39568651903852
"1810026B05Rik",2.46422646287074,0.0318831398569037
"1810030O07Rik",4.10880354545739,3.34286759182384
"1810032O08Rik",3.26616164951474,0
"1810037I17Rik",7.43498375487438,8.88432514904885
"1810041H14Rik",0.640435288085577,0.383144264595568
"1810041L15Rik",1.74705180050988,0.0138193985547426
"1810043G02Rik",4.19415292956922,4.08434477547191
"1810044D09Rik",3.36422100936528,5.42210879976552
"1810055G02Rik",3.50103907657335,2.02376577982433
"1810058I24Rik",5.34707441331093,6.00941092226573
"1810062G17Rik",0.347862678375478,0.0781098903574923
"1810063I02Rik",0.228087927056845,0
"1810064F22Rik",0.234412190188792,1.54054807949679
"2010001A14Rik",1.73756075428939,2.48521668150239
"2010007H06Rik",0.50148508722798,0.409690393664051
"2010008C14Rik",3.15299202479705,10.2360862835387
"2010013B24Rik",1.73688349311908,0.196838585950838
"2010016I18Rik",0.515194824445361,0
"2010107E04Rik",5.93043687014732,9.62073912699242
"2010109A12Rik",0.714585237271847,0.149945150305654
"2010109I03Rik",0.499699186680922,0.0298749098210913
"2010109P13Rik",0.229342808861258,0
"2010110E17Rik",0.406599053363171,0
"2010110G14Rik",0.187332171245813,2.38539081874383
"2010110K18Rik",0.436759021155232,0.380246285348875
"2010111I01Rik",0.711999604237287,0.0473391307955248
"2010203P06Rik",0.264883375245624,0
"2010300C02Rik",0.476454108683228,0.0849907137363988
"2010310C07Rik",0.652400845759752,0.0552029429239312
"2010315B03Rik",2.64416885013314,2.2129822683287
"2010320M18Rik",5.36470412711986,5.42585553169216
"2200002A13Rik",0.851548327946704,0
"2200002D01Rik",1.0935441090457,0
"2200002J24Rik",0.17473598844618,1.50602472760604
"2210008F06Rik",1.18111369191383,0
"2210011C24Rik",1.74929204290289,0
"2210016F16Rik",5.10267673834803,6.2739544511662
"2210016L21Rik",4.56029355989267,3.38993914036196
"2210039B01Rik",0.428824936943331,0
"2210408F21Rik",0.586040391248061,0.208274876586085
"2210414B05Rik",0.356365388571683,0.219990118225281
"2210417A02Rik",0.692555799607327,1.68328585684452
"2300009A05Rik",2.74880107350135,4.53637936400675
"2310001H17Rik",1.09849607888131,1.5948886107595
"2310009A05Rik",3.65170470110253,6.4189211916208
"2310009B15Rik",3.25531195323157,5.31504117486451
"2310010J17Rik",2.27184883720163,3.26343621849059
"2310011J03Rik",6.68085975070109,7.89123987602967
"2310014F06Rik",0.323008840902376,0.102345304156194
"2310015A10Rik",3.23816053427101,1.36474034410642
"2310022A10Rik",2.63199796606371,1.88838725375371
"2310022B05Rik",3.70187446466598,1.49228282836036
"2310026L22Rik",2.16892707802886,0
"2310031A07Rik",2.06675194832813,0.121003827610408
"2310033P09Rik",4.76286365494992,4.68970413113843
"2310034C09Rik",0.0934917651396425,0
"2310034O05Rik",0.53721312231682,0.144588510965719
"2310035C23Rik",2.95748846923539,1.08191909708191
"2310040G24Rik",2.11250037433561,3.67518825457267
"2310047D07Rik",0.593561439311198,0
"2310058D17Rik",0.886608685783045,0.112915537264527
"2310061I04Rik",4.48202479215609,3.50749347748129
"2310074N15Rik",1.15848787143401,1.77035198114587
"2400006E01Rik",0.167612637942929,0.0582639816909265
"2410004B18Rik",5.00548850442713,3.50275525396012
"2410004P03Rik",1.21842135938016,0.478951332478424
"2410006H16Rik",7.98069313006882,8.36039564056607
"2410015M20Rik",6.44627573030764,6.51454839141221
"2410022M11Rik",3.54034783396994,4.59233750073425
"2410024N13Rik",0.151322320173635,0
"2410080I02Rik",0.433351959956246,0
"2410089E03Rik",1.95433305291362,0.686285544234856
"2410131K14Rik",3.36642388333825,1.92563680820515
"2410137M14Rik",0.203592641310505,0
"2500002B13Rik",0.979082082072615,0.77859451361286
"2500004C02Rik",2.71328689586528,1.26414425650893
"2510009E07Rik",3.80104144113022,2.7028310997017
"2510039O18Rik",6.45204768882076,4.68913775960552
"2510046G10Rik",2.29183306972977,4.22939698428326
"2600006K01Rik",1.29506050379344,0
"2610001J05Rik",6.55643724781146,7.90843349557358
"2610002M06Rik",2.00249964285568,2.39992772898773
"2610005L07Rik",0.487262858858141,0
"2610008E11Rik",2.31201547895675,0.781935890189189
"2610017A05Rik",0.688225100549543,0.394822239327346
"2610020C07Rik",2.3332607564603,2.30833334315912
"2610021A01Rik",2.0972880106242,1.59701927263652
"2610035D17Rik",1.09006338003159,0.391353282404777
"2610035F20Rik",1.12451022855815,0.0579139242389388
"2610037D02Rik",0.795306489429951,0.11791053876562
"2610042L04Rik",0.416843047220624,0
"2610044O15Rik8",2.31890838134613,1.93693219633464
"2610203C22Rik",0.311885864022913,0.0741947272065661
"2610301B20Rik",2.88882348875468,0.333279789023785
"2610306M01Rik",4.53995455770715,4.44834274538186
"2610316D01Rik",0.700363300124999,0.186693822252407
"2610318N02Rik",0.502932287577244,0.633877549851877
"2610507B11Rik",5.59713284216851,3.70051071031971
"2610507I01Rik",2.3277801780405,1.10859357825884
"2610528A11Rik",1.17556376995372,0.425216215210356
"2700033N17Rik",1.28568809894116,1.38715904879565
"2700038G22Rik",2.1646985624365,0.782943875174464
"2700046A07Rik",1.23369407490076,0.0724848875292
"2700046G09Rik",2.04437277382048,1.15475949445009
"2700049A03Rik",1.26313941338884,0.718101457992011
"2700062C07Rik",3.5368097317632,2.765501169797
"2700081O15Rik",3.81598263571183,0.721199420283443
"2700097O09Rik",1.95413062250171,0.936308553696416
"2700099C18Rik",0.583028616052271,0.018320401317426
"2810001G20Rik",2.58930377945112,2.23217662111902
"2810002D19Rik",2.78378813790905,2.82677585356049
"2810006K23Rik",2.57390038340795,0.500331799813574
"2810021J22Rik",2.11459522667167,0.984888847171619
"2810025M15Rik",4.44165566038045,5.40547890260538
"2810029C07Rik",2.77906732126647,0.186369884895277
"2810030D12Rik",0.335107264495693,0.0507687931530567
"2810039B14Rik",1.29586960846809,0.285011676370762
"2810049E08Rik",0.425408935837832,0.104296213927825
"2810402E24Rik",3.69911289754905,3.09330466271209
"2810403A07Rik",4.56453677018445,1.28148882172052
"2810403D21Rik",0.534660431634155,0.277695751839893
"2810403G07Rik",0.363657570538106,1.26376289017633
"2810405F17Rik",2.27008351094905,2.00721630730907
"2810408A11Rik",1.6525764772051,0.314341154841454
"2810408I11Rik",0.585991562906486,1.49204386352314
"2810410L24Rik",2.78961763786907,0.168344615721424
"2810414N06Rik",1.57244433931972,1.62870884878988
"2810428J06Rik",1.5089969799753,0.114503140346247
"2810429I04Rik",0.803381642973953,0.130902893557584
"2810433D01Rik",0.317359829859881,0.293551384388487
"2810454H06Rik",1.35208674063689,0.319984100124838
"2810459M11Rik",2.00337789350863,0
"2810468N07Rik",4.24727613936042,0.237336229387159
"2810474O19Rik",3.45196232620197,2.07202893629865
"2900005J15Rik",1.41961940710571,0.227063348458295
"2900011O08Rik",1.3424908751115,0.342229605969524
"2900026A02Rik",1.00982856801255,0.0611067206806333
"2900042G08Rik",0.157290165619185,0
"2900045O20Rik",0.56773077302623,0.0520046510050477
"2900052L18Rik",2.61116817236467,0.342000281189905
"2900052N01Rik",1.02809501533863,0.0221506431738462
"2900055J20Rik",1.27547242704846,0.607018328234687
"2900064F13Rik",1.17880788902463,0
"2900076A07Rik",2.87795587806783,0
"2900076G11Rik",0.703245337878626,0
"2900089D17Rik",0.561548301911227,0.123724655494093
"2900092C05Rik",0.229692863432324,2.86210275122141
"2900092O11Rik",0.227702369882455,0.278024273570578
"2900097C17Rik",7.58023006656745,6.31224243639689
"3000002C10Rik",1.89422742862414,1.28442501901041
"3010001F23Rik",0.537317935654421,0.049946724628249
"3010003L21Rik",0.39591592892492,1.0358183740444
"3110002H16Rik",3.73115096166227,0.148337021648433
"3110009E18Rik",0.816406523514537,0.789658493285417
"3110031N09Rik",0.335406618460812,0
"3110039M20Rik",0.72545330293941,0
"3110040N11Rik",3.06540153531781,2.62657776993401
"3110043J17Rik",0.420526474295458,0
"3110043O21Rik",3.75151530193867,0.905814239369994
"3110045C21Rik",0.868126369260767,0.696818570800078
"3110056K07Rik",2.57301971487636,0.816354441145535
"3110062M04Rik",2.32517256051485,1.68735903574315
"3110067C02Rik",0.386903265063286,0.16722314254837
"3110070M22Rik",2.35678396056485,1.72929498349584
"3110079O15Rik",0.597853405921388,0
"3110082I17Rik",1.37516043390407,2.37879940345121
"3110082J24Rik",1.36207253986347,0
"3110083C13Rik",0.676848455638158,0.254806714392116
"3110099E03Rik",0.25241188383291,0.0884866725269699
"3300002P13Rik",1.30090238200931,0
"3300005D01Rik",0.450436364943447,0.886893108952637
"3632451O06Rik",0.968697363676892,0.0615460352963169
"3732407C23Rik",0.266066245659149,0
"3830403N18Rik",0.67787199581382,0.763396414375504
"3830408C21Rik",0.852199013004355,0.0644635697576419
"3830432H09Rik",0.392108661059019,0
"3930402G23Rik",0.617888628330122,0
"4430402I18Rik",0.498687845009356,0.0598448303768789
"4631405K08Rik",0.0831344117015572,0.53190089456213
"4631422I05Rik",0.163659638294798,0.22448032795987
"4632404H12Rik",3.08644242589272,1.51679159932382
"4632415L05Rik",4.4264071160031,2.23882485561851
"4632427E13Rik",3.18351811145302,0.477189907069389
"4632428C04Rik",0.818820628033195,0.0586888971400158
"4632432E15Rik",0.730690741830075,0.272038292011943
"4732414G09Rik",0.294233606074204,0.152765251806018
"4732416N19Rik",1.43944471896514,1.06380728563354
"4732465J04Rik",0.584235218789148,0.0333377707620931
"4732487G21Rik",1.97315134954899,1.57260568517014
"4732490B19Rik",0.292856384102407,0.0553343031225948
"4732491K20Rik",1.4746530302182,0.306731148337688
"4732496C06Rik",2.13485771702093,2.71540266585772
"4831440E17Rik",1.49738931067783,0.141433589462178
"4833403J16Rik",0.698496006770367,2.37779775247107
"4833411C07Rik",0.858381165826494,0.357609386613382
"4833413E03Rik",0.425241085834927,0
"4833417C18Rik",1.91768698592131,3.0073528538213
"4833418N02Rik",1.49836293434498,0.652812645120266
"4833420G17Rik",4.04136932068468,2.12026029804101
"4833422C13Rik",1.07065675938072,0.225266539896703
"4833427F10Rik",0.341179701430579,0.165726420428944
"4833439L19Rik",6.05585270443094,0.0912020838633208
"4833445I07Rik",2.48206656425872,0.776282385972702
"4921501I09Rik",0.466957986207007,0.515299473518482
"4921504A21Rik",0.53925675698987,0.221780386006177
"4921507G05Rik",0.436993460963089,0.91248658796717
"4921517D22Rik",0.0231254704615809,0.74689449899464
"4921522P10Rik",0.373333258140383,0.197715443038356
"4921524J17Rik",2.19015034055204,2.36859536350273
"4921527H02Rik",0.463728019729243,0.521049811454795
"4921530L21Rik",0.407736494349303,0
"4921531C22Rik",3.09518825909956,2.6594010776683
"4921536K21Rik",1.06739999505009,0.289014353356635
"4922502N22Rik",0.194679434712298,0
"4930402H24Rik",2.54813220561711,0.268598612383506
"4930403P22Rik",1.81550205853806,0
"4930404I05Rik",0.994995883551228,0.137000787376546
"4930406D18Rik",0.399957725097376,0
"4930412L05Rik",0.431657724532471,0.144669265102995
"4930421C12Rik",0.286671953174391,0
"4930422M22Rik",0.875055198761708,0.0612424548339557
"4930423D22Rik",0.768547008416401,0
"4930426I24Rik",1.24100756115476,0
"4930426L09Rik",0.942948066165927,0.57497432452602
"4930428D20Rik",0.192990970560047,0.109233940671827
"4930429F24Rik",0.614178741786549,0.119219455431524
"4930429H19Rik",0.845190002445314,0
"4930430E12Rik",1.59191174511189,2.75000582203145
"4930430F08Rik",1.61400377057831,0.0420115278744233
"4930431P19Rik",1.54039755883309,1.4935253510282
"4930432E11Rik",0.450044717450014,0.0258508300678907
"4930432K21Rik",0.781688892033421,0.198522156815097
"4930435E12Rik",0.0907914106470179,0.784168035770675
"4930435F18Rik",0.668846071691256,0.0480789523035905
"4930438A08Rik",0.493088830294633,0.0539421914882042
"4930439D14Rik",1.04103050617847,0
"4930442G15Rik",0.174928815681222,0
"4930442H23Rik",0.338818614676689,0
"4930443O20Rik",0.242938575024377,0.0700294808006793
"4930444E06Rik",0.422800032263847,0
"4930447K03Rik",0.677225254757312,1.56298822734465
"4930447M23Rik",0.907596532867793,0.175940966950957
"4930448A20Rik",0.912929073697876,0.356983060642172
"4930448I18Rik",0.228826240065175,0.106381481883981
"4930449E01Rik",0.211879046035284,0
"4930449I04Rik",0.314160915434686,0
"4930451G09Rik",0.991762517907035,0.273943346311377
"4930453N24Rik",3.37143657344512,2.96285682115526
"4930455B14Rik",0.132101121487148,0
"4930455G09Rik",1.21529400480725,6.45001896983418
"4930455M05Rik",0.276670432729839,0.329525611910944
"4930456G14Rik",0.379522944277594,0
"4930459C07Rik",0.241649992317628,0.316719450864023
"4930461C15Rik",0.329407215644684,0
"4930463O16Rik",0.226003664596116,0
"4930465K10Rik",0.435189959414239,0
"4930469K13Rik",0.321746486153856,0.179093983997485
"4930471C04Rik",0.221697001389603,0
"4930473A02Rik",1.57908841329628,0.232888639951718
"4930474N09Rik",0.518279174312545,0
"4930478M09Rik",0.57944194099232,0
"4930479D17Rik",0.383219733078597,0
"4930480E11Rik",0.179389520678753,0
"4930480K23Rik",1.02695178240805,0.116659170963901
"4930481A15Rik",1.48738327760401,1.82199247539894
"4930481B07Rik",1.31324837402258,0.175898603848384
"4930483J18Rik",0.308886327611192,0
"4930487D11Rik",0.251963782395039,0.0995301653671163
"4930488L21Rik",0.307704256018792,0.125991555913387
"4930488N15Rik",0.341928244238686,0.282798206071051
"4930500F10Rik",0.362487112008427,0
"4930502E09Rik",0.813070969798538,0.140225936716226
"4930503L19Rik",2.89273635412249,0.703285647815087
"4930503O07Rik",0.207016768375966,0.0837404704043912
"4930505N22Rik",0.472071341669273,0.244206216464346
"4930506C21Rik",0.636297498318205,0.203344229699484
"4930507D05Rik",1.42886373591004,0
"4930507D10Rik",0.244248220516485,0.045363196810777
"4930509G22Rik",0.517203210833526,0.0383675209505845
"4930511J24Rik",0.143042626689271,0
"4930515G13Rik",0.261417490388151,0
"4930516B21Rik",2.34568795724795,0.685865318577946
"4930518I17Rik",0.119246119899362,0
"4930519A11Rik",0.200598273516645,0.0852252295491728
"4930519G04Rik",0.459723193529902,0.0602785024816734
"4930519P11Rik",0.556225491885418,0
"4930520O04Rik",0.698029365778117,1.37994615913895
"4930522L14Rik",1.82648376579722,0.905125332826136
"4930523C07Rik",1.70485603974541,0.489746273922989
"4930524J08Rik",2.47615054229114,4.39832980898023
"4930524N10Rik",0.0873517864690162,0
"4930526H09Rik",0.192625385865535,0.0413237870595221
"4930527E20Rik",1.03970301267432,0
"4930527J03Rik",0.320462655873022,0
"4930528J11Rik",0.397163024690454,0.21088855942747
"4930529C04Rik",0.238008964687329,0.242659687129731
"4930529I22Rik",0.133904185676108,0
"4930532G15Rik",1.0034749768108,0
"4930533N22Rik",0.418610140002687,0.0456167671928498
"4930534D22Rik",0.299924670414078,0.0386152975631735
"4930534H03Rik",0.25159606705337,0.159585661462079
"4930537H20Rik",0.361538524078025,0
"4930539E08Rik",0.526058358099917,0.0916237001584922
"4930539J05Rik",1.51070783130713,0.865625695175576
"4930544G11Rik",0.238139469418445,0
"4930544L04Rik",0.145472169990233,0
"4930546C10Rik",0.259405235515752,0.0523090671111308
"4930548H24Rik",0.212800586226049,0
"4930550C14Rik",0.381423431991601,0.18188247529394
"4930553P18Rik",0.415088548804362,0.137902322206136
"4930555A03Rik",0.399941097919142,3.87586345306721
"4930555M17Rik",0.122430911976102,0
"4930555O08Rik",0.295265670436867,0
"4930560O18Rik",0.160990010760894,0
"4930562C15Rik",0.909757164182705,0
"4930563E18Rik",0.190143216475403,1.0051896173613
"4930563E22Rik",1.4706960216506,0.239337920507006
"4930567H12Rik",0.329310041725136,0.015071773667352
"4930568A12Rik",0.625383986399351,0.403176917543451
"4930570G19Rik",1.30425756543021,0.133458274202198
"4930572O13Rik",0.319318560621556,0
"4930578C19Rik",0.428682856555373,0.0408046885571694
"4930578M01Rik",1.25592625825003,0.646235085246902
"4930578M07Rik",0.997510425290265,0
"4930579G24Rik",2.84999636974944,2.05248356084331
"4930579K19Rik",1.14496936329335,2.14650985669073
"4930581F22Rik",0.652561038290837,0.0263563239676567
"4930583K01Rik",0.351536422205525,0.140477731205718
"4930589L23Rik",0.387064522807791,0.203197186041856
"4930590H14Rik",0.13408445178721,0
"4930590J08Rik",0.465050320731151,0.0803126119804249
"4930595D18Rik",0.532033218366449,0.0725502850450362
"4930595O18Rik",0.191184432335389,0
"4930597O21Rik",0.605906241598806,0.345816685879311
"4930598A11Rik",0.327684853864079,0.0415445933308773
"4930599A14Rik",0.214365059867271,0.228610059117538
"4930599N23Rik",1.1446339031822,0.1178147450652
