"","No_data","5_months"
"1010001N08Rik",0.00212324329675413,1.0018892160232
"1300014J16Rik",1.58274146309864,0.53029809328577
"1500015A07Rik",2.85377394091563,0.446784421155823
"1700008J07Rik",2.57174171821707,1.72481726759721
"1700011D18Rik",0.205749720146792,0.349278202027209
"1700025O08Rik",0.241301438065035,3.43130843223511
"1700037H04Rik",3.53708067233017,2.26791428198814
"1700047M11Rik",2.12201642667587,1.80372772916528
"1700067K01Rik",1.34914106901548,0.375832430395938
"1700109G15Rik",0.191650457025482,4.39756791173176
"1700113B19Rik",0.285600828432993,0.258268367928582
"2010110G14Rik",0.144371800091041,1.95401717754495
"2200002J24Rik",0.190621078304923,1.12951854570453
"2210417A02Rik",0.755515417753448,1.26246439263339
"2310074N15Rik",1.26380495065528,1.3277639858594
"2610318N02Rik",0.548653404629721,0.475408162388908
"2610507B11Rik",5.98640042728028,3.10418038422452
"2700033N17Rik",1.40256883520854,1.04036928659674
"2810408I11Rik",0.608282401680078,1.2042309817416
"3110070M22Rik",2.52810541679067,1.41503322314208
"4631405K08Rik",0.0906920854926079,0.398925670921598
"4930426L09Rik",1.02867061763556,0.431230743394515
"4930448A20Rik",0.995922625852229,0.267737295481629
"4930455G09Rik",1.30515292947765,4.89422568573384
"4930520O04Rik",0.742803973448167,1.0863367897061
"4930524J08Rik",2.54754911972587,3.72143890436244
"4930555A03Rik",0.436299379548155,2.90689758980041
"4930579G24Rik",3.08445541062169,1.60709940067114
"4933417E11Rik",0.149390047643583,1.10093800157892
"5031425F14Rik",0.935069072329208,2.55459966794231
"5430425K12Rik",1.03789154960041,0.491893190551403
"9130008F23Rik",0.887647075083373,2.30777093303212
"9130214F15Rik",0.208328637270627,0.666681238016352
"9230111E07Rik",0.900469989037643,1.64466083129315
"9430037G07Rik",0.771491672767167,0.420618750994961
"9530018F02Rik",1.3842569548005,2.15045072811475
"9930004E17Rik",1.92625194934257,1.30307331271079
"A030005L19Rik",1.34275696370078,0.705278496840781
"A230060F14Rik",0.55316264728646,0.375642205614574
"A430105I19Rik",2.28183776601141,2.1707807260069
"A530030E21Rik",0.622274506580162,1.59572257874814
"A530064D06Rik",1.31149550205446,1.83132886780337
"A630052C17Rik",2.65146425848166,0.51811495788465
"A830035O19Rik",1.61241455253,0.718178198266602
"AA914427",2.34435479799954,0.392937299809975
"AB124611",2.19518688395025,5.58479283189327
"AC093043.1",0.294518912348493,0.304585486404034
"AC101945.3",0.27884487413218,0.475317869370983
"AC104325.1",0.810124387481044,0.545135208876602
"AC113177.1",0.264479633106412,0.297753541413116
"AC119264.1",0.542721758914867,0.504271312559301
"AC121567.1",1.26362979703818,4.7919795281364
"AC124408.1",0.0639994176040706,0.406246476809635
"AC126028.1",0.405995419695308,0.501977648239538
"AC130673.2",0.0559861703405008,0.402998014287274
"AC132863.2",2.03496788239979,0.321940356691877
"AC153911.1",1.69809211282845,0.493399743707409
"AC153974.1",0.145075714620223,0.545709797624849
"AC154589.1",0.262026267425435,0.3037282489262
"AC155167.2",0.152815885306889,1.78959202936692
"AC157572.3",0.584234807274827,0.716126121303731
"AC192088.1",0.128257711303743,0.336532089975739
"AI427809",0.365802631134359,0.517140543778037
"AI467606",4.72431248364769,8.98731213784345
"AI838599",0.387058735758567,0.583292685526102
"Acaa2",3.34766909797182,3.63716803570371
"Acaca",1.40669987355206,1.93529963842184
"Acap3",5.50544962512228,2.21922210131496
"Ackr3",2.34057167323002,2.73912896336051
"Acly",5.62744004701042,5.80635725299899
"Acpp",0.556729835802303,1.05293585018747
"Acy3",2.28762249996225,2.89887750940033
"Adamts10",3.59170315689743,1.25642328192251
"Adamtsl4",2.10663098742397,1.29294695664325
"Adamtsl5",0.455206111973835,3.01189381916909
"Adap1",3.19418773050433,3.21807300059868
"Adarb1",1.2659973467433,1.0050885027519
