"","other","macrophages","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"1700001G17Rik",1.20129931986515,0,1.81669058965201,0.212344713852214,1.3105083489438,0,1.81669058965201,0,0.203332950259218,0.476170134067866
"1700001J03Rik",0.403350116063361,0.266633291186657,0.305641659537058,0.437576206195112,0.440018308432757,0.199974968389993,0.305641659537058,0.266633291186657,0.191434443925428,0.888849466474941
"1700001K19Rik",0.901621796352335,0.533528966023025,0.350395922174593,1.24590962488437,0.971163447427731,0.434312633148013,0.350395922174593,0.533528966023025,1.09921164274809,2.24746439765426
"1700001L05Rik",0.972112959852875,0.105194167438757,0.763677663202212,0.829399297266911,1.06048686529405,0.0788956255790681,0.763677663202212,0.105194167438757,0.577076053005087,1.95076869732252
"1700001L19Rik",0.41920969094824,0,0.537556605328303,0.158452506760096,0.418345586253657,0.107178710647163,0.537556605328303,0,0.313110810684099,0.193937210948207
"1700001N15Rik",0.13543392294287,0.300733644213725,0,0.315926000994452,0.147746097755858,0.225550233160294,0,0.300733644213725,0.178586466536696,0.471496363589081
"1700001O22Rik",1.00073805739907,0,1.6678516320891,0.0417369080206346,1.09171424443534,0,1.6678516320891,0,0.0982793747124403,0.0352787309535906
"1700001P01Rik",1.2606155269723,0,1.35186697303922,0.708039689049125,1.37521693851523,0,1.35186697303922,0,0.785869823117368,1.47985718183983
"1700003E16Rik",1.49090604442672,0.381441941493233,2.00637837247628,0.623818718783304,1.61678340274859,0.312645231841458,2.00637837247628,0.381441941493233,0.828715922718705,0.709773647595989
"1700003I16Rik",0.227955382353412,0.115067567297467,0.000729400166310693,0.384445186121146,0.240719370398199,0.108188553938287,0.000729400166310693,0.115067567297467,0.0410432592963028,1.0511002555344
"1700003M07Rik",1.49470481250313,0.256912069117145,2.18217585607895,0.428995370604541,1.63058706818523,0.192684051837859,2.18217585607895,0.256912069117145,0.239711118220346,0.824779584773611
"1700003N22Rik",3.22195626623312,0,5.33288829911707,0.166657137622248,3.51486138134522,0,5.33288829911707,0,0,0.533302840391194
"1700007E05Rik",0.467725810914183,0,0.0911702783984674,0.621814722772615,0.510246339179108,0,0.0911702783984674,0,0.453618892492304,1.53618822038006
"1700007G11Rik",0.224453937404075,1.60046698116794,0.0131928366695269,0.925312291958252,0.125114397977971,1.52964745364876,0.0131928366695269,1.60046698116794,0.598211735616469,0.442227221248416
"1700007K13Rik",0.769476926567832,0,0.842347356871154,0.417161452589489,0.753978846797307,0.234988951010903,0.842347356871154,0,0.542641279691041,0.792275368595323
"1700007L15Rik",2.67147338030947,4.02213825299129,2.46452522185571,3.3590523462122,2.67324296456236,3.6796056781254,2.46452522185571,4.02213825299129,3.00499313671484,2.91740846757465
"1700008H02Rik",0.882306495493364,0,0.039903239451509,1.28854440871998,0.962516176901852,0,0.039903239451509,0,1.05150802999672,3.0718340779072
"1700008J07Rik",2.406991794575,2.10150881195884,2.28117480019166,2.40252554617937,2.57174171821707,1.72481726759721,2.28117480019166,2.10150881195884,2.50911670249345,2.65715447092992
"1700008K24Rik",0.240110030882393,0,0.309990783868753,0.0889231104384306,0.261938215508065,0,0.309990783868753,0,0,0.284553953402978
"1700008N11Rik",0.302846602245712,0,0,0.454269903368568,0.330378111540777,0,0,0,0.897747543915985,0.555916146863432
"1700008O03Rik",0.519054463275078,0.0448540554335266,0.200197396418445,0.620229243834051,0.550841025499175,0.0759911112776499,0.200197396418445,0.0448540554335266,0.640338618556661,1.29057009519207
"1700009J07Rik",0.550675580580167,0,0.238157384542086,0.617625659395925,0.579387287256935,0.0587117017839303,0.238157384542086,0,1.97640211006696,0
"1700010B13Rik",0.326119975459209,0.129192757159985,0.0166658537803896,0.523044625065967,0.355767245955501,0.0968945678699891,0.0166658537803896,0.129192757159985,0.138478093463402,1.38023339815571
"1700010I14Rik",1.22654110296,0.479527037483588,0.984610456964429,1.15810014365247,1.3064037702339,0.446658218849473,0.984610456964429,0.479527037483588,1.42929208904781,1.70119592565978
"1700010K24Rik",0.407764154960854,0.0445582692973348,0.354182316330734,0.318446056638389,0.444833623593659,0.0334187019730011,0.354182316330734,0.0445582692973348,0.321671141459446,0.643886316626597
"1700011D18Rik",0.18860391013456,0.465704269369612,0.323320988802103,0.174639101013604,0.205749720146792,0.349278202027209,0.323320988802103,0.465704269369612,0,0
"1700011L03Rik",0.164446815175871,0,0,0.246670222763807,0.179396525646405,0,0,0,0,0.789344712844181
"1700011L22Rik",0.546003240426886,0.0403649197509759,0.175812064928436,0.680306148734563,0.547604572312383,0.162370837234835,0.175812064928436,0.0403649197509759,1.64866586268504,0.479875909564385
"1700012A03Rik",0.159398273855608,0.0494694734323513,0.00650267949630714,0.251958618761275,0.152141180519539,0.0969086802123555,0.00650267949630714,0.0494694734323513,0.0956905202209472,0.651213691696311
"1700012D14Rik",0.986236378630062,0.426380731316342,0.497664805096444,1.20379063772933,1.03448352110791,0.433665001330689,0.497664805096444,0.426380731316342,1.3506335783577,1.98983958479656
"1700013A02Rik",0.196977893500484,0,0.0900961245543636,0.216632731265657,0.2148849747278,0,0.0900961245543636,0,0.693224740050104,0
"1700013F07Rik",0.416594223038102,0.0537824228492913,0.176803868137428,0.490356358505389,0.42181319570289,0.130133198068329,0.176803868137428,0.0537824228492913,0.625847101177156,0.878754338620938
"1700015C15Rik",0.289623350933026,0.0611539256249183,0.00800977660672873,0.450359193977996,0.315952746472392,0.0458654442186888,0.00800977660672873,0.0611539256249183,0.60384979059109,0.763914919388594
"1700015G11Rik",0.164845126270257,0.121152675097117,0,0.292699942566804,0.17983104684028,0.0908645063228374,0,0.121152675097117,0.107520762883468,0.683735843213766
"1700015O11Rik",0.458478055014853,0,0.242335061463849,0.475673903741412,0.500157878198022,0,0.242335061463849,0,0.64032617770087,0.881830314271648
"1700016C15Rik",0.547688828774977,0.0194596259826442,0.391906373391345,0.485912526188531,0.590051554498601,0.0350194309407624,0.391906373391345,0.0194596259826442,0.106753336644925,1.4248151959792
"1700016G14Rik",0.344327344559826,0,0.112709552841349,0.417870158103559,0.357512657321554,0.0498222260452035,0.112709552841349,0,0.185732545608861,1.15145196032253
"1700016G22Rik",0.412787200998058,0,0.207388788218699,0.437715611805725,0.450313310179699,0,0.207388788218699,0,1.40068995777832,0
"1700016J18Rik",0.442181331945361,0,0.236646777749569,0.456206067387169,0.200510142530247,0.775141103877905,0.236646777749569,0,1.45985941563894,0
"1700016K19Rik",0.461294019695353,0,0.54153794104469,0.218095331128926,0.389516363410145,0.312712059708161,0.54153794104469,0,0.610056393827589,0.0878486657849756
"1700016P03Rik",2.309664804866,0,3.5290424113965,0.37658509732706,2.46141297895657,0.160108722467425,3.5290424113965,0,0.984030119371834,0.221042192074758
"1700017B05Rik",4.97439051619471,4.91894054059671,4.35438357708117,5.49610284706981,4.88783142962874,5.17084052255263,4.35438357708117,4.91894054059671,7.72949128870519,3.95530917320214
"1700017J07Rik",0.458851082400135,0,0.0693592430112705,0.627587285965341,0.500564817163783,0,0.0693592430112705,0,2.00827931508909,0
"1700018A04Rik",0.233894063783817,0.0117494585891793,0.22548477155128,0.157947967539298,0.252208283770897,0.0169215049233688,0.22548477155128,0.0117494585891793,0.0441670604197729,0.447167085398966
"1700018G05Rik",0.736900099939822,0,0.965151587619961,0.260842510742267,0.803891018116169,0,0.965151587619961,0,0,0.834696034375254
"1700018L02Rik",0.582979772078925,0.842782263856642,0.559417221702452,0.701022938074983,0.556416759360524,0.850879925887815,0.559417221702452,0.842782263856642,0.50250330773009,0.729431377481885
"1700018M17Rik",0.353019500550178,0,0.294333415326087,0.27198751241494,0.385112182418375,0,0.294333415326087,0,0.513008211717102,0.357351828010706
"1700019N19Rik",0.124805432187492,0.997671951640117,0.0220280896209126,0.542060551727983,0.116932831160831,0.801104974600276,0.0220280896209126,0.997671951640117,0.0845616173923016,0.452825806169103
"1700020I14Rik",5.80120527199706,4.80179591233051,5.88125635830816,5.35638206159989,6.03286480823541,4.41458452759167,5.88125635830816,4.80179591233051,4.80966819784042,6.5685993044826
"1700020L24Rik",1.25938467862952,3.51675584839795,1.50169791344946,1.89387478682522,1.20936363258931,3.0899709325664,1.50169791344946,3.51675584839795,0.7238464740287,1.11644582573448
"1700020N01Rik",0.598065540713827,0.0300615573968043,0.0904564857791726,0.829221970037767,0.623666557558417,0.101659756903439,0.0904564857791726,0.0300615573968043,2.28678864910892,0.330647786135763
"1700021F02Rik",0.184390459007141,0,0.012958237693623,0.265247230528791,0.20115322800779,0,0.012958237693623,0,0.306705220486394,0.542085917205736
"1700021G15Rik",0.105344246840538,0.318212870053555,0,0.277346196530891,0.114920996553315,0.238659652540166,0,0.318212870053555,0.043188736091572,0.462463648743012
"1700021N21Rik",0.457332790251271,0,0.637338929919856,0.128327621697032,0.498908498455932,0,0.637338929919856,0,0.410648389430503,0
"1700021P04Rik",0.0815643735969631,0.188915863621222,0,0.193190009253403,0.0889793166512325,0.141686897715916,0,0.188915863621222,0,0.391508993265423
"1700022H01Rik",0.539448752335988,0.0632318582390923,0.317211180476043,0.555325292427103,0.57068002276732,0.0964000880771524,0.317211180476043,0.0632318582390923,0.858222038738183,0.842940667141638
"1700022I11Rik",0.434664190427758,0.071799025498823,0.288608244603694,0.426388706175464,0.474179116830282,0.0538492691241172,0.288608244603694,0.071799025498823,0.524640322978049,0.753644706184848
"1700022N22Rik",1.65819064175229,1.07221847754165,1.72415435963727,1.38073282702395,1.75474299116005,0.953192557722964,1.72415435963727,1.07221847754165,0.839566545545438,2.29211632788121
"1700023F06Rik",0.673163574038317,0.145696970506419,0.504934703637763,0.62256385931434,0.710827162433465,0.173988753302736,0.504934703637763,0.145696970506419,0.350758780159231,1.46660920503895
"1700024J04Rik",0.259461729094745,0,0.0106862081728433,0.37984216149088,0.28304915901245,0,0.0106862081728433,0,0.291768874428665,0.923726042342151
"1700025A08Rik",0.323912644950509,0,0.102452852872975,0.396222721161911,0.353359249036919,0,0.102452852872975,0,0.338235562473168,0.929677145244946
"1700025F24Rik",0.461434474600703,0.0433357580109133,0.591467620496687,0.190868453220546,0.503383063200767,0.032501818508185,0.591467620496687,0.0433357580109133,0,0.558776140692651
"1700025G04Rik",1.12491351890264,0.265546034447378,1.16583749656416,0.766842231778097,1.21825247186489,0.223705784915017,1.16583749656416,0.265546034447378,0.344862791255707,1.79037710909735
"1700025O08Rik",0.34680092936602,4.07264613175454,0,2.04744369345698,0.241301438065035,3.43130843223511,0,4.07264613175454,0.846721460682524,0.817923000274371
"1700026J14Rik",0.181824253746612,0,0.311698720708477,0,0.19835373135994,0,0.311698720708477,0,0,0
"1700027H10Rik",0.501886625580669,0.0137630578468703,0.855261924486046,0.00963690113828899,0.547512682451639,0.0103222933851527,0.855261924486046,0.0137630578468703,0,0.0143224142262804
"1700027J19Rik",0.929322568004579,0.0225750128854957,0.715692546549394,0.776218503608209,0.996740529773598,0.0638625068004633,0.715692546549394,0.0225750128854957,0.126015503167275,2.3307936929164
"1700028J19Rik",1.20738382776242,0.84456871656249,1.11805800856027,1.14948825286432,1.25827096654005,0.795332862723985,1.11805800856027,0.84456871656249,1.06670004929194,1.59817989999889
"1700029E06Rik",0.145833169283715,0.18693758973234,0,0.2888513500752,0.122137054972813,0.241825798975164,0,0.18693758973234,0.162596170681454,0.537403041880377
"1700029H14Rik",1.0667852301241,0,0.271662941825349,1.36247277108896,1.16376570558992,0,0.271662941825349,0,0.824127559797541,3.53578530768714
"1700029I15Rik",1.82598250185439,0.428661858838702,2.10200531924688,1.06046729550507,1.99198091111387,0.321496394129027,2.10200531924688,0.428661858838702,1.26212784086482,1.61697327414495
"1700029J07Rik",1.08113306353891,0.0632671058577081,1.15034675194015,0.63887135205738,1.17634578288134,0.0558986170863358,1.15034675194015,0.0632671058577081,1.17921950910888,0.789248290445491
"1700029P11Rik",0.134361345866886,0,0.150788652559369,0.0696019478108819,0.146576013672967,0,0.150788652559369,0,0,0.222726232994822
"1700030C10Rik",0.348690031761455,0.507786443539152,0.016849864651938,0.698711332398919,0.34022871760741,0.491280954518352,0.016849864651938,0.507786443539152,1.1388054682557,0.487727063173857
"1700030C12Rik",0.268512914989452,0,0.32221079916767,0.120834923212468,0.292923179988494,0,0.32221079916767,0,0.087780922110235,0.298890832169662
"1700030C14Rik",0.213069571621931,0,0,0.319604357432896,0.23243953267847,0,0,0,0,1.02273394378527
"1700030E10Rik",0.392235292975591,0.0385674331357078,0.0477076292950531,0.561071551256105,0.427893046882462,0.0289255748517809,0.0477076292950531,0.0385674331357078,0.509274006209659,1.23987403804703
"1700030J22Rik",1.2451500533691,0.697274831969754,1.25094291165741,1.03462809434208,1.34047892452313,0.572089241646008,1.25094291165741,0.697274831969754,1.21590025738045,1.2581798461505
"1700030K09Rik",2.370001505037,0.183109020475963,2.38906715376956,1.53323438068562,2.58545618731309,0.137331765356973,2.38906715376956,0.183109020475963,2.16324767876562,2.52337151485721
"1700030N03Rik",0.192721536007229,0.0610036056917507,0.0393935073678111,0.277489337198415,0.209218157671031,0.0485673786951643,0.0393935073678111,0.0610036056917507,0.0587195782781279,0.7560419739267
"1700031L13Rik",0.0426704381308496,0.18398935547415,0,0.133001665499081,0.0465495688700177,0.137992016605612,0,0.18398935547415,0,0.204818103028078
"1700031P21Rik",0.233723061578074,0,0.0262050655996653,0.327655159967403,0.254970612630626,0,0.0262050655996653,0,0.683644273852081,0.364852238043609
"1700034H15Rik",0.619704481412444,0.0280787294137672,0.718221440134266,0.311642485531346,0.676041252449939,0.0210590470603254,0.718221440134266,0.0280787294137672,0.287118028550161,0.676443449853626
"1700036O09Rik",0.123628489879343,0.232636878248477,0,0.272681564162193,0.134867443504738,0.174477658686358,0,0.232636878248477,0,0.593416751420846
"1700037F03Rik",0.445425222644669,0.0420208221046515,0.102227507008849,0.594446573623505,0.485918424703275,0.0315156165784886,0.102227507008849,0.0420208221046515,1.08694440591145,0.764859643158179
"1700037H04Rik",3.30247896191643,2.78326566019576,3.66259610494621,2.79267147362013,3.53708067233017,2.26791428198814,3.66259610494621,2.78326566019576,1.90325048238279,3.69337944096672
"1700039I01Rik",0.18640550194395,0,0,0.279608252915925,0.203351456666127,0,0,0,0,0.89474640933096
"1700039M10Rik",0.674804066558154,0,0.599456024721322,0.487682078206074,0.736149890790714,0,0.599456024721322,0,1.01922308037797,0.54135956988147
"1700040D17Rik",1.33197267075307,0.538140553938536,1.82951628429017,0.598934965102652,1.43613233710261,0.450159500680927,1.82951628429017,0.538140553938536,0.387528482938505,0.883294740663738
"1700040K01Rik",0.772694496568794,0,1.18792490405469,0.119607453805339,0.842939450802321,0,1.18792490405469,0,0,0.382743852177084
"1700040L08Rik",0.364147344333632,0,0.162543050954876,0.403995846914931,0.347826307317139,0.135919687878762,0.162543050954876,0,1.29278671012778,0
"1700041G16Rik",1.16007221941145,0.565440452287126,0.523108784304196,1.49442831245868,1.1923804022473,0.62525089126962,0.523108784304196,0.565440452287126,1.81301674393252,2.2906253131907
"1700041I07Rik",0.245358802544432,0.0764507639175083,0,0.396707240285713,0.267664148230289,0.0573380729381313,0,0.0764507639175083,0.876894747259699,0.300827504953573
"1700042D02Rik",0.279920307402119,0.120145961036334,0,0.464935196491804,0.282698778226209,0.152448752861534,0,0.120145961036334,0.285510383975176,1.058107091555
