"","other","macrophages"
"Emc9",3.49336526265734,0.48894239797668
"Emilin1",3.03913830262786,4.84497945984206
"Emp1",2.36976135915154,2.18487160225835
"Emp3",4.790703444182,8.82642535911587
"Engase",3.28628334042331,6.58621396613891
"Eno1",6.13112014443712,7.21748146196142
"Eno1b",5.39295819270668,1.31693801654561
"Epb41l1",1.91233814227759,2.71232552388065
"Epha2",2.21871025864334,5.67730742386741
"Ephx1",2.02190410186698,4.48722813417855
"Eps8",1.85337509987986,2.03856768267473
"Ercc6l",1.19106623875849,2.05152160973727
"Ermp1",3.90793776794746,2.78435196269098
"Ern1",2.18369078543579,2.51709672322095
"Ero1l",3.10977979615093,2.90651051994372
"Esco2",1.00887443589487,2.86326543249918
"Esyt1",4.45646765927691,5.0483496336677
"Etaa1os",0.413978392397554,0.785107436269991
"Etf1",5.27624575903637,4.85242923539524
"Etfbkmt",2.27470471109495,2.75667393553354
"Evi5",2.51652655999707,3.00266497970819
"Exo1",0.607003235120217,1.26782193546768
"Exoc6b",1.52903050422623,1.20133660330897
"Ezh2",1.91251352312513,1.78277941954071
"Ezr",3.47076555255379,2.18264322601507
"F10",1.27353175501264,7.24245093800457
"F5",1.20156045849856,7.26669103950748
"F630028O10Rik",1.54922930960569,2.12461193360517
"F7",0.428934492483886,6.35566113933668
"Fabp4",0.776744053421975,11.2542924861152
"Fabp5",5.81212791101115,10.743496751623
"Fabp7",4.68825068329483,7.53130127907254
"Fam120a",3.39509260564365,2.88917850649829
"Fam171a1",1.49351173085848,1.16811319682846
"Fam187b",0.560107793234989,1.15376693602076
"Fam189b",3.71918169010623,1.61487281121293
"Fam198b",0.35122781487235,2.26295658547263
"Fam20a",1.31338555633324,3.52318925363368
"Fam20c",2.45469162625885,5.18265843388686
"Fam219a",2.73942099722031,1.74622275561017
"Fam234a",4.23623550375089,4.01928273592513
"Fam241a",1.90905821717993,2.8677360211953
"Fam43a",5.70789763781666,8.10731703844467
"Fam46a",4.85345463340479,7.94063151797238
"Fam78b",0.862211502081669,1.68719617982596
"Fam83d",1.81820614268051,2.23977612211326
"Fam98c",4.19203578804029,1.04014630393511
"Fas",1.50678905310254,3.08763092684036
"Fasn",5.87700061091548,4.21914977625174
"Fbxl22",2.29991948679168,2.32588778463716
"Fbxo5",2.37126651836853,2.73398738621858
"Fcer2a",1.11948554753186,0.740433773662625
"Fcgr4",1.9531565474364,5.94416250440912
"Fcmr",0.775796299495934,1.55231447910251
"Fcor",3.11874822543979,8.00753008834828
"Fcrla",0.968674511703798,3.17639389808263
"Fgd6",1.1120971047214,1.8039436782492
"Fgfr1",2.03370460264627,5.79350258459934
"Fgr",2.20339670373182,4.72646668856311
"Fignl1",1.27429750151275,3.37682166259104
"Fkbp11",1.90332630976044,4.67938970348801
"Fkbp1b",2.64694696073616,5.12619965601263
"Flna",5.88033921689736,7.0046896081713
"Flnb",1.99009019585714,5.4250827558295
"Flot2",4.10255623027028,4.57501282270126
"Fn1",3.45548118067206,11.0143435569941
"Fosl2",4.25633482888675,3.09457231857492
"Foxm1",2.27840706420761,1.34598534924378
"Foxn2",3.32954450331887,3.43177419841821
"Foxp4",1.27471474672482,1.15418489021772
"Fpr1",1.51615640204437,4.28309599201605
"Ftl1",8.93597083745326,8.00290195728424
"Ftl1-ps1",5.91979216206831,6.70069474437757
"Fut7",1.88258440421436,1.71518068466184
"Fxyd5",4.00838117670482,10.2324785954259
"Fzd1",3.44912117169571,5.94868929865701
"G6pd2",1.87291183603124,5.20534907009932
"Gadd45a",5.01035065190618,6.82383379404441
"Gal",1.58596497339118,1.84554401624324
"Gapdh",6.33679136123247,8.21859952225715
"Gapt",1.54861358453855,3.7523685226975
"Garnl3",1.38822254501472,3.79952049163457
"Gas2l3",1.6744905120274,1.33612712225553
"Gata6",0.098356743508676,5.98221763125194
"Gbe1",1.01719316294848,1.82426781887771
"Gbp2",2.15639726197019,5.12966523764436
"Gbp2b",0.21602583894272,6.56021790296268
"Gbp3",3.13198479292138,4.99811920204929
"Gch1",2.46730227811837,3.43517092400319
"Gda",1.72424576512101,5.99398252148761
"Gfi1b",0.515643697654622,1.67740435228364
"Gfod1",1.54664630166546,1.03149984863285
"Ggct",2.45816366192784,4.30702349085259
"Gimap3",1.35343610841894,2.01420934317103
"Gimap4",1.61023469516989,3.22516023059632
"Glb1",2.93911147484732,5.8644066788143
"Glipr2",2.90129427501931,3.71839769336584
"Gm10031",4.29516239833552,0.637061952116078
"Gm10209",1.28798735814932,1.03880924363049
"Gm10282",4.56767916578954,1.65370538082083
"Gm10330",0.313943745456943,0.456115812457378
"Gm10358",0.543679801535517,0.726637590394193
"Gm10399",0.919043685290009,0.363966338864163
"Gm10463",0.508632726746903,1.00199452515493
"Gm10521",1.21302442215823,1.70220802913173
"Gm10557",6.81238150381233,0.833605062445903
"Gm10732",0.123509225719911,1.2666108779269
"Gm10800",3.75116266324145,0.362221357915207
"Gm11205",0.261320212060796,0.810173432494488
"Gm11249",1.11607022840199,0.714064371030232
"Gm11261",1.08859954119862,0.699305703024498
"Gm11479",0.309438167907842,0.377887831647363
"Gm11625",0.367157093551958,0.55827268247763
"Gm11686",0.104191248822975,0.6800962748021
"Gm11736",0.328623789149389,0.866815110830407
"Gm12027",0.0382341506156439,1.01257578074153
"Gm12034",1.48034491773668,0.842823608070378
"Gm12173",0.136776675493266,0.570122576553417
"Gm12409",0.104866338289768,0.923432441363972
"Gm12525",0.716135948609116,0.359469501045565
"Gm12589",0.555919904449875,1.93901886526138
"Gm12851",0.0760143485701446,0.38242548209182
"Gm12909",0.222240499150657,1.86402462743489
"Gm12972",0.173379329246684,2.48103480350553
"Gm13033",1.66489103568863,0.547936930618378
"Gm13055",0.230162861249751,1.99393428620233
"Gm13056",0.309860677425871,3.02535205841962
"Gm13094",0.2538506392038,0.349230700524807
"Gm13196",4.09188103154614,0.43984121733749
"Gm13203",0,1.88568462056113
"Gm13215",0.252716852147767,1.88003705118172
"Gm13250",0.278882009171293,0.367673567920412
"Gm13517",0,1.13376507711589
"Gm13647",0.258657142416807,3.18420152397378
"Gm14039",0.739085948294879,0.685193115154807
"Gm14793",0.0896116498109054,1.96521231417586
"Gm14824",0.697954519023265,1.13148130204882
"Gm14938",0.138347242842733,0.593851854789912
"Gm14997",0,0.777806488508713
"Gm15032",0.109741727247918,0.482839929975568
"Gm15228",0.523401505484279,0.96803081696668
"Gm15946",2.75750145935604,0.48234240577912
"Gm16094",0.906397151474885,0.405867910522362
"Gm16196",0.120671730429794,0.536833472786897
"Gm16701",0.488337132509003,0.938590600703862
"Gm1673",4.54252381182321,9.26938519804662
"Gm17511",0.420496428482531,0.460743260852758
"Gm17518",0.920214082307717,0.536915255088539
"Gm17619",0.96832054692092,0.391668346826658
"Gm17895",0.106774929586537,0.340074406969727
"Gm17954",0.449938478344282,0.404001213224385
"Gm18112",0.0337673572236956,0.572083424031602
"Gm18181",0.171951600611936,0.596357409513845
"Gm18591",0.0565536593570637,0.365192435077733
"Gm18727",0.06471964247259,0.36609315607267
"Gm18943",3.80765289698637,0.542985050491097
"Gm19202",0.0534081861123408,0.721382428736338
"Gm19391",1.06828594424182,1.08979874577308
"Gm19649",0,0.906428296108883
"Gm20586",0.186054132450538,0.368146449116875
"Gm20619",0.150967443380519,1.95563189742528
"Gm20627",1.4183006258257,0.344797211529473
"Gm20667",0.779179492418271,3.2045892980422
"Gm21188",1.63924126564833,2.11578889194491
"Gm21269",0.130445111442568,1.82594297030585
"Gm21596",2.45669381169122,2.13796346003973
"Gm22529",0.283828984572824,0.749164977188552
"Gm22656",0.304342952280835,0.523718120097592
"Gm22963",0.159054962010944,0.824965100589182
"Gm23229",0.272883189084826,0.630238344472752
"Gm23421",0.37337199014025,0.787857912169043
"Gm23481",0.13737614783448,0.66859392684643
"Gm24001",0.32824105340133,0.840852193183383
"Gm24045",1.63784082655349,0.645659030965422
"Gm24108",0.192834955130542,0.747101449605627
"Gm24221",0.111712889090439,0.399970379426752
"Gm24505",0.330733623844655,0.749691451115547
"Gm24859",0.463325310790468,0.626034276062042
"Gm25076",1.39159285195622,0.732964028540525
"Gm25267",0.18879595632359,0.910978332042455
"Gm25414",0.150063723504262,0.67214233418656
"Gm25443",0.336656664974928,0.703079284006657
"Gm25574",0.239961931394035,0.52723119384619
"Gm25579",0.653641077056289,0.764563213940015
"Gm26063",0.0858630605018121,0.626034276062042
"Gm26076",0.149448947490797,0.630238344472752
"Gm26180",1.4977025981016,0.67214233418656
"Gm26526",1.3443790832199,0.51431661545571
"Gm26554",0.318969837810513,4.0341196631553
"Gm26623",1.00143208618078,6.99976862462015
"Gm26641",0.463564462989016,4.05065723514349
"Gm26698",0.292651666548011,2.3400984406237
"Gm26774",0.179527824724124,2.70163521136265
"Gm26863",0.210243705366845,6.96138630365074
"Gm26902",0.254220258915221,0.898081702157708
"Gm26982",4.25826661156273,0.783865078072017
"Gm27048",0.0739721330449385,0.703868097641779
"Gm27460",0.123384926460305,0.641135770174218
"Gm2822",0.507874958429691,0.941290651252576
"Gm28615",0.195073671587481,0.52130090808217
"Gm28641",0.107503891015655,1.29555331000376
"Gm28652",0.241543675390004,0.851978697101785
"Gm28869",0.413920702077267,0.875902282196349
"Gm28875",2.58470778615439,7.45442728703567
"Gm29155",0.2670421528243,0.77259887938357
"Gm29156",1.10090069589121,2.26623478319307
"Gm29325",0.465790397297681,3.99666234746156
"Gm29459",0.0395914012585234,5.16092212980492
"Gm29491",0.816468842560571,0.950793995990607
"Gm29650",2.15125892853476,1.00158867911073
"Gm30008",0.0394759810825732,2.20603186549764
"Gm31520",0.113779696232193,2.31976547890588
"Gm31834",0.636521195344731,0.609672460110262
"Gm32051",0.505446799799805,1.94824786032225
"Gm32089",0.134553861589471,2.86298987600061
"Gm32175",0.0847054688092329,0.52469526631266
"Gm3272",0.78496212000108,1.41305976576134
"Gm33280",0.78063251471195,2.85214683117186
"Gm33973",1.10131897437952,5.62011678306651
"Gm34073",0.146886050366171,0.62585858290221
"Gm34149",0,0.597072934380965
"Gm35657",0.379168726623969,3.51728971137881
"Gm36161",1.54186237613292,2.83293242802403
"Gm36172",0.559195010515141,2.79148486197039
"Gm36189",0.818847256936598,0.341850879789702
"Gm37049",0.0768312189532326,0.729822013685917
"Gm37054",0,0.668381401190535
"Gm37083",0.266733098953301,0.875698198445062
"Gm37090",1.51497931759832,2.01367261673353
"Gm37145",0.572014172813724,0.893757924109551
