"","mouse_FVN_Swiss","mouse_C57BL6"
"1700025O08Rik",0,2.04744369345698
"2610507B11Rik",6.28208997186643,4.28656205423953
"4930455G09Rik",0.499650927144015,3.80450355964768
"4930524J08Rik",2.58286672746617,3.10359110527139
"4930555A03Rik",0.4080169962873,1.69634557002753
"5031425F14Rik",0.0992692921362208,2.47615917780462
"9130008F23Rik",0.342769027731706,2.07447729549046
"A430105I19Rik",2.75495882154661,1.81232832241586
"AB124611",0.74277456038595,5.16085064104053
"AC121567.1",0.00245597284280264,4.13133175875824
"AC155167.2",0,1.10491785698043
"AI467606",2.38742291323888,8.90059068485327
"Acaa2",2.80292983109775,3.96906542535258
"Acaca",1.50787112223748,1.58247491338721
"Acap3",6.16777141530491,3.28280429680882
"Ackr3",3.16169989980691,1.82136312004049
"Acly",5.76713530160667,5.59466530223299
"Acy3",3.17649666301906,1.81548511200658
"Adamtsl5",0.561821128721456,1.64026182591729
"Adap1",3.09949173560674,3.28898936108689
"Add3",3.3310298231098,4.31309680255816
"Adipor2",4.00645621852448,3.24005678080737
"Adora2b",1.8907378739961,2.42031224154032
"Adssl1",2.27280519789898,4.76777327573098
"Agtrap",2.42220218494631,5.11613849611997
"Ahcy",2.07975453835199,2.69272012719734
"Ahnak",1.57304628210288,4.9884121694074
"Aida",2.93689377755416,3.32381687654811
"Aifm2",1.50829152622961,2.41378044087693
"Akr1c13",0.410420886040142,2.90517870558894
"Aldh1a2",0.238030490607275,1.21700293693812
"Aldh2",4.23059129455659,6.26354832759277
"Alox15",0.126186532169052,5.00129353034591
"Alox5",1.3095938584527,4.2978397796271
"Amigo2",3.56730550494213,2.49017741106408
"Anp32b",4.65964798080568,4.79064762106315
"Anxa1",0.916499517935874,5.11736812638628
"Anxa2",2.26491842276404,5.32371344670432
"Anxa6",4.22498452314815,4.4017638948601
"Aplp2",6.29869544389042,4.87213421216096
"Apoc1",1.10423399964049,3.50758914871496
"Apoe",11.1498848708678,11.9703236328703
"App",4.63189986809118,3.51501269304296
"Arg1",0.288674878543015,3.77193128146711
"Arhgdib",0.448005497100475,6.11527986749454
"Arhgef39",2.29290391680957,3.04388881690156
"Asf1b",1.05895657081481,2.94528480837146
"Aspa",2.14539179885536,1.64563464366808
"Atad2",1.95148347736557,2.95403652258994
"Atp1a1",6.95172935574618,5.66569784674848
"Atp1a3",4.52542219933938,3.94756539514164
"Atp2a3",1.06358542154227,4.35653000721482
"Atpif1",5.71445617514412,7.71678144988136
"Aurka",1.70399655265862,2.48303280723209
"Aurkb",2.36956099530582,3.99241558867478
"Avpi1",2.87184424999146,3.59346609924317
"B430306N03Rik",0.276069030439684,4.75438049057299
"B4galt5",2.42723072887674,3.28079671839401
"BC064078",0.640075297662728,2.4150803492653
"Baiap2",3.48426068880113,2.3970708132962
"Bcam",2.662947959383,3.5494131290102
"Bhlhe40",6.89431114877966,5.81461923357768
"Birc5",2.75295391318984,3.33476430936574
"Bst1",0.0799248851339784,3.46552766813841
"C1ra",0.476244447159389,2.99137556930438
"C3",0.393141120191686,4.48513896752218
"C4a",1.34244065056069,1.29800170166637
"C4b",1.71981015103776,2.67774708975957
"Calml4",0.107338342407828,3.14785377109606
"Capg",1.66979672327594,6.04656370994743
"Capn1",1.29941874219557,2.67430412456423
"Capn2",3.69960686530231,3.49699728906613
"Capn5",2.9673919191406,1.45465084546306
"Capns1",7.11387407381755,6.60423444418174
"Car6",0.104036087511708,1.14439151991027
"Ccl24",1.35037207714028,5.82054566891863
"Ccl9",2.63415787326843,9.51538551403207
"Ccm2l",1.0650378696397,1.52564374142473
"Ccna2",2.70600961272625,2.66942598846942
"Ccnb1",1.70654182182278,2.68605589952187
"Ccnb2",1.95477171072768,2.76798499575296
"Ccr1",1.77939394675867,7.07388570612355
"Ccr2",0.219389310420088,5.72962636582109
"Cd163",0.852117883179252,2.52147150634804
"Cd19",0.359099366309195,3.12220664956697
"Cd2",0.175476201313836,2.59535154628578
"Cd209b",0.536296799674459,1.97598016784124
"Cd24a",4.1890079762305,5.88929258775048
"Cd300lb",0.548534866780728,4.65338795730795
"Cd300ld",0.364551534652181,5.26702618789006
"Cd300lg",0.481367421960326,3.23339103560466
"Cd36",0.180199133775077,2.98877798581044
"Cd38",1.21367403625247,2.32987989624549
"Cd40",1.06274223516488,3.08518747532599
"Cd44",0.92367616274242,3.86156581041208
"Cd5l",0.0471534242353414,4.91557154976291
"Cd79a",0.761753332106358,4.34695826016714
"Cd93",3.20383938710336,5.26808637746417
"Cdc25b",2.79767670107685,2.80204637443269
"Cdc42ep2",4.04070305904409,3.99755209306647
"Cdc42ep4",4.48395177533767,3.92493708678524
"Cdca3",3.22972000626567,3.44011627660511
"Cdca5",1.99454203657967,2.00994472720592
"Cdca8",1.77501755982043,2.05085615606767
"Cdk1",2.43105098119445,2.73386626245419
"Cdkn1a",4.85272865880549,5.04093481852495
"Cdkn2a",0.132423552465315,1.59872454263598
"Cdkn2b",1.85655891780262,2.14809499059983
"Cdkn2c",3.64628111842084,3.66380359222629
"Cdkn2d",5.85182748476483,6.57999271537288
"Cdkn3",0.770372107210087,2.23421574798808
"Cebpb",4.75475047314565,10.3737227781279
"Cenpa",3.50102989429859,4.47461974231737
"Cenpw",1.68890162913231,2.9489700463314
"Cfb",0,2.6977806638295
"Cfp",3.94037388941548,8.11781782087737
"Chpf",5.66364608101738,2.55470821707758
"Ckap2",2.52998134272724,1.54006122441897
"Cks1b",3.67874297573441,5.17853396741481
"Clec10a",1.01542478297431,3.18606573854742
"Clec4a1",0.541550151635532,4.4297703810753
"Clec4d",0.188661983224955,4.60544931536362
"Clec4e",0.220892645245322,4.69149570079767
"Cma1",0.148279896168294,2.06839209911118
"Colca2",0.565750155690117,1.73781935352826
"Coro1c",3.53180730148723,3.76571722263122
"Cotl1",4.62762049629854,6.59459274802416
"Crip1",2.66720203050047,8.57866349870131
"Csf2ra",4.50459772425651,7.98613413403331
"Cxcl1",5.04775537373695,1.86868690684641
"Cxcl12",5.05781185363246,2.86631981715697
"Cxcl13",0.0448772283432037,4.5020318322424
"Cxcl14",5.08476358275149,2.04933781702294
"Cyb5r3",5.12735575745842,4.94877646582814
"Cybb",0.294132940104694,6.24462064082939
"Cyp26a1",0.107902691364911,1.80417480387793
"Cyp2ab1",0.0890845572467177,2.94108625822397
"Cyp2e1",0.00511770833373469,2.36332117742096
"Cytip",0.231935800161741,3.67233525032939
"D130058E05Rik",0.0874443249781683,1.36604203962596
"Dapk1",1.67709566794282,2.10495976343684
"Dbi",6.72671896516369,7.13837381910399
"Ddx39",4.5096400181712,4.29928381916375
"Ddx41",5.67165953914288,5.85664831883448
"Dhrs3",2.87125676862911,5.07976863726859
"Diaph1",2.0435134311299,3.28231385381879
"Dmpk",4.48622230879073,2.21139648945558
"Dmwd",6.46840618332925,2.78524431340535
"Dnajc10",3.75603069755831,3.97102150783579
"Dok2",1.08508709432659,3.31082521103107
"Dusp23",2.93645148676545,4.1690111462088
"Dusp3",5.72156671368133,3.56045672992697
"Dut",3.19022393907743,3.06308102551954
"E2f1",2.84038875236637,3.26635400233847
"E2f8",1.79088224633362,1.6856210773995
"Ecm1",3.22551351109012,7.20404761548449
"Ednrb",4.83243778188694,3.81603104209697
"Efnb2",2.53053749437202,2.02652746129227
"Egln3",1.96774762586003,2.09142473055328
"Ehd1",5.64260163466337,4.98756153920358
"Elovl5",4.75394624678163,4.04566110630473
"Emilin1",2.54772130526699,4.14631860927395
"Emp3",2.86970046793407,7.98497676649914
"Engase",2.90134964508316,4.8605743084893
"Eno1",4.93640249015401,7.58388358600644
"Epb41l1",3.00335398972544,1.25769454386187
"Epha2",2.37599443262446,3.37806054336889
"Ephx1",2.18710292675283,2.8018516422087
"Esco2",1.03820124332617,1.67861010311909
"Esyt1",3.67725843094129,5.36023147446713
"Evi5",2.16891594522446,3.00298775531478
"F10",0.0431933768608111,4.58842252951747
"F5",0.159053872745432,4.38817768891088
"F7",0.124732596179044,2.91763364432042
"Fabp4",0.114502632685576,5.28528595882628
"Fabp5",6.94096977183972,6.6736545980156
"Fabp7",7.1138060193979,3.63203373762129
"Fam20a",1.52001316478502,1.96126278542561
"Fam20c",2.7158300837793,3.24918302878897
"Fam234a",4.18749825105981,4.19752331192092
"Fam43a",5.93040225040143,6.41298837704049
"Fam46a",3.16932589050799,7.48475861515233
"Fas",0.918446478659956,2.61440450839148
"Fasn",7.85820616787766,3.52175168557467
"Fbxo5",2.22759249984971,2.63300161001626
"Fcgr4",0.388039480741177,4.81926121465949
"Fcor",3.12871331888267,4.94332196726795
"Fcrla",0.430521596543772,2.26745308236088
"Fgfr1",3.07483083973075,2.53264338842975
"Fgr",0.305642012219945,4.81008330311645
"Fignl1",0.897701239078958,2.39226579154668
"Fkbp11",2.1400551329052,2.73721236215661
"Fkbp1b",2.2133457773029,3.95606775696894
"Flna",5.42297914550199,6.70216067609604
"Flnb",2.39309935883459,2.92557938824151
"Flot2",4.13608047731728,4.25039373626577
"Fn1",2.69630559165843,6.95433321217975
"Foxn2",3.18602694992431,3.49345849820137
"Fpr1",0.192252408028,3.71217474304807
"Ftl1",7.54695618378268,9.80145782935162
"Ftl1-ps1",7.10262377412113,5.17765296988806
"Fxyd5",2.17228086549878,7.94900548103051
"Fzd1",4.79648243225041,3.20751811632083
"G6pd2",2.81586134639694,2.29749497723679
"Gadd45a",5.08068762046531,5.62886198271879
"Gapdh",4.65183232299023,8.51680858007868
"Gapt",0.123841067606467,3.62169763866373
"Gata6",0.0314584805931712,2.36334055646347
"Gbp2",0.906427047259206,4.36509669072012
"Gbp2b",0.012031569652313,2.77359284857931
"Gbp3",1.87008826146907,4.93594466136512
"Gch1",1.94582049020312,3.28654958475102
"Gda",0.714995648345877,4.20849090093672
"Ggct",2.15966659511834,3.41267103123294
"Gimap4",1.00119714313359,2.74873962898657
"Glb1",2.81241632633025,4.14695543128737
"Glipr2",1.85860145205645,4.12006427699177
"Gm12972",0.0308515355028883,1.16346195161957
"Gm13056",0.321152714687019,1.31828941269502
"Gm13647",0.072410487603541,1.51870210846228
"Gm1673",5.4025896539342,5.56253921980988
"Gm20667",0.758559348175225,1.70675079573991
"Gm26532",4.75864568767122,5.76981044786567
"Gm26554",0.270912425630807,1.75420125797205
"Gm26623",0.279994154224113,3.88206647855762
"Gm26641",0.0462948707282047,2.17383514577515
"Gm26698",0.203006202013833,1.1388839882938
"Gm26774",0,1.28240494134718
"Gm26863",0.125791705210702,2.81581767985993
"Gm28875",1.73606632098436,5.15341388100864
"Gm29325",0.237110709410443,1.98996210551047
"Gm29459",0.0342246811105749,1.96478630459288
"Gm32089",0.0842208276793811,1.20175877166498
"Gm33280",0.330610108951902,1.95121998842446
"Gm33973",0.0237641268259241,3.73872864424654
"Gm35657",0.0699558082577262,1.8265253994775
"Gm36161",0.00830982189645934,3.36787213054899
"Gm36172",0.362824247796448,1.56812812218971
"Gm37932",0.180273116871727,3.42586316902572
"Gm38832",0.468244531478337,2.09045990991861
"Gm43175",0.248506649002642,3.76126359579009
"Gm43682",2.05213939310166,3.0362237113089
"Gm44154",0.47493205239213,3.67130101009445
"Gm4540",7.97459676214284,1.89739909853338
"Gm47015",1.07387895636052,4.08720773589492
"Gm47155",2.82757625567949,1.12887108592856
"Gm4841",0.0414989005170577,2.06375762962034
"Gm48832",0.00257859383920967,2.12748313009358
"Gm7336",0.58053439213101,1.69128800854643
"Gm9889",1.43392407579953,1.84016862285605
"Gmnn",2.018980610051,3.26535054697812
"Gnai3",4.29038317910588,5.80524937604145
"Gpi1",5.73893851854361,5.50326072847491
"Gprc5b",4.84871786674239,1.32926542590485
"Gpx1",9.15821042301869,13.295081649995
"Gpx7",3.90345431258141,2.06730323697832
"Grk6",5.02339087146809,5.36897485233194
"Gsr",2.54556279541809,4.57244811639894
"Gstm1",5.01344486373562,6.00249854233629
"Gyg",3.80637965299327,4.16329659278012
"Gypc",0.404950783778916,2.57779961526391
"H2-D1",6.29109806540633,10.8963447053666
"H2-K1",5.30519524127858,11.3066064832031
"H2-Q7",0.504003653180131,5.93416660894676
"H2afx",6.84949428523215,6.01950233677417
"H2afz",5.32304608253341,9.17053767444801
"Hacd4",1.21842693373292,3.74329577720749
"Hal",0.0466902154218693,2.00073791186663
"Hdc",0.50835945764154,3.849074466601
"Hdgf",6.68087955121123,6.17915480798661
"Hgsnat",3.28115752677486,6.08010437269107
"Hirip3",4.58516274607078,3.67348478447881
"Hist1h2ae",2.22932019432228,3.88620469869262
"Hist1h2ag",0.549504977803853,1.8137295219809
"Hist1h3c",0.463128786079126,1.4365566053626
"Hist2h2be",3.48656117652479,3.5915905477291
"Hopx",1.43878289692085,2.98174958515261
"Hp",0.7000423144283,6.98928542333123
"Hpse",0.156715223393477,3.25276838740502
"Htra3",3.24971287708331,2.75166058182474
"Icam2",1.58029378602109,5.66235443195503
"Id2",7.66666972346138,8.98402883576335
