"","cerebral_cortex","peritoneum","brain","blood"
"1600014C23Rik",0.775166459551144,0,0,0
"1700003M07Rik",2.18217585607895,0.256912069117145,0.239711118220346,0.824779584773611
"1700007K13Rik",0.842347356871154,0,0.542641279691041,0.792275368595323
"1700018A04Rik",0.22548477155128,0.0117494585891793,0.0441670604197729,0.447167085398966
"1810010K12Rik",0.304918005323418,0,0,0.0839591718423084
"1810063I02Rik",0.391007874954591,0,0,0
"2010109P13Rik",0.393159100905014,0,0,0
"2310014F06Rik",0.32605010570911,0.102345304156194,0.09022569079993,0.547276449545964
"2810459M11Rik",3.07307358791882,0,0.271824756457733,0.739783086211021
"2900052N01Rik",1.40494491272389,0.0221506431738462,0.635262312004521,0.365748005994009
"3110079O15Rik",0.863274003076265,0,0.0401906426769802,0.412338497132139
"3110082J24Rik",2.14309577797119,0,0.0440370342962488,0.493242978729082
"3930402G23Rik",0.948975967866577,0,0.022068332326581,0.286664373631588
"4921530L21Rik",0.522612515202389,0,0,0.493820130309966
"4930412L05Rik",0.65573305223543,0.144669265102995,0.0460764491860381,0.189828082310621
"4930432E11Rik",0.677756885394495,0.0258508300678907,0.00912561437741688,0.253369750278065
"4930443O20Rik",0.309971266874259,0.0700294808006793,0.164858675681961,0.133326937187126
"4930527E20Rik",1.24446235799484,0,0.442033930440939,1.06404592801024
"4930578C19Rik",0.527935657879402,0.0408046885571694,0.0654500184919854,0.514007850911482
"4933415A04Rik",1.70421274177836,0.122790762107744,0.148961595407842,0.691254532897798
"4933416E14Rik",1.03329761070084,0.126288005690301,0.0465633263169726,0.471403374342403
"4933421A08Rik",1.32564750550165,0,0.253296690174742,1.22182814931135
"5033404E19Rik",0.233085175594583,0.0876265316366445,0.035205252001747,0.107556926477022
"5430427N15Rik",0.260581921021647,0,0,0.231976224283955
"5930412G12Rik",1.04561479545457,0.0144677828328182,0.0135533487465523,0.0423297701836001
"6030445D17Rik",0.542383731526069,0.349779399553509,0.051742314270648,0.151356182642639
"6430500D05Rik",0.414498952590731,0,0,0.319570197922546
"6720483E21Rik",1.27784831527295,0,0,0.610677269746276
"9330182L06Rik",1.72504663582004,0.954224633292729,0.328717199884646,0.501577926125458
"9430041J12Rik",1.06115812961137,0.0620476506830973,0.650441027979696,0.25199153358306
"9630013D21Rik",0.486249896385556,0,0,0.148911547757103
"9630028B13Rik",0.473530635695269,0.263682455666002,0.083139002683638,0.162417217857512
"9830004L10Rik",0.208040649148826,0,0,0.335650066346895
"9830144P21Rik",0.262913140837993,0.0401287763999246,0.167275512619537,0.418046245543674
"A030012G06Rik",0.447535027640076,0,0.0478868948386406,0
"A2m",0.92397224745034,0.0726642725991138,0.135159060028115,0.346942013992589
"A330041J22Rik",0.855091503210719,0,0.112891157445359,0.366076425134557
"A330048O09Rik",1.19034010400202,0,0.223007223918688,0
"A430105I19Rik",2.75495882154661,2.86667677881176,0.935026518801271,1.42441197835536
"A630014C17Rik",0.519225963931959,0,0.0281665690057256,0.151101482358327
"AC110211.2",1.16490249708466,0,0,0.489682140368566
"AC112142.1",1.02467143263412,0.199822902578504,0.0531807116913913,0.334366159349156
"AC122018.1",0.683765689828348,0,0,0.18585886185795
"AC130671.1",1.38993765917952,0.680727853988521,0.104039768283007,0.225382113392808
"AC139845.1",1.56485127330341,0.0722908610030565,0.044097943942728,0.257171174084824
"AC140304.2",1.15651549272395,0.607739119896537,0.351931555093636,0.243899426650037
"AC154586.1",0.643685311072837,0,0.321831032487936,0
"AC160550.2",1.01204717495131,0.0328759560943965,0.0139452040776413,0.385174874185427
"AC164433.1",0.383895073286809,0,0.398792012760667,0.272390437793366
"AC164883.6",0.623509289927711,0,0,0.61383749014209
"AI464131",4.50778438589549,1.09344571898397,1.03703908728629,0.260801348243431
"AI849053",2.39254033694048,0.217980955144944,0.145264110710522,0
"AU021092",1.65220383041478,0,0.750991548088319,0.145045738972502
"AW011738",4.64943596405068,1.04063092527955,2.162469828987,5.09671259818449
"Aass",0.490951547818903,0.0954372033216466,0.147569426053258,0.349378244986731
"Abcb1a",1.02988652905747,0.188821999111544,0.419553966194769,0.82232688754496
"Abcc6",0.641253467942376,0.0225014810236999,0.0767749979796873,0.199070288220367
"Abcc9",0.546153627456627,0.110679255350915,0.105886184536975,0.442246810432796
"Ackr2",1.08069218023128,0.168494282680802,0.236357586139111,0.482587812450154
"Acnat1",0.226535824217241,0.0372062409163443,0.0395201224900126,0.423945228144377
"Acot1",4.73190462429301,0.551619230878672,1.23459507601991,1.55134674443882
"Acsbg1",3.07129940038136,0.0756384621386806,0.886175757420186,0.553809617033569
"Acsf2",1.18479068569922,1.30027178328443,1.33379308209773,0.899998343441256
"Acsl6",2.65146781881614,0.0199470865705351,0.476459827047415,0.256918354186755
"Actr3b",1.67489989657159,0.0871837346238615,0.197771558724279,0.380994286009917
"Acvrl1",2.44586292806273,0.562599265547393,3.91227094336451,4.75105898313187
"Adamts5",1.03756905927878,0.070993615932201,0.109564130525138,0.460863090269093
"Adamts9",0.927236579937866,0.0487284396002759,0.0350803137420849,0.332074801614404
"Adamtsl2",1.71095989268908,0.0190613039766408,1.32516395281228,0.106506859880611
"Adcy4",1.22314327930977,0.931593634553005,0.470848735035954,2.33928834727721
"Adcyap1r1",4.30508933020221,0.106318962032876,0.374409133368853,0.202490645926142
"Adgra2",1.85960186280267,0.106412136357716,0.159562081732775,0.667344780779143
"Adgrf5",1.28841333086131,0.17659100246565,0.390115817014189,0.234971356000441
"Adgrl4",1.14143651976004,0.159456187092917,0.569298070359558,0.634973082767923
"Adh1",0.170481951844944,0.0105990070116026,0,0.284206873299562
"Adhfe1",1.24735532837308,0.806364208295899,2.19460398741272,0.500407397358978
"Adora2a",1.89655627756042,1.56022184309239,0.0732496621301029,3.30277523178467
"Adra2a",4.02183628944679,0.10090100241258,1.9952800264967,0.161636837165095
"Agrn",6.72183995233164,1.65396068482803,1.25197651200118,2.18061300993255
"Agt",1.31155565391171,0,1.15345894309574,0.905625130811551
"Aifm3",2.58897125218421,0.0333907706478418,0.421948436672622,0.379490499338967
"Ak3l2-ps",3.85255122378984,0,0,0
"Ak4",1.55389379608426,0.0676975223261926,0.209583842658167,0.478895418182052
"Akap12",2.35172373423863,0.0713129970165408,0.414310023626735,0.925753656404071
"Akr1c14",0.698438320319129,0.0569328535278327,0.206923339513723,0.405422612872628
"Aldh1a7",0.421787311913644,0.098759103440893,0.0463640895739542,0.423285370567874
"Aldh1l1",1.668439152761,0.0383536511545074,0.203794297109702,0.339514848691829
"Aldh6a1",0.978555344045769,0.0302661017632202,0.65181689356176,0.670534591658763
"Aldoc",7.79555294491955,2.00629884905081,4.96396852686124,2.94370260010056
"Alms1-ps2",0.262500054109548,0.0340769840968502,0.0929150789755464,0.441154732113784
"Alpk3",0.530729952170036,0.167426284811651,0.0805286464786678,0.245423422879886
"Alpl",1.2579269626678,0.0319592785494276,0.29916966608107,0.208881073990725
"Als2cl",2.89588575975112,0.349788695194,0.887763578166789,1.54565751569932
"Amot",1.85863947511648,0.428115822316876,0.150897147736315,0.794534488298018
"Amotl1",2.29278796343525,0.0487026997031361,0.80008571493526,0.285390766874923
"Angptl4",4.04636462876375,1.85942402118642,0.777559251323223,0.666126643979565
"Ankrd37",1.95180804327704,0.318203863940029,1.29944892836613,2.57682136702742
"Aoc3",0.499474803585259,0.032576536580222,0.200110294299877,0.254134758372253
"Aox1",0.723478340883445,0.0678593271410647,0.078391489973915,0.358730103164613
"Apcdd1",4.0745473716211,0.0923188759414059,0.255716532911182,1.13239257430828
"Apln",4.84649481292589,0.336964060825738,0.737890955482528,0.315084374356468
"Aplnr",2.32700248451152,0,0.473155673523981,4.12210771289454
"Apold1",4.27444696022939,0.301403017898029,2.28879181676573,1.99706641568948
"Aqp4",4.09232484237734,0.0379353536417382,1.90851202326725,0.403287835218325
"Arap2",2.05366085206513,0.26287856457859,0.566415834854649,1.1893131812208
"Arhgap29",1.95431472215074,2.77851219990555,1.79690213802604,0.767786815188281
"Arhgap8",0.897799351771785,0.0302432069080944,0.0322174933133645,0.0752997891474064
"Arhgef15",1.94893997663145,0,0.663905973318193,0.690473027728906
"Arhgef26",1.59862619141159,0.0994899353772195,0.192572958867178,0.66645046523976
"Arhgef4",1.80496447606557,0.10584083989765,0.547234772660112,0.680645988667899
"Arhgef5",1.24382909763213,1.14980768838689,0.130684061913586,0.393360780497253
"Asb4",0.835402041580549,0.575333380721059,0.284011476819547,0.688252747214385
"Aspg",0.854618384530391,0,0.0226592478359446,0.0334670259364212
"Atad3aos",1.29854430438095,0.540183691299575,0.652529765929645,1.10136343277251
"Atl2",3.47662357535104,1.76252431797975,3.06712076248686,2.95046239726722
"Atp13a4",1.20023823115787,0.0611861040227968,0.0907279137315722,0.348948306590407
"Atp13a5",0.782950506312022,0.0507300872758429,0.0845578996477806,0.286404845462685
"Atp1b2",7.67355926215677,0,2.8655608895893,0.136149380589466
"Baalc",3.85322446987508,0.0157562864029508,0.303697088033388,0.0336104184104027
"Bambi",3.84490574236148,1.36866412156438,3.03837956165569,2.58272802478873
"Bcar3",0.688196480014103,0.229440845890165,0.186769167550468,0.750619273546372
"Bcl6b",2.97270373938767,0.164273638100186,1.14448863368548,0.0987077655871682
"Bdkrb2",1.3912814797495,0.0686839775079268,0.0952318278756546,0.262788915563255
"Bdnf",0.487460064900283,0.0357990511267899,0.055317105811594,0.348650852881963
"Bhlhe40",6.89431114877966,8.67424954245687,2.02065281258542,6.1770292839149
"Birc7",0.634030909034602,0,0.0229371161694416,0.630561552938001
"Bmp15",0.584168709775759,0,0.0420655878283534,0.179201030522425
"Bmpr1b",0.600140115398577,0.112920239993386,0.113465081761148,0.459264124164773
"Boc",1.3115226017368,0.0494596419528937,0.101855747725725,0.228481754616175
"Bok",3.28581292204304,0.0872577064511612,1.13469920044226,0.674243393407836
"Bsg",9.03153252105186,8.16858740098022,8.09374996825096,7.2475065368875
"Btbd17",4.90931285911419,0,1.71836709943118,0.440929159735895
"Bvht",0.973769482620104,0.21669030355829,0.50889523589687,0.558669831248738
"C030018K13Rik",0.878399436034153,0,0.165235087578074,0.948199041519403
"C030037D09Rik",2.22640170492393,0.388487949310188,0.861282773342219,0.719440994993573
"C130071C03Rik",1.85862330602373,0.0904149524116959,0.0966793254386298,0.305747156560711
"C130074G19Rik",2.55662418610411,0.0326871205366968,0.619251891504612,0.0782023500230078
"C2cd4b",1.27143964734176,0,0,0
"CR974586.6",0.537709283630342,0,0,0
"CT025533.1",1.7785533297786,0,0,0
"Cachd1",1.17085209685901,0.0895154902682086,0.0859373006827396,0.367757335855346
"Camk2g",3.67850457077759,0.633641306539358,1.30925042229124,2.42875667552041
"Car4",3.17088555956417,0.130386572580574,2.40662147934084,0.173150326449632
"Car8",1.89830874455461,0.0701708080774757,0.125386800551862,0.442999013224987
"Casq2",0.291246285651462,0.0736061582750625,0.153817575491436,0.261554817183966
"Cavin1",2.48102607235405,0.495651232706753,1.26611956541119,2.51480683593848
"Cavin3",4.6661195859367,1.92928876569666,2.39481228484138,0.721614991566255
"Cbs",2.47002521135114,0.055449627526107,0.443794585360973,0.407348428748995
"Ccdc121",0.649694526257356,0,0.321182846922756,0
"Ccdc136",2.5952467651474,0,0.213870907235193,0.27167820319579
"Ccdc141",1.49168142070797,0.179481445266911,0.246498210079585,0.55944268282979
"Ccdc152",1.14465698830379,0.42323234538662,1.30096855600613,2.57657868875626
"Ccdc157",3.49979735101274,0.132562080513674,2.13770824872077,1.52691857328335
"Ccdc190",1.6358626747091,0.082041775998727,0.160693500393912,0.0522314910241442
"Ccdc8",3.06560982371859,0.0590563491043433,2.2391863821844,0.730919016198114
"Ccdc80",2.08197596897257,0.236571364643082,0.86652406399385,1.38134316808906
"Cchcr1",2.05792039737604,1.63467997666927,1.36845556683566,1.19926908320207
"Ccl20",0.267517266997936,0,0,0
"Ccm2l",1.0650378696397,3.17421673280924,0.487813354751492,0.58518653843656
"Ccnd2",3.27698651619159,0.339421435576366,0.446051971067871,1.99853094084985
"Ccno",1.89770719982952,0.384654635606675,1.18751615792758,1.95823413682389
"Cd248",3.02112671735891,0,0.255876630038666,0.110290091878031
"Cd34",1.6667471875017,0.0387402138667238,2.86778436947474,0.780316366284614
"Cd93",3.20383938710336,7.03332403809113,1.39583553268577,7.02205202949021
"Cdh5",1.60241851857732,0.0527170816661449,0.651969669729632,0.439409189136205
"Cdkn2b",1.85655891780262,3.81803073686018,1.53968728337884,0.752579802308417
"Celrr",0.500513637531378,0.0742319403489192,0.03499844116718,0.293724835889145
"Celsr1",0.571524343219632,0.0336643792015223,0.0817233305902055,0.396485861242968
"Ces2b",0.582292688927156,0,0.219848373961206,0.645117558945459
"Ces2e",0.287776086425262,0,0.0335764052575612,0.0717104279580912
"Cfap100",1.71754378964104,0.18615041850522,0.242678591233553,0.479335165267369
"Cgnl1",0.756221461398722,2.14529646746532,0.111428593193431,1.09785820905531
"Chn1os3",0.628418481679416,0.248020765002328,0.0787504552233468,0.24309259422631
"Chp2",1.77794361629749,0,0.37635262790423,0.0882997280573836
"Chrdl1",1.15414409092104,0.085829460644343,0.0916061661971002,0.415638195266343
"Chst1",3.69376887277099,0.367437619926504,2.92370025157067,1.10374129879157
"Cldn10",1.24620690824864,0.974487544624866,0.26472400759885,0.294333799537254
"Cldn5",6.35331866361431,0,5.48817494920699,0.997992561956279
"Cldn6",0.627826572802426,0,0.0837717281705942,0.161560176868513
"Clec14a",2.5658825883529,0,0.98161884776945,0
"Clec2d",1.77748071523157,1.22452709399037,0.566908947892235,3.31915803703723
"Clic5",0.468336575239459,0.192639580428153,0.186653567071106,0.303380178510472
"Cnn3",5.07475786407063,1.07125390951792,1.24397720387232,2.64132588071243
"Col4a1",2.91407055881757,0.0423109566659314,0.116072291571402,0.467102531725487
"Col4a2",2.37547586954248,0.0300181399288269,0.132504284744141,0.325807843560088
"Col4a5",0.651563144693084,0.146005730113683,0.0560012640856238,0.351096351176806
"Colgalt2",1.35541266668651,0.138728301677197,0.497975830877858,0.467232418045234
"Cpe",5.85264241247572,0.0659137508989129,1.96123062345461,0.426365604186753
"Crb2",0.985630813722201,0.0463788859013402,0.196756579292028,0.473037450767297
"Crry-ps",5.62720813150997,0,0,0.18269283126195
"Crybb3",1.16914225714044,0,0.0479254940357996,0.538562603031331
"Csf3",0.935418269766933,0,0,0
"Csrp2",2.3615674376192,1.06858270199706,0.979870723774635,2.92251990821235
"Ctgf",4.28619673589563,0.0831203185791153,1.23970395552375,0.082291591664461
"Cth",1.11468185871542,0.133846518044406,0.134315000763674,0.646720899744182
"Cthrc1",3.36240882301976,0.0876326645824048,0.458403968463562,0.450294922099017
"Ctsw",1.78244577693507,0.248704841013145,1.39710089044391,4.57054454396115
"Cutal",0.442291626147253,0.0678092885016377,0.0988340824135497,0.573650432684861
"Cxcl1",5.04775537373695,3.07689501540994,1.76777463712299,0.519749446293578
"Cybrd1",1.32988629965997,0.0539393533682253,0.431420743070203,0.900421756153427
"Cyp1b1",2.00250353910304,0.036827152587371,0.224959089576815,0.208657561960683
"Cyp2d22",3.81638251952528,1.34383491960072,1.58567261128978,0.811381397751771
"Cyp4f14",1.26250844484997,0.0436408525610208,0.288903150457903,0.0863238794561534
"Cyp4f15",1.91409911350745,0.0175076537198098,0.298643833811651,0.052302147815234
"Cyp8b1",0.466908073248994,0,0.0553927568439552,0
"Cyr61",7.92978933689579,0,3.56124011850622,0.303548859339874
"Cyyr1",0.659575645407239,0.163608045316057,0.187174246677341,0.379483762478168
"D030046N08Rik",1.58213849126783,0,0,0
"D030047H15Rik",0.241552979991231,0,0.20045774266176,0.121262887967523
"D130040H23Rik",1.9542185192225,0.171502381851582,1.31447541001763,1.84181229697811
"D630003M21Rik",1.81029936686924,0.0339199558833114,0.0541071942299571,0.237428456619016
"D630039A03Rik",0.891133723185272,0,0.0359916642912786,0.36008024243994
"D930048N14Rik",1.04483058578612,0.156138421509854,0.0633135138277034,0.597606767657915
"Daam2",2.97140621527361,0.210394730816517,0.127376163794286,0.560479462358946
"Dbh",0.315367120174943,0,0.00539935420670938,0
"Dbx2",1.84988278187923,0.208792800243006,0.196395203928599,0.466566665521457
"Dclk2",3.18349094865763,0.132056110492342,0.591021665237569,0.929690600132361
"Ddit4l",1.20894653844006,0.155140626479236,0.604805786383261,0.371378340545032
"Ddo",0.28021556130747,0.0562861897543878,0.142708153777197,0.312476697257373
"Ddr2",0.527414563948569,0.0656779148548784,0.0544270193449079,0.281970033983303
"Des",0.956422539543514,0,0.43247159437312,0.185589954170794
"Dio2",3.86248359306409,0.0389541513545648,0.615210007432421,0.474006082558571
"Dlc1",0.875872074149566,0.0821181898553398,0.830389772832367,0.403170302893211
"Dlg5",2.0905406720636,0.131044149361346,0.154909112346695,0.234626380854317
"Dlk1",0.788678391701373,0.041523236292994,0.0202762647256932,0.180669433095936
"Dll4",2.39601146049447,0,0.466371706301738,0.0895482285640286
"Dmp1",0.561542961334693,0.0265016207649265,0.286337629221642,0.454956090878926
"Dnah6",0.274947872248978,0.0580515022434606,0.0550615667529653,0.394648230176373
"Dok4",0.493837241016122,0.0353786974457315,0.0184459635312475,0
"Dpf3",0.619425559430624,0.0688869378401571,0.0849702336968097,0.458686868275121
"Drp2",1.86843350362321,0.121106014028149,0.080059566459141,0.485350011583619
"Dtna",1.92777997557233,0.11377693496478,0.204375668575459,0.387661190120898
"Dysf",0.363331870494903,0.197942910768408,0.0853170594204524,0.301775296844542
"Dzip1l",2.04810091288266,0.0308483183241937,0.103541613564134,0.13334388404576
"Echdc2",2.39081650872794,0.0741528807430858,0.187161967521409,0.656532630978375
"Efna1",3.30463709921931,0.247604287557991,0.855729114816119,0.247607674727454
"Efna4",1.49634574532729,0.101698885126186,0.844882941065858,0.350405957844218
"Egfl6",0.446487365199189,0.0550792451034453,0.0674211636559032,0.498789001623735
"Egfl7",1.09981599343377,0,0.148542292844771,0.144000488689994
"Egfl8",2.09999327658387,0,1.01937273882167,2.85808344508602
"Egfr",1.06040680881596,0.160643884557333,0.0884505980895843,0.37193690990289
"Ehd2",2.02285769304335,2.03449428614391,0.813604260915847,0.685165096765414
"Elf5",0.202494839139262,0.0470340477407477,0.0857132992910511,0.310726005881904
"Elovl2",1.84104660928364,0.0767717366214384,0.451055489880489,0.678454869295599
"Emcn",0.601170438347743,0.078359766946938,0.364053111337874,0.417192293126913
"Emp2",2.62374674846306,0.0658628917010843,0.707776982471248,0.186584501070472
