"","other","macrophages","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"9430041J12Rik",0.807015692598875,0.0620476506830973,1.06115812961137,0.305278044494523,0.872888940034379,0.0671382307144056,1.06115812961137,0.0620476506830973,0.650441027979696,0.25199153358306
"9630013D21Rik",0.314669012007637,0,0.486249896385556,0.0465348586740948,0.343275285826513,0,0.486249896385556,0,0,0.148911547757103
"9630028B13Rik",0.327383750101647,0.263682455666002,0.473530635695269,0.17561723979386,0.357145909201797,0.197761841749502,0.473530635695269,0.263682455666002,0.083139002683638,0.162417217857512
"9830004L10Rik",0.191284142492418,0,0.208040649148826,0.104890645733405,0.208673609991729,0,0.208040649148826,0,0,0.335650066346895
"9830144P21Rik",0.275308031772831,0.0401287763999246,0.262913140837993,0.197961340575975,0.295943073061253,0.0421772266999914,0.262913140837993,0.0401287763999246,0.167275512619537,0.418046245543674
"A030012G06Rik",0.271038535881428,0,0.447535027640076,0.0149646546370752,0.29567840277974,0,0.447535027640076,0,0.0478868948386406,0
"A2m",0.639421534767011,0.0726642725991138,0.92397224745034,0.177905687856137,0.691102918861032,0.0722297818825319,0.92397224745034,0.0726642725991138,0.135159060028115,0.346942013992589
"A330041J22Rik",0.598588289910402,0,0.855091503210719,0.149677369556224,0.636082044326057,0.0465392478345497,0.855091503210719,0,0.112891157445359,0.366076425134557
"A330048O09Rik",0.740824898984239,0,1.19034010400202,0.06968975747459,0.808172617073716,0,1.19034010400202,0,0.223007223918688,0
"A430105I19Rik",2.09860899947649,2.86667677881176,2.75495882154661,1.81232832241586,2.28183776601141,2.1707807260069,2.75495882154661,2.86667677881176,0.935026518801271,1.42441197835536
"A630014C17Rik",0.340229322994487,0,0.519225963931959,0.0560212660512665,0.364757768492685,0.0176041056285785,0.519225963931959,0,0.0281665690057256,0.151101482358327
"AC110211.2",0.781543569209501,0,1.16490249708466,0.153025668865177,0.852592984592183,0,1.16490249708466,0,0,0.489682140368566
"AC112142.1",0.678463933836684,0.199822902578504,1.02467143263412,0.19604198566711,0.731119536070772,0.174680254249307,1.02467143263412,0.199822902578504,0.0531807116913913,0.334366159349156
"AC122018.1",0.437583915286943,0,0.683765689828348,0.0580808943306094,0.477364271222119,0,0.683765689828348,0,0,0.18585886185795
"AC130671.1",0.87942652653718,0.680727853988521,1.38993765917952,0.358217283269388,0.942818146768616,0.556075566489239,1.38993765917952,0.680727853988521,0.104039768283007,0.225382113392808
"AC139845.1",0.975594309016062,0.0722908610030565,1.56485127330341,0.121255672259756,1.0642847007448,0.0542181457522924,1.56485127330341,0.0722908610030565,0.044097943942728,0.257171174084824
"AC140304.2",0.798765491952236,0.607739119896537,1.15651549272395,0.414099351756099,0.80786042002135,0.630484660720399,1.15651549272395,0.607739119896537,0.351931555093636,0.243899426650037
"AC154586.1",0.442531229894141,0,0.643685311072837,0.10057219765248,0.4827613417027,0,0.643685311072837,0,0.321831032487936,0
"AC160550.2",0.673510868359738,0.0328759560943965,1.01204717495131,0.137053507992607,0.734739129119714,0.0246569670707974,1.01204717495131,0.0328759560943965,0.0139452040776413,0.385174874185427
"AC164433.1",0.363768469949395,0,0.383895073286809,0.209744515798135,0.396838330853886,0,0.383895073286809,0,0.398792012760667,0.272390437793366
"AC164883.6",0.4915965629041,0,0.623509289927711,0.191824215669403,0.536287159531745,0,0.623509289927711,0,0,0.61383749014209
"AI464131",2.89992431584106,1.09344571898397,4.50778438589549,0.815617280722026,3.10991084445047,0.967602414522373,4.50778438589549,1.09344571898397,1.03703908728629,0.260801348243431
"AI849053",1.42591188627997,0.217980955144944,2.39254033694048,0.127137892776392,1.5264565378617,0.243465896078947,2.39254033694048,0.217980955144944,0.145264110710522,0
"AU021092",1.15046000254629,0,1.65220383041478,0.280011652206507,1.13194801511018,0.338522966085874,1.65220383041478,0,0.750991548088319,0.145045738972502
"AW011738",4.22450065135695,1.04063092527955,4.64943596405068,2.65873110547092,4.47214426712635,1.15557841343307,4.64943596405068,1.04063092527955,2.162469828987,5.09671259818449
"Aass",0.389919167694358,0.0954372033216466,0.490951547818903,0.191085098445614,0.417282493151263,0.093808549408335,0.490951547818903,0.0954372033216466,0.147569426053258,0.349378244986731
"Abcb1a",0.859492319812637,0.188821999111544,1.02988652905747,0.458896016460494,0.879216609135904,0.302247783647833,1.02988652905747,0.188821999111544,0.419553966194769,0.82232688754496
"Abcc6",0.431532290924731,0.0225014810236999,0.641253467942376,0.0946397073214044,0.469003478788095,0.0217134168747068,0.641253467942376,0.0225014810236999,0.0767749979796873,0.199070288220367
"Abcc9",0.432783989968401,0.110679255350915,0.546153627456627,0.212796281684646,0.460473579037878,0.115059069064226,0.546153627456627,0.110679255350915,0.105886184536975,0.442246810432796
"Ackr2",0.780184063174346,0.168494282680802,1.08069218023128,0.287855793064446,0.851109887099286,0.126370712010602,1.08069218023128,0.168494282680802,0.236357586139111,0.482587812450154
"Acnat1",0.228701178842221,0.0372062409163443,0.226535824217241,0.158785262416876,0.242954880817995,0.0458822949644371,0.226535824217241,0.0372062409163443,0.0395201224900126,0.423945228144377
"Acot1",3.34068224343316,0.551619230878672,4.73190462429301,1.07746403047286,3.52308098442421,0.7472884462919,4.73190462429301,0.551619230878672,1.23459507601991,1.55134674443882
"Acsbg1",2.09158826990033,0.0756384621386806,3.07129940038136,0.478359852818803,2.26304303470009,0.10812531087973,3.07129940038136,0.0756384621386806,0.886175757420186,0.553809617033569
"Acsf2",1.15650111364517,1.30027178328443,1.18479068569922,1.18566173921259,1.17768231131991,1.20608082226908,1.18479068569922,1.30027178328443,1.33379308209773,0.899998343441256
"Acsl6",1.69947668206654,0.0199470865705351,2.65146781881614,0.236660839099629,1.84590904747078,0.0371404805828684,2.65146781881614,0.0199470865705351,0.476459827047415,0.256918354186755
"Actr3b",1.09760115731972,0.0871837346238615,1.67489989657159,0.213558226963384,1.18855245972203,0.0896720086914822,1.67489989657159,0.0871837346238615,0.197771558724279,0.380994286009917
"Acvrl1",3.23161377605667,0.562599265547393,2.44586292806273,2.91826532661039,3.20937442561875,1.29101110687901,2.44586292806273,0.562599265547393,3.91227094336451,4.75105898313187
"Adamts5",0.724087622244756,0.070993615932201,1.03756905927878,0.204881112472773,0.784264174065246,0.0687816000039914,1.03756905927878,0.070993615932201,0.109564130525138,0.460863090269093
"Adamts9",0.617378653996357,0.0487284396002759,0.927236579937866,0.133009138399006,0.670382749054419,0.0451297317896277,0.927236579937866,0.0487284396002759,0.0350803137420849,0.332074801614404
"Adamtsl2",1.29632469004631,0.0190613039766408,1.71095989268908,0.454545117957768,1.37166395751673,0.13119416495042,1.71095989268908,0.0190613039766408,1.32516395281228,0.106506859880611
"Adcy4",1.29894547174594,0.931593634553005,1.22314327930977,1.22751545118024,1.37478721665512,0.814866795350997,1.22314327930977,0.931593634553005,0.470848735035954,2.33928834727721
"Adcyap1r1",2.63148956330441,0.106318962032876,4.30508933020221,0.220150791792014,2.86634268206313,0.0917655357642801,4.30508933020221,0.106318962032876,0.374409133368853,0.202490645926142
"Adgra2",1.25704001632488,0.106412136357716,1.85960186280267,0.298312945669118,1.36300082216001,0.102676890302894,1.85960186280267,0.106412136357716,0.159562081732775,0.667344780779143
"Adgrf5",0.881800937380478,0.17659100246565,1.28841333086131,0.261561367491691,0.94317597340022,0.184112137140068,1.28841333086131,0.17659100246565,0.390115817014189,0.234971356000441
"Adgrl4",0.916727793428249,0.159456187092917,1.14143651976004,0.436130805512181,0.947544134433208,0.264029150913112,1.14143651976004,0.159456187092917,0.569298070359558,0.634973082767923
"Adh1",0.158657570513626,0.0105990070116026,0.170481951844944,0.0927892755354642,0.173080986014865,0.00794925525870195,0.170481951844944,0.0105990070116026,0,0.284206873299562
"Adhfe1",1.28908464671173,0.806364208295899,1.24735532837308,1.14457763585212,1.29962562747864,0.898056620790858,1.24735532837308,0.806364208295899,2.19460398741272,0.500407397358978
"Adora2a",1.80966301480916,1.56022184309239,1.89655627756042,1.64009097050801,1.97048207448061,1.18032972192507,1.89655627756042,1.56022184309239,0.0732496621301029,3.30277523178467
"Adra2a",2.7954288487735,0.10090100241258,4.02183628944679,0.711874395799029,2.89508152728067,0.500488098108098,4.02183628944679,0.10090100241258,1.9952800264967,0.161636837165095
"Agrn",4.63619612259632,1.65396068482803,6.72183995233164,1.6929194824148,4.96593028143519,1.49275060746322,6.72183995233164,1.65396068482803,1.25197651200118,2.18061300993255
"Agt",1.19404998017918,0,1.31155565391171,0.643463773096029,1.28107592438876,0.0591911484684686,1.31155565391171,0,1.15345894309574,0.905625130811551
"Aifm3",1.6771996754432,0.0333907706478418,2.58897125218421,0.262971206496562,1.80251471468628,0.0997266389282306,2.58897125218421,0.0333907706478418,0.421948436672622,0.379490499338967
"Ak3l2-ps",2.24732154721074,0,3.85255122378984,0,2.45162350604808,0,3.85255122378984,0,0,0
"Ak4",1.04987122705753,0.0676975223261926,1.55389379608426,0.240536339884891,1.13240305519723,0.0862784211248491,1.55389379608426,0.0676975223261926,0.209583842658167,0.478895418182052
"Akap12",1.65101877831229,0.0713129970165408,2.35172373423863,0.44551227389083,1.78586772920478,0.0954048273861277,2.35172373423863,0.0713129970165408,0.414310023626735,0.925753656404071
"Akr1c14",0.534994426933315,0.0569328535278327,0.698438320319129,0.212707930193672,0.565494610323401,0.0925727425564662,0.698438320319129,0.0569328535278327,0.206923339513723,0.405422612872628
"Aldh1a7",0.34388623614584,0.098759103440893,0.421787311913644,0.183800120084656,0.370055237323375,0.088076133378909,0.421787311913644,0.098759103440893,0.0463640895739542,0.423285370567874
"Aldh1l1",1.08644557781923,0.0383536511545074,1.668439152761,0.184166727245919,1.1805570219207,0.0415701615416425,1.668439152761,0.0383536511545074,0.203794297109702,0.339514848691829
"Aldh6a1",0.846313843447641,0.0302661017632202,0.978555344045769,0.424584627292621,0.923251465579245,0.0226995763224151,0.978555344045769,0.0302661017632202,0.65181689356176,0.670534591658763
"Aldoc",6.19483736932011,2.00629884905081,7.79555294491955,3.22350929556962,6.54273437994563,2.09671669989797,7.79555294491955,2.00629884905081,4.96396852686124,2.94370260010056
"Alms1-ps2",0.264389575540847,0.0340769840968502,0.262500054109548,0.179675685001734,0.288424991499105,0.0255577380726376,0.262500054109548,0.0340769840968502,0.0929150789755464,0.441154732113784
"Alpk3",0.377499153215553,0.167426284811651,0.530729952170036,0.164644878478917,0.404538987727823,0.145584957003883,0.530729952170036,0.167426284811651,0.0805286464786678,0.245423422879886
"Alpl",0.839634632404506,0.0319592785494276,1.2579269626678,0.170750585728471,0.892069212796161,0.0896830209361455,1.2579269626678,0.0319592785494276,0.29916966608107,0.208881073990725
"Als2cl",2.19622942107693,0.349788695194,2.89588575975112,0.891614852530911,2.37958407040418,0.30717359101478,2.89588575975112,0.349788695194,0.887763578166789,1.54565751569932
"Amot",1.28117128465843,0.428115822316876,1.85863947511648,0.455990819629558,1.38555678441949,0.354319563559351,1.85863947511648,0.428115822316876,0.150897147736315,0.794534488298018
"Amotl1",1.56360057904769,0.0487026997031361,2.29278796343525,0.357474912954358,1.69437169100328,0.067806611661396,2.29278796343525,0.0487026997031361,0.80008571493526,0.285390766874923
"Angptl4",2.6611472616336,1.85942402118642,4.04636462876375,1.14843585022703,2.87117264031471,1.48228503992516,4.04636462876375,1.85942402118642,0.777559251323223,0.666126643979565
"Ankrd37",1.94611100345193,0.318203863940029,1.95180804327704,1.33066091628799,2.10410936114478,0.29068516516265,1.95180804327704,0.318203863940029,1.29944892836613,2.57682136702742
"Aoc3",0.385994688064762,0.032576536580222,0.499474803585259,0.154167780177624,0.406143037616334,0.065523113184534,0.499474803585259,0.032576536580222,0.200110294299877,0.254134758372253
"Aox1",0.513096030752536,0.0678593271410647,0.723478340883445,0.162047745533689,0.557410338033513,0.057304158021247,0.723478340883445,0.0678593271410647,0.078391489973915,0.358730103164613
"Apcdd1",2.6660086974497,0.0923188759414059,4.0745473716211,0.468403674484109,2.90057659659518,0.0906796086683865,4.0745473716211,0.0923188759414059,0.255716532911182,1.13239257430828
"Apln",3.04649183458989,0.336964060825738,4.84649481292589,0.455416313384338,3.31282984995475,0.281916462013413,4.84649481292589,0.336964060825738,0.737890955482528,0.315084374356468
"Aplnr",2.31476465480224,0,2.32700248451152,1.43601980825579,2.48410486011298,0.113005599096041,2.32700248451152,0,0.473155673523981,4.12210771289454
"Apold1",3.38631452522864,0.301403017898029,4.27444696022939,1.45235682935401,3.52425865296641,0.693284543451815,4.27444696022939,0.301403017898029,2.28879181676573,1.99706641568948
"Aqp4",2.86881446190461,0.0379353536417382,4.09232484237734,0.736663213392395,3.0493885246921,0.249076458041869,4.09232484237734,0.0379353536417382,1.90851202326725,0.403287835218325
"Arap2",1.56374570872038,0.26287856457859,2.05366085206513,0.647244779240548,1.68679148061788,0.249719477895901,2.05366085206513,0.26287856457859,0.566415834854649,1.1893131812208
"Arhgap29",1.67432711984092,2.77851219990555,1.95431472215074,1.84340737284405,1.75705823891042,2.27495535244826,1.95431472215074,2.77851219990555,1.79690213802604,0.767786815188281
"Arhgap8",0.546115722379535,0.0302432069080944,0.897799351771785,0.0449403533595263,0.593202448085319,0.0297228400850484,0.897799351771785,0.0302432069080944,0.0322174933133645,0.0752997891474064
"Arhgef15",1.41904394491982,0,1.94893997663145,0.423243437827218,1.49713809744272,0.140002066791978,1.94893997663145,0,0.663905973318193,0.690473027728906
"Arhgef26",1.11149515834571,0.0994899353772195,1.59862619141159,0.305753545799875,1.20686155048098,0.0902336627473507,1.59862619141159,0.0994899353772195,0.192572958867178,0.66645046523976
"Arhgef4",1.30870443631492,0.10584083989765,1.80496447606557,0.423403052876622,1.41991894718241,0.100716834116352,1.80496447606557,0.10584083989765,0.547234772660112,0.680645988667899
"Arhgef5",0.834742982454336,1.14980768838689,1.24382909763213,0.594941896398472,0.901822489057638,0.886572868744672,1.24382909763213,1.14980768838689,0.130684061913586,0.393360780497253
"Asb4",0.689872904262389,0.575333380721059,0.835402041580549,0.519582587781001,0.744238332654364,0.454463333528463,0.835402041580549,0.575333380721059,0.284011476819547,0.688252747214385
"Aspg",0.510220364678638,0,0.854618384530391,0.0175394605538643,0.551454205141254,0.0141620298974654,0.854618384530391,0,0.0226592478359446,0.0334670259364212
"Atad3aos",1.12287859395184,0.540183691299575,1.29854430438095,0.750660508831766,1.180510721107,0.527369067285947,1.29854430438095,0.540183691299575,0.652529765929645,1.10136343277251
"Atl2",3.28169357723687,1.76252431797975,3.47662357535104,2.54144135666556,3.4547143699431,1.66650945285189,3.47662357535104,1.76252431797975,3.06712076248686,2.95046239726722
"Atp13a4",0.791738180742503,0.0611861040227968,1.20023823115787,0.160343607859167,0.861322338539853,0.0524676892600109,1.20023823115787,0.0611861040227968,0.0907279137315722,0.348948306590407
"Atp13a5",0.53400503391336,0.0507300872758429,0.782950506312022,0.134949640575462,0.577020908905646,0.0532551677064346,0.782950506312022,0.0507300872758429,0.0845578996477806,0.286404845462685
"Atp1b2",5.10159920921202,0,7.67355926215677,0.938034459430863,5.40599392355943,0.438314337847638,7.67355926215677,0,2.8655608895893,0.136149380589466
"Baalc",2.31798667126959,0.0157562864029508,3.85322446987508,0.111317203164791,2.51992830185198,0.0359743985180268,3.85322446987508,0.0157562864029508,0.303697088033388,0.0336104184104027
"Bambi",3.41392576355345,1.36866412156438,3.84490574236148,2.26984516635052,3.61239122129856,1.3341995232626,3.84490574236148,1.36866412156438,3.03837956165569,2.58272802478873
"Bcar3",0.596737205236735,0.229440845890165,0.688196480014103,0.378974205051574,0.646294683351549,0.184981870911069,0.688196480014103,0.229440845890165,0.186769167550468,0.750619273546372
"Bcl6b",1.99307643115794,0.164273638100186,2.97270373938767,0.450101489060271,2.15380515609626,0.179470342784259,2.97270373938767,0.164273638100186,1.14448863368548,0.0987077655871682
"Bdkrb2",0.886168518070316,0.0686839775079268,1.3912814797495,0.137637973890132,0.963324638581263,0.0608757812434219,1.3912814797495,0.0686839775079268,0.0952318278756546,0.262788915563255
"Bdnf",0.368511695919656,0.0357990511267899,0.487460064900283,0.139664631264283,0.40072390655615,0.0303936330746462,0.487460064900283,0.0357990511267899,0.055317105811594,0.348650852881963
"Bhlhe40",5.7295319402257,8.67424954245687,6.89431114877966,5.81461923357768,6.11282194116938,6.88402263930396,6.89431114877966,8.67424954245687,2.02065281258542,6.1770292839149
"Birc7",0.505996919667569,0,0.634030909034602,0.204218334096076,0.551996639637347,0,0.634030909034602,0,0.0229371161694416,0.630561552938001
"Bmp15",0.386862292858938,0,0.584168709775759,0.0691458182346181,0.41247123133967,0.0262909923927209,0.584168709775759,0,0.0420655878283534,0.179201030522425
"Bmpr1b",0.469400318550404,0.112920239993386,0.600140115398577,0.22132296684937,0.503952015405429,0.107023093281322,0.600140115398577,0.112920239993386,0.113465081761148,0.459264124164773
"Boc",0.833875164001029,0.0494596419528937,1.3115226017368,0.121777835214179,0.902970969717726,0.0555500567440097,1.3115226017368,0.0494596419528937,0.101855747725725,0.228481754616175
"Bok",2.29358724491054,0.0872577064511612,3.28581292204304,0.59801620049734,2.39039515621729,0.372618334972458,3.28581292204304,0.0872577064511612,1.13469920044226,0.674243393407836
"Bsg",8.46448907585076,8.16858740098022,9.03153252105186,7.85736293322335,8.57369243151312,7.94225359162639,9.03153252105186,8.16858740098022,8.09374996825096,7.2475065368875
"Btbd17",3.31361922180975,0,4.90931285911419,0.674780080989711,3.5324130227142,0.226721852965207,4.90931285911419,0,1.71836709943118,0.440929159735895
"Bvht",0.790441587183729,0.21669030355829,0.973769482620104,0.414872947317361,0.796183046358383,0.344339111734352,0.973769482620104,0.21669030355829,0.50889523589687,0.558669831248738
"C030018K13Rik",0.744365114581897,0,0.878399436034153,0.347948165342962,0.812034670452978,0,0.878399436034153,0,0.165235087578074,0.948199041519403
"C030037D09Rik",1.62805177960892,0.388487949310188,2.22640170492393,0.639659158596255,1.75721278890885,0.343186131310069,2.22640170492393,0.388487949310188,0.861282773342219,0.719440994993573
"C130071C03Rik",1.16803577893037,0.0904149524116959,1.85862330602373,0.15966388277918,1.26752117152559,0.0862353294045173,1.85862330602373,0.0904149524116959,0.0966793254386298,0.305747156560711
"C130074G19Rik",1.63666707554565,0.0326871205366968,2.55662418610411,0.230212120678643,1.65089742757043,0.394548641220786,2.55662418610411,0.0326871205366968,0.619251891504612,0.0782023500230078
"C2cd4b",0.741673127616027,0,1.27143964734176,0,0.809097957399302,0,1.27143964734176,0,0,0
"CR974586.6",0.313663748784366,0,0.537709283630342,0,0.34217863503749,0,0.537709283630342,0,0,0
"CT025533.1",1.03748944237085,0,1.7785533297786,0,1.13180666440456,0,1.7785533297786,0,0,0
"Cachd1",0.777516772446522,0.0895154902682086,1.17085209685901,0.17534788276873,0.843150920853123,0.0810219026946354,1.17085209685901,0.0895154902682086,0.0859373006827396,0.367757335855346
"Camk2g",2.92454581166436,0.633641306539358,3.67850457077759,1.4057427080184,3.1260351913869,0.652271638583619,3.67850457077759,0.633641306539358,1.30925042229124,2.42875667552041
"Car4",2.38713570261878,0.130386572580574,3.17088555956417,0.855073654027239,2.30910153491666,0.909167816270954,3.17088555956417,0.130386572580574,2.40662147934084,0.173150326449632
"Car8",1.22576047886037,0.0701708080774757,1.89830874455461,0.203934619834318,1.33143083688674,0.0684747412006826,1.89830874455461,0.0701708080774757,0.125386800551862,0.442999013224987
"Casq2",0.256429581770728,0.0736061582750625,0.291246285651462,0.157406182064212,0.270461604231565,0.0807239523816788,0.291246285651462,0.0736061582750625,0.153817575491436,0.261554817183966
"Cavin1",2.23495820915438,0.495651232706753,2.48102607235405,1.36740871268681,2.31734746220162,0.703907530938738,2.48102607235405,0.495651232706753,1.26611956541119,2.51480683593848
"Cavin3",3.37115877438133,1.92928876569666,4.6661195859367,1.69736681101363,3.44661115364224,2.08226222490033,4.6661195859367,1.92928876569666,2.39481228484138,0.721614991566255
"Cbs",1.61816950122774,0.055449627526107,2.47002521135114,0.286775802231655,1.75555625124433,0.0683160334058942,2.47002521135114,0.055449627526107,0.443794585360973,0.407348428748995
"Ccdc121",0.445901566759032,0,0.649694526257356,0.100369639663361,0.413441971254681,0.200739279326722,0.649694526257356,0,0.321182846922756,0
"Ccdc136",1.6150500110091,0,2.5952467651474,0.151734097009682,1.75614284564142,0.0157572075134055,2.5952467651474,0,0.213870907235193,0.27167820319579
"Ccdc141",1.03805184810243,0.179481445266911,1.49168142070797,0.319162071009272,1.11804824717077,0.17413394853786,1.49168142070797,0.179481445266911,0.246498210079585,0.55944268282979
"Ccdc152",1.47553891916938,0.42323234538662,1.14465698830379,1.37044564350823,1.56724935840349,0.434105280938495,1.14465698830379,0.42323234538662,1.30096855600613,2.57657868875626
"Ccdc157",2.80501237600829,0.132562080513674,3.49979735101274,1.19490666206892,3.05442337660825,0.114794402737452,3.49979735101274,0.132562080513674,2.13770824872077,1.52691857328335
"Ccdc190",0.998612600125739,0.082041775998727,1.6358626747091,0.0973047258176651,1.05989605077378,0.142654992748377,1.6358626747091,0.082041775998727,0.160693500393912,0.0522314910241442
"Ccdc8",2.40704435516553,0.0590563491043433,3.06560982371859,0.950304067908663,2.53542970752095,0.292993631642237,3.06560982371859,0.0590563491043433,2.2391863821844,0.730919016198114
"Ccdc80",1.68279165525127,0.236571364643082,2.08197596897257,0.791172771767065,1.82576227518057,0.204957232489546,2.08197596897257,0.236571364643082,0.86652406399385,1.38134316808906
"Cchcr1",1.73539620056055,1.63467997666927,2.05792039737604,1.41541894438777,1.81771212655644,1.43349023615339,2.05792039737604,1.63467997666927,1.36845556683566,1.19926908320207
"Ccl20",0.156051739082129,0,0.267517266997936,0,0.170238260816868,0,0.267517266997936,0,0,0
"Ccm2l",0.844813735037338,3.17421673280924,1.0650378696397,1.52564374142473,0.878355030676555,2.49962742035842,1.0650378696397,3.17421673280924,0.487813354751492,0.58518653843656
"Ccnd2",2.42086357442795,0.339421435576366,3.27698651619159,0.891215198315424,2.62377562830718,0.301773822121396,3.27698651619159,0.339421435576366,0.446051971067871,1.99853094084985
"Ccno",1.76236051130711,0.384654635606675,1.89770719982952,1.12729245546234,1.87248646525784,0.426234731167267,1.89770719982952,0.384654635606675,1.18751615792758,1.95823413682389
"Cd248",1.83860865219201,0,3.02112671735891,0.114427100598968,2.00575489330037,0,3.02112671735891,0,0.255876630038666,0.110290091878031
"Cd34",1.73229017932586,0.0387402138667238,1.6667471875017,1.15455906012482,1.88680785768774,0.0372040897363279,1.6667471875017,0.0387402138667238,2.86778436947474,0.780316366284614
"Cd93",3.62263288459695,7.03332403809113,3.20383938710336,5.26808637746417,3.77268142132572,5.76801777371347,3.20383938710336,7.03332403809113,1.39583553268577,7.02205202949021
"Cdh5",1.16211473143382,0.0527170816661449,1.60241851857732,0.360824799020379,1.20366672453659,0.215798513075433,1.60241851857732,0.0527170816661449,0.651969669729632,0.439409189136205
"Cdkn2b",1.56054834490304,3.81803073686018,1.85655891780262,2.14809499059983,1.63062076650494,3.06096097946567,1.85655891780262,3.81803073686018,1.53968728337884,0.752579802308417
