"","other","macrophages"
"Dusp23",3.3474888245469,4.57912789415526
"Dusp3",4.84808827155044,3.45252052552659
"Dut",2.96292154845476,3.76038573208041
"E2f1",2.81933659595214,4.06050471128223
"E2f8",1.50123170038063,2.66878797965459
"Ecm1",3.77302527470554,11.6448907350134
"Ednrb",3.27384899521549,8.35637495579952
"Efnb2",1.94028906402921,3.54750446086391
"Egln3",1.71468368409642,3.30980900542981
"Ehd1",4.86431978809162,7.0089554330576
"Elovl5",4.29089565730004,4.71738823010294
"Emilin1",3.03913830262786,4.84497945984206
"Emp3",4.790703444182,8.82642535911587
"Engase",3.28628334042331,6.58621396613891
"Eno1",6.13112014443712,7.21748146196142
"Epb41l1",1.91233814227759,2.71232552388065
"Epha2",2.21871025864334,5.67730742386741
"Ephx1",2.02190410186698,4.48722813417855
"Esco2",1.00887443589487,2.86326543249918
"Esyt1",4.45646765927691,5.0483496336677
"Evi5",2.51652655999707,3.00266497970819
"F10",1.27353175501264,7.24245093800457
"F5",1.20156045849856,7.26669103950748
"F7",0.428934492483886,6.35566113933668
"Fabp4",0.776744053421975,11.2542924861152
"Fabp5",5.81212791101115,10.743496751623
"Fabp7",4.68825068329483,7.53130127907254
"Fam20a",1.31338555633324,3.52318925363368
"Fam20c",2.45469162625885,5.18265843388686
"Fam234a",4.23623550375089,4.01928273592513
"Fam43a",5.70789763781666,8.10731703844467
"Fam46a",4.85345463340479,7.94063151797238
"Fas",1.50678905310254,3.08763092684036
"Fasn",5.87700061091548,4.21914977625174
"Fbxo5",2.37126651836853,2.73398738621858
"Fcgr4",1.9531565474364,5.94416250440912
"Fcor",3.11874822543979,8.00753008834828
"Fcrla",0.968674511703798,3.17639389808263
"Fgfr1",2.03370460264627,5.79350258459934
"Fgr",2.20339670373182,4.72646668856311
"Fignl1",1.27429750151275,3.37682166259104
"Fkbp11",1.90332630976044,4.67938970348801
"Fkbp1b",2.64694696073616,5.12619965601263
"Flna",5.88033921689736,7.0046896081713
"Flnb",1.99009019585714,5.4250827558295
"Flot2",4.10255623027028,4.57501282270126
"Fn1",3.45548118067206,11.0143435569941
"Foxn2",3.32954450331887,3.43177419841821
"Fpr1",1.51615640204437,4.28309599201605
"Ftl1",8.93597083745326,8.00290195728424
"Ftl1-ps1",5.91979216206831,6.70069474437757
"Fxyd5",4.00838117670482,10.2324785954259
"Fzd1",3.44912117169571,5.94868929865701
"G6pd2",1.87291183603124,5.20534907009932
"Gadd45a",5.01035065190618,6.82383379404441
"Gapdh",6.33679136123247,8.21859952225715
"Gapt",1.54861358453855,3.7523685226975
"Gata6",0.098356743508676,5.98221763125194
"Gbp2",2.15639726197019,5.12966523764436
"Gbp2b",0.21602583894272,6.56021790296268
"Gbp3",3.13198479292138,4.99811920204929
"Gch1",2.46730227811837,3.43517092400319
"Gda",1.72424576512101,5.99398252148761
"Ggct",2.45816366192784,4.30702349085259
"Gimap4",1.61023469516989,3.22516023059632
"Glb1",2.93911147484732,5.8644066788143
"Glipr2",2.90129427501931,3.71839769336584
"Gm12972",0.173379329246684,2.48103480350553
"Gm13056",0.309860677425871,3.02535205841962
"Gm13647",0.258657142416807,3.18420152397378
"Gm1673",4.54252381182321,9.26938519804662
"Gm20667",0.779179492418271,3.2045892980422
"Gm26532",5.64154001971526,3.92350772001357
"Gm26554",0.318969837810513,4.0341196631553
"Gm26623",1.00143208618078,6.99976862462015
"Gm26641",0.463564462989016,4.05065723514349
"Gm26698",0.292651666548011,2.3400984406237
"Gm26774",0.179527824724124,2.70163521136265
"Gm26863",0.210243705366845,6.96138630365074
"Gm28875",2.58470778615439,7.45442728703567
"Gm29325",0.465790397297681,3.99666234746156
"Gm29459",0.0395914012585234,5.16092212980492
"Gm32089",0.134553861589471,2.86298987600061
"Gm33280",0.78063251471195,2.85214683117186
"Gm33973",1.10131897437952,5.62011678306651
"Gm35657",0.379168726623969,3.51728971137881
"Gm36161",1.54186237613292,2.83293242802403
"Gm36172",0.559195010515141,2.79148486197039
"Gm37932",1.01171237750445,5.50942288008484
"Gm38832",0.778286160414436,3.55398569157466
"Gm43175",0.558765975628173,8.37482120060039
"Gm43682",2.41512439825989,3.22442422102134
"Gm44154",1.61018254786979,4.45758062435437
"Gm4540",5.05431626781789,3.44985830315076
"Gm47015",1.63370442410493,6.87012049747462
"Gm47155",1.78033100900437,2.4866767897108
"Gm4841",0.446172240183186,3.81549548612797
"Gm48832",0.15418379855456,5.06256987165613
"Gm7336",0.579256053857247,3.54765738900052
"Gm9889",1.33227384873899,2.92384377619239
"Gmnn",2.15398338709763,4.80262266700346
"Gnai3",4.72660806279754,6.58512683616745
"Gpi1",5.6012657254847,5.66115558392938
"Gprc5b",2.92972811738013,3.13947035529131
"Gpx1",10.5830814504844,14.4903829184261
"Gpx7",2.62495218278224,4.12105996350317
"Grk6",5.14745199421892,5.44870366276834
"Gsr",3.58224564188471,3.80385893216723
"Gstm1",5.41202656687092,6.05659452746286
"Gyg",3.9498006158585,4.18447430763064
"Gypc",0.918230489911938,4.14609550987349
"H2-D1",8.47434088219515,9.83878450481176
"H2-K1",7.60351896701256,12.1156636501414
"H2-Q7",2.74585553813454,6.01703066207351
"H2afx",6.37993774414291,6.5144085870345
"H2afz",6.99650438931439,8.88919043384845
"Hacd4",2.40189112774202,3.21755374029536
"Hal",0.279852952003337,4.32483312628203
"Hdc",1.58288175301923,5.11884363335603
"Hdgf",6.26252801213325,7.01635305892417
"Hgsnat",3.9924101529163,7.90000527798566
"Hirip3",4.10566669772493,4.07200570854227
"Hist1h2ae",2.80234237802997,4.35559013781242
"Hist1h2ag",0.523029357339077,4.02667291080174
"Hist1h3c",0.511578692223983,2.86513667958896
"Hist2h2be",3.34516949717171,4.33220621714861
"Hopx",1.92194189424107,3.62072474292468
"Hp",3.05273535349091,8.06058511525235
"Hpse",1.37424078061054,3.54275476522269
"Htra3",2.36017355850261,5.47973069738324
"Icam2",2.24578119187838,9.80383921841577
"Id2",7.91434071061298,10.1889434076602
"Idh1",5.23176604153464,6.98979673843799
"Ier5l",3.47154212656937,4.02899280769245
"Ifi207",2.25319444988109,3.00147474471311
"Ifi27l2a",4.03049320089965,10.5564667663009
"Ifitm3",6.82970746298359,13.0833705568921
"Ifitm6",2.85285749126049,10.3043721856203
"Iglc2",1.48059456556492,5.30509754384574
"Ikbke",1.51322024460428,3.03302124942194
"Il18bp",3.38178539994081,5.36193750576934
"Il3ra",1.59630983065407,4.85818893484299
"Impdh1",3.3733743491248,4.91534839563391
"Incenp",2.46836971157276,3.82928656368592
"Insig1",6.97471344730824,4.2844627507998
"Insl6",0.479993624859647,3.47381840690715
"Iqgap1",2.84994992827096,4.37294146039835
"Irf2",2.6107621592764,4.74839964010548
"Irf4",2.227322594311,3.04387669769724
"Itga6",3.09172718786101,6.41063619244468
"Itgb1",5.88794882276504,6.02583872252037
"Itgb2",4.19962418250222,9.00638493481939
"Itgb7",2.78038761538201,7.65292497835841
"Itpripl2",3.78241972852149,6.61435111311881
"Kbtbd11",3.08859654897331,3.21023953398188
"Kctd12b",2.64628478053947,4.00890292691735
"Kctd9",2.1131992383677,3.82734102428655
"Kif22",1.55251325113753,3.60140125105748
"Kifc1",1.40282622543499,3.1818657030151
"Klf10",6.21407841267315,7.30568428803158
"Klf13",4.42197736701767,3.37676567023025
"Klf2",8.87057406795804,10.8352699152636
"Klra2",1.4089972354909,3.33692829845945
"Lbp",0.71886617953896,4.785586352382
"Ldha",6.94971447188681,9.06092323975364
"Ldlr",4.86113831497576,4.96972344246424
"Lgals1",4.29674330514016,7.31249568765704
"Lgals3",2.91404576645717,7.16468684492478
"Lgals3bp",4.69959050996216,9.23614018456138
"Lmna",4.35187936113407,4.32403918719519
"Lpl",2.24324011505638,4.75334511001495
"Lrg1",2.60421034212632,10.4365665193623
"Ltbp1",0.669066002336245,3.25711456292618
"Ly6d",1.92983165889268,6.44996012910423
"Lyz1",1.48676979333142,10.1950751791916
"Lyz2",6.89658461632218,15.5531256853068
"Man2a1",1.34914423158372,4.89614810211581
"Map4k1",2.00654237292004,3.08556844041289
"Marco",0.0318357225850921,5.58217822761793
"Marveld1",4.01248712944654,7.33219853031219
"Mcemp1",2.45072542458277,8.64401376162423
"Mcm2",2.91171260734212,4.28568998527235
"Mcm6",2.82976967575934,4.90926458100025
"Mcpt4",0.157494726386549,4.10651816400143
"Mcub",1.19351622144217,3.04205810467861
"Metrnl",3.7217861719466,5.88040401524884
"Mfge8",5.23843784615907,6.27696393191908
"Mfsd5",7.45129770099597,9.65706291823063
"Mfsd7a",2.52696443963922,2.98218300175168
"Mgst1",2.5240858083344,7.26118467065747
"Mki67",2.62168046071481,3.26450284233549
"Mocs1",2.70912450830532,3.40659631829171
"Mpp1",4.13742059164692,7.24588050684673
"Ms4a8a",1.23147470372317,7.65269000669325
"Msr1",1.3255578100197,6.6132187645147
"Msrb1",4.57040938046322,8.09823409842646
"Mst1r",0.775089711428293,3.74352165863309
"Mucl1",0.143092692043524,2.82596079854211
"Mxd3",1.74367431120552,3.46439143213254
"Myo1c",4.17715866761927,4.09318927428128
"Myo1g",3.11472625033156,5.51714140183833
"Myof",0.729994418470355,2.73718123649902
"Mzb1",1.52078617288029,6.00802793118249
"Mzf1",1.73403821646568,3.02237522228658
"Naip1",0.235564597633327,3.30960858261512
"Nap1l1",4.67004570120955,5.71189037785141
"Nat8l",4.26566765514615,4.90306788897561
"Nbeal2",3.13223422762253,4.71807645200712
"Ncapd2",2.50566325615986,4.14620103438361
"Nfe2",2.06213297996862,7.65244369311259
"Ninj1",6.08750647920171,9.61698106390038
"Nt5e",1.03741496969427,4.73569388267549
"Nucb2",2.09292672757804,4.93324627760466
"Nupr1",3.75548999988052,7.27326458994169
"Nxpe5",0.664703683524484,2.65155282261966
"Orm3",1.4507017248547,3.40729638400683
"P2ry1",2.67047672315284,3.38602153539767
"P2ry2",1.35512492822933,3.36761144152402
"P4ha2",0.733760315344679,3.01261019326069
"Padi4",1.15855289911545,5.2972067473801
"Pbk",1.73315503730049,4.50711685063304
"Pdlim1",1.32036638313633,3.72606984809042
"Pdlim2",3.90328676697013,5.44458312930817
"Pdlim7",2.58753557495987,3.93562956164239
"Pelp1",3.34082334091962,6.32981051347382
"Pf4",5.37799300780296,14.8935621345721
"Pfkl",4.8961855343977,5.85130012382435
"Phf19",1.15796090585036,2.58517426281581
"Pi16",1.70619116827983,6.83722333527163
"Pilra",2.62142614749928,7.2481155217338
"Pilrb1",1.66250404904552,6.97756451361472
"Pilrb2",1.74452727775042,7.54796615935778
"Pim1",4.62345751858035,5.23432283082867
"Pimreg",1.97058052002243,4.60122544731553
"Pirb",3.11476220053501,7.7295318562744
"Pitpna",5.64162674962618,5.74510764802401
"Pla2g7",3.26118960710654,5.08484155631045
"Platr17",1.38045365367144,5.00118019459355
"Platr26",0.0961831048025708,2.94192082935243
"Plaur",4.27848473697937,6.71798951825364
"Plekhg3",2.15593240442868,2.49504733029273
"Plekho2",4.46747115008459,4.1632006840387
"Plin2",4.30653942372917,5.54792612117829
"Plk1",1.56902975096338,3.9204068276794
"Plk2",5.67997342365953,4.67729602405544
"Plod3",6.90841619648189,8.81149074330046
"Plscr4",0.766532136429077,2.82309648132693
"Pml",2.66299016920146,3.12026875094353
"Pold1",2.96957109135069,3.9930357914913
"Pomk",3.64163417647511,4.4606629575021
"Pqlc1",2.7771818152856,3.12806468048931
"Pqlc3",2.94321414198113,5.74122533625931
"Prdx4",3.99398998238519,7.6609526098078
"Prdx5",8.19983610635573,11.2141010240084
"Prdx6",6.46034900466571,7.24221114205328
"Prr7",2.90574779357679,3.24622923262397
"Prtn3",1.12617067670236,7.10907946617263
"Ptger4",2.09397200354403,3.77565482860894
"Ptgir",1.94168610347826,5.6549191278577
"Ptgis",0.634802920767701,7.22418139198969
"Ptpn7",1.20746915346831,4.44442737627427
"Ptprcap",2.73423866633082,4.183959429779
"Pygl",2.10624522835667,6.720240110161
"Rab11fip5",3.11031998718648,4.47839477775436
"Rab27a",1.82795757142496,4.07620856525883
"Rab32",4.00943861793239,7.14309001728541
"Rab3d",3.25647479371292,4.96535900892414
"Rab7b",2.23490626120109,3.58822924484016
"Rac2",4.30918462192408,8.27740179651959
"Racgap1",2.73425678047817,4.03461905478892
"Rad51",0.670113275914726,2.61769089434469
"Ramp3",0.780449668365376,5.30342581203433
"Rap2b",3.85130882765055,6.65706840154864
"Rasgrp2",2.79659681594505,5.04478927974142
"Rasgrp4",2.01042750513199,3.36518623465439
"Rassf3",2.6868347217576,4.39895729066864
"Rassf4",3.8783353448173,4.58630280613498
"Retnla",0.9363077861675,12.6206871291146
"Rfc5",3.40649244011755,5.14144312791248
"Rfk",5.82829578833118,6.82099618254121
"Rgs18",1.39763512990802,4.87910724161539
"Rhoc",5.11075040200489,7.91391964702569
"Rilp",2.74003691038228,3.8512994083263
"Rilpl2",4.24954572162347,6.58651740294808
"Ripk3",2.98613507560741,6.11585652357774
"Rnf141",3.71812794548282,4.89479640676668
"Rpia",2.33985080287367,4.41334353420964
"Rpl31-ps11",2.58620045496189,5.55279709789258
"Rpn2",5.53012104369659,7.51874053071302
"Rprm",3.44632535444074,5.7018119429601
"Rps8",7.39123488432402,13.8474812686555
"Rpsa-ps3",0.338835473174557,6.54816021141076
"Rras",5.70021327602426,7.51980061865865
"Rrm2",2.93427605356987,5.66200765456268
"S100a1",6.40616622337399,9.37797103264499
"S100a10",3.13072896568867,9.65711632581756
"S100a11",3.18969027897664,7.21494994115681
"S100a4",2.33697066298925,10.7726292293331
"S100a6",4.48748111468487,8.96737355262079
"S1pr5",3.22965666347358,5.9364039912488
"Saa3",0.511958877259213,14.2519974640206
"Samhd1",3.99867655239651,4.70319906531061
"Scarf1",1.66177104043609,2.8838980144702
"Scd1",4.34088497937268,4.10493202877542
"Selenbp1",2.98524828302219,5.12651549631918
"Selenow",7.23133052971471,9.47001218122612
"Sell",1.78267628983712,4.72222326805202
"Serpinb10",1.3740410776733,7.07688731066411
"Serpinb1a",1.96235293874168,7.31735360589613
"Serpinb2",0.409631922248639,8.08964796418485
"Serpinb6a",1.76186785367845,4.20009617027304
"Serpinb8",1.23789240813779,5.01667031196907
"Sfxn3",5.19455613249245,5.9948578588093
"Sh3bgrl",2.84649073588384,5.04278491582375
"Siva1",4.62536601668754,6.87339774331158
"Slc25a24",1.29510132205001,3.37653999845371
"Slc25a51",4.69216319952482,5.03546144135426
"Slc28a2",0.866137353633116,3.59868010622999
"Slc2a6",3.84761200529943,5.49298127153695
"Slc7a2",1.20747298098081,3.23671702296987
"Slc7a4",2.79286452289093,3.47818591125526
"Slc9a3r2",3.91338464508888,5.1582639963726
"Slfn1",1.99515840961218,6.06883745627759
"Slfn5",2.57088968776939,3.9127552004262
"Slpi",2.21833219026301,11.7598293862862
"Smc4",2.97163948109542,3.44112107042755
"Smpdl3a",5.23931978578464,9.9176528821044
"Snhg1",5.79121060609737,7.27405551071606
"Sox7",1.86236756492532,3.63350034546569
"Spaca9",0.567422669275313,4.03624660894579
"Spc24",2.14441812263422,4.77939146993905
"Spc25",1.89124507934931,3.95124968048583
"Spib",1.13298588247836,3.23225093837583
"Spn",1.87019144795392,3.83041990100783
"Sptbn1",3.54103602054003,3.47387104034405
"Srgn",3.7720844893246,8.20825383464937
"Srxn1",5.20319721591569,3.9332114726592
"Stfa3",0.231877947559941,3.14027873170884
"Stmn1",4.88078047103388,7.85087397275124
"Stom",4.17241175695814,6.09592705958292
"Stx11",1.86954493741448,3.26058947808023
"Stxbp2",4.49712043631226,5.74288632516139
"Svip",3.90784546023506,3.91300899764584
"Tagln2",6.52492353728987,10.6392398858471
"Tcf19",3.31960235750719,5.08281549536993
"Tcn2",6.0702300060975,9.13196060474466
"Tep1",2.6179766536267,5.16335308216556
"Tgfb2",1.04398269360942,4.55719152614226
"Tgfbi",3.42200337967565,5.67790086939619
"Thbd",3.68583243063033,6.0860710073826
"Thbs1",3.77124300426305,10.1543633727268
"Timd4",0.22893159228947,6.65261111334186
"Tln1",6.15080619572466,7.75201858179608
"Tmc8",1.58998087301314,3.79544450527526
"Tmem106a",3.47233988733714,6.99290055568504
"Tmem107",2.65735169131828,4.51394931130724
"Tmem205",4.11792136787596,6.94736424547055
"Tmem238",2.17462765842653,6.08642479809224
"Tmem246",3.02295893298936,4.12328077461376
"Tmem51",1.81767757083493,3.61523220191753
"Tnfrsf13c",1.98691758240061,2.55769248193022
"Top2a",2.1150376624545,3.60698684226757
"Tppp3",5.82084912040523,7.82739270908783
"Tpsb2",0.144954279135698,6.04075266219501
"Trim59",3.37362756302861,3.87913029856149
"Tsku",0.953994335666363,3.53515279130794
"Tspan17",3.65539411024664,4.16016501059753
"Tspan32",1.7045841212218,4.9755497729278
"Tspo",3.64171974077665,8.7505533749461
"Tuba1c",4.32857735703718,8.75187172823912
"Tubb5",8.68720322844525,10.0115235143195
"Tubb6",4.73852230277287,6.30044847154393
"Txn1",4.84013685420589,7.80139394592111
"Uap1",3.62613985578496,5.20084291230283
"Ube2c",2.13654766616044,6.1734878494527
"Ucp2",6.90933587884844,9.38465560795403
"Unc119",4.63489677166038,7.78064563367195
"Ung",1.35605905364596,2.88280469874544
"Usp1",4.19375236805242,4.97497466127425
"Usp3",2.98544465633089,3.17664429268444
"Vat1",5.18728815618245,5.88926585369606
"Vim",6.1665363758911,8.8590589755726
"Vnn3",0.805653707562365,3.06238965741259
"Vsig4",0.167771999076235,6.27061867752391
"Wdhd1",1.44646707941512,2.83589511521651
"Wfdc17",3.28472221199357,13.7860411886742
"Wfdc18",1.03285526812408,5.95116055760571
"Wnt2",0.143953858741258,4.2508251236813
"Xdh",1.47237360740508,4.63529422545225
"Ybx3",3.89857994967828,4.70258914244654
"Ywhag",5.48766356689916,6.43985670020922
"Zbp1",1.75231175290754,4.16600835009119
"Zbtb42",1.9845633570974,4.02289843479859
"Zfp971",2.64046555348186,2.87433004785508
"Zyx",6.49378843308457,6.17987261980767
