"","other","macrophages","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"BC064078",1.09972861944706,3.53480881479891,0.640075297662728,2.4150803492653,1.17403001739339,2.72170992160853,0.640075297662728,3.53480881479891,0.432776313539701,3.05371022635056
"Baiap2",2.59795974862711,4.1302914481507,3.48426068880113,2.3970708132962,2.78777931804998,3.22520470735692,3.48426068880113,4.1302914481507,1.33689083743129,1.3773860273357
"Bcam",1.89069402796709,8.1158708040525,2.662947959383,3.5494131290102,1.86416584726973,6.63252910694888,2.662947959383,8.1158708040525,1.42040409076364,0.198672957205987
"Bhlhe40",5.7295319402257,8.67424954245687,6.89431114877966,5.81461923357768,6.11282194116938,6.88402263930396,6.89431114877966,8.67424954245687,2.02065281258542,6.1770292839149
"Birc5",2.31797997288299,6.04434406421964,2.75295391318984,3.33476430936574,2.4413376549643,4.77351941566187,2.75295391318984,6.04434406421964,0.990094758576331,2.42793815433048
"Bst1",0.836497075106494,6.08191021325573,0.0799248851339784,3.46552766813841,0.828040005787427,4.79381386934586,0.0799248851339784,6.08191021325573,0.44536222797482,3.34603405416121
"C1ra",0.931659163634664,5.36160190697826,0.476244447159389,2.99137556930438,0.938255543396577,4.2359761767971,0.476244447159389,5.36160190697826,1.35043626226883,1.78804327113127
"C3",1.85534111999874,5.45633538051146,0.393141120191686,4.48513896752218,1.93109782350512,4.34775588074075,0.393141120191686,5.45633538051146,0.614700548743857,7.19014169071337
"C4a",0.846744084488503,3.20672305113125,1.34244065056069,1.29800170166637,0.916365884512811,2.42526835940372,1.34244065056069,3.20672305113125,0.127138976691425,0.178398807283446
"C4b",1.62468641255222,4.65480360823807,1.71981015103776,2.67774708975957,1.7593410895069,3.52697394769124,1.71981015103776,4.65480360823807,1.37368800608398,1.60933835126096
"Calml4",0.591673402953741,6.27803924339278,0.107338342407828,3.14785377109606,0.55155629822377,4.96676982129045,0.107338342407828,6.27803924339278,1.15965386906156,1.37983110637448
"Capg",3.24430278824805,7.04315109451147,1.66979672327594,6.04656370994743,3.24178435922146,6.10036469776875,1.66979672327594,7.04315109451147,3.67766138842785,7.21956116999018
"Capn1",1.57621457461733,3.85859643215827,1.29941874219557,2.67430412456423,1.61555480831801,3.17981532509616,1.29941874219557,3.85859643215827,0.847391148326366,3.08006633168924
"Capn2",3.56999189674428,3.67777453623797,3.69960686530231,3.49699728906613,3.84743409598481,2.88786282845308,3.69960686530231,3.67777453623797,1.21187486886527,5.56518701266079
"Capn5",2.01004836235644,2.7627899498038,2.9673919191406,1.45465084546306,2.19159044653466,2.07536382145186,2.9673919191406,2.7627899498038,0.164274593136495,1.17526017258074
"Capns1",6.54505321189999,8.03011850912563,7.11387407381755,6.60423444418174,6.62239851716501,7.44615259534043,7.11387407381755,8.03011850912563,5.20259646199651,6.29481154843431
"Car6",0.115411162134585,2.83281694208303,0.104036087511708,1.14439151991027,0.118521430591737,2.14491225883875,0.104036087511708,2.83281694208303,0.0458440731224766,0.21682846009075
"Ccl24",1.91234138051912,11.0229577750339,1.35037207714028,5.82054566891863,1.70318381634912,9.32048697787268,1.35037207714028,11.0229577750339,4.10208959637091,1.29610721412808
"Ccl9",5.24004304137951,10.5605575761938,2.63415787326843,9.51538551403207,4.97609530871203,9.9562852073258,2.63415787326843,10.5605575761938,8.20340206457821,9.57316248889186
"Ccm2l",0.844813735037338,3.17421673280924,1.0650378696397,1.52564374142473,0.878355030676555,2.49962742035842,1.0650378696397,3.17421673280924,0.487813354751492,0.58518653843656
"Ccna2",2.37325479824948,3.93947253928179,2.70600961272625,2.66942598846942,2.45656930779396,3.31880320277638,2.70600961272625,3.93947253928179,1.62466077742159,2.19013533854242
"Ccnb1",1.67417449032343,4.44804868835107,1.70654182182278,2.68605589952187,1.78593894180777,3.44722789726224,1.70654182182278,4.44804868835107,1.32913389719154,1.92858655525718
"Ccnb2",1.76071611549237,4.89956285173632,1.95477171072768,2.76798499575296,1.87086428653688,3.81194369730293,1.95477171072768,4.89956285173632,0.994294776475705,1.98378178785019
"Ccr1",3.6764276254721,8.30990392354464,1.77939394675867,7.07388570612355,3.63661636906343,7.26101580415035,1.77939394675867,8.30990392354464,5.0077037753025,7.6568457760393
"Ccr2",2.74095106454987,4.82710777497033,0.219389310420088,5.72962636582109,2.80350888359801,4.1335345949828,0.219389310420088,4.82710777497033,2.57746387592912,9.96481116473399
"Cd163",1.28001425744361,3.59214204790524,0.852117883179252,2.52147150634804,1.31485576532156,2.91829595362549,0.852117883179252,3.59214204790524,1.04254742252661,2.71559094030083
"Cd19",1.42015888133681,3.48314739488614,0.359099366309195,3.12220664956697,1.54926423418561,2.6123605461646,0.359099366309195,3.48314739488614,0,5.81128440475095
"Cd2",1.02503484991914,3.23024252681777,0.175476201313836,2.59535154628578,1.1041073380313,2.4614912652847,0.175476201313836,3.23024252681777,0.161141529206294,4.26769238672686
"Cd209b",0.619587299801818,4.04229044760978,0.536296799674459,1.97598016784124,0.613718954833645,3.20275260932027,0.536296799674459,4.04229044760978,0.490498384297953,0.981889615662289
"Cd24a",4.2194777447324,8.60122119960954,4.1890079762305,5.88929258775048,4.29628464674732,7.29456635534921,4.1890079762305,8.60122119960954,2.25610612673374,6.26816471453635
"Cd300lb",2.33069381863291,4.36617396744458,0.548534866780728,4.65338795730795,2.50540603129027,3.37684534543392,0.548534866780728,4.36617396744458,1.40101519634939,8.25041750610255
"Cd300ld",2.25670621617298,5.86919855053668,0.364551534652181,5.26702618789006,2.35795146951274,4.68765102026142,0.364551534652181,5.86919855053668,1.8280230996592,7.98342244094498
"Cd300lg",1.35260243499027,4.33515700622542,0.481367421960326,3.23339103560466,1.45236453057934,3.3151726005467,0.481367421960326,4.33515700622542,0.122189245610858,5.02247366085355
"Cd36",0.867532582180314,4.92040894558177,0.180199133775077,2.98877798581044,0.885987668832174,3.85643836643879,0.180199133775077,4.92040894558177,0.509884023171795,3.1497147967235
"Cd38",1.23370910069128,4.1100827384786,1.21367403625247,2.32987989624549,1.29662334671806,3.21797515245815,1.21367403625247,4.1100827384786,0.612568867308946,1.91094751450231
"Cd40",1.74421132686697,3.73005317545279,1.06274223516488,3.08518747532599,1.85058141116182,2.94107498149551,1.06274223516488,3.73005317545279,0.627761452532918,4.76877465796689
"Cd44",2.13521553768992,3.91189105673817,0.92367616274242,3.86156581041208,2.28251806970916,3.0626402139232,0.92367616274242,3.91189105673817,0.67319807549976,6.98954324973308
"Cd5l",0.420434865983742,11.5364759919819,0.0471534242353414,4.91557154976291,0.403051012894277,8.8052713064784,0.0471534242353414,11.5364759919819,0.886713239699169,0.999344529163835
"Cd79a",1.94126590738025,5.60424950583954,0.761753332106358,4.34695826016714,2.05912437811298,4.3643928117097,0.761753332106358,5.60424950583954,1.14158995993136,6.04357706559602
"Cd93",3.62263288459695,7.03332403809113,3.20383938710336,5.26808637746417,3.77268142132572,5.76801777371347,3.20383938710336,7.03332403809113,1.39583553268577,7.02205202949021
"Cdc25b",2.58083486802938,3.67669649554898,2.79767670107685,2.80204637443269,2.78055889982153,2.85349000124065,2.79767670107685,3.67669649554898,1.21400525416691,3.34050734935892
"Cdc42ep2",3.71483733766123,5.22909670196854,4.04070305904409,3.99755209306647,3.97146837935185,4.1447964962425,4.04070305904409,5.22909670196854,0.847766134792093,5.66948452065835
"Cdc42ep4",4.26763755699411,3.85850281257211,4.48395177533767,3.92493708678524,4.52679193821583,3.24811195031787,4.48395177533767,3.85850281257211,3.02956089532736,4.90003440729888
"Cdca3",2.72659051876288,5.80329467718198,3.22972000626567,3.44011627660511,2.85583542107328,4.6786951562236,3.22972000626567,5.80329467718198,1.66184114988616,2.3825773226318
"Cdca5",1.61187247326485,3.56629413150896,1.99454203657967,2.00994472720592,1.72240075887929,2.7737359315082,1.99454203657967,3.56629413150896,1.18500667987965,0.967263489368538
"Cdca8",1.5508504994538,3.40725539127958,1.77501755982043,2.05085615606767,1.64373498554054,2.68772183158461,1.77501755982043,3.40725539127958,0.72656846857774,1.74746476130331
"Cdk1",2.09199893119301,4.59476659789286,2.43105098119445,2.73386626245419,2.15084800179703,3.80723973705683,2.43105098119445,4.59476659789286,1.80154845139543,1.43310367098654
"Cdkn1a",4.81764588124638,5.49494286162714,4.85272865880549,5.04093481852495,5.04546421007563,4.69911821225151,4.85272865880549,5.49494286162714,4.7368572708631,4.80020271446416
"Cdkn2a",0.154449361626993,3.95445628960704,0.132423552465315,1.59872454263598,0.154958506081837,3.00305441036121,0.132423552465315,3.95445628960704,0.0999283763254733,0.27064261258121
"Cdkn2b",1.56054834490304,3.81803073686018,1.85655891780262,2.14809499059983,1.63062076650494,3.06096097946567,1.85655891780262,3.81803073686018,1.53968728337884,0.752579802308417
"Cdkn2c",3.28922093304466,5.1212484567401,3.64628111842084,3.66380359222629,3.42904755970246,4.27871835250727,3.64628111842084,5.1212484567401,2.49252372907616,3.08614961795985
"Cdkn2d",6.1083024027743,6.76770176101507,5.85182748476483,6.57999271537288,6.30125447923618,6.07223371118473,5.85182748476483,6.76770176101507,4.91189597428111,8.02283860169402
"Cdkn3",1.13481192512059,3.21619587764273,0.770372107210087,2.23421574798808,1.20425916448319,2.50486998126505,0.770372107210087,3.21619587764273,1.10844541392574,2.18160992646484
"Cebpb",6.66770918968764,12.0868417535971,4.75475047314565,10.3737227781279,6.45618907814434,11.3137389193639,4.75475047314565,12.0868417535971,8.31113604522679,10.3805667404661
"Cenpa",3.57737972568137,5.79187016348421,3.50102989429859,4.47461974231737,3.68426421349966,4.94431521253319,3.50102989429859,5.79187016348421,2.77619543094188,4.59234354829265
"Cenpw",1.92981044442168,4.0854488138391,1.68890162913231,2.9489700463314,1.99995122627034,3.35365207140092,1.68890162913231,4.0854488138391,1.78223825924982,2.75192731240374
"Cfb",0.0265465932660449,7.08789539714782,0,2.6977806638295,0,5.395561327659,0,7.08789539714782,0.127423647677015,0
"Cfp",4.53974341509684,12.6827462705884,3.94037388941548,8.11781782087737,4.66125620601689,10.3128353816854,3.94037388941548,12.6827462705884,2.58557922269637,8.17214227940512
"Chpf",4.0018451591885,4.02034879782679,5.66364608101738,2.55470821707758,4.29416685623165,3.21183822129854,5.66364608101738,4.02034879782679,1.64941837726316,1.70122935999294
"Ckap2",1.84195614376623,2.6422951564159,2.52998134272724,1.54006122441897,1.98206665711578,2.05690649154221,2.52998134272724,2.6422951564159,0.476405767024015,1.2810359634176
"Cks1b",3.78368970259527,7.25839871277203,3.67874297573441,5.17853396741481,3.81537487334308,6.30258724067137,3.67874297573441,7.25839871277203,3.79478430325487,4.06644593714609
"Clec10a",1.57328940426394,4.57234217934407,1.01542478297431,3.18606573854742,1.55277080234274,3.87900514085733,1.01542478297431,4.57234217934407,0.894800182789378,3.81379956534947
"Clec4a1",2.0069481024325,5.04854562695372,0.541550151635532,4.4297703810753,1.99684546356912,4.31592850269769,0.541550151635532,5.04854562695372,1.88043024334665,6.23658022374984
"Clec4d",1.21210798128695,7.87297754334673,0.188661983224955,4.60544931536362,1.16034693244583,6.35010303714487,0.188661983224955,7.87297754334673,0.76637866691429,4.52348609023322
"Clec4e",1.62824239053409,6.51310181222985,0.220892645245322,4.69149570079767,1.59235437202723,5.39057900769977,0.220892645245322,6.51310181222985,1.07495151710707,6.12211255076964
"Cma1",0.402611745881974,4.25125170516128,0.148279896168294,2.06839209911118,0.376884566830373,3.35984145773336,0.148279896168294,4.25125170516128,0.274244286179832,1.24310838478242
"Colca2",0.702998288603215,3.14227548493944,0.565750155690117,1.73781935352826,0.699730001505624,2.54144397537376,0.565750155690117,3.14227548493944,0.927428121212395,0.862863228150711
"Coro1c",3.66098418201679,3.6388595690863,3.53180730148723,3.76571722263122,3.87694331581468,3.05050310437471,3.53180730148723,3.6388595690863,2.91945237443671,4.76421125507963
"Cotl1",4.80160876900676,9.17692674340065,4.62762049629854,6.59459274802416,4.65314240924405,8.49137973914961,4.62762049629854,9.17692674340065,5.1989873992057,4.89139730239082
"Crip1",4.26690239814502,12.0322978084578,2.66720203050047,8.57866349870131,4.18518569146415,10.315669899252,2.66720203050047,12.0322978084578,3.74325094163995,9.26971488405485
"Csf2ra",5.95263406357722,7.99654945971182,4.50459772425651,7.98613413403331,6.0438550313601,7.23471294927523,4.50459772425651,7.99654945971182,6.12441044297945,9.83535943427295
"Cxcl1",3.42109148539167,3.07689501540994,5.04775537373695,1.86868690684641,3.70320298858061,2.38713749913579,5.04775537373695,3.07689501540994,1.76777463712299,0.519749446293578
"Cxcl12",3.50533003856225,5.42376034997866,5.05781185363246,2.86631981715697,3.56793106081888,4.77199996091882,5.05781185363246,5.42376034997866,2.15831087577847,0.505400119149452
"Cxcl13",0.355506931134864,10.6881040275744,0.0448772283432037,4.5020318322424,0.197682618289733,8.53897161378865,0.0448772283432037,10.6881040275744,1.01989891775964,0.560878112326737
"Cxcl14",3.27155835027613,4.24311580404346,5.08476358275149,2.04933781702294,3.44407376574368,3.52580904806586,5.08476358275149,4.24311580404346,1.46614204962124,0
"Cyb5r3",4.93428309565612,5.4234349603202,5.12735575745842,4.94877646582814,5.12399376064024,4.77944266544785,5.12735575745842,5.4234349603202,4.22081551848278,5.10714721978303
"Cybb",2.29759730635932,8.14824267701869,0.294132940104694,6.24462064082939,2.30144467241845,6.67500107769125,0.294132940104694,8.14824267701869,1.82402445549355,8.38087038273806
"Cyp26a1",0.198292058582373,4.26973752252977,0.107902691364911,1.80417480387793,0.216318609362589,3.20230314189733,0.107902691364911,4.26973752252977,0.142471056127874,0.507203289245767
"Cyp2ab1",1.06496281476435,3.79090939644886,0.0890845572467177,2.94108625822397,1.15456787812466,2.86300882678688,0.0890845572467177,3.79090939644886,0.167089198349703,4.69529555222837
"Cyp2e1",0.294086328855883,5.13778581047775,0.00511770833373469,2.36332117742096,0.116669317793817,4.41475772049297,0.00511770833373469,5.13778581047775,0.94627784683734,0.451006948336441
"Cytip",1.72315053589837,3.44147539099565,0.231935800161741,3.67233525032939,1.83151225401223,2.71389945240819,0.231935800161741,3.44147539099565,0.764200714861208,6.85750161699807
"D130058E05Rik",0.344738520128198,2.46786145010549,0.0874443249781683,1.36604203962596,0.376078385594398,1.85089608757912,0.0874443249781683,2.46786145010549,0,1.40990078667648
"Dapk1",1.73989445838945,2.56687142747369,1.67709566794282,2.10495976343684,1.88083907056206,1.97252950172796,1.67709566794282,2.56687142747369,1.23017282641874,2.42545270361073
"Dbi",6.45365717221293,8.91671241414084,6.72671896516369,7.13837381910399,6.49453009009389,8.18854807948624,6.72671896516369,8.91671241414084,5.92845642230875,6.214284901855
"Ddx39",4.76359620709787,2.93286539844464,4.5096400181712,4.29928381916375,5.19108241193471,2.21496103730664,4.5096400181712,2.93286539844464,3.2956839099001,6.94258583329032
"Ddx41",5.75205411667017,5.84338464154464,5.67165953914288,5.85664831883448,5.96144218465698,5.24473482336231,5.67165953914288,5.84338464154464,5.00989352907769,6.71931952133909
"Dhrs3",3.4100287418538,6.60553385876899,2.87125676862911,5.07976863726859,3.35747244516712,5.95118739542855,2.87125676862911,6.60553385876899,4.7565557644544,3.5720632442823
"Diaph1",2.59015929209278,3.16039778111539,2.0435134311299,3.28231385381879,2.79054298858904,2.46678299349503,2.0435134311299,3.16039778111539,1.3681592659621,5.34276772891954
"Dmpk",2.80939493603701,5.12732961491189,4.48622230879073,2.21139648945558,3.03113810627176,3.9380522270476,4.48622230879073,5.12732961491189,0.27360301788851,0.650070210475089
"Dmwd",4.42353697988757,4.82611801063223,6.46840618332925,2.78524431340535,4.70866629655511,3.94136713211035,6.46840618332925,4.82611801063223,1.48886722101318,1.63257296912526
"Dnajc10",3.80267260653476,4.14277188905911,3.75603069755831,3.97102150783579,3.99299967730876,3.53434762379953,3.75603069755831,4.14277188905911,3.13005364469709,4.6058889135065
"Dok2",1.76582629135445,4.29743195076043,1.08508709432659,3.31082521103107,1.89510239682098,3.30902124587597,1.08508709432659,4.29743195076043,0.866007213417621,4.57171512096929
"Dusp23",3.3474888245469,4.57912789415526,2.93645148676545,4.1690111462088,3.50137093500957,3.84804232298082,2.93645148676545,4.57912789415526,2.67970656322247,5.16617563165937
"Dusp3",4.84808827155044,3.45252052552659,5.72156671368133,3.56045672992697,5.21202294290304,2.80059211581291,5.72156671368133,3.45252052552659,2.62632988316564,4.62410702196876
"Dut",2.96292154845476,3.76038573208041,3.19022393907743,3.06308102551954,3.1130058510841,3.14828785394332,3.19022393907743,3.76038573208041,1.75781328026278,3.53158312290326
"E2f1",2.81933659595214,4.06050471128223,2.84038875236637,3.26635400233847,2.99125601929421,3.27743426825901,2.84038875236637,4.06050471128223,1.40349384545372,4.1762333084907
"E2f8",1.50123170038063,2.66878797965459,1.79088224633362,1.6856210773995,1.61022834767394,2.07715812977949,1.79088224633362,2.66878797965459,0.264089646883505,1.92735222520938
"Ecm1",3.77302527470554,11.6448907350134,3.22551351109012,7.20404761548449,4.03971083809424,8.94353907061755,3.22551351109012,11.6448907350134,1.48578828284559,7.59329520468866
"Ednrb",3.27384899521549,8.35637495579952,4.83243778188694,3.81603104209697,3.52931473540809,6.38321268012386,4.83243778188694,8.35637495579952,1.38236648014047,0.80128290761042
"Efnb2",1.94028906402921,3.54750446086391,2.53053749437202,2.02652746129227,2.0955663007516,2.71868821066867,2.53053749437202,3.54750446086391,1.61158125266015,0.616301270438413
"Egln3",1.71468368409642,3.30980900542981,1.96774762586003,2.09142473055328,1.85304075119013,2.53054574058874,1.96774762586003,3.30980900542981,0.662608677236698,2.05817965401801
