"","InputCategories","X","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Freq"
"1","black",1,"ADbyO_FC1.25__","User",0,1,1,194
"2","black",2,"HDbyO_FC1.25__","User",0,1,1,194
"3","black",3,"MSbyO_FC1.25__","User",2,0.999547565293515,1,194
"4","black",4,"PDbyO_FC1.25__","User",15,0.024434716010101,1,194
"5","blue",5,"ADbyO_FC1.25__","User",54,0.019831548840945,1,1486
"6","blue",6,"HDbyO_FC1.25__","User",49,0.00051093350059593,0.0449621480524418,1486
"7","blue",7,"MSbyO_FC1.25__","User",99,0.000967400514787703,0.0851312453013178,1486
"8","blue",8,"PDbyO_FC1.25__","User",7,1,1,1486
"9","brown",9,"ADbyO_FC1.25__","User",4,0.999999832594266,1,783
"10","brown",10,"HDbyO_FC1.25__","User",8,0.995569908014791,1,783
"11","brown",11,"MSbyO_FC1.25__","User",7,0.999999999996286,1,783
"12","brown",12,"PDbyO_FC1.25__","User",98,1.63377559330679e-23,1.43772252210997e-21,783
"13","cyan",13,"ADbyO_FC1.25__","User",5,0.144165398404268,1,99
"14","cyan",14,"HDbyO_FC1.25__","User",1,0.882321170652075,1,99
"15","cyan",15,"MSbyO_FC1.25__","User",9,0.0601601558140974,1,99
"16","cyan",16,"PDbyO_FC1.25__","User",0,1,1,99
"17","darkgreen",17,"ADbyO_FC1.25__","User",6,0.000124169324404748,0.0109269005476179,29
"18","darkgreen",18,"HDbyO_FC1.25__","User",0,1,1,29
"19","darkgreen",19,"MSbyO_FC1.25__","User",21,8.77729427243271e-22,7.72401895974079e-20,29
"20","darkgreen",20,"PDbyO_FC1.25__","User",7,0.000206956015419702,0.0182121293569337,29
"21","darkred",21,"ADbyO_FC1.25__","User",0,1,1,37
"22","darkred",22,"HDbyO_FC1.25__","User",0,1,1,37
"23","darkred",23,"MSbyO_FC1.25__","User",0,1,1,37
"24","darkred",24,"PDbyO_FC1.25__","User",1,0.81304350628563,1,37
"25","green",25,"ADbyO_FC1.25__","User",3,0.991108327193909,1,297
"26","green",26,"HDbyO_FC1.25__","User",2,0.988543767539324,1,297
"27","green",27,"MSbyO_FC1.25__","User",3,0.999976000618715,1,297
"28","green",28,"PDbyO_FC1.25__","User",0,1,1,297
"29","greenyellow",29,"ADbyO_FC1.25__","User",0,1,1,134
"30","greenyellow",30,"HDbyO_FC1.25__","User",6,0.065113666726195,1,134
"31","greenyellow",31,"MSbyO_FC1.25__","User",0,1,1,134
"32","greenyellow",32,"PDbyO_FC1.25__","User",0,1,1,134
"33","grey60",33,"ADbyO_FC1.25__","User",0,1,1,80
"34","grey60",34,"HDbyO_FC1.25__","User",0,1,1,80
"35","grey60",35,"MSbyO_FC1.25__","User",5,0.375252694530596,1,80
"36","grey60",36,"PDbyO_FC1.25__","User",18,7.4034134411286e-09,6.51500382819316e-07,80
