"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","HuAgeMSNDsplit_00","ADbyO_FC1.25__","User",0,1,1
"2","HuAgeMSNDsplit_00","HDbyO_FC1.25__","User",0,1,1
"3","HuAgeMSNDsplit_00","MSbyO_FC1.25__","User",0,1,1
"4","HuAgeMSNDsplit_00","PDbyO_FC1.25__","User",0,1,1
"5","HuAgeMSNDsplit_01","ADbyO_FC1.25__","User",11,1,1
"6","HuAgeMSNDsplit_01","HDbyO_FC1.25__","User",3,1,1
"7","HuAgeMSNDsplit_01","MSbyO_FC1.25__","User",16,1,1
"8","HuAgeMSNDsplit_01","PDbyO_FC1.25__","User",96,0.452791666229985,1
"9","HuAgeMSNDsplit_02","ADbyO_FC1.25__","User",54,0.019831548840945,1
"10","HuAgeMSNDsplit_02","HDbyO_FC1.25__","User",49,0.00051093350059593,0.0470058820548255
"11","HuAgeMSNDsplit_02","MSbyO_FC1.25__","User",99,0.000967400514787703,0.0890008473604686
"12","HuAgeMSNDsplit_02","PDbyO_FC1.25__","User",7,1,1
"13","HuAgeMSNDsplit_03","ADbyO_FC1.25__","User",4,0.999999832594266,1
"14","HuAgeMSNDsplit_03","HDbyO_FC1.25__","User",8,0.995569908014791,1
"15","HuAgeMSNDsplit_03","MSbyO_FC1.25__","User",7,0.999999999996286,1
"16","HuAgeMSNDsplit_03","PDbyO_FC1.25__","User",98,1.63377559330679e-23,1.50307354584224e-21
"17","HuAgeMSNDsplit_04","ADbyO_FC1.25__","User",49,6.43046070727018e-23,5.91602385068856e-21
"18","HuAgeMSNDsplit_04","HDbyO_FC1.25__","User",30,9.25833720753868e-12,8.51767023093558e-10
"19","HuAgeMSNDsplit_04","MSbyO_FC1.25__","User",113,9.3836346590938e-68,8.63294388636629e-66
"20","HuAgeMSNDsplit_04","PDbyO_FC1.25__","User",8,0.983817077415762,1
"21","HuAgeMSNDsplit_05","ADbyO_FC1.25__","User",3,0.991108327193909,1
"22","HuAgeMSNDsplit_05","HDbyO_FC1.25__","User",2,0.988543767539324,1
"23","HuAgeMSNDsplit_05","MSbyO_FC1.25__","User",3,0.999976000618715,1
"24","HuAgeMSNDsplit_05","PDbyO_FC1.25__","User",0,1,1
"25","HuAgeMSNDsplit_06","ADbyO_FC1.25__","User",0,1,1
"26","HuAgeMSNDsplit_06","HDbyO_FC1.25__","User",0,1,1
"27","HuAgeMSNDsplit_06","MSbyO_FC1.25__","User",0,1,1
"28","HuAgeMSNDsplit_06","PDbyO_FC1.25__","User",0,1,1
"29","HuAgeMSNDsplit_07","ADbyO_FC1.25__","User",0,1,1
"30","HuAgeMSNDsplit_07","HDbyO_FC1.25__","User",0,1,1
"31","HuAgeMSNDsplit_07","MSbyO_FC1.25__","User",2,0.999547565293515,1
"32","HuAgeMSNDsplit_07","PDbyO_FC1.25__","User",15,0.024434716010101,1
"33","HuAgeMSNDsplit_08","ADbyO_FC1.25__","User",40,3.62200327573624e-25,3.33224301367734e-23
"34","HuAgeMSNDsplit_08","HDbyO_FC1.25__","User",8,0.0439539595581149,1
