"","InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues"
"1","black","HuAgeMSNDsplitRnaseq_00__","User",0,1,1
"2","black","HuAgeMSNDsplitRnaseq_01__","User",76,2.10641267914335e-16,1.34389128929346e-13
"3","black","HuAgeMSNDsplitRnaseq_02__","User",3,0.99209350728404,1
"4","black","HuAgeMSNDsplitRnaseq_03__","User",40,1.8498468073766e-08,1.18020226310627e-05
"5","black","HuAgeMSNDsplitRnaseq_04__","User",2,0.997352467795386,1
"6","black","HuAgeMSNDsplitRnaseq_05__","User",6,0.961366354388725,1
"7","black","HuAgeMSNDsplitRnaseq_06__","User",4,0.999667843539756,1
"8","black","HuAgeMSNDsplitRnaseq_07__","User",7,0.927122766488229,1
"9","black","HuAgeMSNDsplitRnaseq_08__","User",2,0.990314905359788,1
"10","black","HuAgeMSNDsplitRnaseq_09__","User",4,0.811699132023132,1
"11","black","HuAgeMSNDsplitRnaseq_10__","User",1,0.906800938186504,1
"12","black","HuAgeMSNDsplitRnaseq_11__","User",3,0.624468213182814,1
"13","black","HuAgeMSNDsplitRnaseq_12__","User",2,0.999061700111159,1
"14","black","HuAgeMSNDsplitRnaseq_13__","User",1,0.856583799306448,1
"15","black","HuAgeMSNDsplitRnaseq_14__","User",0,1,1
"16","black","HuAgeMSNDsplitRnaseq_15__","User",4,0.868343180703175,1
"17","black","HuAgeMSNDsplitRnaseq_16__","User",0,1,1
"18","black","HuAgeMSNDsplitRnaseq_17__","User",0,1,1
"19","black","HuAgeMSNDsplitRnaseq_18__","User",2,0.855065550326069,1
"20","black","HuAgeMSNDsplitRnaseq_19__","User",0,1,1
"21","black","HuAgeMSNDsplitRnaseq_20__","User",0,1,1
"22","black","HuAgeMSNDsplitRnaseq_21__","User",1,0.417638901503397,1
"23","black","HuAgeMSNDsplitRnaseq_22__","User",0,1,1
"24","black","HuAgeMSNDsplitRnaseq_23__","User",1,0.225793343884257,1
"25","black","HuAgeMSNDsplitRnaseq_24__","User",3,0.647761688702542,1
"26","black","HuAgeMSNDsplitRnaseq_25__","User",0,1,1
"27","black","HuAgeMSNDsplitRnaseq_26__","User",2,0.531037811028451,1
"28","black","HuAgeMSNDsplitRnaseq_27__","User",1,0.759743799270014,1
"29","black","HuAgeMSNDsplitRnaseq_28__","User",0,1,1
"30","blue","HuAgeMSNDsplitRnaseq_00__","User",0,1,1
"31","blue","HuAgeMSNDsplitRnaseq_01__","User",214,0.872690478686675,1
"32","blue","HuAgeMSNDsplitRnaseq_02__","User",46,0.997924542012133,1
"33","blue","HuAgeMSNDsplitRnaseq_03__","User",76,0.999999696588196,1
"34","blue","HuAgeMSNDsplitRnaseq_04__","User",57,0.721420203394945,1
"35","blue","HuAgeMSNDsplitRnaseq_05__","User",110,0.000311025002956416,0.198433951886194
"36","blue","HuAgeMSNDsplitRnaseq_06__","User",119,0.0829621118681463,1
"37","blue","HuAgeMSNDsplitRnaseq_07__","User",97,0.0538035197395736,1
"38","blue","HuAgeMSNDsplitRnaseq_08__","User",33,0.998330665600551,1
"39","blue","HuAgeMSNDsplitRnaseq_09__","User",43,0.493269689537933,1
"40","blue","HuAgeMSNDsplitRnaseq_10__","User",22,0.160358896212795,1
"41","blue","HuAgeMSNDsplitRnaseq_11__","User",25,0.488411859434434,1
"42","blue","HuAgeMSNDsplitRnaseq_12__","User",81,0.0549672590354823,1
"43","blue","HuAgeMSNDsplitRnaseq_13__","User",17,0.279506647815087,1
"44","blue","HuAgeMSNDsplitRnaseq_14__","User",17,0.999909922029127,1
"45","blue","HuAgeMSNDsplitRnaseq_15__","User",41,0.862272132593492,1
"46","blue","HuAgeMSNDsplitRnaseq_16__","User",17,0.923105775270676,1
"47","blue","HuAgeMSNDsplitRnaseq_17__","User",2,0.83632966427385,1
"48","blue","HuAgeMSNDsplitRnaseq_18__","User",31,0.143955289689185,1
"49","blue","HuAgeMSNDsplitRnaseq_19__","User",7,0.207857237313901,1
"50","blue","HuAgeMSNDsplitRnaseq_20__","User",6,0.648386487308497,1
"51","blue","HuAgeMSNDsplitRnaseq_21__","User",6,0.207220256186725,1
"52","blue","HuAgeMSNDsplitRnaseq_22__","User",10,0.884471482048597,1
"53","blue","HuAgeMSNDsplitRnaseq_23__","User",2,0.606837488729283,1
"54","blue","HuAgeMSNDsplitRnaseq_24__","User",54,2.55710560980571e-09,1.63143337905605e-06
"55","blue","HuAgeMSNDsplitRnaseq_25__","User",2,0.83632966427385,1
"56","blue","HuAgeMSNDsplitRnaseq_26__","User",12,0.727221557530608,1
"57","blue","HuAgeMSNDsplitRnaseq_27__","User",13,0.263824440655791,1
"58","blue","HuAgeMSNDsplitRnaseq_28__","User",1,0.38319605117377,1
"59","brown","HuAgeMSNDsplitRnaseq_00__","User",0,1,1
"60","brown","HuAgeMSNDsplitRnaseq_01__","User",146,0.00405627064021072,1
"61","brown","HuAgeMSNDsplitRnaseq_02__","User",46,0.0204886852677465,1
"62","brown","HuAgeMSNDsplitRnaseq_03__","User",50,0.973827702090243,1
"63","brown","HuAgeMSNDsplitRnaseq_04__","User",49,0.00126553790139119,0.807413181087577
"64","brown","HuAgeMSNDsplitRnaseq_05__","User",38,0.827805395097296,1
"65","brown","HuAgeMSNDsplitRnaseq_06__","User",29,0.999993971982004,1
"66","brown","HuAgeMSNDsplitRnaseq_07__","User",26,0.999444810839113,1
"67","brown","HuAgeMSNDsplitRnaseq_08__","User",34,0.0664716630878941,1
"68","brown","HuAgeMSNDsplitRnaseq_09__","User",20,0.739616413818625,1
"69","brown","HuAgeMSNDsplitRnaseq_10__","User",11,0.335261613156831,1
"70","brown","HuAgeMSNDsplitRnaseq_11__","User",16,0.2138808698719,1
"71","brown","HuAgeMSNDsplitRnaseq_12__","User",9,0.999999997732785,1
"72","brown","HuAgeMSNDsplitRnaseq_13__","User",11,0.140553041365167,1
"73","brown","HuAgeMSNDsplitRnaseq_14__","User",66,7.48762296663295e-23,4.77710345271182e-20
"74","brown","HuAgeMSNDsplitRnaseq_15__","User",17,0.968757026841864,1
"75","brown","HuAgeMSNDsplitRnaseq_16__","User",22,0.00253252539323582,1
