"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   : 0.00000  ","Min.   :0.000000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   : 0.0000  ","Min.   :0.0000  "
"","1st Qu.: 1.456  ","1st Qu.: 1.419  ","1st Qu.: 0.09213  ","1st Qu.: 0.09664  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.:0.0000  ","1st Qu.: 0.00619  ","1st Qu.:0.005435  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.04414  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.0000  ","1st Qu.:0.00000  ","1st Qu.:0.01626  ","1st Qu.: 0.3532  ","1st Qu.: 0.2168  ","1st Qu.:0.02521  ","1st Qu.:0.0000  ","1st Qu.: 0.2808  ","1st Qu.:0.1182  "
"","Median : 3.222  ","Median : 3.218  ","Median : 1.47632  ","Median : 1.50078  ","Median :0.0000  ","Median :0.0000  ","Median :0.0000  ","Median :0.0000  ","Median :0.02211  ","Median :0.0000  ","Median : 0.14237  ","Median :0.172157  ","Median :0.0444  ","Median :0.0741  ","Median :0.22919  ","Median :0.1445  ","Median :0.2492  ","Median :0.08812  ","Median :0.2074  ","Median :0.3649  ","Median :0.4426  ","Median :0.4989  ","Median :0.09448  ","Median :0.23930  ","Median : 1.2190  ","Median : 1.0715  ","Median :0.31412  ","Median :0.2778  ","Median : 1.1989  ","Median :0.9454  "
"","Mean   : 3.655  ","Mean   : 3.609  ","Mean   : 2.52324  ","Mean   : 2.50909  ","Mean   :0.3209  ","Mean   :0.3017  ","Mean   :0.3156  ","Mean   :0.3350  ","Mean   :0.33746  ","Mean   :0.3446  ","Mean   : 0.76155  ","Mean   :0.819097  ","Mean   :0.3175  ","Mean   :0.4224  ","Mean   :0.70912  ","Mean   :0.6409  ","Mean   :0.7736  ","Mean   :0.54188  ","Mean   :0.5547  ","Mean   :0.6564  ","Mean   :0.6443  ","Mean   :0.6782  ","Mean   :0.67961  ","Mean   :0.93281  ","Mean   : 1.8316  ","Mean   : 1.7389  ","Mean   :1.13978  ","Mean   :1.0629  ","Mean   : 1.9230  ","Mean   :1.7371  "
"","3rd Qu.: 5.505  ","3rd Qu.: 5.379  ","3rd Qu.: 4.40142  ","3rd Qu.: 4.33220  ","3rd Qu.:0.1818  ","3rd Qu.:0.1453  ","3rd Qu.:0.1763  ","3rd Qu.:0.1773  ","3rd Qu.:0.18886  ","3rd Qu.:0.1486  ","3rd Qu.: 0.81247  ","3rd Qu.:1.023045  ","3rd Qu.:0.2680  ","3rd Qu.:0.3858  ","3rd Qu.:0.82387  ","3rd Qu.:0.7502  ","3rd Qu.:0.9745  ","3rd Qu.:0.50661  ","3rd Qu.:0.5859  ","3rd Qu.:0.7575  ","3rd Qu.:0.7649  ","3rd Qu.:0.8318  ","3rd Qu.:0.64491  ","3rd Qu.:1.12178  ","3rd Qu.: 2.8290  ","3rd Qu.: 2.6077  ","3rd Qu.:1.63308  ","3rd Qu.:1.4272  ","3rd Qu.: 2.8851  ","3rd Qu.:2.5964  "
"","Max.   :12.839  ","Max.   :13.275  ","Max.   :14.35851  ","Max.   :14.30867  ","Max.   :8.8180  ","Max.   :8.4847  ","Max.   :8.6799  ","Max.   :8.7853  ","Max.   :8.40175  ","Max.   :8.8758  ","Max.   :11.05041  ","Max.   :9.781043  ","Max.   :8.0793  ","Max.   :7.8240  ","Max.   :8.60868  ","Max.   :8.6369  ","Max.   :8.7611  ","Max.   :8.14378  ","Max.   :7.6125  ","Max.   :7.4709  ","Max.   :7.1053  ","Max.   :7.2030  ","Max.   :8.12872  ","Max.   :8.72987  ","Max.   :11.4903  ","Max.   :11.5253  ","Max.   :8.02278  ","Max.   :8.5927  ","Max.   :10.1902  ","Max.   :9.8394  "
