"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"1600014C23Rik",3.82601470646726,3.20913010817374,0.158998975657777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502761462643814,0.266565524337299,0,0.758104335688905,0,1.87197076770597,0.25878455304126
"1700003M07Rik",5.39014772111224,5.29239016742708,0.273608792662985,0.0494659557808081,0,0.681217085810119,0,0,0.860255328892753,0,0.419427908091367,0.642035309976641,0,0,0.389616489273709,0.170784768927361,0.63815433290066,0.453281868064679,1.13045130799717,0.787298836391161,0.769242790745701,0.983623120669341,1.17986882121629,1.31876488930504,2.30464920278561,2.48452580949626,2.01028134897271,2.40141026442867,3.76570260630155,3.01818318754803
"1700007K13Rik",3.52485509531578,3.37000983524177,0.276291127694009,0.481967704728692,0,0,0,0,0,0,0.0454034435925905,0,0.30995111774377,1.56996049034345,0.702010439940041,0.131284350427945,0,1.08364497573268,0.679010991361422,0.350635548641817,1.04819736883863,0.799887958402065,0.120641043177208,0.462215803062876,1.04054616434423,1.32666551738631,0.0733816941060346,0.0725033130969059,0.5590971108066,0.439285143643147
"1700018A04Rik",0.025554965809797,0.0180350675833423,1.50902840468851,1.41468038795851,0,0,0,0,0.0316807312106381,0.0388160203244374,0,0.0218538470495963,0.0246281713800566,0.0402471164718183,0.0321198351806437,0.0389644944082103,0.0848756846581358,0.0844889475346666,0.332360373319234,0.374588917819468,0.655722992597716,0.788674195723744,0,0,0.0560538147275373,0,0,0,0.0352451648271278,0.0763351490734981
"1810010K12Rik",1.79335939876364,1.02685747917303,0,0,0,0,0,0,0,0,0.232508068712006,0,0,0,0,0,0,0,0,0,0,0.419795859211542,0,0.0902464418615118,0.087927731545353,0,0,0.0982532993500305,0.556541133095915,0.38315852202636
"1810063I02Rik",0.756198317841013,0.719557201021848,1.4614972459374,1.97442350641675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562433978147264,0
"2010109P13Rik",0,0,2.26017908072871,3.24404833194148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2310014F06Rik",1.38513111884579,2.06454017252016,0.0409301458743705,0.0739460637723481,0.215635742788315,0.0417356200911454,0.160613904312916,0.051260605974966,0.110111509328999,0.0347144424408222,0,0.00327383279894445,0.0650602133552158,0.171620203823458,0.0498888396414735,0.0519604803217946,0.112598716857708,0.0508959985623503,0.254357970024019,0.77065081404883,0.708207257550426,0.952270207544197,0.00403075334873394,0,0.405261380181799,0.197629663538517,0.0334180540907028,0.0607199733255067,0.154701799207459,0.141118522423215
"2810459M11Rik",6.56240768376493,6.86729681556954,0.33582363088994,0.563253210481963,0,0,0,0,0,0,0.657594781969678,0.885508164642948,0,0.236107192397447,0.27769342829491,0.379750714859781,0.465572446736528,0,0.625531861306372,0.995529663296978,0.785188032146255,1.2926658743055,0.235380894931271,1.31735274449247,3.46240830118486,3.60341786559747,3.5624867613976,3.93221554611279,5.22318155841299,5.81470227141498
"2900052N01Rik",6.06155758058315,5.37234451473394,0.0696058198298174,0.136294967918925,0,0,0,0,0.132903859043077,0,0.388979845832444,0.0315547564001728,0.104112400828113,0,0.343794535679076,0.920212323568974,1.80819229994644,0,0.129394159986744,0,0.938848338455276,0.760497531528027,0.749164993097765,0.784297099999701,0.839332367505485,1.10631862677752,0.492946647577254,0.174715135228583,2.74927318892302,0.712843233726695
"3110079O15Rik",4.32352872354534,4.08825518064017,0.061927851185116,0,0,0,0,0,0,0,0.213430028075961,0.467396781188205,0,0,0.0910135371953578,0.109939676189543,0,0,0,0.753613815869476,0.289135494804279,1.01894317498694,0.0513664536791826,0.350107601272936,0.688098275579598,0.643344958311617,0.120006733970301,0.557007530648851,0.322346158739662,0.199019766230771
"3110082J24Rik",6.26257531217391,5.26596360304104,0.0644201463535072,0.0645597585151592,0,0,0,0,0,0,0.151428164221923,0,0,0,0,0.220185171481244,0,0,1.35634412208546,0.561849503766112,0.548021267793837,0,1.52950829561595,1.88603302535693,1.54048541583226,2.55104557838072,3.05572603210001,2.87445606959051,2.30661526702326,2.45052422339152
"3930402G23Rik",3.96113822734447,4.84956514166984,0.0752390214559998,0.215321521304129,0,0,0,0,0,0,0,0.0509190335968312,0,0,0.110341661632905,0,0,0,0,0,0.6245458321104,0.808776036047542,0,0.131964640481315,0.804041409164653,1.27774462402834,0,0.335071857484831,0.726696262910208,0.857961810691465
"4921530L21Rik",3.24317475410059,1.93167167357462,0,0,0,0,0,0,0,0,0,0.680543290258853,0,0,0,0,0,0,0.889518973350662,0,0.813460846108629,0.766120832090541,0.168277064744429,0,0.605499800414104,0,0,0,0.687408629740854,0
