"","mouse_FVN_Swiss","mouse_C57BL6"
"1110002E22Rik",0.258544370495853,0.15585272699092
"1110002J07Rik",1.5077033416146,0.338660351789157
"1110008E08Rik",0.143611093774261,0.08782177442769
"1110017D15Rik",1.32681255161502,0.475927124256824
"1190002N15Rik",3.53689290013101,2.89841713643549
"1500009L16Rik",1.08726182141179,0.340543904171656
"1600023N17Rik",1.13982320287558,0.203232201582969
"1600029O15Rik",0.534256708564483,0.468000083784737
"1700001L19Rik",0.537556605328303,0.158452506760096
"1700003E16Rik",2.00637837247628,0.623818718783304
"1700008K24Rik",0.309990783868753,0.0889231104384306
"1700011D18Rik",0.323320988802103,0.174639101013604
"1700016C15Rik",0.391906373391345,0.485912526188531
"1700016P03Rik",3.5290424113965,0.37658509732706
"1700023F06Rik",0.504934703637763,0.62256385931434
"1700025F24Rik",0.591467620496687,0.190868453220546
"1700029P11Rik",0.150788652559369,0.0696019478108819
"1700030C12Rik",0.32221079916767,0.120834923212468
"1700034H15Rik",0.718221440134266,0.311642485531346
"1700039M10Rik",0.599456024721322,0.487682078206074
"1700066J03Rik",0.463752187802838,0.166457300376594
"1700081N11Rik",0.888217679497484,0.310110681419989
"1700097M23Rik",0.14546270348553,0.19894984521723
"2210008F06Rik",1.73035191824667,0.257612609404907
"2310026L22Rik",2.28223130724841,1.25643822320092
"2410089E03Rik",2.17559189097162,1.28521375385834
"2410137M14Rik",0.295927988764038,0.0464519717972251
"2610035F20Rik",1.85457512672702,0.0857298285406878
"2700033N17Rik",2.20403674104199,0.52018464329837
"2700081O15Rik",5.85948683432232,0.867372756141999
"2810049E08Rik",0.618731440192453,0.135834473811285
"2810408A11Rik",2.2394701018194,0.637206309781225
"2900011O08Rik",2.01427737151676,0.379579714828651
"2900055J20Rik",1.81797999383348,0.550108019056412
"3010001F23Rik",0.80744887884178,0.118189156230668
"3110039M20Rik",1.06743471045041,0.154174582765009
"3300002P13Rik",2.21214363779572,0.015727889942704
"3732407C23Rik",0.2181451167786,0.208222391307449
"4833422C13Rik",1.50659004666263,0.372193800702547
"4930421C12Rik",0.300918197307891,0.166704507117183
"4930429H19Rik",1.3504377456589,0.086151976216431
"4930439D14Rik",0.716291327565103,0.934790847648236
"4930456G14Rik",0.49879592653192,0.132837980700961
"4930471C04Rik",0.248473024223963,0.115131605888437
"4930474N09Rik",0.556983791200967,0.290057944167971
"4930500F10Rik",0.561096108551363,0.0527715730301976
"4930516B21Rik",2.82721503308742,1.30191827638717
"4930534D22Rik",0.245670150495916,0.249406360523381
"4930539E08Rik",0.535953922377326,0.35448674262915
"4930553P18Rik",0.583817832235153,0.163505590828085
"4930563E22Rik",1.646583487943,0.855035200715902
"4930570G19Rik",1.87848748530757,0.362756651327019
"4930572O13Rik",0.395600731231587,0.132827201104696
"4931428F04Rik",3.63696622478922,0.616535813026892
"4933405L10Rik",0.686814919551702,0.0834367935906007
"4933406C10Rik",0.340774093822998,0.2136321427695
"5033430I15Rik",2.99303971975211,0.582253011814714
"5330417C22Rik",0.861105552206038,0.203318704037554
"5330429C05Rik",0.153386167652598,0.102854473205763
"5330434G04Rik",1.05178057562642,0.12212211795172
"5430416N02Rik",3.10817405018665,1.43990546119657
"5730409E04Rik",4.83671358254118,1.64101277900924
"5930412G12Rik",1.04561479545457,0.0228888932279794
"5930422O12Rik",1.2515643425667,0.528662542874634
"6030419C18Rik",3.65617410176261,0.0929771736775393
"6330403K07Rik",7.07585207745246,1.00909623092682
"6330403L08Rik",2.92685959778329,1.92368455442753
"6430571L13Rik",1.03797197150554,0.135338221206601
"9130214F15Rik",0.254583154493798,0.397032235073214
"9230110C19Rik",1.09438745432283,0.235198646692878
"9330121K16Rik",1.28969204744704,0.293984351864097
"9330132A10Rik",3.13218793658067,0.376042048946881
"9330159F19Rik",3.07484463196027,0.169569552120854
"9330162012Rik",1.65166836048257,0.260954791519779
"9330162G02Rik",0.550572554207426,0.237262903491291
"9430021M05Rik",0.937701409423391,0.00500444311201294
"9530080O11Rik",0.301275927644873,0.191276250962913
"9630001P10Rik",0.865093246109223,0.0809067381076963
"A230006K03Rik",0.218697963882115,0.1765601324817
"A230050P20Rik",4.45478485985621,1.70533896964593
"A230057D06Rik",1.11374875889997,0.207509064528761
"A230077H06Rik",0.580628523696717,0.112129611020968
"A330076H08Rik",1.71367928792135,0.190484824752676
"A330102I10Rik",1.38113151886796,0.24564096064361
"A430108G06Rik",0.688925640570275,0.338718203065121
"A530058N18Rik",0.2317712611238,0.215135068789707
"A730017C20Rik",3.0385587868651,0.576322663454661
"A730020E08Rik",1.1530577321086,0.311747063698856
"A730056A06Rik",0.419290080198676,0.139739824646076
"A730060N03Rik",0.272773814284555,0.172731843414147
"A830036E02Rik",0.377478304231845,0.0285439126187798
"A830073O21Rik",0.344693594849595,0.27950364038025
"A830082K12Rik",1.19325919418547,0.152826919052934
"A830082N09Rik",2.39561352156025,0.421394730976198
"A830092H15Rik",0.488124636457838,0
"A930024N18Rik",1.01598410097819,0.027314452722774
"A930033M14Rik",0.44537109765778,0
"AA387200",0.214528943235957,0
"AC061963.1",0.501811695668327,0.0922776712521681
"AC101205.1",2.92684027129009,0.0765255302443662
"AC102103.2",0.439953545138223,0
"AC102368.1",0.135710353411947,0.146042964330596
"AC113305.1",2.87818371028099,0.210065205113562
"AC114585.1",0.313639103901234,0.202572017446762
"AC116950.1",0.247847880303243,0.0507824384247707
"AC117202.2",0.520929335926876,0.189217331776196
"AC117202.3",0.177620444772835,0
"AC122291.1",1.05083922768186,1.27892082359613
"AC122393.2",0.108922967428853,0.0992828931825225
"AC122858.2",4.76093581905432,0.0723363752820575
"AC125351.1",3.26850631429932,1.33948338648788
"AC134468.1",4.01780258470683,0.133207387941326
"AC139513.1",0.469133395052751,0
"AC144732.1",2.52742089179071,0.23601164741229
"AC152940.1",1.31486176694198,0.365751283141701
"AC153912.1",2.02147066659708,0.0867746857320412
"AC154227.2",0.393056671959326,0.0964987109071649
"AC154265.2",1.09789460757385,0.39870616066053
"AC154509.1",0.208720431859529,0.160685179409101
"AC154738.5",1.84743115380178,0.142273807625818
"AC154760.1",4.21183139203133,1.32950533992408
"AC154766.1",1.61725886251784,0.335266732470437
"AC154767.1",4.11413480852996,0.0958489078174128
"AC157602.1",9.09654320704002,0
"AC157931.1",1.04146657483809,0.0373642109657347
"AC161537.1",0.278269780371647,0.426194584921043
"AC162302.2",1.46808142016605,0.436067003110818
"AC162863.1",1.39257906571231,0.0594149519314425
"AC163667.2",2.07061612759171,0.201888910688469
"AC167978.1",0.442861148210667,0.226514615461967
"AF529169",0.77537027488881,0.254360742664494
"AI593442",3.12718849955143,0.971051221588049
"AI606473",0.503975354188121,0.0591289609015523
"AI854703",2.5488334040315,0.408897023717052
"AK157302",6.51461336632971,0
"AL589670.1",0.384706859996751,0.210760377458067
"AL589670.4",0.431252012577097,0.211366080289982
"AU022754",1.14504669059841,0.109569220683112
"AW551984",1.39597086147,0.325805090246822
"AW822252",0.498502566295054,0.173393087496598
"Aak1",2.59114181003523,1.31517008836716
"Abca5",1.86111262601233,0.269814173219929
"Abcc8",0.44343360744463,0.101489411938267
"Abcg4",3.13992281125467,0.204243943784951
"Abhd11os",2.3153249856642,0.368037534832501
"Abhd8",5.78258330992257,3.11237481908295
"Ablim1",1.47687743941711,0.729299390203513
"Ablim3",0.826664753492983,0.120230307743004
"Acaa1b",1.79292754529401,0.102956968135669
"Ache",4.12145753811346,2.25721222878937
"Ackr1",4.12813568126875,0.811208985984403
"Acr",1.43478728958876,0.0965628969405813
"Actl6b",2.12305438492825,0.154885098776689
"Actn2",0.306411443588019,0.301183387926803
"Actn3",0.447488113922339,0.128682445895346
"Actrt3",0.422606691653686,0.0510932666276624
"Acvr1b",2.95854910072086,1.35113583694528
"Adam21",0.34599740014132,0.507289804494821
"Adam22",1.64242150757893,0.340203286779126
"Adam23",1.78600334221288,0.299521717354867
"Adamts14",0.198122072262179,0.174632898271342
"Adamts15",0.985601777337468,0.256496048816187
"Adamts17",0.301851392132693,0.218293479054661
"Adamts7",1.05799389724786,0.167201498167701
"Adarb1",1.44812255841511,0.976183364534756
"Adarb2",0.632568648945591,0.190271039176777
"Adcy1",2.32273451704525,0.151503067677497
"Adcy5",2.0829415196126,0.114166344467244
"Adcy8",0.71310940370643,0.170944778192529
"Adcyap1",0.818490994096541,0.282218521276206
"Add2",1.74802561658269,0.162809490953472
"Adgra1",1.67420140617213,0.0774878610230629
"Adgrg2",0.228949134160413,0.180623332284194
"Adgrl1",3.36929901848393,0.0623544688429189
"Adra1a",0.781702812116241,0.15372902053833
"Adra2c",1.46055161162998,0.139661514843452
"Aff2",0.238293204300041,0.249858705555155
"Agap2",5.36354231279781,2.0182619714947
"Ago1",4.80286601666203,2.17085254207451
"Ago2",2.78629238740653,1.99674683203103
"Agtpbp1",2.22673651815795,1.35040552705496
"Agtr2",0.294289869680059,0.214402230138735
"Ahdc1",2.47226265391787,0.605637493092644
"Ahi1",2.4368934704803,0.498422301897283
"Ajap1",0.603261056597075,0.0904315761591316
"Ak5",0.546075985004041,0.156183579623714
"Akap17b",1.78419511472775,0.621302074173716
"Akap5",2.12812052842344,1.05407242227174
"Akap6",1.2570677985218,0.187549765187679
"Akp-ps1",0.511958805179695,0.0262206149825441
"Akt3",2.02925211475981,1.27546390523016
"Aldob",0.509331587053303,0.123022607619844
