"","other","newoligo","mouse_FVN_Swiss","mouse_C57BL6","No_data","5_months","cerebral_cortex","peritoneum","brain","blood"
"Bace2",0.410788784774871,3.20173621260787,1.07816599757418,0.175702152054597,0.790777054832328,0.0635578990751152,1.07816599757418,0.0403210930756854,0.104207346644149,0.409654228239739
"Bcas1",1.18238049489055,7.94063061641535,3.27340975768783,0.197511155133525,2.20835743785662,0.0505064321150375,3.27340975768783,0.0478604827247749,0.319862374380857,0.254740742776692
"Bmp4",0.880244363542573,7.17524420549477,2.63130112357156,0.134944678761237,1.77260593591735,0,2.63130112357156,0,0.0384145708736208,0.393408401162339
"Brca1",0.834366045524132,3.5801143103291,1.42132938329087,0.663991658078859,1.17322911642625,0.588929666744539,1.42132938329087,0.771060507882266,0.241761330163828,0.957739366229803
"C030010L15Rik",0.471794966097591,1.37736867408219,0.423080359345142,0.627616960504058,0.512437810937567,0.586420569783805,0.423080359345142,0.70649703176757,0.719935360221602,0.440642475270301
"Capn5",1.87962110253157,6.09425476224662,2.9673919191406,1.45465084546306,2.19159044653466,2.07536382145186,2.9673919191406,2.7627899498038,0.164274593136495,1.17526017258074
"Capn6",0.310697657886318,2.70136682125158,0.759158292664195,0.217128247876333,0.6067900421902,0.0941108918919571,0.759158292664195,0.125481189189276,0.0729434606332085,0.471289505543927
"Casr",0.230012373262382,4.03112807891729,0.798223188299565,0.20796737331171,0.614646973827886,0.122546148120973,0.798223188299565,0.140998165846567,0.089265969034673,0.407031826546919
"Cdk18",0.907368023691292,5.85315249455011,2.10644617187158,0.476397702890888,1.55699546357725,0.357338681719601,2.10644617187158,0.430745138925049,0.703749428543311,0.303829053997472
"Cdv3",5.16618213461553,7.95908757161869,5.80571614426297,4.95570305579941,5.79569915351894,4.13323669188193,5.80571614426297,4.70352411537089,4.39787235287946,5.81614848723359
"Cdv3-ps",2.62830909910343,8.65433697631407,6.42966244053581,0.0553784100014279,4.13187857852383,0,6.42966244053581,0,0,0.177210912004569
"Chrne",0.431006660294635,3.09300057363251,0.851629662258798,0.395710772743225,0.723812673348874,0.291288602729944,0.851629662258798,0.336747736868342,0.0619644801258994,0.80021270841041
"Chst3",1.44606335300574,5.49134277344794,2.70568360601425,0.849555559178563,2.24412415789082,0.262715994682306,2.70568360601425,0.33312742281494,0.148552672806807,2.17027220918667
"Chst8",0.734183033890401,2.42114230377335,0.803458316458067,0.884437070379062,0.819837663879135,0.920372618892121,0.803458316458067,0.939265430454675,1.48329809516705,0.219782013500337
"Cldn24",0.163522540602441,0.873650676031555,0.209475416165328,0.212079791413555,0.287542385860521,0,0.209475416165328,0,0.381814171023126,0.29684116150025
"Col11a2",1.76297959786891,7.54317015939935,4.13484265721288,0.410123241134246,2.9295349572331,0,4.13484265721288,0,0.234160255492366,1.07823411613722
"Col20a1",0.956884404094012,4.58543153599874,1.95076788379718,0.540804750841832,1.54344431611829,0.250981429003433,1.95076788379718,0.322088241196332,0.18358776843332,1.16048154482494
"Col2a1",0.353087377469846,3.25308329126786,1.15480168608214,0.0140868466588374,0.745118779622336,0,1.15480168608214,0,0.0334936559572689,0.0115842533510106
"Col9a3",1.90488296971666,8.4005623609666,4.3434030128962,0.5831378558408,3.15375277317828,0.0944108580096899,4.3434030128962,0.0254250695020325,0.424256991972909,1.41127406331521
"Cpm",0.901598269008677,4.81594265468674,1.832675534981,0.576198709492651,1.54808354663904,0.102349851944701,1.832675534981,0.127987521285686,0.379513908974388,1.31073693585927
"Cpox",3.93603189553227,8.01247568258855,4.695416128454,3.78112616510779,4.63278591125433,3.03906929906068,4.695416128454,3.03181139031512,4.26599299486107,4.19543706510571
"Cyfip2",1.92228825068988,6.08543333707791,3.07571661007387,1.43343157202738,2.90072973640196,0.272360436578651,3.07571661007387,0.295413294642319,0.47798240566409,3.75450267125276
"Cyp27a1",2.58170413048997,4.71401644343264,2.15092704852834,3.22517311632423,3.50074734614997,0.587413365660644,2.15092704852834,0.491811755414008,3.34321760530315,6.38716226043758
"Cyp3a13",0.398343177743776,1.34400317613958,0.329509074122092,0.576780518212225,0.463272388578309,0.456202847547762,0.329509074122092,0.518102054089216,0.138307300591863,1.0856678927802
"D630045J12Rik",0.864690272203211,4.09862623106563,1.92912428766802,0.337552503529306,1.44112415927043,0.0879810724839643,1.92912428766802,0.0797198010819301,0.477594840978649,0.506909409016814
"Dct",0.486433377533915,4.00353670291172,1.10544737607967,0.384434044478604,0.965940841601007,0.0470636826938623,1.10544737607967,0.0463283337721663,0.2006784295432,0.973916512261733
"Ddc",0.536419877210217,3.37602471779628,1.24525536191786,0.271139433164285,0.952689875169478,0.101578592968767,1.24525536191786,0.0922532818095092,0.192139477414761,0.564802770539539
"Dlk2",1.29427459917504,6.76307273529172,3.40788015585354,0.128469504095941,2.26208337488567,0,3.40788015585354,0,0.205959063963325,0.205143349143686
"Dnah10",0.207739359961205,2.32185820653644,0.568042619277632,0.156738863881236,0.45402273013169,0.0589898036361811,0.568042619277632,0.052917121960945,0.163379038987376,0.274684779079445
"Dnaic2",0.380769159254182,2.88853096529711,1.01438787923046,0.139823005030308,0.710390438731068,0.10125109220348,1.01438787923046,0.0598315926584881,0.233416209412197,0.142219495494601
"Dusp15",1.58286547772403,8.53503641538774,4.35820449382473,0.0234652058438772,2.79046846395674,0,4.35820449382473,0,0.0454784013949932,0.029610257305414
"Dusp9",0.853046771555612,5.71032227300442,2.32786966405283,0.169736178301648,1.57140675355931,0.0918756964076436,2.32786966405283,0.122500928543525,0.182363304125135,0.213791352187908
"E2f8",1.52503270719126,4.67068644285368,1.79088224633362,1.6856210773995,1.61022834767394,2.07715812977949,1.79088224633362,2.66878797965459,0.264089646883505,1.92735222520938
"Elovl7",0.996667481244531,4.76637726526926,1.95233316716597,0.63167372906636,1.60367486690353,0.269824616688474,1.95233316716597,0.284948795396781,0.25317866107923,1.42623871745699
"Eml1",0.715332110703015,4.13746759107969,1.78321107125963,0.208704955263063,1.24251351936283,0.121117106982698,1.78321107125963,0.13172373560164,0.116397529433546,0.393389844686288
"En2",0.351571235558324,3.26923278412848,1.17017572599215,0,0.74465728017682,0,1.17017572599215,0,0,0
"Enpp6",0.422963954763388,6.65216299701969,1.65827578106987,0.120715987027255,1.13511860213246,0.0218384350625078,1.65827578106987,0.0291179134166771,0.051243057025243,0.300106605361961
"Epcam",0.31373580858343,4.37801376772285,0.831570546585877,0.368665157723715,0.73037185292572,0.184056176426986,0.831570546585877,0.214481294675304,0.20074002427032,0.721610926835204
"Erp27",0.823366490901883,2.22064723835277,0.648432348201747,1.15109395919586,1.19826119583952,0.141726239186093,0.648432348201747,0.162854385355047,0.838259821023613,2.64981558597709
"Etnk2",0.697826706428089,4.13609959105279,1.74894275228726,0.207884276879401,1.25649492765502,0.0210573192101944,1.74894275228726,0,0.146975755902875,0.518253930111207
"Fam163a",0.309010903445952,2.60586326034583,0.881780003980881,0.0949444850903743,0.619522011317509,0.0293184460241398,0.881780003980881,0.0289795767114014,0.0651136311351652,0.203933229100351
"Fam3c",2.964953117111,6.15278386470714,3.80999386561861,2.62402130561636,3.51245366833627,2.25628428814056,3.80999386561861,2.42837550315337,3.15597783275226,2.32683974143604
"Fbn2",0.309165384936558,2.1173988434303,0.72780216927595,0.168887380951308,0.564833721249904,0.0581358246982901,0.72780216927595,0.0590083262145174,0.0858569129384646,0.383772714648299
"Fbxo32",1.97325710017475,4.69841974026444,2.38215434661228,1.95611733955312,2.52182251950432,1.14599285704085,2.38215434661228,1.18738151843114,2.25972458580503,2.57499307864759
"Ffar3",0.0238865047962611,1.3403489574696,0.239251432088179,0,0.152250911328841,0,0.239251432088179,0,0,0
"Frmd4a",1.30444122907277,3.69150395789757,1.75682755194074,1.2069860376664,1.87406041814464,0.334754141331341,1.75682755194074,0.254628843720306,2.3834115839489,1.17338912411921
"Fyn",1.84602349066868,6.08776617758195,3.19674568273064,1.19435940847862,2.88502496212553,0.0492051158906562,3.19674568273064,0.053156547182771,0.878878892644933,2.87928335786734
"Galnt5",0.205146606640013,1.22381058581511,0.30129780315509,0.248347307086207,0.317233874648534,0.151572614410354,0.30129780315509,0.183507862368085,0.0635489760664481,0.510952971767713
"Gbp11",0.201099766820519,2.2512826918488,0.483127671110061,0.210598216195706,0.438683863017986,0.0602892335345571,0.483127671110061,0.0328842541483054,0.0620396172466903,0.572413569601603
"Gjc3",1.43498713067488,9.10624516773905,3.68496968258201,0.425159652389164,2.58076944746857,0.201900268758282,3.68496968258201,0.0705945148295293,0.751313203909682,0.524484265940208
"Gm10863",0.607982120864604,3.59810239030374,1.29600003210176,0.379731482211988,1.03487735431145,0.181550296245554,1.29600003210176,0.218815893813181,0.304216008833094,0.648345661669451
"Gm11274",1.47112990340559,3.48260633767107,1.16345001603356,1.99178435913931,2.18894772594085,0,1.16345001603356,0,0.480227043178277,5.89348290606752
"Gm11295",1.2826723879585,5.69463944248313,3.31297386554174,0.0576544768887366,2.15018662490019,0,3.31297386554174,0,0,0.184494326043957
"Gm11331",0.984403701339796,0.866835257955975,0.123833608279425,1.72270647734464,1.33168064333756,0,0.123833608279425,0,1.82306036911075,3.68960035839211
"Gm11936",0.565107982586017,0.63534719838037,0.09076388548291,0.988938969525531,0.77698717768951,0,0.09076388548291,0,1.38454998869819,1.78005471378351
"Gm12656",0.144100027933969,0.680050454418795,0.156545400962483,0.200204129844623,0.245222804135851,0,0.156545400962483,0,0,0.640653215502794
"Gm12778",0.195112364963664,1.5330690593762,0.384905432939744,0.196288017286161,0.387694742624318,0,0.384905432939744,0,0,0.628121655315714
"Gm12826",0.0690979578433611,0.56640216827158,0.0809145954673686,0.120921426225882,0.139433961643512,0,0.0809145954673686,0,0,0.386948563922822
"Gm13052",0.192004526125163,1.61459083651792,0.513438690391931,0.0885729211908353,0.38291838460592,0.0226379929012692,0.513438690391931,0.0301839905350256,0.033333263172664,0.213879295995978
"Gm13148",1.82076068789272,7.64943343400878,4.52359077299426,0.184368456693389,3.01273482404608,0,4.52359077299426,0,0.108315885453348,0.481663175965496
"Gm13182",0.0379281762014671,0.64609689797987,0.0922995568542671,0.0663743083525675,0.107008305890946,0,0.0922995568542671,0,0.212397786728216,0
"Gm14843",0.447650656094105,0.51892309960251,0.0741318713717871,0.783388648164683,0.616912025901816,0,0.0741318713717871,0,0,2.50684367412699
"Gm15217",0.253981028065379,2.35882412318244,0.474608590974256,0.324037297409745,0.537687137827068,0,0.474608590974256,0,0,1.03691935171118
"Gm15912",2.73795357959146,7.40822743211029,3.6243375505315,2.54615183658379,3.28561375656229,2.3994565560514,3.6243375505315,1.98933298450922,4.12155581751921,1.63893047813785
"Gm16401",0.238457904280871,2.40006242883574,0.755410660434016,0.056324808216227,0.521679371706175,0,0.755410660434016,0,0.0523635906621386,0.127875795629788
"Gm17872",0.0929750164430968,0.746619464271915,0.187840313489201,0.0916734375063575,0.186206335861388,0,0.187840313489201,0,0,0.293355000020344
"Gm2077",0.118493707463236,1.01939746954374,0.220964063277438,0.141445116385871,0.243482670366276,0,0.220964063277438,0,0,0.452624372434788
"Gm22033",0.251246065431364,0.906064877473545,0.129437839639078,0.439680614504887,0.402137253955694,0,0.129437839639078,0,0.450862400047982,0.956115566367656
"Gm22890",0.370306414734467,2.44985377090276,0.607124096342684,0.423034362848314,0.694013052471391,0,0.607124096342684,0,0.50289182331154,0.850818137803064
"Gm23144",0.0550580351378704,1.19273299008213,0.28050649743033,0,0.178504134728392,0,0.28050649743033,0,0,0
"Gm24183",0.129997143395981,4.03135707807633,0.835902440802866,0,0.531937916874551,0,0.835902440802866,0,0,0
"Gm24480",0.214447651711736,3.22393880821837,0.573273096697934,0.276661781912142,0.566018721107516,0,0.573273096697934,0,0.885317702118854,0
"Gm24900",0.196588020256584,1.0644428153071,0.245895875818052,0.261925496021613,0.346970463536297,0,0.245895875818052,0,0,0.838161587269162
"Gm25042",0.117822845921626,0.76005633211741,0.108579476016773,0.206189980362845,0.219052379547288,0,0.108579476016773,0,0,0.659807937161104
"Gm25072",2.021838765829,0.97908197680493,0.139868853829276,3.53821784020075,2.66225679076463,0,0.139868853829276,0,4.10470746647174,7.21758962217066
"Gm25737",0.0898553187677504,1.18553828986367,0.349073250373168,0,0.222137522964743,0,0.349073250373168,0,0,0
"Gm26187",0.258429271375902,0.847565323865445,0.121080760552206,0.452251224907829,0.405961374829825,0,0.121080760552206,0,0,1.44720391970505
"Gm26210",0.0881654674034618,0.894032968189985,0.127718995455712,0.154289567956058,0.193486319258041,0,0.127718995455712,0,0.493726617459386,0
"Gm26490",0.397688925110439,2.07359429600278,0.527778802043834,0.493348454155261,0.694658113413538,0,0.527778802043834,0,0.90582926609397,0.672885787202864
"Gm2654",0.589857490154539,3.50716174536465,1.68073808678974,0,1.06956060068438,0,1.68073808678974,0,0,0
"Gm26583",0.55256256714156,2.32992368995309,0.884680056657994,0.484129904166122,0.915072693630448,0,0.884680056657994,0,0.284305747379513,1.26490994595208
"Gm26834",0.200931923168591,1.88579209152585,0.526675422179018,0.126513882579125,0.401746880359826,0.0699058329820106,0.526675422179018,0.0752364806832038,0.0323416187710392,0.282219028662317
"Gm28513",0.511476570117191,1.38733162781033,0.361332068493067,0.752334891249942,0.740919189608407,0.0994731309396315,0.361332068493067,0.092865090490195,1.91115838788289,0.384875155528692
"Gm28875",3.46629444689649,4.85165303840886,1.73606632098436,5.15341388100864,2.68978819632108,5.94802628385694,1.73606632098436,7.45442728703567,0.643983252832045,6.90162842195281
"Gm29127",0.116314659606556,3.75445652040763,0.768980250699917,0,0.48935106862722,0,0.768980250699917,0,0,0
"Gm29325",1.18725320058576,0.957927001756272,0.237110709410443,1.98996210551047,0.435559573376792,3.19707912570303,0.237110709410443,3.99666234746156,0.443358795312043,1.12852512536758
"Gm29596",0.392752874025423,1.85342495324148,0.395663195025032,0.572790353052771,0.668360471781581,0,0.395663195025032,0,0.686869577779693,1.14605955198917
"Gm32507",0.151285159276563,0.803676036824514,0.173130107872494,0.213719688948617,0.252457311041765,0.0361594613092451,0.173130107872494,0.0482126150789935,0,0.626047866540783
"Gm32568",0.0795759594626067,1.29473579019586,0.323741631739758,0.0178259750617559,0.218981747515669,0,0.323741631739758,0,0.0570431201976188,0
"Gm32633",0.967451413798766,2.34954245871842,0.618539718895843,1.44551052745378,1.4089771867337,0.0987782994576125,0.618539718895843,0.118960756683397,0.556947644245374,3.92593313558665
"Gm34144",0.548471714212252,3.81999398941971,1.38133388128877,0.228657602421232,1.04532708985375,0,1.38133388128877,0,0.241629708940442,0.4900746188075
"Gm37120",0.274139238081984,1.81909714529792,0.606919391908212,0.176076341886026,0.473944751783056,0.110913552208019,0.606919391908212,0.0487325667226767,0.134965449507953,0.369999764460119
"Gm37599",0.458150077268329,1.116033456325,0.294472884102864,0.683603043670194,0.266968793283202,1.1483694529916,0.294472884102864,0.896281037232217,0.761853880107894,0.350138614958068
"Gm39164",0.0732249522524505,1.23078793496072,0.201791782008558,0.10542434905439,0.17022309628401,0.095870801842729,0.201791782008558,0.127827735790305,0.0472386427374616,0.136725991288221
"Gm42492",0.171678480925847,1.8296235832542,0.522819193572134,0.0716734951513903,0.354616495525092,0.0830852163600125,0.522819193572134,0,0.13293634617602,0.0964188383084288
"Gm42682",0.597462867015586,0.82030489463796,0.16750388580456,1.00153222902803,0.834980457532378,0,0.16750388580456,0,1.28042676950561,1.92447636338408
"Gm42966",0.271645394466999,2.15008894601208,0.58757417876382,0.230013152150415,0.478298297736808,0.172960798361295,0.58757417876382,0.23061439781506,0.167474367516594,0.291830441986663
"Gm42976",0.174026528542846,0.506540806757205,0.0723629723938864,0.30454642494998,0.267537473305186,0,0.0723629723938864,0,0.447637494997958,0.526911064841978
"Gm43206",0.938102973952729,4.23767518635699,2.23313199352881,0.217399108374187,1.57919243833593,0,2.23313199352881,0,0,0.695677146797398
"Gm43432",0.103175188638937,0.76005633211741,0.177224967862671,0.120491774752978,0.200409906642048,0,0.177224967862671,0,0.38557367920953,0
"Gm43520",0.155270804446888,2.87928227088559,0.721867647591717,0,0.459370321194729,0,0.721867647591717,0,0,0
"Gm44268",0,1.5745428398299,0.224934691404271,0,0.143140258166355,0,0.224934691404271,0,0,0
"Gm44470",0.350125644250745,0.68699419166145,0.0981420273802072,0.612719877438804,0.508068473742898,0,0.0981420273802072,0,0,1.96070360780417
"Gm47063",0.211035650309774,2.944450799633,0.692062556830401,0.131814000769628,0.536268173088167,0,0.692062556830401,0,0,0.42180480246281
"Gm47135",0.835406542524677,6.65287701435228,2.47979301895233,0.123752184628928,1.57805010296967,0.247504369257856,2.47979301895233,0.330005825677142,0,0
"Gm47317",0.201776652605902,1.3298125979037,0.314315158766144,0.244309952877916,0.37769870312603,0,0.314315158766144,0,0,0.78179184920933
"Gm4768",3.07614162450989,11.4531134757118,7.78844231697861,0,4.95628147444093,0,7.78844231697861,0,0,0
"Gm47776",0.122791096917965,0.933333028906245,0.194078019838222,0.161732780861276,0.241128035068887,0,0.194078019838222,0,0,0.517544898756082
"Gm48022",0.0647300369772351,1.2157997923327,0.303145758573428,0,0.192910937274,0,0.303145758573428,0,0,0
"Gm48668",0.125336826982547,0.837818682176075,0.119688383168011,0.219339447219458,0.235684932721067,0,0.119688383168011,0,0,0.701886231102264
"Gm5228",0.243898370676528,0.9040121354291,0.129144590775586,0.426822148683924,0.392599029536409,0,0.129144590775586,0,0.192796787518302,1.17303408827026
"Gm5754",0.0503917791774038,0.666045665544796,0.114706069403314,0.0710735110256569,0.12468459763895,0,0.114706069403314,0,0,0.227435235282102
"Gm6129",0.122636857629969,1.10345140182527,0.3108239243302,0.08057499229168,0.256397037149531,0,0.3108239243302,0,0,0.257839975333376
"Gm7802",0.1425813779972,1.16636377269403,0.222572326840245,0.20056209709664,0.287500278604985,0,0.222572326840245,0,0.641798710709248,0
"Gm7931",0.134602786418666,1.7231663487777,0.51537219409129,0,0.327964123512639,0,0.51537219409129,0,0,0
"Gm9945",0.128897275145072,1.34601037792787,0.36693009504232,0.07275769558283,0.286415657268989,0,0.36693009504232,0,0,0.232824625865056
"Gnb4",2.36153977914275,6.73533968453687,4.48529518236957,1.04997878949354,3.24367818957694,1.02910912679725,4.48529518236957,1.30091872307333,0.402663482381851,1.39616617630949
"Gp1bb",3.52955332584115,8.9675828519373,5.33464787982547,2.62984928186689,5.30739358306486,0,5.33464787982547,0,0.406892176595052,8.008625525379
"Gpr15",1.46205949791884,6.0655024572495,2.05615494134545,1.5176563548369,2.41221231164666,0,2.05615494134545,0,0.555540672917877,4.30095966256019
"Hist1h2bf",1.07424392952001,3.82280929173659,1.69862933144052,0.871477373116628,1.58953027289559,0.34434782579128,1.69862933144052,0.459130434388373,0.827026543438936,1.41074452926823
"Hist1h2bp",0.704790264275225,3.40228572038481,1.16687375648347,0.63765414060671,1.16291269403383,0.119327446466459,1.16687375648347,0.159103261955279,0.41958464219419,1.42998469340095
"Hist1h4m",0.543048598451646,1.99557179528715,0.552317446693711,0.716503755844278,0.765848161070181,0.293480600459551,0.552317446693711,0.391307467279402,1.03112242624241,0.792120631723996
"Hr",1.51002377884173,6.58062388316285,3.74548953789176,0.187816252713097,2.52008698063156,0,3.74548953789176,0,0.155662016421815,0.445349992260096
"Ick",1.88075593451775,5.78791840724368,3.34838703242745,1.0849740329375,2.757359088493,0.446887879267287,3.34838703242745,0.448362567573112,1.62309961249552,1.31078221181673
"Igsf9b",0.963760468337241,5.76081278143328,2.58701950354665,0.143040351666014,1.73822484840826,0.0332465014159453,2.58701950354665,0.0400874270385537,0.117821040186054,0.291803172698926
"Il12rb1",0.464746280504878,3.11201080207316,1.00800337445693,0.320304388492868,0.866580774335679,0.0215175528622443,1.00800337445693,0.0286900704829923,0.0598053836116106,0.930740574985978
"Il23a",1.60823193280413,7.18359654387852,2.44775019964179,1.57057402570547,1.77496137925839,2.5435671078235,2.44775019964179,2.64291722793217,1.48233344644215,0.372002762296758
"Itgb7",3.73418925526159,4.04477674599718,1.4195757000974,5.79829955237219,3.00196119451283,5.82546329500456,1.4195757000974,7.65292497835841,0.818061420623468,8.55298717293746
"Itpr2",1.66411787815236,4.04655028399915,2.01375997824512,1.65598509130205,2.26340988984781,0.611672947451597,2.01375997824512,0.563932151937563,2.19885155323257,2.42358215660891
"Kazn",1.20664434462366,5.31423160407339,2.76430877066008,0.357136379273008,1.98861302988352,0.0831272750214769,2.76430877066008,0.0418468573290279,0.841967351503738,0.250652833375056
"Kif19a",1.24104521054711,6.94169783902699,2.49453954362219,0.8568192476664,1.86052052123182,0.962651263284128,2.49453954362219,1.15719841679879,0.606129704128275,0.747053788245661
"Kndc1",0.989542498068706,7.87157573684186,2.98123865628189,0.107062514478819,1.95842914542936,0.0456125275201966,2.98123865628189,0.0254553962816219,0.110979734049985,0.201073836744288
"Lgi3",1.98378380401747,10.3216205115947,5.12162698942541,0.280400605232674,3.31823904449162,0.398491069607849,5.12162698942541,0.247205279565441,0.558807664497142,0.0418279367688846
"Lims2",1.46644473787398,7.55558479867602,3.60487322447419,0.356462319699045,2.36201870215595,0.525901351299043,3.60487322447419,0.543151432473637,0.402853262013333,0.0860444420552474
"Mag",2.55201888865165,11.938041443743,4.81117926573124,1.74850637809343,3.87540368347503,1.25921634166019,4.81117926573124,0.860754776089578,3.82620519901666,0.736109479574806
"Map6d1",1.82899008814949,8.63079572425524,4.32042896782005,0.499206772950959,3.02064834702659,0.252381285263884,4.32042896782005,0.251536828319973,0.719751530495195,0.575865948963907
"Map7",0.603529922640075,3.26670241639394,1.42174072529167,0.220492032039164,1.03173518106335,0.0917585854145423,1.42174072529167,0.0953348046652616,0.124339420809601,0.466833316117411
"March8",3.08661660271394,7.08494451889299,4.34081206222825,2.48898656516129,3.7679437413113,2.21254895061596,4.34081206222825,2.45826951256172,2.57202555665566,2.44280803678642
"Matn1",0.351392242202367,5.14663047550168,1.34412615084519,0.0821548513023099,0.896847343435924,0.0502002721349096,1.34412615084519,0.0669336961798795,0.12655097958358,0.0560241091679564
"Mical3",0.958656090537654,4.60260788506485,2.15360691332744,0.368568094912487,1.60919866576462,0.0806519572953043,2.15360691332744,0.0828285128451346,0.565382538973287,0.514641149332511
"Mir219a-2",0.859017956114145,7.34615470753043,2.76748658473264,0,1.76112782664804,0,2.76748658473264,0,0,0
"Mir344f",0.518168862634957,4.33549874718941,1.65569468915412,0,1.05362389309807,0,1.65569468915412,0,0,0
"Mir344i",0.357367279804081,2.21479054738472,1.03113320923455,0,0.656175678603804,0,1.03113320923455,0,0,0
"Mir6338",0.0513715435269614,3.20854187068973,0.56110621143817,0,0.357067589097017,0,0.56110621143817,0,0,0
"Mx2",1.5582442109669,3.17934587814096,1.47653159525047,1.83238045811553,2.16014299744196,0.308297964953997,1.47653159525047,0.322825169388626,2.13182971565609,3.34439754704725
"Mycl",3.63597546933661,8.71031326121432,5.98048055792186,2.21882574080924,5.11540258565533,0.83613534742956,5.98048055792186,0,5.38641242784642,1.71382994274313
"Myrf",1.18579924170678,8.7803730870002,3.34141779501965,0.248954738219696,2.2049535846687,0.281768259884838,3.34141779501965,0.322268802098624,0.149932268713226,0.260000331071452
"Neu4",1.35531829792837,9.67231017334642,3.96726676700095,0.109487371917125,2.60425148584942,0,3.96726676700095,0,0.0238307040657952,0.326528886069004
"Neurog2",0.622826245671558,4.01990552641761,1.80679162590723,0.0114914480585994,1.15813390598358,0,1.80679162590723,0,0.0367726337875182,0
"Nfasc",1.45116996589057,9.20589320754915,4.0519896707169,0.144793129374859,2.66649320255866,0.0477118754679869,4.0519896707169,0.041574992050591,0.0765360721492653,0.336911951389574
"Nipal4",0.9100979508937,5.65674501556335,1.81686801307553,0.710005029568301,1.39856915919784,0.753463894224716,1.81686801307553,1.00461852563295,0.236731102502212,0.829742761356806
"Nkx2-2",0.610899677158063,4.46892047907965,1.82665481535469,0.0293665314762105,1.1837741781175,0,1.82665481535469,0,0.00580590798590364,0.08816699273797
"Olfr279",0.18773486729084,1.87868589391371,0.472236657830518,0.150164678896481,0.401664105249324,0.0221672195607283,0.472236657830518,0.0295562927476377,0.0682046261872868,0.376854794984288
"Parvb",2.46896794367401,6.74445774462426,3.56452779904249,2.04478929534537,2.9308505281347,2.26766328664468,3.56452779904249,2.83103662511116,0.747378888144656,2.39870290682712
"Pcdh17",1.27623095078034,5.47521347400755,3.05053538713548,0.248587384372984,2.08571462797541,0.0998964693006737,3.05053538713548,0.0949665321872564,0.158789065308246,0.522730726060597
