"","other","newoligo"
"Matn1",0.351392242202367,5.14663047550168
"Matn4",1.43271742615882,8.29824274439261
"Mbp",3.71764645287594,12.6199149866676
"Mc5r",0.791885773446771,4.03655881687063
"Mcam",2.68985122493982,8.55686597624482
"Metrn",3.23391599511236,6.24145363238814
"Mex3b",2.94732220709564,7.84124546667238
"Mfsd2a",2.69376560668241,8.08332952572077
"Mical3",0.958656090537654,4.60260788506485
"Micall1",1.77070751960134,5.64086397375964
"Mir219a-2",0.859017956114145,7.34615470753043
"Mir344f",0.518168862634957,4.33549874718941
"Mir6338",0.0513715435269614,3.20854187068973
"Mobp",1.35515524255138,10.2993780715118
"Mog",1.55786963068217,9.71088637863376
"Mpzl1",2.31617290436991,7.8056759773025
"Mycl",3.63597546933661,8.71031326121432
"Myrf",1.18579924170678,8.7803730870002
"Nacad",2.32572463196802,6.92488765216846
"Neu4",1.35531829792837,9.67231017334642
"Neurog2",0.622826245671558,4.01990552641761
"Nfasc",1.45116996589057,9.20589320754915
"Nipal4",0.9100979508937,5.65674501556335
"Nkain1",1.09036294213059,5.09749417321029
"Nkx2-2",0.610899677158063,4.46892047907965
"Nkx6-2",1.1577572026811,7.79049011543217
"Nol3",1.1466933759842,5.18072913787528
"Npb",1.24202620749612,5.61536060566429
"Olig1",4.19692676052209,12.9588719498011
"Olig2",2.76802506555679,10.2371810102793
"Opalin",0.697346235553894,6.69263919400919
"Otud7b",2.73703808107021,5.66603880960565
"Pacs2",3.50092205750092,7.83700828781584
"Panx1",2.37218238818545,5.23335430749459
"Parvb",2.46896794367401,6.74445774462426
"Pcbp4",2.7795988380417,8.60524798326855
"Pcdh17",1.27623095078034,5.47521347400755
"Pcyt2",5.60623151089432,9.21785366923291
"Pdgfra",1.24138991294122,7.2988662771697
"Pdlim2",4.0391556931166,6.62501088793372
"Perm1",1.94465409261001,6.00096832068755
"Pfn2",4.17769160340903,9.5608233777049
"Phlda3",3.52056247170504,8.17493881691997
"Phldb1",2.48598880306229,8.5225024320834
"Phyhipl",1.43581823166213,5.61001326298094
"Pik3r3",1.08909596220464,5.16305172140496
"Plekhb1",2.9477702695112,9.73495197955849
"Plekhg3",2.04738686097027,4.69291479043858
"Plekhh1",0.996958032884215,4.90033466828868
"Pllp",1.2438406394044,6.2969778681544
"Plp1",3.21290348886706,13.843477117004
"Plpp2",3.22697181055749,6.3413256986847
"Plxnb3",2.30928693049566,9.91596554053652
"Pmel",1.24574254270399,3.89098925073493
"Pou3f1",1.90420461074915,6.18532464784824
"Ppp1r14a",1.20303364830022,6.71440283282682
"Ppp1r16b",1.40682686138244,6.54195144269367
"Prickle1",1.23561149247408,5.03594572558603
"Prima1",0.386816841250555,3.59977381918417
"Prkcq",1.07248736831636,4.43899473181408
"Prkcz2",3.27808949938044,9.75537943975526
"Psat1",3.55565193776305,7.4773325649899
"Ptgds",2.83168719216726,8.13515925557926
"Ptpro",2.51600743447119,4.24607320453151
"Pycr1",1.77422823567932,6.71592090668419
"Qdpr",3.24859773036713,5.41330821094229
"Rab33a",1.56868565119483,6.80085366989834
"Rap1gap",1.65039307545513,6.25834032843717
"Rap2a",3.60124019331555,7.99483813510913
"Rassf10",1.33915968813945,6.19577445023149
"Rbpjl",0.612400366310421,3.47918207246201
"Rgs16",1.71526661067254,6.55863812826912
"Rinl",3.65739461072144,4.63681426765086
"Rnd2",3.73112380011659,10.3726761748181
"Rnf122",2.78450178966509,7.01072217843462
"Rpsa-ps2",2.45788036319654,7.50523366655707
"Rras2",2.26739272532359,4.97140984505453
"Rtkn",1.44462061965632,6.19946081548787
"S100a1",6.8140875296155,9.61068236380587
"S100a6",5.31870864337083,6.28997302688918
"S100b",1.90287427351107,6.97994445811393
"S1pr5",3.49431855438045,7.64463217410307
"Sapcd1",1.11223653067462,4.61003428112821
"Scd1",4.01718782003203,8.16478635835009
"Scd2",7.05705724242369,12.3215708754498
"Scrg1",2.04552740445888,6.53199477529603
"Sec14l5",0.64615928331197,4.21270763801061
"Secisbp2l",3.93471512109881,7.23055676477462
"Sema3d",0.407719770076279,3.28040523509623
"Sema4a",3.37502218104979,6.14704654531599
"Sema4d",3.31176770826678,7.64204103004312
"Sema4f",1.07791160777125,5.02376017986168
"Sema5a",0.589586918005764,4.16210802641299
"Sept4",2.47605061763591,8.40051110542631
"Sept5",3.33399594049437,9.50942660113467
"Serinc5",2.43131403453003,6.42180483936801
"Sez6l",1.16405753524795,5.34057458333161
"Sgk2",0.395450091979763,3.8272328571403
"Sh3bp4",1.67313292660749,5.70536481457273
"Sh3d2c-ps1",0.983017942075823,5.85438655870195
"Sh3gl3",0.829947559927172,4.92003232325223
"Shisa4",3.26971261512691,10.362539891145
"Sirt2",5.08964366400938,11.1495873191449
"Slain1",1.29969193596345,5.0466332512041
"Slc12a2",2.97300931517177,6.58655061561758
"Slc22a21",1.48769396476134,4.45022567195916
"Slc22a23",1.46773191935777,5.77656332667291
"Slc44a1",2.34795024370974,6.84617279155841
"Slc6a8",2.87320158647919,8.47680946071825
"Slitrk1",1.2677102274464,5.13993335472181
"Slitrk3",1.04800283349505,5.22010424591319
"Snx22",1.08883735206328,6.27284903851185
"Snx30",2.03144261664207,4.57977627484746
"Sowaha",1.86254628683976,6.42510845212502
"Sox10",1.67866771595337,9.03260815941147
"Sox21",1.84220262450341,6.71382453141369
"Sox3",1.34192406118036,5.84291755249055
"Sox8",2.86597741297349,9.6059329486265
"Srcin1",1.31157414884985,6.402383527843
"Srpk3",3.12071423519182,7.65389059434433
"Ssh3",3.14632966930383,8.40017986711226
"Sstr1",1.40190545225354,6.54828515949516
"Stmn4",1.9919683535441,7.21186300911254
"Strn",2.30085778314874,5.09382186320529
"Sulf2",2.48793587733074,7.24986515006194
"Susd4",0.797635941736931,4.53539285648557
"Susd5",0.50349631364141,4.28494870715583
"Sv2a",2.64164615677742,8.45522042900404
"Syde2",0.72191407275158,3.75082561889513
"Syt11",3.6518547944594,9.33614666561036
"Sytl2",0.571354497631805,3.52145952894018
"Tjap1",3.0150284540771,6.70164473567687
"Tle6",1.00268308596335,4.02457951328649
"Tmcc2",2.35584438653308,6.40462871493358
"Tmeff2",0.620812874533039,4.01725367085209
"Tmem125",0.865448136664414,9.09734919905737
"Tmem151a",1.7267065012771,8.28914370196531
"Tmem159",3.06578392190893,5.58083224694213
"Tmem163",1.03080741252582,5.32254783340204
"Tmem2",1.82525447163354,4.9110817655557
"Tmem255b",0.531392722305807,3.91713270377001
"Tmem88b",1.95630576556801,10.5732413968237
"Tnr",0.634079803587959,5.54399505161134
"Tns3",1.97615087643245,5.65147407141952
"Tpd52-ps",2.89685469185186,8.21668582026073
"Tppp",3.06920794208456,8.93770204552095
"Tppp3",6.08528766533549,8.1383402574294
"Tprn",3.76457362027248,7.99691214978827
"Traf4",3.02405456852651,8.34156132190108
"Trav12-4",0.707885486319459,5.41837473430294
"Trav3-3",0.576418521788021,3.66152638306174
"Trav3-4",0.85543513295155,5.46100127693004
"Trim59",3.29538059260533,5.9855933555532
"Trp53inp2",5.28481717660686,10.3176368455588
"Tspan15",1.23128137048545,6.2556188070907
"Tspan17",3.56315207521005,6.46109530181163
"Tspan2",2.01073547370227,8.32606370772608
"Ttyh2",1.96994647373668,6.22024829864507
"Tub",1.02400865435024,4.67814937246116
"Tubb4a",3.4540390613128,12.1398721219078
"Tyro3",1.935469663075,8.01432395322121
"Ugt8a",1.17723980215295,8.03456171562646
"Unc5b",1.26439125749983,5.19085048298938
"Ust",0.762511713999317,3.9909244611573
"Vcan",2.05118408766311,6.50267454768732
"Vmn1r-ps145",1.59989869500999,3.74938026405904
"Wasf1",1.30823793924943,5.0529168439825
"Wscd1",2.36287351829776,7.12802818811269
"Zfp365",1.8175787006035,7.14970590218925
"Zfp488",1.53380470483577,6.40324466975878
"n-R5s172",0.247824808402737,5.15778373167699
