"","mouse_FVN_Swiss","mouse_C57BL6"
"1700047M11Rik",2.34447759930574,1.76821855186943
"1700110C19Rik",4.03346667243349,1.50236315606944
"1810041L15Rik",2.90859822205525,0.0807365309245007
"2210011C24Rik",2.3536713856807,0.564475601883722
"2810410L24Rik",4.66031831101079,0.169777165564695
"2810468N07Rik",5.87942263450847,1.3154204898659
"4930402H24Rik",3.33866473948349,1.00159114102143
"5730559C18Rik",1.87105544956009,0.0323127089349524
"AC110091.1",1.61590348161909,0.0244699271139241
"AC122356.1",1.29080452118662,0.243421293664716
"AC140244.1",3.76906101529283,0.0819718075322831
"Aatk",4.82954542205941,1.88770297576294
"Abca2",6.6408795391829,3.22079496055171
"Ablim2",1.64382470923416,0.13960278959039
"Abtb2",2.6151038441416,1.11831332524452
"Acsl1",2.98238019573727,2.73783846754568
"Acsl3",4.8437895777025,1.06337503676075
"Adam11",3.7717170608998,0.188345328814781
"Adamts4",4.01349008664777,0.298065412133478
"Adi1",5.49603775835435,4.40949472631633
"Ado",6.63015121235833,5.69341760292066
"Adssl1",2.27280519789898,4.76777327573098
"Agpat4",2.62609619327711,1.77375094207324
"Aldh3b1",2.5194566416501,4.77917079064023
"Alox5",1.3095938584527,4.2978397796271
"Amz1",2.6042248022826,3.00217018481511
"Apbb1",5.72398464549448,1.79658216344298
"Aplp1",8.22648423310814,0.869485633011249
"Apod",4.5813725304771,0.602169181627705
"Arhgap35",3.63955379109013,1.27282003393587
"Arhgef10",2.81758525497228,0.362355317731249
"Arsb",2.96738205964869,1.39424008198946
"Asic1",3.32222902325885,0.34646165792854
"Aspa",2.14539179885536,1.64563464366808
"Aspdh",3.04130755576117,0.0996666857134005
"Atcay",2.86379796842937,0.193982910585081
"B3gnt6",1.10326453928107,0.894443327349361
"B3gnt7",2.79693044524981,0.742687156408825
"B3gnt9",3.29322001784517,0.653966307094359
"Bace1",4.43689421939123,1.63568534161411
"Bace2",1.07816599757418,0.175702152054597
"Bcan",8.01344936131325,0.564450956173036
