"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   :0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.00000  ","Min.   :0.0000  ","Min.   :0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.0000  ","Min.   : 0.00000  ","Min.   : 0.0000  ","Min.   : 1.411  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  ","Min.   : 0.000  "
"","1st Qu.: 0.3497  ","1st Qu.: 0.5672  ","1st Qu.: 0.07508  ","1st Qu.: 0.06728  ","1st Qu.:0.0000  ","1st Qu.: 0.00000  ","1st Qu.: 0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.00000  ","1st Qu.:0.1096  ","1st Qu.:0.1037  ","1st Qu.: 0.00000  ","1st Qu.: 0.0000  ","1st Qu.: 0.09929  ","1st Qu.: 0.05646  ","1st Qu.: 0.0688  ","1st Qu.: 0.0000  ","1st Qu.: 0.0000  ","1st Qu.: 0.1255  ","1st Qu.: 0.1946  ","1st Qu.: 0.2363  ","1st Qu.: 0.09003  ","1st Qu.: 0.3268  ","1st Qu.: 3.989  ","1st Qu.: 3.895  ","1st Qu.: 0.539  ","1st Qu.: 0.475  ","1st Qu.: 1.214  ","1st Qu.: 1.018  "
"","Median : 1.7194  ","Median : 2.1152  ","Median : 0.41200  ","Median : 0.36491  ","Median :0.0000  ","Median : 0.04149  ","Median : 0.02319  ","Median :0.03771  ","Median :0.05332  ","Median :0.06151  ","Median :0.5697  ","Median :0.6338  ","Median : 0.05721  ","Median : 0.1055  ","Median : 0.34909  ","Median : 0.29689  ","Median : 0.4428  ","Median : 0.1802  ","Median : 0.2898  ","Median : 0.5010  ","Median : 0.5569  ","Median : 0.6299  ","Median : 0.66981  ","Median : 1.4101  ","Median : 5.035  ","Median : 4.960  ","Median : 1.971  ","Median : 1.750  ","Median : 2.976  ","Median : 2.765  "
"","Mean   : 2.3284  ","Mean   : 2.5777  ","Mean   : 1.10038  ","Mean   : 1.06305  ","Mean   :0.5673  ","Mean   : 0.53861  ","Mean   : 0.56369  ","Mean   :0.57258  ","Mean   :0.51452  ","Mean   :0.55260  ","Mean   :1.1906  ","Mean   :1.2459  ","Mean   : 0.41075  ","Mean   : 0.5341  ","Mean   : 1.08518  ","Mean   : 1.05290  ","Mean   : 1.1511  ","Mean   : 1.0444  ","Mean   : 1.0464  ","Mean   : 1.1458  ","Mean   : 1.0561  ","Mean   : 1.1060  ","Mean   : 1.41295  ","Mean   : 1.9163  ","Mean   : 5.338  ","Mean   : 5.233  ","Mean   : 2.359  ","Mean   : 2.249  ","Mean   : 3.046  ","Mean   : 3.014  "
"","3rd Qu.: 3.7869  ","3rd Qu.: 4.0969  ","3rd Qu.: 1.46352  ","3rd Qu.: 1.44232  ","3rd Qu.:0.4462  ","3rd Qu.: 0.36353  ","3rd Qu.: 0.41524  ","3rd Qu.:0.41881  ","3rd Qu.:0.33441  ","3rd Qu.:0.37195  ","3rd Qu.:1.7253  ","3rd Qu.:1.8741  ","3rd Qu.: 0.30060  ","3rd Qu.: 0.4854  ","3rd Qu.: 1.41868  ","3rd Qu.: 1.37580  ","3rd Qu.: 1.6313  ","3rd Qu.: 1.2605  ","3rd Qu.: 1.2044  ","3rd Qu.: 1.4026  ","3rd Qu.: 1.2285  ","3rd Qu.: 1.3095  ","3rd Qu.: 2.12026  ","3rd Qu.: 2.9263  ","3rd Qu.: 6.479  ","3rd Qu.: 6.356  ","3rd Qu.: 3.719  ","3rd Qu.: 3.511  ","3rd Qu.: 4.563  ","3rd Qu.: 4.608  "
"","Max.   :11.1184  ","Max.   :11.3560  ","Max.   :12.87239  ","Max.   :13.02671  ","Max.   :9.9270  ","Max.   :10.18886  ","Max.   :10.03131  ","Max.   :9.72725  ","Max.   :9.56474  ","Max.   :9.70757  ","Max.   :8.8127  ","Max.   :8.3608  ","Max.   :11.77165  ","Max.   :11.4717  ","Max.   :10.42437  ","Max.   :10.26696  ","Max.   :10.0510  ","Max.   :11.5913  ","Max.   :11.2484  ","Max.   :10.6508  ","Max.   :11.1439  ","Max.   :11.0613  ","Max.   :12.46830  ","Max.   :12.2315  ","Max.   :13.809  ","Max.   :13.949  ","Max.   :10.888  ","Max.   :10.879  ","Max.   :14.636  ","Max.   :10.080  "
