"","astro_SRR1033783","astro_SRR1033784","endo_SRR1033795","endo_SRR1033796","macrophages_SRR1106141","macrophages_SRR1106142","macrophages_SRR1106143","macrophages_SRR1106169","macrophages_SRR1106186","macrophages_SRR1106188","microglia_SRR1033793","microglia_SRR1033794","microglia_SRR1106118","microglia_SRR1106122","microglia_SRR5483445","microglia_SRR5483446","microglia_SRR5483447","monocytes_SRR5483448","monocytes_SRR5483449","monocytes_SRR5483450","monocytes_SRR5483451","monocytes_SRR5483452","myeoligo_SRR1033791","myeoligo_SRR1033792","neuron_SRR1033785","neuron_SRR1033786","newoligo_SRR1033789","newoligo_SRR1033790","preoligo_SRR1033787","preoligo_SRR1033788"
"1110017D15Rik",1.72036419760278,2.07754901192632,0.322378246317697,0.365269240476719,0,0.215120177957834,0.516121352875205,0.26081503107722,0,0,0.557750922363536,0.845229252990678,0.325056643044093,0.977371496678716,0.779022076053437,0.650070297022031,0.671695979727432,0,0.276502165369674,1.04523451390456,0.807951436974663,1.08987281742432,0.298559133500524,0.261961923172668,3.50923117767251,4.13733680902381,0.666201935962779,1.50061658189316,1.18299692981212,1.12993035989497
"1500009L16Rik",0.834543745797059,1.37686311101042,0.189506468896013,0.215097573164888,0.348046054571497,0.883188345943221,0.33996967369969,0.514489992632906,0.453245591825416,0.497903079528012,0.0346379368847636,0.106877798220188,0.142855956172834,0.1741129782852,0.19485873847812,0.11470215986864,0.126423216162364,0.241606906988161,0.134732016902643,0.273937599161907,0.520877516357786,0.487752640168092,0.22122404401383,0.346708748095333,3.82762997499362,3.77369434111715,0.505129748715034,0.666831096650268,1.44575453708659,1.67716637511986
"1600029O15Rik",0.29613673999684,0.0604196470146238,0.107464490205081,0.0276864882457613,0.546282289246292,0,0,0,0,0.638123732141118,0.0334084601809858,0,0.233414824158508,0.657275501417296,0.0805321353076576,0.43193084708598,0,0.495810361629477,0.91136418300244,1.14376554902558,1.5638085122995,0.785693405241943,0,0,3.68786347566623,2.9952765253204,0,0.0534805568253454,0,0.2178575364475
"1700016P03Rik",6.86268649817068,7.55245924724694,1.67131644800711,1.85552784358751,0,0,0,0,0,0,2.62907687225509,3.33194274742486,0.862726751813209,0.418143027926192,1.55571221931957,1.30103765582191,0.78253094197829,0,0.597553142577033,0,0,0.507657817796756,0.921102501952317,2.15902037843943,7.08383960394941,7.533136228239,0.84951204804722,1.03988660507877,2.70283877705482,3.21424796009789
"2210008F06Rik",0.230380273867409,1.71149701301487,0.197756159242479,0.28789551773428,0,0,0,0,0,0,1.16745914974581,1.42004778709407,0,0,0.284657273044074,0.339402964368101,1.12046545077384,0,0,0.820450432714594,0.801825616051626,0.75500001352627,2.2883933686331,2.30533352745026,4.2509966563077,3.91120090093644,1.60113422893254,1.95225671731381,0.781413976141915,2.11916157903873
"2610035F20Rik",4.19517389965829,3.6042162487563,2.91773391445194,2.46481264420824,0,0,0,0,0.347483545433633,0,0,0,0.276430470447478,0.429762922187234,0,0,0,0.318000318582659,0,0,0,0,0,0,5.01727268792058,4.84662422994321,0.351501741670411,0,1.55281871016227,1.01389769740706
"2900055J20Rik",0,0,0,0.212182653252978,0,0,0,2.13025884853214,1.51185112087598,0,2.71268068832109,2.26874606256303,1.28451724241349,0,0,0.651517257717391,1.81843544452056,0,0,1.40514839084304,0,0,2.04806165683956,2.5381545772439,4.96760812462251,4.58853314514436,0.954526161565074,0.94593079675603,1.61478365663585,2.60051239072428
"3300002P13Rik",3.31105885454414,3.06738010786289,0.0897375199003258,0.0899303127346398,0,0,0,0,0,0,1.30891817255368,1.94197069109617,0,0,0.251646239083264,0,0,0,0,0,0,0,0.88641303902565,2.45368068273401,4.33818254328799,5.04459571060274,1.26069923424382,1.0020882888089,3.51938309600144,2.6559726757437
"4732496C06Rik",2.40887386969039,2.73635633896137,0.630994826681955,0.754725385746165,2.91290965451105,3.4989798000733,2.06371985141671,2.77851066718534,2.24753174708784,2.79076427487207,0.635992129210425,0,1.62127291892639,0.750490569016875,1.89342759411163,2.49115187020875,3.05450827530306,4.16768705242732,4.26498614245413,4.57791980710751,2.71184770906883,3.49461605157474,0.539425115003036,0.576088538137316,4.41323202540283,4.79521198518933,1.1800510303187,0.123411911334928,2.6540041789938,0.760309883632725
"4833422C13Rik",2.64921660794543,2.86314269449057,0.234189938553935,0.322747446113646,0.183157462810025,0.259617797316905,0.337632586169714,0.165405896698192,0.137361990534701,0.26842350585068,0.0821011897084745,0.0958192199427532,0.239704342886917,0.172847870033575,0.607240336944204,0.442807110763886,0.627856750115687,0.380181273299678,0.29471935958427,0.644493536227094,0.629039757725008,0.564611234280223,0.0919066940791037,0.297336104793826,3.57144265159402,3.78462080361334,1.22180527377989,0.563204191986326,3.27692651207433,2.03780132460114
