"","astro","other"
"1700011D18Rik",0,0.261454266408825
"1700011L03Rik",0,0.140954413007889
"1700011L22Rik",0.386785559448732,0.449024863209059
"1700012A03Rik",0.0207222034226865,0.14574753593869
"1700012D14Rik",0.966321794145924,0.867689781668846
"1700013A02Rik",0,0.168838194428986
"1700013F07Rik",0.0518476587783409,0.364902163301911
"1700015C15Rik",0.0384122692168506,0.258609265632444
"1700015G11Rik",0,0.167257110038174
"1700015O11Rik",0.517762286998917,0.355998169512809
"1700016C15Rik",0.322097832747355,0.45061049932145
"1700016G14Rik",0.134108630499006,0.285558536015636
"1700016G22Rik",0.381857468263157,0.32654206740811
"1700016J18Rik",0,0.379012570238881
"1700016K19Rik",0.77678672899391,0.339910107667881
"1700016P03Rik",7.20757287270881,1.46488605612023
"1700017B05Rik",4.96205114347475,4.96338976233228
"1700017J07Rik",0,0.393300927771544
"1700018A04Rik",0.0217950166965696,0.20144158031977
"1700018G05Rik",1.47397356768351,0.526344830828168
"1700018L02Rik",1.07008281081359,0.603858660407388
"1700018M17Rik",0,0.302588143328724
"1700019N19Rik",0,0.320762931512161
"1700020I14Rik",6.86715334938952,5.51090697511191
"1700020L24Rik",0.823115552093125,1.77426915261821
"1700020N01Rik",0,0.519069368625453
"1700021F02Rik",0,0.158048964863263
"1700021G15Rik",0,0.158483540874795
"1700021N21Rik",0.9816391138152,0.321882454942861
"1700021P04Rik",0,0.110394291001944
"1700022H01Rik",0.60556516657314,0.432679674012571
"1700022I11Rik",0.437774633185956,0.35668519488883
"1700022N22Rik",2.38081695042553,1.48100901308763
"1700023F06Rik",0.282912915213337,0.588010063197551
"1700024J04Rik",0,0.222395767795496
"1700025A08Rik",0.250497729958264,0.259746714960561
"1700025F24Rik",2.27238335948678,0.242488400696742
"1700025G04Rik",1.46241968941397,0.916655760054279
"1700025O08Rik",0,1.16996782483256
"1700026J14Rik",0.179843392979503,0.143003403712845
"1700027H10Rik",1.73170236412461,0.309444736884573
"1700027J19Rik",0.861529222739035,0.739861902283743
"1700028J19Rik",0.578076493524178,1.17458825637945
"1700029E06Rik",0,0.165057914328686
"1700029H14Rik",0.659936117004007,0.867249046034653
"1700029I15Rik",3.70598620314694,1.39227067111584
"1700029J07Rik",2.28469722030521,0.777050061409634
"1700029P11Rik",0.1684832433551,0.103132350503395
"1700030C10Rik",0.065161623714465,0.403034149145747
"1700030C12Rik",0.34885527020901,0.205235693547458
"1700030C14Rik",0,0.182631061390226
"1700030E10Rik",0,0.344466129651015
"1700030J22Rik",1.05935736558546,1.14101912648236
"1700030K09Rik",3.5541664451402,1.8167984769094
"1700030N03Rik",0.0123295431010912,0.177381407575779
"1700031L13Rik",0,0.0760009517137604
"1700031P21Rik",0,0.200334052781206
"1700034H15Rik",1.33904215922168,0.441546271854925
"1700036O09Rik",0,0.15581803666411
"1700037F03Rik",0.0972070243616525,0.383854150977738
"1700037H04Rik",3.65011942825577,3.16638750680919
"1700039I01Rik",0,0.159776144523386
"1700039M10Rik",0.833256576441741,0.518885158732579
"1700040D17Rik",4.34097100436435,0.946937336177719
"1700040K01Rik",1.56718497141517,0.550367784815025
"1700040L08Rik",0.499891051569306,0.276419791459591
"1700041G16Rik",0.743824901007201,1.06238307777083
"1700041I07Rik",0,0.226689851591836
"1700042D02Rik",0,0.265677255138174
"1700047G07Rik",0,0.710247216561679
"1700047M11Rik",0.554435557854457,2.14304686087437
"1700052K11Rik",1.18088888456344,0.808100568994761
"1700054O05Rik",0,0.229047204324964
"1700054O19Rik",0.18441347787845,0.710981582678236
"1700055C04Rik",0,0.156815974090116
"1700055D18Rik",2.13204691583357,0.813505721600522
"1700056N10Rik",2.14386916310217,2.54750120385155
"1700061G19Rik",1.8204797674008,0.822290449927187
"1700061J23Rik",0.0526371324297975,0.240780088189561
"1700063I16Rik",0,0.138348188471411
"1700064H15Rik",0.0690841003088642,0.403208398286445
"1700064M15Rik",0.783947136898492,0.891478548215157
"1700065D16Rik",0.182939100049102,0.431755113149039
"1700066B17Rik",0.447598401850153,0.317602252408048
"1700066B19Rik",0.0204921124355643,0.396583929058957
"1700066J03Rik",0.305391491314637,0.305180873308427
"1700066M21Rik",5.8374452168156,3.29281880989512
"1700067K01Rik",1.32250231379111,1.07295565478306
"1700069B07Rik",1.76275015285169,0.651283874069875
"1700072G22Rik",0.172080346523737,0.280357571752289
"1700072O05Rik",0,0.198504764990738
"1700081N11Rik",1.45859470628282,0.517129607254249
"1700084C06Rik",0.173058953294614,0.290057836125476
"1700084E18Rik",1.72582129479154,0.904691929526532
"1700086L19Rik",3.72693672743685,1.47925684175168
"1700086O06Rik",1.54482734260064,0.914981532375373
"1700086P04Rik",0.597755079816716,0.489770484654714
"1700093J21Rik",2.42557369056952,1.14634138483342
"1700093K21Rik",0.479757816556016,0.412214794405654
"1700095J03Rik",0.761112487735916,0.318696694467449
"1700095K22Rik",0,0.600533011582538
"1700096K18Rik",4.60171557093655,4.17545799225658
"1700097M23Rik",0,0.186416977581182
"1700101I11Rik",0.973050268814578,1.07449456951674
"1700102P08Rik",1.03445599913049,0.963795879508676
"1700109G14Rik",0.0371527448260384,0.644773586494933
"1700109G15Rik",0,1.4070304767291
"1700109H08Rik",5.4155093145218,2.44862758827818
"1700110C19Rik",6.2657750492412,2.42767120759634
"1700112J05Rik",0.0600392965136488,0.215421673064995
"1700112J16Rik",0.314720150996568,0.492071324636153
"1700113A16Rik",2.14767176637744,0.918929185114304
"1700113B19Rik",0,0.298191613176946
"1700116B05Rik",0.683074953714205,0.245606541131956
"1700120B22Rik",0,0.250344805037367
"1700120C14Rik",0.343855943127312,0.408828996358048
"1700122E12Rik",0.875367282311736,0.884973449330724
"1700123M08Rik",0.494729743180019,0.468199911735201
"1700123O20Rik",5.37923918091606,4.83825068737278
"1700124L16Rik",1.14305805510393,0.941025132936321
"1700124M09Rik",0,0.250365411709209
"1700125G22Rik",0,0.286302901257429
"1700127F24Rik",0,0.111850348381443
"1810006J02Rik",0.0271190980154487,0.307057109937374
"1810010H24Rik",5.46856368510423,1.94390135381887
"1810010K12Rik",1.41010843896834,0.0667296805643828
"1810011H11Rik",0.0173462830863049,2.08039424400515
"1810012K16Rik",0.674531557255755,0.562617736446105
"1810013D15Rik",0.197742342371051,0.404203758817667
"1810013L24Rik",6.85133392001308,4.18353083634246
"1810014B01Rik",2.67918985534999,1.85943734320961
"1810019N24Rik",0.0289097018359202,0.57789425088154
"1810021B22Rik",0.949157360656066,0.482831697654394
"1810022K09Rik",4.22862681467968,2.69969679325591
"1810024B03Rik",0.806987025082982,1.04216708394063
"1810026B05Rik",3.38976637549831,1.87690004275152
"1810030O07Rik",4.34315893796719,3.92793474164236
"1810032O08Rik",4.42530673363441,2.48347379003875
"1810037I17Rik",7.52076348717796,7.73942978703294
"1810041H14Rik",0.133893990522542,0.62148301859222
"1810041L15Rik",1.37374300356806,1.40230977130105
"1810043G02Rik",4.70985434805795,4.13378679522774
"1810044D09Rik",4.42842281282696,3.72918254991807
"1810055G02Rik",5.42474718948503,3.04707279063344
"1810058I24Rik",4.90391393467121,5.52065798513265
"1810062G17Rik",1.27178398937824,0.224064130157141
"1810063I02Rik",0.737877759431431,0.142798383232193
"1810064F22Rik",0,0.531042180053991
"2010001A14Rik",2.92617296600491,1.81287186642678
"2010007H06Rik",1.76717062535641,0.391408685883679
"2010008C14Rik",0,4.89601165344147
"2010013B24Rik",0,1.53093697680582
"2010016I18Rik",0,0.44159556381031
"2010107E04Rik",5.47161188812312,6.75398913818729
"2010109A12Rik",0.245259557861628,0.627114195736964
"2010109I03Rik",0,0.434715354973881
"2010109P13Rik",0,0.196579550452507
"2010110E17Rik",0,0.348513474311289
"2010110G14Rik",0.0133313645626575,0.670773367615612
"2010110K18Rik",0.443168420165833,0.424191334981684
"2010111I01Rik",0.461296549145135,0.587479721006349
"2010203P06Rik",0,0.227042893067678
"2010300C02Rik",0.0615016801214847,0.422208554663317
"2010310C07Rik",0.096961193584391,0.564104127450316
"2010315B03Rik",3.82993808788216,2.4670739227644
"2010320M18Rik",5.8568442058923,5.34265513675875
"2200002A13Rik",0.220013546826763,0.714183313466691
"2200002D01Rik",0.546616256894185,0.898279503689584
"2200002J24Rik",0.111546252832867,0.464525699381387
"2210008F06Rik",0.970938643441139,0.943030404251773
"2210011C24Rik",0.936703697598851,1.4324857726597
"2210016F16Rik",4.12887146478037,5.42322233920676
"2210016L21Rik",4.8040330132127,4.29209336618466
"2210039B01Rik",0.244217727693992,0.350120108258999
"2210408F21Rik",0.0401079195081783,0.544085814659058
"2210414B05Rik",0.0784666348960005,0.346992027331431
"2210417A02Rik",0,0.954323368987249
"2300009A05Rik",3.90609011396277,3.04919006143384
"2310001H17Rik",0.0491909361295355,1.27981627448034
"2310009A05Rik",2.95540764856185,4.29441516710935
"2310009B15Rik",3.0465384576878,3.71159489326318
"2310010J17Rik",1.59191458503317,2.53289857977558
"2310011J03Rik",6.00541661011439,6.9884728590277
"2310014F06Rik",1.72483564568297,0.175593311258151
"2310015A10Rik",4.88112822640409,2.71935851551195
"2310022A10Rik",2.97928118217544,2.44784686941787
"2310022B05Rik",6.55902591668127,3.02430829602797
"2310026L22Rik",3.81434274933295,1.58662729907238
"2310031A07Rik",4.26749012638667,1.49261033831301
"2310033P09Rik",5.40727762104325,4.70115704512651
"2310034C09Rik",0,0.0801357986911221
"2310034O05Rik",0.213073485198336,0.476232108250047
"2310035C23Rik",3.7041821202689,2.50224548584297
"2310040G24Rik",0.682927143562771,2.54947443658447
"2310047D07Rik",0.281177648099071,0.488682830259665
"2310058D17Rik",1.35112494919824,0.687637563713705
"2310061I04Rik",6.02567498465718,4.16293592526141
"2310074N15Rik",1.19976037977167,1.28665357291958
"2400006E01Rik",0,0.156153114313424
"2410004B18Rik",5.57604155000368,4.64272044750016
"2410004P03Rik",2.52196384649302,0.96685331882173
"2410006H16Rik",7.40344201438554,8.10329017629561
"2410015M20Rik",5.97312387799681,6.49470214713797
"2410022M11Rik",3.49633338054189,3.76891808066429
"2410024N13Rik",0,0.129704845863116
"2410080I02Rik",0.559322898072953,0.331492901528714
"2410089E03Rik",3.72605323782633,1.55605714498869
"2410131K14Rik",4.45292695466414,2.98007643357217
"2410137M14Rik",0.0498073658916875,0.170950309273884
"2500002B13Rik",1.52639870725158,0.89702641560417
"2500004C02Rik",3.81159858506702,2.32430549534594
"2510009E07Rik",4.87985225493327,3.4886527384096
"2510039O18Rik",6.20949964310995,6.09160613582541
"2510046G10Rik",1.56019679179147,2.75928507127254
"2600006K01Rik",1.30627818587435,1.01674627568907
"2610001J05Rik",5.79385750302877,6.90062071124496
"2610002M06Rik",1.77314980617603,2.1040449353611
"2610005L07Rik",0.056463997791533,0.413620736321869
"2610008E11Rik",3.22065478403187,1.91923847385833
"2610017A05Rik",1.67817383032525,0.554642435303664
"2610020C07Rik",2.69893149292905,2.30179982957656
"2610021A01Rik",3.21094991250005,1.91054028806428
"2610035D17Rik",1.38180137063442,0.919501359782782
"2610035F20Rik",3.89969507420729,0.697726388657668
"2610037D02Rik",0.976300065460052,0.637222101714016
"2610042L04Rik",0.143025028904032,0.347077966981675
"2610044O15Rik8",3.22185005279519,2.17256050802588
"2610203C22Rik",0.65820841461924,0.236214723948244
"2610301B20Rik",4.73302311839308,2.20947843669531
"2610306M01Rik",5.44974059491678,4.45533873812247
"2610316D01Rik",2.0117814432399,0.496618544644094
"2610318N02Rik",0.423905589427797,0.536636750789626
"2610507B11Rik",7.62602492653963,5.04579295074583
"2610507I01Rik",2.08531280703939,2.08384500458736
"2610528A11Rik",0.0446372201513823,1.09555547606603
"2700033N17Rik",4.69999741572,1.06355263699721
"2700038G22Rik",2.55514767473955,1.84071905000156
"2700046A07Rik",3.37533231506358,0.831889374738083
"2700046G09Rik",3.69864252572566,1.73557923167645
"2700049A03Rik",1.78951256079395,1.1087474838463
"2700062C07Rik",4.43952323010203,3.30704979003195
"2700081O15Rik",6.92703454920248,2.93059681001356
"2700097O09Rik",3.52008258752346,1.62417218168474
"2700099C18Rik",1.58404311050761,0.390518677576566
"2810001G20Rik",3.59853033204445,2.44068892033758
"2810002D19Rik",1.81890587727725,2.86191995273663
"2810006K23Rik",2.69891241622287,2.12063482743666
"2810021J22Rik",3.45762394227904,1.77658466566399
"2810025M15Rik",4.45731800210809,4.64707047359096
"2810029C07Rik",5.1016412686821,2.05759116008581
"2810030D12Rik",1.04090150820806,0.223763717514245
"2810039B14Rik",2.03759230458436,1.0262770018675
"2810049E08Rik",1.95726310176184,0.247180912148258
"2810402E24Rik",4.3211926190032,3.52486258140869
"2810403A07Rik",6.82614201870817,3.6994832634762
"2810403D21Rik",0.442281324127668,0.486195079357277
"2810403G07Rik",0,0.582512822641876
"2810405F17Rik",2.10165215714276,2.22578563544093
"2810408A11Rik",2.95713636845635,1.27262891589495
"2810408I11Rik",0.553483681879217,0.78246761882629
"2810410L24Rik",5.68879954792041,2.02083185383376
"2810414N06Rik",0.987738856622447,1.62626569725599
"2810428J06Rik",2.12086651161635,1.16647190493757
"2810429I04Rik",0.999192394228038,0.645292571580867
"2810433D01Rik",0.0408755012529394,0.332006900730792
"2810454H06Rik",2.09546388037908,1.07782352197415
"2810459M11Rik",6.71485224966723,1.23754874803117
"2810468N07Rik",5.14035376796246,3.32421204232314
"2810474O19Rik",4.23091937855309,3.10062252462618
"2900005J15Rik",3.97128683231779,0.98180972130897
"2900011O08Rik",0.66374393248738,1.17663109905422
"2900026A02Rik",1.61620649017999,0.763218320572323
"2900042G08Rik",0,0.134820141959301
"2900045O20Rik",0.50598598050078,0.461628374916366
"2900052L18Rik",5.34879742510061,1.92937296334608
"2900052N01Rik",5.71695104765855,0.477617218994754
"2900055J20Rik",0,1.22333743637755
"2900064F13Rik",3.50568828991339,0.760000455598729
"2900076A07Rik",5.46555206297741,2.07642274813118
"2900076G11Rik",0.243081204949849,0.585418774970976
"2900089D17Rik",0.937353466688653,0.440885723052025
"2900092C05Rik",0.0540615545864657,0.806325790018976
"2900092O11Rik",0,0.254750089950085
"2900097C17Rik",8.37811374256029,7.25152674038856
"3000002C10Rik",2.92625600108101,1.68983915710285
"3010001F23Rik",1.44202737461095,0.368259144794775
"3010003L21Rik",0.154065013847593,0.550312946813189
"3110002H16Rik",4.78697613849749,2.88798903331394
"3110009E18Rik",1.54854277462724,0.758379356243103
"3110031N09Rik",0.414159452335042,0.257908569228193
"3110039M20Rik",2.58773156615481,0.436979147794151
"3110040N11Rik",3.03865985135719,2.9732779915899
"3110043J17Rik",0.218874780285266,0.344817350804302
"3110043O21Rik",4.50424133075535,3.08795607218705
"3110045C21Rik",1.66053975113377,0.774816599456834
"3110056K07Rik",3.9548389448948,2.0978900683613
"3110062M04Rik",3.05170017748083,2.13660340399478
"3110067C02Rik",1.0834292895714,0.290077094202367
"3110070M22Rik",3.60103828738831,2.13344672784838
"3110079O15Rik",4.20589195209275,0.212024922783136
"3110082I17Rik",0.881286674944352,1.625502624447
"3110082J24Rik",5.76426945760748,0.755757215768157
"3110083C13Rik",0.438752718177627,0.603417778046901
"3110099E03Rik",1.30145425645895,0.142353454794063
"3300002P13Rik",3.18921948120351,0.887257793064869
"3300005D01Rik",0,0.576136836155662
"3632451O06Rik",0.20378574523673,0.828944337483923
"3732407C23Rik",0,0.228056781993557
"3830403N18Rik",0,0.744618085206596
"3830408C21Rik",2.17958992343854,0.588584924420475
"3830432H09Rik",1.79063707463243,0.208190489862556
"3930402G23Rik",4.40535168450716,0.214950846818165
"4430402I18Rik",0.504811730472037,0.404212635769348
"4631405K08Rik",0,0.18523683029322
"4631422I05Rik",0,0.188382617386942
"4632404H12Rik",4.42539394163653,2.65444928336054
"4632415L05Rik",6.03233357144545,3.84293045624623
"4632427E13Rik",3.41472566304326,2.58707581397151
"4632428C04Rik",0.166046346574173,0.702561991517444
"4632432E15Rik",0,0.684600269856909
"4732414G09Rik",0.178302502414751,0.272199751849553
"4732416N19Rik",1.95790637449854,1.32191800785599
"4732465J04Rik",0,0.507916852696861
"4732487G21Rik",2.40215031728957,1.85667735234348
"4732490B19Rik",0.112992185096914,0.254806238107125
"4732491K20Rik",2.11158791749545,1.17888870643828
"4732496C06Rik",2.57261510432588,2.22799182124988
"4831440E17Rik",3.21870838603961,1.08387600789149
"4833403J16Rik",0.16746237065539,1.0962773548573
"4833411C07Rik",0.593193807507395,0.770014881589334
"4833413E03Rik",0,0.36449235928708
"4833417C18Rik",1.65008177696618,2.17030147253953
"4833418N02Rik",1.03756358220039,1.35008782609287
"4833420G17Rik",5.86195447769716,3.49966130461729
"4833422C13Rik",2.756179651218,0.769107220074341
"4833427F10Rik",0.0886774458671576,0.321618445184759
"4833439L19Rik",7.0007781673206,4.71021860981719
"4833445I07Rik",2.98455190905133,2.0806495728551
"4921501I09Rik",0.189214443842568,0.497155700799783
"4921504A21Rik",1.59357705230908,0.395917513541992
"4921507G05Rik",0.062881408727832,0.565607134766482
"4921517D22Rik",0,0.179870653037349
"4921522P10Rik",0.123243124592353,0.353564450157665
"4921524J17Rik",2.26284725937617,2.2231959226969
"4921527H02Rik",0,0.50913469079395
"4921530L21Rik",2.58742321383761,0.164672479882431
"4921531C22Rik",2.27463602618385,3.0604161654297
"4921536K21Rik",1.80951724427051,0.847594696885746
"4922502N22Rik",0,0.166868086896256
"4930402H24Rik",5.09256989016955,1.87791517245617
"4930403P22Rik",1.45564172681814,1.45217021254561
"4930404I05Rik",0.162492481954947,0.870604320199245
"4930406D18Rik",0,0.342820907226323
"4930412L05Rik",2.89442498414875,0.194248250396421
"4930421C12Rik",0.107461530036992,0.23804299343255
"4930422M22Rik",2.11651905500254,0.611990763902844
"4930423D22Rik",0.101472568079933,0.651506538065491
"4930426I24Rik",3.63098882667371,0.804364421941671
"4930426L09Rik",0.995975106323773,0.860308904374672
"4930428D20Rik",0,0.188828104909718
"4930429F24Rik",0.0387381743972096,0.549218935238282
"4930429H19Rik",4.09810980283215,0.43172644475083
"4930430E12Rik",0.224237930763692,1.93776574833381
"4930430F08Rik",2.90625358928311,1.18484473151999
"4930431P19Rik",2.40370834112965,1.46868845842514
"4930432E11Rik",4.47329997979628,0.0717706514148254
"4930432K21Rik",0.780264282167688,0.656826349477047
"4930435E12Rik",0,0.24585721679116
"4930435F18Rik",0,0.583599265514703
"4930438A08Rik",0.0388194659243296,0.431433790862563
"4930439D14Rik",0.384597708445688,0.864840597549708
"4930442G15Rik",0.184410835498859,0.136766782333986
"4930442H23Rik",0.955368729436523,0.222175331905982
"4930443O20Rik",0.47201671355366,0.189523902081493
"4930444E06Rik",0,0.362400027654726
"4930447K03Rik",3.0640150591823,0.696546619995669
"4930447M23Rik",0.052233203264035,0.811910578000168
"4930448A20Rik",0.115395768055985,0.850764449874646
"4930448I18Rik",0,0.218932809031003
"4930449E01Rik",0.96379294689706,0.112768257537596
"4930449I04Rik",0.699110920327725,0.219344290349179
"4930451G09Rik",0.882032905513488,0.845781953450362
"4930453N24Rik",4.34208309133601,3.21455187524794
"4930455B14Rik",0,0.113229532703269
"4930455G09Rik",1.53882081495446,2.31391172515965
"4930455M05Rik",0,0.307758716320778
"4930456G14Rik",0,0.325305380809366
"4930459C07Rik",0.0332465119785373,0.272622267744647
"4930461C15Rik",0.69082335050479,0.233004516945102
"4930463O16Rik",0.019678071680018,0.192311850248098
"4930465K10Rik",1.01126984562069,0.300786404810726
"4930469K13Rik",0.00311284420616835,0.31393763868804
"4930471C04Rik",0.134334468968423,0.180430681979058
"4930473A02Rik",2.89106274543198,1.19690458099846
"4930474N09Rik",1.01610248052724,0.371660543658807
"4930478M09Rik",0,0.49666452085056
"4930479D17Rik",0.0219439169328643,0.32690663428645
"4930480E11Rik",0,0.153762446296074
"4930480K23Rik",2.67308428943171,0.714308186596904
"4930481A15Rik",0.186761204889795,1.65198682518251
"4930481B07Rik",1.70443530630381,1.04158864239374
"4930483J18Rik",0.372904889865918,0.23812364581917
"4930487D11Rik",0,0.237296848917272
"4930488L21Rik",1.57890803340181,0.177965550468847
"4930488N15Rik",0.0196400212079102,0.352278109133534
"4930500F10Rik",1.05961380826643,0.235016538273906
"4930502E09Rik",0.199526766357469,0.712714477240976
"4930503L19Rik",5.03426642213738,2.27060191219842
"4930503O07Rik",0.0170477935624154,0.194169631297311
"4930505N22Rik",0.556774277022585,0.417192890885838
"4930506C21Rik",1.18016107543282,0.504674399534578
"4930507D05Rik",1.5023049772137,1.11743284669334
"4930507D10Rik",0.0241297436755327,0.217352749496759
"4930509G22Rik",0.866496953653352,0.389646009942908
"4930511J24Rik",0,0.122607965733661
"4930515G13Rik",0.82888817008762,0.164865836755014
"4930516B21Rik",3.93032417544438,1.87682337623321
"4930518I17Rik",0,0.102210959913739
"4930519A11Rik",0,0.19020392648909
"4930519G04Rik",0.112694404807042,0.398915673214057
"4930519P11Rik",1.60141787129573,0.36237771652352
"4930520O04Rik",0.716963402993041,0.84280196169723
"4930522L14Rik",1.9573251674328,1.61970400147231
"4930523C07Rik",2.56258340138355,1.38320913552359
"4930524J08Rik",3.662163951038,2.80333085595688
"4930524N10Rik",0,0.0748729598305854
"4930526H09Rik",0,0.173962570826071
"4930527E20Rik",4.0693753700258,0.600504341576143
"4930527J03Rik",0.25546014219325,0.256435123448787
"4930528J11Rik",0.100325959312426,0.378449715375388
"4930529C04Rik",0.0498482193422086,0.252445601306781
"4930529I22Rik",0,0.114775016293807
"4930532G15Rik",0.205307767344503,0.845456568170361
"4930533N22Rik",0,0.3685837129722
"4930534D22Rik",0.176809353633764,0.252723756001764
"4930534H03Rik",0,0.249850699216191
"4930537H20Rik",0.282913495231769,0.289682056693181
"4930539E08Rik",0.112029718768395,0.462538691350435
"4930539J05Rik",2.98139547918375,1.26742682728775
"4930544G11Rik",0,0.20411954521581
"4930544L04Rik",0,0.1246904314202
"4930546C10Rik",0,0.233556430537315
"4930548H24Rik",0.129631325415716,0.173141122092634
"4930550C14Rik",0.353019911615407,0.340693478440402
"4930553P18Rik",0.336127344676177,0.361331586256755
"4930555A03Rik",0,1.17334882387367
"4930555M17Rik",0,0.104940781693802
"4930555O08Rik",0.517520658018525,0.21611909908742
"4930560O18Rik",0,0.137991437795052
"4930562C15Rik",1.21512020352422,0.692997554762017
"4930563E18Rik",0.750743431164578,0.324753144187439
"4930563E22Rik",2.22727086326426,1.15279251129028
"4930567H12Rik",0.0363163518727964,0.282901390702207
"4930568A12Rik",0,0.62243847067304
"4930570G19Rik",3.43028286236919,0.901513053242856
"4930572O13Rik",0,0.273701623389905
"4930578C19Rik",0.129950172108345,0.366904155159117
"4930578M01Rik",0.593102389727447,1.17262271178668
"4930578M07Rik",0,0.855008935963084
"4930579G24Rik",3.90728122547624,2.60358042100335
"4930579K19Rik",1.17580726390329,1.35738247612065
"4930581F22Rik",1.05346023322131,0.489738657012264
"4930583K01Rik",0,0.331419304291675
